Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2018 Avg,2019 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Tevin Coleman,,,RB,SF,@ SEA,22nd,24.50,6500,0,16.2,7.3,11.1,9.4,0,0,0,5.28,5.28,100,,14,0.8,2.30,0.4
Darwin Thompson,,,RB,KC,vs LAC,23rd,27.50,6500,0,12.6,5.9,,2.9,0,0,0,3.72,3.72,100,,0,0.6,1.80,0.3
Mecole Hardman,,,WR,KC,vs LAC,7th,27.50,6500,0,11.1,5.3,,6.5,0,0,0,3.18,3.18,100,,15,0.5,9.50,1.5
Ian Thomas,,,TE,CAR,vs NO,29th,15.25,6500,0,8.7,4.0,6.3,3.2,0,0,0,2.67,2.67,100,,0,0.4,1.70,0.3
Seth Roberts,,,WR,BAL,vs PIT,11th,18.25,6500,0.9,11.4,4.2,5.6,3.8,0,0,0,5.07,5.07,100,,14,0.8,0.00,
Jaylen Samuels,,,RB,PIT,@ BAL,7th,17.25,6500,1.9,15.1,5.3,8.5,6.7,0,0,0,7.17,7.17,100,,4,1.1,2.10,0.3
Tavon Austin,,,WR,DAL,vs WAS,20th,29.75,6500,0,11.7,6.2,4.1,3.1,0,0,0,2.42,2.42,100,,0,0.4,0.60,0.1
J.J. Arcega-Whiteside,,,WR,PHI,@ NYG,31st,23.75,6500,1,9.3,3.3,,3.5,0,0,0,4.31,4.31,100,,0,0.7,,
Ross Dwelley,,,TE,SF,@ SEA,20th,24.50,6000,0,5,3.3,1.2,4.8,0,0,0,0.00,0.00,100,,3,0,,
Malik Turner,,,WR,SEA,vs SF,12th,21.50,6000,0,4.2,2.8,1.5,3.8,0,0,0,0.00,0.00,100,,22,0,,
Ted Ginn Jr.,,,WR,NO,@ CAR,15th,29.25,6000,0,14.1,6.2,8.2,5,0,0,0,4.77,4.77,100,,17,0.8,1.50,0.3
Darren Fells,,,TE,HOU,vs TEN,22nd,17.25,6000,0.5,12.3,4.7,4.4,6.2,0,0,0,5.20,5.20,100,,0,0.9,,
Kerrith Whyte Jr.,,,RB,PIT,@ BAL,7th,17.25,6000,2,2,,,,0,0,0,2.04,2.04,100,,0,0.3,,
Hayden Hurst,,,TE,BAL,vs PIT,15th,18.25,6000,1.4,12.2,4.3,2.9,3.8,0,0,0,5.70,5.70,100,,14,1,4.50,0.8
Benny Snell Jr.,,,RB,PIT,@ BAL,7th,17.25,6000,0.9,14.2,5.3,,4.3,0,0,0,6.22,6.22,100,,0,1,15.10,2.5
Vance McDonald,,,TE,PIT,@ BAL,1st,17.25,6000,0,11.2,4.9,7.2,4.7,0,0,0,3.87,3.87,100,,0,0.6,2.90,0.5
Nick Boyle,,,TE,BAL,vs PIT,15th,18.25,6000,1.7,7.9,2.5,2.7,4.2,0,0,0,4.18,4.18,100,,14,0.7,1.10,0.2
Tony Pollard,,,RB,DAL,vs WAS,28th,29.75,6000,0,14.3,7.0,,5.7,0,0,0,3.76,3.76,100,,0,0.6,7.00,1.2
Tevin Jones,,,WR,DAL,vs WAS,20th,29.75,6000,0,9.6,6.4,,2,0,0,0,0.00,0.00,100,,0,0,,
Bennie Fowler,,,WR,NYG,vs PHI,16th,20.75,6000,0,5.1,3.4,3.4,4.4,0,0,0,0.00,0.00,100,,0,0,,
Jaron Brown,,,WR,SEA,vs SF,12th,21.50,5500,0,6.8,4.5,5.4,5.7,0,0,0,0.00,0.00,100,,0,0,0.00,
David Moore,,,WR,SEA,vs SF,12th,21.50,5500,0,11.3,5.1,6.3,3.9,0,0,0,3.63,3.63,100,,0,0.7,4.00,0.7
Demarcus Robinson,,,WR,KC,vs LAC,7th,27.50,5500,0,11.8,5.4,4.5,5.4,0,0,0,3.69,3.69,100,,0,0.7,8.90,1.6
Chris Hogan,,,WR,CAR,vs NO,24th,15.25,5500,0,15.7,6.7,5.5,1.4,0,0,0,5.63,5.63,100,,0,1,2.40,0.4
Dalyn Dawkins,,,RB,TEN,@ HOU,18th,26.25,5500,0,2.7,1.8,,1.3,0,0,0,0.00,0.00,100,,38,0,,
Anthony Firkser,,,TE,TEN,@ HOU,28th,26.25,5500,0,9.8,4.2,4.2,3.6,0,0,0,3.45,3.45,100,,0,0.6,1.00,0.2
MyCole Pruitt,,,TE,TEN,@ HOU,28th,26.25,5500,0,4.1,2.7,3,1.9,0,0,0,0.00,0.00,100,,7,0,8.30,1.5
Jordan Akins,,,TE,HOU,vs TEN,22nd,17.25,5500,0.1,9.9,3.9,2.3,4.3,0,0,0,4.01,4.01,100,,0,0.7,7.90,1.4
Deon Cain,,,WR,PIT,@ BAL,8th,17.25,5500,0,2.1,1.4,,1.5,0,0,0,0.00,0.00,100,,7,0,,
Willie Snead,,,WR,BAL,vs PIT,11th,18.25,5500,0,12,5.6,7.3,5.1,0,0,0,3.64,3.64,100,,16,0.7,3.70,0.7
Luke Willson,,,TE,SEA,vs SF,6th,21.50,5000,0,4.5,3.0,1.5,2,0,0,0,0.00,0.00,100,,0,0,,
C.J. Prosise,,,RB,SEA,vs SF,19th,21.50,5000,0,6.6,4.4,1.7,3,0,0,0,0.00,0.00,100,,0,0,,
Jeff Wilson,,,RB,SF,@ SEA,22nd,24.50,5000,0,12.3,8.2,6.4,5.7,0,0,0,0.00,0.00,100,,0,0,,
C.J. Beathard,,,QB,SF,@ SEA,18th,24.50,5000,0,9.8,6.5,16.4,,0,0,0,0.00,0.00,100,,42,0,,
Trent Taylor,,,WR,SF,@ SEA,21st,24.50,5000,0,5.1,3.4,3.3,,0,0,0,0.00,0.00,100,,0,0,,
Nick Mullens,,,QB,SF,@ SEA,18th,24.50,5000,0,11,7.3,16.7,-0.3,0,0,0,0.00,0.00,100,,32,0,,
Levine Toilolo,,,TE,SF,@ SEA,20th,24.50,5000,0,4.7,3.1,3.9,1,0,0,0,0.00,0.00,100,,0,0,,
Garrett Celek,,,TE,SF,@ SEA,20th,24.50,5000,0,6.6,4.4,3.9,,0,0,0,0.00,0.00,100,,2,0,,
John Ursua,,,WR,SEA,vs SF,12th,21.50,5000,0,2.6,1.7,,,0,0,0,0.00,0.00,100,,29,0,1.60,0.3
Daniel Helm,,,TE,SF,@ SEA,20th,24.50,5000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Rashaad Penny,,,RB,SEA,vs SF,19th,21.50,5000,0,9,6.0,4.9,7.9,0,0,0,0.00,0.00,100,,0,0,,
Geno Smith,,,QB,SEA,vs SF,7th,21.50,5000,0,8,5.3,-0.4,,0,0,0,0.00,0.00,100,,0,0,,
Marquise Goodwin,,,WR,SF,@ SEA,21st,24.50,5000,0,8.6,5.7,6.9,4,0,0,0,0.00,0.00,100,,10,0,,
Jordan Matthews,,,WR,SF,@ SEA,21st,24.50,5000,0,9.2,6.1,5.4,2.7,0,0,0,0.00,0.00,100,,22,0,,
Jalen Hurd,,,WR,SF,@ SEA,21st,24.50,5000,0,9,6.0,,,0,0,0,0.00,0.00,100,,0,0,,
Chris Carson,,,RB,SEA,vs SF,19th,21.50,5000,0,9.8,6.5,13.1,14.3,0,0,0,0.00,0.00,100,,47,0,,
Richie James,,,WR,SF,@ SEA,21st,24.50,5000,0,7.8,5.2,2.3,1.6,0,0,0,0.00,0.00,100,,0,0,0.00,
Dante Pettis,,,WR,SF,@ SEA,21st,24.50,5000,0,9.2,6.1,7.5,3.2,0,0,0,0.00,0.00,100,,0,0,,
Andre Patton,,,WR,LAC,@ KC,3rd,18.50,5000,0,5.7,2.6,,1.4,0,0,0,1.75,1.75,100,,0,0.4,0.00,
Elijah McGuire,,,RB,KC,vs LAC,23rd,27.50,5000,0,9,6.0,9.6,,0,0,0,0.00,0.00,100,,0,0,,
Blake Bell,,,TE,KC,vs LAC,8th,27.50,5000,0,4.9,2.2,1.3,1,0,0,0,1.64,1.64,100,,0,0.3,0.60,0.1
Jalen Guyton,,,WR,LAC,@ KC,3rd,18.50,5000,0,6.2,4.1,,,0,0,0,0.00,0.00,100,,18,0,,
Geremy Davis,,,WR,LAC,@ KC,3rd,18.50,5000,0,5.9,3.9,0,2.7,0,0,0,0.00,0.00,100,,0,0,,
Easton Stick,,,QB,LAC,@ KC,16th,18.50,5000,0,5,3.3,,,0,0,0,0.00,0.00,100,,13,0,,
Travis Benjamin,,,WR,LAC,@ KC,3rd,18.50,5000,0,10.1,6.7,2.7,1.2,0,0,0,0.00,0.00,100,,0,0,,
Matt Moore,,,QB,KC,vs LAC,4th,27.50,5000,0,11.7,7.8,,7,0,0,0,0.00,0.00,100,,6,0,,
Derek Watt,,,RB,LAC,@ KC,8th,18.50,5000,0,0.2,0.1,,,0,0,0,0.00,0.00,100,,0,0,,
Stephen Anderson,,,TE,LAC,@ KC,14th,18.50,5000,0,4.7,3.1,,,0,0,0,0.00,0.00,100,,0,0,,
Lance Kendricks,,,TE,LAC,@ KC,14th,18.50,5000,0,5.3,3.5,2.5,1.6,0,0,0,0.00,0.00,100,,0,0,,
Darrel Williams,,,RB,KC,vs LAC,23rd,27.50,5000,0,6.9,4.6,5.4,6.7,0,0,0,0.00,0.00,100,,8,0,,
Artavis Scott,,,WR,LAC,@ KC,3rd,18.50,5000,0,3.8,2.5,,,0,0,0,0.00,0.00,100,,0,0,,
