Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2018 Avg,2019 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Ryan Tannehill,,,QB,TEN,vs LAC,14th,22.25,14000,3.5,22.8,7.7,13.8,2.6,0,0,0,11.24,11.24,100,,54,0.8,20.18,1.4
Chris Carson,,,RB,SEA,vs BAL,14th,25.75,14000,9,25.3,6.5,13.1,15.3,0,0,0,15.53,15.53,100,,47,1.1,8.90,0.6
Mitchell Trubisky,,,QB,CHI,vs NO,16th,20.75,14000,6.1,29.1,9.2,18.3,8.9,0,0,0,15.29,15.29,100,,34,1.1,20.04,1.4
Julian Edelman,,,WR,NE,@ NYJ,29th,26.00,14000,6.4,22.1,6.3,14.9,13,0,0,0,12.67,12.67,100,,50,0.9,10.20,0.7
Phillip Lindsay,,,RB,DEN,vs KC,31st,23.25,13500,7,24.3,6.9,13.7,14.7,0,0,0,13.92,13.92,100,,27,1,3.70,0.3
Keenan Allen,,,WR,LAC,@ TEN,6th,20.25,13500,4.7,23.9,7.7,13.9,14.8,0,0,0,12.36,12.36,100,,43,0.9,8.10,0.6
Derrick Henry,,,RB,TEN,vs LAC,18th,22.25,13500,2.4,29.9,11.0,12,14.1,0,0,0,13.39,13.39,100,,18,1,17.30,1.3
Chase Daniel,,,QB,CHI,vs NO,16th,20.75,13500,0,9.3,6.2,8.1,13.8,0,0,0,0.00,0.00,100,,0,0,,
Allen Robinson,,,WR,CHI,vs NO,21st,20.75,13500,3.5,22.3,7.5,10.8,13,0,0,0,11.04,11.04,100,,39,0.8,19.70,1.5
Amari Cooper,,,WR,DAL,vs PHI,28th,26.50,13500,2.7,25.4,9.1,11.7,16.3,0,0,0,11.79,11.79,100,,20,0.9,13.10,1
Sony Michel,,,RB,NE,@ NYJ,12th,26.00,13500,3.7,21.9,7.3,12.9,9.9,0,0,0,10.96,10.96,100,,27,0.8,21.90,1.6
Travis Kelce,,,TE,KC,@ DEN,3rd,26.25,13000,6.2,25,7.5,14.8,12,0,0,0,13.73,13.73,100,,41,1.1,7.40,0.6
Todd Gurley,,,RB,LAR,@ ATL,10th,28.75,13000,2.8,26.3,9.4,21.9,13.8,0,0,0,12.24,12.24,100,,40,0.9,11.90,0.9
Hunter Henry,,,TE,LAC,@ TEN,28th,20.25,13000,3.2,15.9,5.1,0,17,0,0,0,8.26,8.26,100,,39,0.6,12.70,1
Melvin Gordon,,,RB,LAC,@ TEN,9th,20.25,13000,2.6,23.3,8.3,18.1,6.1,0,0,0,10.85,10.85,100,,39,0.8,7.90,0.6
Marcus Mariota,,,QB,TEN,vs LAC,14th,22.25,13000,0,13.8,9.2,12.9,14.3,0,0,0,0.00,0.00,100,,37,0,,
Mark Ingram,,,RB,BAL,@ SEA,13th,22.75,13000,3.5,23.3,7.9,10.3,16.5,0,0,0,11.40,11.40,100,,34,0.9,5.80,0.4
Alshon Jeffery,,,WR,PHI,@ DAL,20th,23.50,13000,4.4,21.1,6.7,11.5,14.4,0,0,0,11.09,11.09,100,,37,0.9,4.80,0.4
Le'Veon Bell,,,RB,NYJ,vs NE,6th,17.00,13000,4.9,28.6,9.5,,13.7,0,0,0,14.39,14.39,100,,40,1.1,8.10,0.6
Robert Woods,,,WR,LAR,@ ATL,32nd,28.75,12500,5.2,22.2,6.8,13.1,10.5,0,0,0,12.03,12.03,100,,36,1,11.10,0.9
Austin Ekeler,,,RB,LAC,@ TEN,9th,20.25,12500,3.1,22.3,7.7,10,19,0,0,0,10.76,10.76,100,,32,0.9,22.00,1.8
Tyler Lockett,,,WR,SEA,vs BAL,23rd,25.75,12500,5.7,26.5,8.3,12.2,13.4,0,0,0,14.01,14.01,100,,19,1.1,14.30,1.1
Alvin Kamara,,,RB,NO,@ CHI,1st,16.75,12500,0,14.9,9.9,19.1,15.7,0,0,0,0.00,0.00,100,,43,0,,
Courtland Sutton,,,WR,DEN,vs KC,22nd,23.25,12000,6.2,20,5.5,7.2,13.5,0,0,0,11.72,11.72,100,,38,1,11.70,1
Austin Hooper,,,TE,ATL,vs LAR,16th,25.75,12000,5.6,18.8,5.3,8,14.8,0,0,0,10.88,10.88,100,,22,0.9,12.60,1.1
Mark Andrews,,,TE,BAL,@ SEA,32nd,22.75,12000,4.7,20.2,6.2,5.6,12.3,0,0,0,10.92,10.92,100,,25,0.9,4.90,0.4
Michael Gallup,,,WR,DAL,vs PHI,28th,26.50,12000,4.6,21.9,6.9,6.2,14.2,0,0,0,11.53,11.53,100,,17,1,4.90,0.4
Brandin Cooks,,,WR,LAR,@ ATL,32nd,28.75,11500,4,23.5,7.8,13.5,9.5,0,0,0,11.76,11.76,100,,33,1,7.90,0.7
Mike Williams,,,WR,LAC,@ TEN,6th,20.25,11500,1.8,18.8,6.8,9.6,8,0,0,0,8.61,8.61,100,,17,0.7,6.70,0.6
DK Metcalf,,,WR,SEA,vs BAL,23rd,25.75,11500,2.5,21.8,7.7,,9,0,0,0,10.20,10.20,100,,37,0.9,5.30,0.5
Robby Anderson,,,WR,NYJ,vs NE,3rd,17.00,11500,1.6,18.1,6.6,9.4,7.9,0,0,0,8.18,8.18,100,,22,0.7,1.50,0.1
LeSean McCoy,,,RB,KC,@ DEN,21st,26.25,11000,0.7,21.2,8.2,7.9,9.6,0,0,0,8.87,8.87,100,,27,0.8,8.60,0.8
Devonta Freeman,,,RB,ATL,vs LAR,16th,25.75,11000,3.8,26.1,8.9,5.8,12.7,0,0,0,12.74,12.74,100,,35,1.2,3.50,0.3
David Montgomery,,,RB,CHI,vs NO,8th,20.75,11000,3.8,22.5,7.5,,9.2,0,0,0,11.25,11.25,100,,39,1,0.90,0.1
Zach Ertz,,,TE,PHI,@ DAL,20th,23.50,11000,4.3,21.6,6.9,13.2,9.9,0,0,0,11.23,11.23,100,,30,1,4.80,0.4
Jamison Crowder,,,WR,NYJ,vs NE,3rd,17.00,11000,2.1,18.1,6.4,7.6,8.3,0,0,0,8.51,8.51,100,,28,0.8,4.60,0.4
Malcolm Brown,,,RB,LAR,@ ATL,10th,28.75,10500,0,6.8,4.5,3.7,4.8,0,0,0,0.00,0.00,100,,0,0,,
Latavius Murray,,,RB,NO,@ CHI,1st,16.75,10500,0.3,18.6,7.3,7.6,5.2,0,0,0,7.63,7.63,100,,22,0.7,29.50,2.8
Sammy Watkins,,,WR,KC,@ DEN,5th,26.25,10000,0,12,8.0,9.6,16,0,0,0,0.00,0.00,100,,12,0,,
Emmanuel Sanders,,,WR,DEN,vs KC,22nd,23.25,10000,1.1,19.6,7.4,13.6,9.5,0,0,0,8.48,8.48,100,,26,0.8,8.50,0.9
Damien Williams,,,RB,KC,@ DEN,21st,26.25,10000,1.4,21.2,7.9,11.8,9.1,0,0,0,9.30,9.30,100,,0,0.9,1.60,0.2
Mohamed Sanu,,,WR,ATL,vs LAR,15th,25.75,10000,3.4,16.2,5.1,9.3,8.9,0,0,0,8.51,8.51,100,,26,0.9,0.80,0.1
Justin Tucker,,,K,BAL,@ SEA,21st,22.75,10000,5.4,15.7,4.1,9.7,10.5,0,0,0,9.50,9.50,100,,58,1,12.00,1.2
Wil Lutz,,,K,NO,@ CHI,12th,16.75,10000,3.9,12.9,3.6,9.5,9.8,0,0,0,7.50,7.50,100,,61,0.8,10.00,1
DeSean Jackson,,,WR,PHI,@ DAL,20th,23.50,10000,0,10.1,6.7,10.9,31.4,0,0,0,0.00,0.00,100,,26,0,,
Jordan Howard,,,RB,PHI,@ DAL,29th,23.50,10000,1.4,20.9,7.8,10.2,11.2,0,0,0,9.18,9.18,100,,25,0.9,6.60,0.7
James White,,,RB,NE,@ NYJ,12th,26.00,10000,4.1,20.1,6.4,13.7,10,0,0,0,10.53,10.53,100,,30,1.1,9.40,0.9
Harrison Butker,,,K,KC,@ DEN,25th,26.25,9500,5,15.5,4.2,8.9,9.3,0,0,0,9.15,9.15,100,,55,1,12.00,1.3
Greg Zuerlein,,,K,LAR,@ ATL,10th,28.75,9500,4.7,17.2,5.0,11.6,10,0,0,0,9.65,9.65,100,,44,1,15.00,1.6
Calvin Ridley,,,WR,ATL,vs LAR,15th,25.75,9500,2.2,22.7,8.2,10.9,11.8,0,0,0,10.38,10.38,100,,34,1.1,5.00,0.5
Cody Parkey,,,K,TEN,vs LAC,2nd,22.25,9500,2.8,11.8,3.6,7.7,,0,0,0,6.40,6.40,100,,47,0.7,6.00,0.6
Jared Cook,,,TE,NO,@ CHI,13th,16.75,9500,0,8.7,5.8,9.9,6.1,0,0,0,0.00,0.00,100,,23,0,,
Jake Elliott,,,K,PHI,@ DAL,31st,23.50,9500,3.4,13.1,3.9,7.2,6.7,0,0,0,7.25,7.25,100,,43,0.8,4.00,0.4
Miles Sanders,,,RB,PHI,@ DAL,29th,23.50,9500,1.8,20.8,7.6,,8.7,0,0,0,9.38,9.38,100,,34,1,4.70,0.5
Josh Gordon,,,WR,NE,@ NYJ,29th,26.00,9500,0,7.4,4.9,9.9,7.5,0,0,0,0.00,0.00,100,,40,0,,
Brandon McManus,,,K,DEN,vs KC,16th,23.25,9000,3.2,14.4,4.5,6.6,8.3,0,0,0,7.65,7.65,100,,46,0.9,0.00,
Gerald Everett,,,TE,LAR,@ ATL,25th,28.75,9000,2.6,13.1,4.2,4.2,6.5,0,0,0,6.82,6.82,100,,0,0.8,13.00,1.4
Matt Bryant,,,K,ATL,vs LAR,24th,25.75,9000,4.4,14.9,4.2,8.3,7,0,0,0,8.55,8.55,100,,53,1,6.00,0.7
Chase McLaughlin,,,K,LAC,@ TEN,8th,20.25,9000,2.5,11,3.4,,6.5,0,0,0,5.85,5.85,100,,51,0.7,10.00,1.1
Jason Myers,,,K,SEA,vs BAL,22nd,25.75,9000,2.7,13.5,4.3,9.4,5.7,0,0,0,7.00,7.00,100,,47,0.8,10.00,1.1
Jaron Brown,,,WR,SEA,vs BAL,23rd,25.75,9000,1.2,12.4,4.5,5.4,7.5,0,0,0,5.67,5.67,100,,0,0.6,7.50,0.8
Eddy Pineiro,,,K,CHI,vs NO,4th,20.75,9000,2.5,12.2,3.9,,7.6,0,0,0,6.35,6.35,100,,41,0.7,6.00,0.7
Brett Maher,,,K,DAL,vs PHI,9th,26.50,9000,2.7,14.7,4.8,8.1,7.2,0,0,0,7.45,7.45,100,,41,0.8,15.00,1.7
Mike Nugent,,,K,NE,@ NYJ,32nd,26.00,9000,3.9,13.2,3.7,8.7,7,0,0,0,7.62,7.62,100,,49,0.8,7.00,0.8
Mecole Hardman,,,WR,KC,@ DEN,5th,26.25,8500,0.6,13.8,5.3,,7.9,0,0,0,5.89,5.89,100,,15,0.7,9.80,1.2
A.J. Brown,,,WR,TEN,vs LAC,4th,22.25,8500,0,19.2,8.2,,7.7,0,0,0,6.90,6.90,100,,34,0.8,9.20,1.1
Marquise Brown,,,WR,BAL,@ SEA,7th,22.75,8500,2.4,19.1,6.7,,12.2,0,0,0,9.07,9.07,100,,34,1.1,,
Ted Ginn Jr.,,,WR,NO,@ CHI,8th,16.75,8500,0,15,6.2,8.2,7.2,0,0,0,5.68,5.68,100,,17,0.7,5.80,0.7
Tarik Cohen,,,RB,CHI,vs NO,8th,20.75,8500,1.9,17.4,6.2,11.3,6.5,0,0,0,8.10,8.10,100,,26,1,7.40,0.9
Jason Witten,,,TE,DAL,vs PHI,14th,26.50,8500,1.5,14,5.0,,7.3,0,0,0,6.50,6.50,100,,28,0.8,5.30,0.6
Phillip Dorsett,,,WR,NE,@ NYJ,29th,26.00,8500,2.1,13.8,4.7,6.7,11.8,0,0,0,6.79,6.79,100,,6,0.8,12.10,1.4
Sam Ficken,,,K,NYJ,vs NE,6th,17.00,8500,0.5,12,4.6,6.5,3,0,0,0,5.10,5.10,100,,30,0.6,,
Royce Freeman,,,RB,DEN,vs KC,31st,23.25,8000,7.4,17.1,3.9,6.7,8.9,0,0,0,11.28,11.28,100,,36,1.4,14.70,1.8
Demarcus Robinson,,,WR,KC,@ DEN,5th,26.25,8000,0.6,14.1,5.4,4.5,9.1,0,0,0,6.03,6.03,100,,0,0.8,4.60,0.6
Ito Smith,,,RB,ATL,vs LAR,16th,25.75,8000,2.8,12.3,3.8,6.5,5,0,0,0,6.55,6.55,100,,14,0.8,0.70,0.1
Delanie Walker,,,TE,TEN,vs LAC,12th,22.25,8000,1.3,15.3,5.6,7.2,7.3,0,0,0,6.89,6.89,100,,43,0.9,,
Adam Humphries,,,WR,TEN,vs LAC,4th,22.25,8000,1.7,13.2,4.6,9.4,4.9,0,0,0,6.31,6.31,100,,27,0.8,6.00,0.8
Tavon Austin,,,WR,DAL,vs PHI,28th,26.50,8000,0,12.8,6.2,4.1,3.7,0,0,0,3.53,3.53,100,,0,0.4,8.00,1
Nelson Agholor,,,WR,PHI,@ DAL,20th,23.50,8000,1.4,16.7,6.1,7.8,8.4,0,0,0,7.51,7.51,100,,15,0.9,3.40,0.4
Rex Burkhead,,,RB,NE,@ NYJ,12th,26.00,8000,0,9.9,6.6,7.1,9,0,0,0,0.00,0.00,100,,0,0,,
Chris Herndon,,,TE,NYJ,vs NE,6th,17.00,8000,0,7.2,4.8,6.7,,0,0,0,0.00,0.00,100,,4,0,,
Brandon Bolden,,,RB,NE,@ NYJ,12th,26.00,8000,0,9.5,4.4,5.6,6.4,0,0,0,2.85,2.85,100,,0,0.4,6.10,0.8
Ryan Izzo,,,TE,NE,@ NYJ,5th,26.00,8000,0,4.1,2.7,,5.1,0,0,0,0.00,0.00,100,,7,0,,
Darrel Williams,,,RB,KC,@ DEN,21st,26.25,7500,0,9.7,4.6,5.4,12.1,0,0,0,2.82,2.82,100,,8,0.4,1.60,0.2
Byron Pringle,,,WR,KC,@ DEN,5th,26.25,7500,0,10,5.0,,6.4,0,0,0,2.49,2.49,100,,0,0.3,,
Darrell Henderson,,,RB,LAR,@ ATL,10th,28.75,7500,0,15.2,6.5,,2.7,0,0,0,5.48,5.48,100,,0,0.7,4.40,0.6
Corey Davis,,,WR,TEN,vs LAC,4th,22.25,7500,0.5,18,7.0,9.9,6.3,0,0,0,7.53,7.53,100,,13,1,17.00,2.3
Luke Willson,,,TE,SEA,vs BAL,8th,25.75,7500,1.7,9.2,3.0,1.5,2.6,0,0,0,4.69,4.69,100,,0,0.6,0.00,
Rashaad Penny,,,RB,SEA,vs BAL,14th,25.75,7500,0,11.8,6.0,4.9,6.9,0,0,0,2.77,2.77,100,,0,0.4,,
David Moore,,,WR,SEA,vs BAL,23rd,25.75,7500,0,12.6,5.1,6.3,4.4,0,0,0,4.91,4.91,100,,0,0.7,1.90,0.3
Jacob Hollister,,,TE,SEA,vs BAL,8th,25.75,7500,0,6.6,4.4,3.6,,0,0,0,0.00,0.00,100,,0,0,3.50,0.5
Anthony Miller,,,WR,CHI,vs NO,21st,20.75,7500,0.4,13.6,5.3,6.8,2.4,0,0,0,5.66,5.66,100,,12,0.8,6.80,0.9
Tre'Quan Smith,,,WR,NO,@ CHI,8th,16.75,7500,0,9.8,6.5,6,8,0,0,0,0.00,0.00,100,,2,0,,
Cedrick Wilson,,,WR,DAL,vs PHI,28th,26.50,7500,0,9.4,5.6,,2.4,0,0,0,1.01,1.01,100,,0,0.1,,
Randall Cobb,,,WR,DAL,vs PHI,28th,26.50,7500,0.2,15.9,6.3,7.5,7.3,0,0,0,6.49,6.49,100,,28,0.9,3.90,0.5
Jakobi Meyers,,,WR,NE,@ NYJ,29th,26.00,7500,0,13.2,5.7,,4,0,0,0,4.63,4.63,100,,22,0.6,7.20,1
Demaryius Thomas,,,WR,NYJ,vs NE,3rd,17.00,7500,0.4,14.4,5.6,8.5,5.1,0,0,0,6.04,6.04,100,,41,0.8,5.70,0.8
DaeSean Hamilton,,,WR,DEN,vs KC,22nd,23.25,7000,0,11.2,4.6,5.7,3.7,0,0,0,4.31,4.31,100,,0,0.6,1.40,0.2
Tyler Higbee,,,TE,LAR,@ ATL,25th,28.75,7000,0,12.7,5.2,4.2,5.9,0,0,0,4.86,4.86,100,,0,0.7,1.30,0.2
Dion Lewis,,,RB,TEN,vs LAC,18th,22.25,7000,0,15,6.5,7.5,3.1,0,0,0,5.28,5.28,100,,7,0.8,0.20,0
Willie Snead,,,WR,BAL,@ SEA,7th,22.75,7000,0.7,14.7,5.6,7.3,7,0,0,0,6.25,6.25,100,,16,0.9,0.20,0
Taylor Gabriel,,,WR,CHI,vs NO,21st,20.75,7000,0,11.7,6.1,7.4,11.9,0,0,0,2.57,2.57,100,,3,0.4,1.10,0.2
Dallas Goedert,,,TE,PHI,@ DAL,20th,23.50,7000,0,12.5,5.2,5.5,4,0,0,0,4.69,4.69,100,,28,0.7,12.90,1.8
Gunner Olszewski,,,WR,NE,@ NYJ,29th,26.00,7000,0,5.3,2.6,,0.5,0,0,0,1.42,1.42,100,,0,0.2,0.00,
Noah Fant,,,TE,DEN,vs KC,22nd,23.25,6500,0,13.2,5.3,,4.3,0,0,0,5.22,5.22,100,,23,0.8,1.20,0.2
Justin Jackson,,,RB,LAC,@ TEN,9th,20.25,6500,0,7.1,4.7,6.3,6.2,0,0,0,0.00,0.00,100,,13,0,,
Miles Boykin,,,WR,BAL,@ SEA,7th,22.75,6500,0.4,9.1,3.5,,4.6,0,0,0,3.89,3.89,100,,10,0.6,6.50,1
Trey Burton,,,TE,CHI,vs NO,9th,20.75,6500,0,12.7,5.1,7.5,2.8,0,0,0,5.05,5.05,100,,0,0.8,2.10,0.3
Andy Janovich,,,RB,DEN,vs KC,31st,23.25,6000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,0,0,,
Josh Reynolds,,,WR,LAR,@ ATL,32nd,28.75,6000,0,9.9,5.0,7.4,0.7,0,0,0,2.40,2.40,100,,4,0.4,0.00,
Jason Moore,,,WR,LAC,@ TEN,6th,20.25,6000,0,0,0.0,,,0,0,0,0.00,0.00,100,,0,0,,
Hayden Hurst,,,TE,BAL,@ SEA,32nd,22.75,6000,0,10,4.3,2.9,4.3,0,0,0,3.59,3.59,100,,14,0.6,1.50,0.3
Gus Edwards,,,RB,BAL,@ SEA,13th,22.75,6000,0,11.4,4.7,7.6,4.1,0,0,0,4.33,4.33,100,,27,0.7,3.50,0.6
Josh Hill,,,TE,NO,@ CHI,13th,16.75,6000,0.6,8.9,3.3,2.9,2.5,0,0,0,3.93,3.93,100,,0,0.7,11.80,2
Taysom Hill,,,QB,NO,@ CHI,6th,16.75,6000,0,13.4,6.5,2.4,3,0,0,0,3.68,3.68,100,,0,0.6,9.00,1.5
Tony Pollard,,,RB,DAL,vs PHI,2nd,26.50,6000,0,13.7,7.0,,5.8,0,0,0,3.17,3.17,100,,0,0.5,2.80,0.5
Devin Smith,,,WR,DAL,vs PHI,28th,26.50,6000,0,6.5,4.3,,6.6,0,0,0,0.00,0.00,100,,0,0,,
Ty Montgomery,,,RB,NYJ,vs NE,6th,17.00,6000,0,12,6.2,4.2,1.9,0,0,0,2.70,2.70,100,,0,0.5,0.90,0.2
Jeff Heuerman,,,TE,DEN,vs KC,22nd,23.25,5500,0,8.4,3.6,5.6,3.4,0,0,0,3.01,3.01,100,,0,0.5,,
Justin Hardy,,,WR,ATL,vs LAR,15th,25.75,5500,0,5.5,3.1,2,2.1,0,0,0,0.89,0.89,100,,0,0.2,2.90,0.5
Russell Gage,,,WR,ATL,vs LAR,15th,25.75,5500,0,9.2,5.3,1.9,1.1,0,0,0,1.25,1.25,100,,12,0.2,-0.20,
Lance Kendricks,,,TE,LAC,@ TEN,28th,20.25,5500,0,5.3,3.5,2.5,2.2,0,0,0,0.00,0.00,100,,0,0,,
Tajae Sharpe,,,WR,TEN,vs LAC,4th,22.25,5500,0,8.8,4.5,3.4,2.6,0,0,0,2.08,2.08,100,,0,0.4,8.90,1.6
C.J. Prosise,,,RB,SEA,vs BAL,14th,25.75,5500,0,10.2,4.4,1.7,4.4,0,0,0,3.64,3.64,100,,0,0.7,1.70,0.3
Seth Roberts,,,WR,BAL,@ SEA,7th,22.75,5500,0,9.5,4.2,5.6,3,0,0,0,3.24,3.24,100,,14,0.6,1.40,0.3
Chris Moore,,,WR,BAL,@ SEA,7th,22.75,5500,0,5.7,2.6,2.3,1.4,0,0,0,1.79,1.79,100,,0,0.3,0.80,0.1
Adam Shaheen,,,TE,CHI,vs NO,9th,20.75,5500,0,7.3,3.6,4,2.1,0,0,0,1.94,1.94,100,,0,0.4,5.40,1
Mack Hollins,,,WR,PHI,@ DAL,20th,23.50,5500,0,8.6,3.6,,3.5,0,0,0,3.21,3.21,100,,0,0.6,0.00,
Vyncint Smith,,,WR,NYJ,vs NE,3rd,17.00,5500,0,4.8,3.2,3.5,4.5,0,0,0,0.00,0.00,100,,0,0,0.00,
Brandon Allen,,,QB,DEN,vs KC,20th,23.25,5000,0,9.2,6.1,,,0,0,0,0.00,0.00,100,,23,0,,
Tim Patrick,,,WR,DEN,vs KC,22nd,23.25,5000,0,7.8,5.2,4.9,,0,0,0,0.00,0.00,100,,15,0,,
Blake Bell,,,TE,KC,@ DEN,3rd,26.25,5000,0,3.3,2.2,1.3,0.5,0,0,0,0.00,0.00,100,,0,0,0.00,
Juwann Winfree,,,WR,DEN,vs KC,22nd,23.25,5000,0,4.5,3.0,,,0,0,0,0.00,0.00,100,,0,0,,
Matt Moore,,,QB,KC,@ DEN,3rd,26.25,5000,0,11.7,7.8,,-0.1,0,0,0,0.00,0.00,100,,6,0,8.58,1.7
Andrew Beck,,,TE,DEN,vs KC,22nd,23.25,5000,0,0,0.0,,,0,0,0,0.00,0.00,100,,0,0,,
Khalfani Muhammad,,,RB,DEN,vs KC,31st,23.25,5000,0,8.6,5.7,,,0,0,0,0.00,0.00,100,,0,0,,
Devontae Booker,,,RB,DEN,vs KC,31st,23.25,5000,0,7.1,4.7,4.3,0,0,0,0,0.00,0.00,100,,6,0,,
Jake Butt,,,TE,DEN,vs KC,22nd,23.25,5000,0,3.3,2.2,4.2,,0,0,0,0.00,0.00,100,,0,0,,
Diontae Spencer,,,WR,DEN,vs KC,22nd,23.25,5000,0,1.5,1.0,,0.4,0,0,0,0.00,0.00,100,,0,0,1.00,0.2
Brett Rypien,,,QB,DEN,vs KC,20th,23.25,5000,0,8,5.3,,,0,0,0,0.00,0.00,100,,0,0,,
De'Anthony Thomas,,,WR,KC,@ DEN,5th,26.25,5000,0,4.7,3.1,2.2,0.3,0,0,0,0.00,0.00,100,,0,0,0.00,
Troy Fumagalli,,,TE,DEN,vs KC,22nd,23.25,5000,0,4.1,2.7,,1.2,0,0,0,0.00,0.00,100,,0,0,,
Deon Yelder,,,TE,KC,@ DEN,3rd,26.25,5000,0,4.2,2.8,,5.3,0,0,0,0.00,0.00,100,,0,0,,
Fred Brown,,,WR,DEN,vs KC,22nd,23.25,5000,0,4.1,2.7,,0.5,0,0,0,0.00,0.00,100,,7,0,,
Drew Lock,,,QB,DEN,vs KC,20th,23.25,5000,0,11.6,7.7,,,0,0,0,0.00,0.00,100,,42,0,,
Darwin Thompson,,,RB,KC,@ DEN,21st,26.25,5000,0,8.9,5.9,,0.6,0,0,0,0.00,0.00,100,,0,0,,
Cody Thompson,,,WR,KC,@ DEN,5th,26.25,5000,0,1.7,1.1,,,0,0,0,0.00,0.00,100,,27,0,,
Anthony Sherman,,,RB,KC,@ DEN,21st,26.25,5000,0,5,3.3,4.2,1.1,0,0,0,0.00,0.00,100,,0,0,0.70,0.1
Marcus Marshall,,,RB,KC,@ DEN,21st,26.25,5000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Kyle Shurmur,,,QB,KC,@ DEN,3rd,26.25,5000,0,8,5.3,,,0,0,0,0.00,0.00,100,,10,0,,
John Wolford,,,QB,LAR,@ ATL,32nd,28.75,5000,0,8.3,5.5,,,0,0,0,0.00,0.00,100,,11,0,,
Blake Bortles,,,QB,LAR,@ ATL,32nd,28.75,5000,0,12.9,8.6,14.2,,0,0,0,0.00,0.00,100,,46,0,,
Christian Blake,,,WR,ATL,vs LAR,15th,25.75,5000,0,3.5,2.3,,,0,0,0,0.00,0.00,100,,0,0,,
Qadree Ollison,,,RB,ATL,vs LAR,16th,25.75,5000,0,5.1,3.4,,,0,0,0,0.00,0.00,100,,21,0,,
Mike Thomas,,,WR,LAR,@ ATL,32nd,28.75,5000,0,4.1,2.7,,,0,0,0,0.00,0.00,100,,0,0,0.00,
Matt Schaub,,,QB,ATL,vs LAR,10th,25.75,5000,0,9.2,6.1,0.3,,0,0,0,0.00,0.00,100,,0,0,6.50,1.3
Kendall Blanton,,,TE,LAR,@ ATL,25th,28.75,5000,0,2.3,1.5,,,0,0,0,0.00,0.00,100,,0,0,,
