Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2018 Avg,2019 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
DeAndre Hopkins,,,WR,HOU,@ TEN,15th,23.75,14500,8.7,26.7,7.2,16.6,15.2,0,0,0,15.89,15.89,100,,51,1.1,14.90,1
Kirk Cousins,,,QB,MIN,@ LAC,5th,23.00,14500,9.2,29.2,8.0,18.3,17.7,0,0,0,17.18,17.18,100,,54,1.2,12.68,0.9
Nick Chubb,,,RB,CLE,@ ARI,18th,26.00,14500,6.9,28.6,8.7,11.5,15.8,0,0,0,15.55,15.55,100,,35,1.1,22.30,1.5
Matt Ryan,,,QB,ATL,@ SF,3rd,19.50,14500,7.2,27.2,8.0,22.6,19.1,0,0,0,15.24,15.24,100,,55,1.1,19.10,1.3
Ezekiel Elliott,,,RB,DAL,vs LAR,4th,24.75,14500,8.9,29.1,8.1,18.5,16.7,0,0,0,16.99,16.99,100,,53,1.2,29.50,2
Jared Goff,,,QB,LAR,@ DAL,18th,23.75,14500,8.9,29.7,8.3,18.7,15.3,0,0,0,17.22,17.22,100,,48,1.2,18.56,1.3
Mark Ingram,,,RB,BAL,vs NYJ,9th,30.50,14000,5.8,25.6,7.9,10.3,14.6,0,0,0,13.71,13.71,100,,34,1,23.10,1.7
Allen Robinson,,,WR,CHI,@ GB,14th,18.50,14000,4,22.7,7.5,10.8,13.1,0,0,0,11.48,11.48,100,,39,0.8,16.00,1.1
Philip Rivers,,,QB,LAC,vs MIN,25th,22.00,14000,9.3,24.8,6.2,18.4,16.6,0,0,0,15.52,15.52,100,,63,1.1,11.28,0.8
Raheem Mostert,,,RB,SF,vs ATL,11th,29.50,14000,2.4,25.9,9.4,5.9,9.7,0,0,0,11.79,11.79,100,,0,0.8,10.40,0.7
Robert Woods,,,WR,LAR,@ DAL,12th,23.75,14000,5.5,22.5,6.8,13.1,12.6,0,0,0,12.27,12.27,100,,36,0.9,3.70,0.3
Devlin Hodges,,,QB,PIT,vs BUF,7th,19.00,14000,8.7,19.2,4.2,,9.6,0,0,0,12.88,12.88,100,,39,0.9,8.48,0.6
James Conner,,,RB,PIT,vs BUF,23rd,19.00,14000,0,22.6,9.2,18.5,14,0,0,0,8.77,8.77,100,,13,0.6,13.10,0.9
Jacoby Brissett,,,QB,IND,@ NO,21st,20.25,14000,7.4,28.7,8.5,-0.2,16.4,0,0,0,15.90,15.90,100,,8,1.1,7.30,0.5
Robby Anderson,,,WR,NYJ,@ BAL,7th,13.50,13500,2.3,18.8,6.6,9.4,8.6,0,0,0,8.91,8.91,100,,22,0.7,10.60,0.8
Davante Adams,,,WR,GB,vs CHI,6th,22.50,13500,5.3,26.8,8.6,17.5,12.9,0,0,0,13.88,13.88,100,,39,1,19.80,1.5
Aaron Jones,,,RB,GB,vs CHI,15th,22.50,13500,4.3,30.8,10.6,13.2,17.8,0,0,0,14.93,14.93,100,,25,1.1,17.10,1.3
Melvin Gordon,,,RB,LAC,vs MIN,13th,22.00,13500,5.7,26.5,8.3,18.1,12.7,0,0,0,14.00,14.00,100,,39,1,4.90,0.4
George Kittle,,,TE,SF,vs ATL,25th,29.50,13500,6.1,24.1,7.2,13,11.9,0,0,0,13.27,13.27,100,,27,1,19.90,1.5
Todd Gurley,,,RB,LAR,@ DAL,29th,23.75,13500,4.5,28,9.4,21.9,13.2,0,0,0,13.89,13.89,100,,40,1,19.30,1.4
Le'Veon Bell,,,RB,NYJ,@ BAL,6th,13.50,13000,2.4,26.1,9.5,,12.6,0,0,0,11.88,11.88,100,,40,0.9,9.80,0.8
Austin Ekeler,,,RB,LAC,vs MIN,13th,22.00,13000,4.4,23.6,7.7,10,17.7,0,0,0,12.09,12.09,100,,32,0.9,10.60,0.8
Stefon Diggs,,,WR,MIN,@ LAC,2nd,23.00,13000,3.9,23.9,8.0,14.4,12.1,0,0,0,11.86,11.86,100,,35,0.9,10.00,0.8
Jarvis Landry,,,WR,CLE,@ ARI,27th,26.00,13000,6.9,22.4,6.2,10.4,12.7,0,0,0,13.08,13.08,100,,46,1,4.80,0.4
Julio Jones,,,WR,ATL,@ SF,3rd,19.50,13000,3.4,25.2,8.7,16.8,13.3,0,0,0,12.13,12.13,100,,44,0.9,31.90,2.5
Amari Cooper,,,WR,DAL,vs LAR,23rd,24.75,13000,2.7,25.5,9.1,11.7,14.5,0,0,0,11.81,11.81,100,,20,0.9,2.40,0.2
Devin Singletary,,,RB,BUF,@ PIT,1st,18.00,13000,6.6,19.1,5.0,,12,0,0,0,11.55,11.55,100,,44,0.9,7.90,0.6
Alvin Kamara,,,RB,NO,vs IND,8th,29.25,13000,7,31.8,9.9,19.1,13.8,0,0,0,16.91,16.91,100,,43,1.3,11.40,0.9
Kareem Hunt,,,RB,CLE,@ ARI,18th,26.00,12500,2.7,24.7,8.8,19.7,12,0,0,0,11.49,11.49,100,,35,0.9,11.60,0.9
Emmanuel Sanders,,,WR,SF,vs ATL,8th,29.50,12500,3.9,22.4,7.4,13.6,10.3,0,0,0,11.25,11.25,100,,26,0.9,1.90,0.2
Cole Beasley,,,WR,BUF,@ PIT,11th,18.00,12500,2.3,17.3,6.0,6.9,10.5,0,0,0,8.34,8.34,100,,24,0.7,1.10,0.1
Marlon Mack,,,RB,IND,@ NO,3rd,20.25,12500,2.3,21.1,7.5,14,12.3,0,0,0,9.80,9.80,100,,25,0.8,1.90,0.2
Mark Andrews,,,TE,BAL,vs NYJ,21st,30.50,12000,2.2,17.7,6.2,5.6,10.6,0,0,0,8.37,8.37,100,,25,0.7,13.20,1.1
A.J. Brown,,,WR,TEN,vs HOU,28th,26.75,12000,3.1,23.6,8.2,,10.3,0,0,0,11.31,11.31,100,,34,0.9,21.40,1.8
Anthony Miller,,,WR,CHI,@ GB,14th,18.50,12000,3.5,16.8,5.3,6.8,6,0,0,0,8.80,8.80,100,,12,0.7,22.30,1.9
Keenan Allen,,,WR,LAC,vs MIN,30th,22.00,12000,4.4,23.6,7.7,13.9,12.9,0,0,0,12.07,12.07,100,,43,1,14.40,1.2
Odell Beckham Jr.,,,WR,CLE,@ ARI,27th,26.00,12000,4.3,25,8.3,16,9.7,0,0,0,12.56,12.56,100,,42,1,10.60,0.9
Deebo Samuel,,,WR,SF,vs ATL,8th,29.50,12000,4.2,20.7,6.6,,10,0,0,0,10.83,10.83,100,,33,0.9,4.20,0.4
Cooper Kupp,,,WR,LAR,@ DAL,12th,23.75,12000,4.3,23.1,7.5,14.4,13.8,0,0,0,11.80,11.80,100,,40,1,13.10,1.1
Jared Cook,,,TE,NO,vs IND,19th,29.25,12000,0,14.3,5.8,9.9,9.6,0,0,0,5.55,5.55,100,,23,0.5,7.40,0.6
Adam Thielen,,,WR,MIN,@ LAC,2nd,23.00,11500,0,19,8.4,14.9,11.8,0,0,0,6.37,6.37,100,,24,0.6,4.50,0.4
James Washington,,,WR,PIT,vs BUF,9th,19.00,11500,1.5,16.2,5.9,3,7.8,0,0,0,7.36,7.36,100,,0,0.6,10.80,0.9
Zach Pascal,,,WR,IND,@ NO,16th,20.25,11500,4.3,19.8,6.2,3.8,9.6,0,0,0,10.49,10.49,100,,2,0.9,6.40,0.6
Mike Williams,,,WR,LAC,vs MIN,30th,22.00,11000,1.9,18.9,6.8,9.6,9.2,0,0,0,8.66,8.66,100,,17,0.8,15.10,1.4
Austin Hooper,,,TE,ATL,@ SF,6th,19.50,11000,3,16.3,5.3,8,13.1,0,0,0,8.32,8.32,100,,22,0.8,3.50,0.3
Michael Gallup,,,WR,DAL,vs LAR,23rd,24.75,11000,3.7,21,6.9,6.2,12.4,0,0,0,10.64,10.64,100,,17,1,1.10,0.1
T.Y. Hilton,,,WR,IND,@ NO,16th,20.25,11000,0,16.7,7.8,14.1,12.2,0,0,0,5.04,5.04,100,,28,0.5,4.50,0.4
Will Fuller,,,WR,HOU,@ TEN,15th,23.75,10500,0,19.5,9.0,12.9,11,0,0,0,5.95,5.95,100,,14,0.6,8.60,0.8
David Montgomery,,,RB,CHI,@ GB,25th,18.50,10500,3.9,22.6,7.5,,9.9,0,0,0,11.37,11.37,100,,39,1.1,5.40,0.5
Christian Kirk,,,WR,ARI,vs CLE,17th,23.00,10500,4.3,21.5,6.9,8.5,11.5,0,0,0,11.16,11.16,100,,22,1.1,8.10,0.8
Devonta Freeman,,,RB,ATL,@ SF,16th,19.50,10500,2,24.2,8.9,5.8,11.3,0,0,0,10.87,10.87,100,,35,1,6.50,0.6
John Brown,,,WR,BUF,@ PIT,11th,18.00,10500,3.7,19.7,6.4,7.4,12.2,0,0,0,10.14,10.14,100,,25,1,13.40,1.3
Jack Doyle,,,TE,IND,@ NO,23rd,20.25,10500,4.3,16.8,5.0,7.9,7,0,0,0,9.29,9.29,100,,21,0.9,3.10,0.3
Justin Tucker,,,K,BAL,vs NYJ,26th,30.50,10000,6.4,16.6,4.1,9.7,9.6,0,0,0,10.45,10.45,100,,58,1,4.00,0.4
Carlos Hyde,,,RB,HOU,@ TEN,17th,23.75,10000,2.1,19.4,6.9,6.7,9.3,0,0,0,9.00,9.00,100,,26,0.9,16.40,1.6
Hunter Henry,,,TE,LAC,vs MIN,9th,22.00,10000,4.6,17.3,5.1,0,11.2,0,0,0,9.68,9.68,100,,39,1,1.90,0.2
Kenyan Drake,,,RB,ARI,vs CLE,24th,23.00,10000,3.3,23.3,8.0,11.2,9.3,0,0,0,11.34,11.34,100,,13,1.1,39.10,3.9
JuJu Smith-Schuster,,,WR,PIT,vs BUF,9th,19.00,10000,0,11.4,7.6,14.3,8.7,0,0,0,0.00,0.00,100,,33,0,,
Marcus Johnson,,,WR,IND,@ NO,16th,20.25,10000,3,14.3,4.5,4.8,9.3,0,0,0,7.51,7.51,100,,0,0.8,4.70,0.5
Bilal Powell,,,RB,NYJ,@ BAL,6th,13.50,9500,0,10.5,7.0,7.8,2.6,0,0,0,0.00,0.00,100,,14,0,,
Ka'imi Fairbairn,,,K,HOU,@ TEN,20th,23.75,9500,3.1,15.1,4.8,10.1,7,0,0,0,7.85,7.85,100,,41,0.8,6.00,0.6
Duke Johnson,,,RB,HOU,@ TEN,17th,23.75,9500,3.5,16.2,5.1,6.8,8.8,0,0,0,8.57,8.57,100,,35,0.9,3.30,0.3
Mason Crosby,,,K,GB,vs CHI,6th,22.50,9500,3.4,13.4,4.0,9.7,7.5,0,0,0,7.35,7.35,100,,47,0.8,3.00,0.3
Dan Bailey,,,K,MIN,@ LAC,28th,23.00,9500,3.4,13.9,4.2,7.6,8.3,0,0,0,7.55,7.55,100,,45,0.8,16.00,1.7
Austin Seibert,,,K,CLE,@ ARI,12th,26.00,9500,4.5,14.5,4.0,,7.6,0,0,0,8.45,8.45,100,,41,0.9,7.00,0.7
Russell Gage,,,WR,ATL,@ SF,3rd,19.50,9500,1.2,14.5,5.3,1.9,4.6,0,0,0,6.50,6.50,100,,12,0.7,5.80,0.6
Robbie Gould,,,K,SF,vs ATL,25th,29.50,9500,4,15,4.4,8.7,8.5,0,0,0,8.35,8.35,100,,48,0.9,12.00,1.3
Greg Zuerlein,,,K,LAR,@ DAL,27th,23.75,9500,4,16.5,5.0,11.6,8.5,0,0,0,8.95,8.95,100,,44,0.9,1.00,0.1
Benny Snell Jr.,,,RB,PIT,vs BUF,23rd,19.00,9500,0,11.4,5.3,,5.4,0,0,0,3.49,3.49,100,,0,0.4,0.10,0
Chris Boswell,,,K,PIT,vs BUF,3rd,19.00,9500,1.4,12.6,4.5,6.2,8.6,0,0,0,5.85,5.85,100,,45,0.6,5.00,0.5
Wil Lutz,,,K,NO,vs IND,29th,29.25,9500,6.3,15.3,3.6,9.5,10.6,0,0,0,9.85,9.85,100,,61,1,10.00,1.1
Sam Ficken,,,K,NYJ,@ BAL,18th,13.50,9000,0.6,12.1,4.6,6.5,6.5,0,0,0,5.15,5.15,100,,30,0.6,1.00,0.1
Ryan Succop,,,K,TEN,vs HOU,7th,26.75,9000,2.5,12.2,3.9,7.9,5.5,0,0,0,6.35,6.35,100,,49,0.7,3.00,0.3
Eddy Pineiro,,,K,CHI,@ GB,30th,18.50,9000,1.9,11.6,3.9,,6.1,0,0,0,5.75,5.75,100,,41,0.6,7.00,0.8
Michael Badgley,,,K,LAC,vs MIN,21st,22.00,9000,6.8,6.8,,,,0,0,0,6.75,6.75,100,,0,0.8,,
Zane Gonzalez,,,K,ARI,vs CLE,13th,23.00,9000,4.1,13.8,3.9,5.9,8.6,0,0,0,7.95,7.95,100,,42,0.9,8.00,0.9
Larry Fitzgerald,,,WR,ARI,vs CLE,17th,23.00,9000,1.7,18.7,6.8,9.4,8.8,0,0,0,8.53,8.53,100,,35,0.9,5.70,0.6
Younghoe Koo,,,K,ATL,@ SF,4th,19.50,9000,0,12.9,5.3,,,0,0,0,4.95,4.95,100,,42,0.6,,
Kai Forbath,,,K,DAL,vs LAR,1st,24.75,9000,0.7,13.4,5.1,5.3,4,0,0,0,5.75,5.75,100,,39,0.6,18.00,2
Tyler Higbee,,,TE,LAR,@ DAL,13th,23.75,9000,2.8,15.8,5.2,4.2,6.9,0,0,0,8.04,8.04,100,,0,0.9,17.10,1.9
Steven Hauschka,,,K,BUF,@ PIT,2nd,18.00,9000,2.3,12.8,4.2,7.1,7,0,0,0,6.45,6.45,100,,46,0.7,5.00,0.6
Chase McLaughlin,,,K,IND,@ NO,23rd,20.25,9000,5.2,13.7,3.4,,9,0,0,0,8.55,8.55,100,,51,1,1.00,0.1
Hayden Hurst,,,TE,BAL,vs NYJ,21st,30.50,8500,0,10.5,4.3,2.9,4.1,0,0,0,4.06,4.06,100,,14,0.5,2.40,0.3
Willie Snead,,,WR,BAL,vs NYJ,24th,30.50,8500,0,13.4,5.6,7.3,5.7,0,0,0,4.95,4.95,100,,16,0.6,2.00,0.2
Ty Montgomery,,,RB,NYJ,@ BAL,6th,13.50,8500,0,12.2,6.2,4.2,1.9,0,0,0,2.93,2.93,100,,0,0.3,1.50,0.2
Jamison Crowder,,,WR,NYJ,@ BAL,7th,13.50,8500,2,18,6.4,7.6,8.5,0,0,0,8.38,8.38,100,,28,1,24.00,2.8
Adam Humphries,,,WR,TEN,vs HOU,28th,26.75,8500,0,6.9,4.6,9.4,5.7,0,0,0,0.00,0.00,100,,27,0,,
Tarik Cohen,,,RB,CHI,@ GB,25th,18.50,8500,1.8,17.3,6.2,11.3,7.4,0,0,0,8.04,8.04,100,,26,0.9,12.00,1.4
David Johnson,,,RB,ARI,vs CLE,24th,23.00,8500,0,20,9.5,13.9,12.2,0,0,0,5.75,5.75,100,,29,0.7,0.60,0.1
Kendrick Bourne,,,WR,SF,vs ATL,8th,29.50,8500,2,13,4.4,5.9,5.9,0,0,0,6.35,6.35,100,,17,0.7,1.60,0.2
Randall Cobb,,,WR,DAL,vs LAR,23rd,24.75,8500,1.6,17.3,6.3,7.5,8.9,0,0,0,7.85,7.85,100,,28,0.9,0.20,0
Diontae Johnson,,,WR,PIT,vs BUF,9th,19.00,8500,0.2,17.5,6.9,,7.8,0,0,0,7.13,7.13,100,,31,0.8,6.70,0.8
Josh Hill,,,TE,NO,vs IND,19th,29.25,8500,1,9.2,3.3,2.9,3.7,0,0,0,4.26,4.26,100,,0,0.5,7.00,0.8
Latavius Murray,,,RB,NO,vs IND,8th,29.25,8500,0,18.2,7.3,7.6,9.4,0,0,0,7.27,7.27,100,,22,0.9,5.90,0.7
Marquise Brown,,,WR,BAL,vs NYJ,24th,30.50,8000,2.8,19.6,6.7,,9.8,0,0,0,9.51,9.51,100,,34,1.2,12.50,1.6
Demaryius Thomas,,,WR,NYJ,@ BAL,7th,13.50,8000,0,8.4,5.6,8.5,6.1,0,0,0,0.00,0.00,100,,41,0,,
Keke Coutee,,,WR,HOU,@ TEN,15th,23.75,8000,0,8.6,5.7,10.2,5.8,0,0,0,0.00,0.00,100,,21,0,,
Jamaal Williams,,,RB,GB,vs CHI,15th,22.50,8000,2.4,19.1,6.7,6.3,9.7,0,0,0,9.07,9.07,100,,12,1.1,3.80,0.5
Alexander Mattison,,,RB,MIN,@ LAC,19th,23.00,8000,0,8.3,5.5,,4.9,0,0,0,0.00,0.00,100,,0,0,,
Kyle Rudolph,,,TE,MIN,@ LAC,11th,23.00,8000,1.4,15.1,5.5,7.5,6.7,0,0,0,6.87,6.87,100,,21,0.9,6.30,0.8
David Njoku,,,TE,CLE,@ ARI,30th,26.00,8000,0,7.2,4.8,7.7,4.2,0,0,0,0.00,0.00,100,,13,0,,
Jaeden Graham,,,TE,ATL,@ SF,6th,19.50,8000,0,4.4,2.9,,5.1,0,0,0,0.00,0.00,100,,0,0,,
Matt Breida,,,RB,SF,vs ATL,11th,29.50,8000,0.4,15.4,6.0,10.6,9.2,0,0,0,6.37,6.37,100,,8,0.8,0.70,0.1
Brandin Cooks,,,WR,LAR,@ DAL,12th,23.75,8000,0,18,7.8,13.5,6.6,0,0,0,6.25,6.25,100,,33,0.8,6.60,0.8
Nyheim Hines,,,RB,IND,@ NO,3rd,20.25,8000,0.5,14.5,5.6,7.8,5.7,0,0,0,6.09,6.09,100,,23,0.8,2.20,0.3
Ryan Griffin,,,TE,NYJ,@ BAL,3rd,13.50,7500,0,6.8,4.5,3.1,6.2,0,0,0,0.00,0.00,100,,0,0,,
Kenny Stills,,,WR,HOU,@ TEN,15th,23.75,7500,1,16.5,6.2,7.7,6.8,0,0,0,7.20,7.20,100,,16,1,17.00,2.3
Taylor Gabriel,,,WR,CHI,@ GB,14th,18.50,7500,0,9.2,6.1,7.4,8.4,0,0,0,0.00,0.00,100,,3,0,,
Laquon Treadwell,,,WR,MIN,@ LAC,2nd,23.00,7500,0,6.5,2.8,3.6,4.1,0,0,0,2.33,2.33,100,,7,0.3,,
Bisi Johnson,,,WR,MIN,@ LAC,2nd,23.00,7500,0.6,9.4,3.5,,5.5,0,0,0,4.12,4.12,100,,19,0.5,3.00,0.4
Tevin Coleman,,,RB,SF,vs ATL,11th,29.50,7500,0,17.4,7.3,11.1,10.5,0,0,0,6.46,6.46,100,,14,0.9,4.00,0.5
Christian Blake,,,WR,ATL,@ SF,3rd,19.50,7500,1.3,7,2.3,,3.7,0,0,0,3.57,3.57,100,,0,0.5,0.00,
Brian Hill,,,RB,ATL,@ SF,16th,19.50,7500,0.2,10.2,4.0,3,7.4,0,0,0,4.20,4.20,100,,23,0.6,1.60,0.2
Jason Witten,,,TE,DAL,vs LAR,8th,24.75,7500,1.7,14.2,5.0,,6.9,0,0,0,6.69,6.69,100,,28,0.9,11.60,1.5
Jaylen Samuels,,,RB,PIT,vs BUF,23rd,19.00,7500,0,12.7,5.3,8.5,7.3,0,0,0,4.70,4.70,100,,4,0.6,0.90,0.1
Ted Ginn Jr.,,,WR,NO,vs IND,25th,29.25,7500,0,15.3,6.2,8.2,5.6,0,0,0,6.03,6.03,100,,17,0.8,1.80,0.2
Tre'Quan Smith,,,WR,NO,vs IND,25th,29.25,7500,0,14.6,6.5,6,5.4,0,0,0,4.85,4.85,100,,2,0.6,8.60,1.1
Gus Edwards,,,RB,BAL,vs NYJ,9th,30.50,7000,0.2,12,4.7,7.6,5.1,0,0,0,4.94,4.94,100,,27,0.7,3.50,0.5
Nick Boyle,,,TE,BAL,vs NYJ,21st,30.50,7000,2.4,8.7,2.5,2.7,4.2,0,0,0,4.90,4.90,100,,14,0.7,,
Jordan Akins,,,TE,HOU,@ TEN,16th,23.75,7000,0.8,10.5,3.9,2.3,4.8,0,0,0,4.69,4.69,100,,0,0.7,1.70,0.2
Jesper Horsted,,,TE,CHI,@ GB,28th,18.50,7000,0,17.4,9.8,,4.9,0,0,0,2.65,2.65,100,,0,0.4,-0.60,
Allen Lazard,,,WR,GB,vs CHI,6th,22.50,7000,0,13.7,5.7,1.2,7.6,0,0,0,5.15,5.15,100,,21,0.7,2.40,0.3
Jimmy Graham,,,TE,GB,vs CHI,10th,22.50,7000,0,13.5,5.6,6.4,5.6,0,0,0,5.09,5.09,100,,25,0.7,0.50,0.1
Irv Smith Jr.,,,TE,MIN,@ LAC,11th,23.00,7000,0,14.1,5.9,,,0,0,0,5.26,5.26,100,,8,0.8,,
Charles Clay,,,TE,ARI,vs CLE,29th,23.00,7000,0,9.9,4.9,2.4,2.6,0,0,0,2.52,2.52,100,,8,0.4,2.30,0.3
Olamide Zaccheaus,,,WR,ATL,@ SF,3rd,19.50,7000,0,11.7,5.8,,7.9,0,0,0,2.97,2.97,100,,0,0.4,0.00,
Justin Hardy,,,WR,ATL,@ SF,3rd,19.50,7000,0,7,3.1,2,2.6,0,0,0,2.36,2.36,100,,0,0.3,,
Blake Jarwin,,,TE,DAL,vs LAR,8th,24.75,7000,0,12.5,5.5,4.5,5.3,0,0,0,4.25,4.25,100,,0,0.6,5.00,0.7
Gerald Everett,,,TE,LAR,@ DAL,13th,23.75,7000,0,6.3,4.2,4.2,6.5,0,0,0,0.00,0.00,100,,0,0,,
Malcolm Brown,,,RB,LAR,@ DAL,29th,23.75,7000,0,10.5,4.5,3.7,4.4,0,0,0,3.70,3.70,100,,0,0.5,,
Jonathan Williams,,,RB,IND,@ NO,3rd,20.25,7000,0,7.8,5.2,0.2,9.5,0,0,0,0.00,0.00,100,,0,0,,
Taysom Hill,,,TE,NO,vs IND,19th,29.25,7000,0,13.1,6.5,2.4,5,0,0,0,3.33,3.33,100,,0,0.5,11.30,1.6
Tajae Sharpe,,,WR,TEN,vs HOU,28th,26.75,6500,0,10.2,4.5,3.4,4.2,0,0,0,3.46,3.46,100,,0,0.5,3.80,0.6
Anthony Firkser,,,TE,TEN,vs HOU,31st,26.75,6500,0,10.5,4.2,4.2,4.5,0,0,0,4.23,4.23,100,,0,0.7,1.20,0.2
Jonnu Smith,,,TE,TEN,vs HOU,31st,26.75,6500,1.2,14,5.1,5.2,4.9,0,0,0,6.31,6.31,100,,0,1,14.20,2.2
Corey Davis,,,WR,TEN,vs HOU,28th,26.75,6500,0.8,18.3,7.0,9.9,6.2,0,0,0,7.80,7.80,100,,13,1.2,7.20,1.1
J.P. Holtz,,,TE,CHI,@ GB,28th,18.50,6500,0.7,5.2,1.8,,2.6,0,0,0,2.54,2.54,100,,0,0.4,0.40,0.1
Ricky Seals-Jones,,,TE,CLE,@ ARI,30th,26.00,6500,0,10.8,4.8,3.8,5,0,0,0,3.61,3.61,100,,0,0.6,14.40,2.2
Ross Dwelley,,,TE,SF,vs ATL,25th,29.50,6500,0,5,3.3,1.2,5.1,0,0,0,0.00,0.00,100,,3,0,,
Tony Pollard,,,RB,DAL,vs LAR,4th,24.75,6500,0,12.8,7.0,,5,0,0,0,2.25,2.25,100,,0,0.3,21.30,3.3
Kerrith Whyte Jr.,,,RB,PIT,vs BUF,23rd,19.00,6500,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Isaiah McKenzie,,,WR,BUF,@ PIT,11th,18.00,6500,0,11,4.4,5.4,4.3,0,0,0,4.36,4.36,100,,0,0.7,,
Dawson Knox,,,TE,BUF,@ PIT,22nd,18.00,6500,0.6,9.9,3.7,,4.6,0,0,0,4.32,4.32,100,,21,0.7,1.60,0.2
Parris Campbell,,,WR,IND,@ NO,16th,20.25,6500,0,5.4,3.6,,4.2,0,0,0,0.00,0.00,100,,10,0,,
Seth Roberts,,,WR,BAL,vs NYJ,24th,30.50,6000,0.6,11.1,4.2,5.6,2.9,0,0,0,4.76,4.76,100,,14,0.8,14.10,2.4
Miles Boykin,,,WR,BAL,vs NYJ,24th,30.50,6000,0,7.5,3.5,,4,0,0,0,2.24,2.24,100,,10,0.4,7.00,1.2
Dion Lewis,,,RB,TEN,vs HOU,10th,26.75,6000,0,14.7,6.5,7.5,2.9,0,0,0,4.98,4.98,100,,7,0.8,8.60,1.4
Kalif Raymond,,,WR,TEN,vs HOU,28th,26.75,6000,0.4,8.7,3.3,,3.7,0,0,0,3.70,3.70,100,,0,0.6,0.70,0.1
Darren Fells,,,TE,HOU,@ TEN,16th,23.75,6000,0.9,12.6,4.7,4.4,6.8,0,0,0,5.56,5.56,100,,0,0.9,0.70,0.1
Khari Blasingame,,,RB,TEN,vs HOU,10th,26.75,6000,0,4.7,3.1,,5.7,0,0,0,0.00,0.00,100,,0,0,0.50,0.1
MyCole Pruitt,,,TE,TEN,vs HOU,31st,26.75,6000,0,5.9,2.7,3,1.8,0,0,0,1.81,1.81,100,,7,0.3,,
Marcedes Lewis,,,TE,GB,vs CHI,10th,22.50,6000,0,7.1,3.7,1.4,2.8,0,0,0,1.52,1.52,100,,0,0.3,1.10,0.2
Geronimo Allison,,,WR,GB,vs CHI,6th,22.50,6000,0,10.9,4.4,10.5,4.2,0,0,0,4.30,4.30,100,,0,0.7,2.90,0.5
Justin Jackson,,,RB,LAC,vs MIN,13th,22.00,6000,0,7.1,4.7,6.3,4.6,0,0,0,0.00,0.00,100,,13,0,2.70,0.5
Chase Edmonds,,,RB,ARI,vs CLE,24th,23.00,6000,0,12.7,6.7,3.3,8.5,0,0,0,2.65,2.65,100,,0,0.4,,
