Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2018 Avg,2019 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Julian Edelman,,,WR,NE,vs DAL,3rd,24.50,13000,6.9,22.6,6.3,14.9,13.6,0,0,0,13.16,13.16,100,,50,1,13.30,1
Cooper Kupp,,,WR,LAR,vs BAL,13th,21.75,13000,6.1,24.9,7.5,14.4,14.5,0,0,0,13.64,13.64,100,,40,1,6.50,0.5
Jonathan Williams,,,RB,IND,@ HOU,2nd,21.50,12500,4.8,17.8,5.2,0.2,7.7,0,0,0,10.03,10.03,100,,0,0.8,19.60,1.6
Jordan Howard,,,RB,PHI,vs SEA,18th,22.25,12500,0,11.7,7.8,10.2,11.8,0,0,0,0.00,0.00,100,,25,0,,
D.J. Chark,,,WR,JAC,@ TEN,23rd,19.25,12500,4.1,23.9,7.9,2.2,15.5,0,0,0,12.01,12.01,100,,5,1,8.30,0.7
George Kittle,,,TE,SF,vs GB,27th,25.50,12500,3.4,21.4,7.2,13,11.4,0,0,0,10.63,10.63,100,,27,0.9,21.90,1.8
Mark Andrews,,,TE,BAL,@ LAR,23rd,24.75,12500,4.7,20.2,6.2,5.6,11.8,0,0,0,10.86,10.86,100,,25,0.9,5.50,0.4
Zach Ertz,,,TE,PHI,vs SEA,10th,22.25,12000,5,22.2,6.9,13.2,10.2,0,0,0,11.85,11.85,100,,30,1,21.10,1.8
DK Metcalf,,,WR,SEA,@ PHI,12th,23.25,12000,2.8,22.1,7.7,,10.6,0,0,0,10.53,10.53,100,,37,0.9,5.00,0.4
Calvin Ridley,,,WR,ATL,vs TB,32nd,27.00,12000,5.3,25.8,8.2,10.9,11.7,0,0,0,13.46,13.46,100,,34,1.1,19.00,1.6
Michael Gallup,,,WR,DAL,@ NE,1st,19.50,12000,3,20.2,6.9,6.2,13.4,0,0,0,9.87,9.87,100,,17,0.8,7.50,0.6
T.Y. Hilton,,,WR,IND,@ HOU,31st,21.50,11500,0,19.5,7.8,14.1,13.7,0,0,0,7.77,7.77,100,,28,0.7,3.30,0.3
Ronald Jones,,,RB,TB,@ ATL,9th,24.00,11500,3.8,20,6.5,2.9,9.4,0,0,0,10.28,10.28,100,,19,0.9,14.20,1.2
Emmanuel Sanders,,,WR,SF,vs GB,19th,25.50,11500,4.2,22.7,7.4,13.6,9.6,0,0,0,11.55,11.55,100,,26,1,2.00,0.2
Jacob Hollister,,,TE,SEA,@ PHI,9th,23.25,11000,2.2,13.2,4.4,3.6,10.1,0,0,0,6.57,6.57,100,,0,0.6,3.20,0.3
Devonta Freeman,,,RB,ATL,vs TB,10th,27.00,11000,0,13.4,8.9,5.8,10.9,0,0,0,0.00,0.00,100,,35,0,,
Randall Cobb,,,WR,DAL,@ NE,1st,19.50,11000,1,16.7,6.3,7.5,9.3,0,0,0,7.28,7.28,100,,28,0.7,10.60,1
Deebo Samuel,,,WR,SF,vs GB,19th,25.50,11000,2.8,19.3,6.6,,9.1,0,0,0,9.39,9.39,100,,33,0.9,12.00,1.1
Robert Woods,,,WR,LAR,vs BAL,13th,21.75,11000,1.8,18.8,6.8,13.1,10.2,0,0,0,8.58,8.58,100,,36,0.8,12.70,1.2
Duke Johnson,,,RB,HOU,vs IND,8th,24.50,10500,3,15.8,5.1,6.8,8.6,0,0,0,8.10,8.10,100,,35,0.8,3.50,0.3
Alshon Jeffery,,,WR,PHI,vs SEA,10th,22.25,10500,0,10.1,6.7,11.5,10.9,0,0,0,0.00,0.00,100,,37,0,,
James White,,,RB,NE,vs DAL,19th,24.50,10500,4,20,6.4,13.7,10.3,0,0,0,10.40,10.40,100,,30,1,0.40,0
Tevin Coleman,,,RB,SF,vs GB,30th,25.50,10500,6.9,25.1,7.3,11.1,12.6,0,0,0,14.19,14.19,100,,14,1.4,11.90,1.1
Nyheim Hines,,,RB,IND,@ HOU,2nd,21.50,10000,1.1,15.1,5.6,7.8,5.3,0,0,0,6.69,6.69,100,,23,0.7,7.10,0.7
Miles Sanders,,,RB,PHI,vs SEA,18th,22.25,10000,4.8,23.8,7.6,,9.3,0,0,0,12.38,12.38,100,,34,1.2,10.10,1
Austin Hooper,,,TE,ATL,vs TB,32nd,27.00,10000,0,8,5.3,8,14.1,0,0,0,0.00,0.00,100,,22,0,,
Josh Lambo,,,K,JAC,@ TEN,20th,19.25,10000,3,13,4.0,6.7,8.4,0,0,0,6.95,6.95,100,,47,0.7,9.00,0.9
Sony Michel,,,RB,NE,vs DAL,19th,24.50,10000,3.5,21.7,7.3,12.9,9.7,0,0,0,10.77,10.77,100,,27,1.1,8.50,0.9
Jamaal Williams,,,RB,GB,@ SF,14th,22.50,10000,2.1,18.9,6.7,6.3,10.5,0,0,0,8.82,8.82,100,,12,0.9,11.50,1.2
Justin Tucker,,,K,BAL,@ LAR,8th,24.75,10000,5.7,15.9,4.1,9.7,10.1,0,0,0,9.75,9.75,100,,58,1,9.00,0.9
Ka'imi Fairbairn,,,K,HOU,vs IND,27th,24.50,9500,3.1,15.1,4.8,10.1,7.1,0,0,0,7.85,7.85,100,,41,0.8,8.00,0.8
Jake Elliott,,,K,PHI,vs SEA,19th,22.25,9500,4.2,14,3.9,7.2,6.4,0,0,0,8.10,8.10,100,,43,0.9,3.00,0.3
Matt Gay,,,K,TB,@ ATL,26th,24.00,9500,4.4,13.9,3.8,,10.1,0,0,0,8.15,8.15,100,,57,0.9,5.00,0.5
Ryan Succop,,,K,TEN,vs JAC,2nd,23.25,9500,3.9,13.6,3.9,7.9,3,0,0,0,7.75,7.75,100,,49,0.8,6.00,0.6
Brett Maher,,,K,DAL,@ NE,1st,19.50,9500,2.4,14.4,4.8,8.1,8.8,0,0,0,7.15,7.15,100,,41,0.8,10.00,1.1
Mason Crosby,,,K,GB,@ SF,3rd,22.50,9500,2.7,12.7,4.0,9.7,7.4,0,0,0,6.65,6.65,100,,47,0.7,,
Greg Zuerlein,,,K,LAR,vs BAL,21st,21.75,9500,3.9,16.4,5.0,11.6,9,0,0,0,8.85,8.85,100,,44,0.9,7.00,0.7
Brandin Cooks,,,WR,LAR,vs BAL,13th,21.75,9500,0,19.4,7.8,13.5,8.1,0,0,0,7.74,7.74,100,,33,0.8,4.30,0.5
Adam Vinatieri,,,K,IND,@ HOU,12th,21.50,9000,3,14.2,4.5,7.6,7,0,0,0,7.45,7.45,100,,43,0.8,5.00,0.6
Zach Pascal,,,WR,IND,@ HOU,31st,21.50,9000,1,16.5,6.2,3.8,9.1,0,0,0,7.17,7.17,100,,2,0.8,0.00,
Jason Myers,,,K,SEA,@ PHI,13th,23.25,9000,3.4,14.1,4.3,9.4,7.5,0,0,0,7.65,7.65,100,,47,0.9,5.00,0.6
Younghoe Koo,,,K,ATL,vs TB,30th,27.00,9000,3.7,16.9,5.3,,,0,0,0,8.95,8.95,100,,42,1,,
Cameron Brate,,,TE,TB,@ ATL,25th,24.00,9000,0.1,12.3,4.9,5.2,5.9,0,0,0,4.97,4.97,100,,20,0.6,0.00,
Chris Conley,,,WR,JAC,@ TEN,23rd,19.25,9000,2.9,14.4,4.6,4.4,8,0,0,0,7.54,7.54,100,,10,0.8,6.90,0.8
Nick Folk,,,K,NE,vs DAL,32nd,24.50,9000,4.8,14,3.7,,,0,0,0,8.45,8.45,100,,53,0.9,,
Kendrick Bourne,,,WR,SF,vs GB,19th,25.50,9000,0.2,11.2,4.4,5.9,5.3,0,0,0,4.60,4.60,100,,17,0.5,3.70,0.4
Robbie Gould,,,K,SF,vs GB,18th,25.50,9000,0,6.6,4.4,8.7,8.4,0,0,0,0.00,0.00,100,,48,0,,
Chase McLaughlin,,,K,SF,vs GB,18th,25.50,9000,4.1,12.6,3.4,,7.8,0,0,0,7.45,7.45,100,,51,0.8,14.00,1.6
Marquise Brown,,,WR,BAL,@ LAR,15th,24.75,9000,2.3,19,6.7,,10.8,0,0,0,8.99,8.99,100,,34,1,18.70,2.1
Kenny Stills,,,WR,HOU,vs IND,11th,24.50,8500,3.3,18.8,6.2,7.7,7.3,0,0,0,9.52,9.52,100,,16,1.1,1.10,0.1
Marcus Johnson,,,WR,IND,@ HOU,31st,21.50,8500,0,11.2,4.5,4.8,11.8,0,0,0,4.43,4.43,100,,0,0.5,0.00,
Jack Doyle,,,TE,IND,@ HOU,4th,21.50,8500,1.6,14.1,5.0,7.9,6.6,0,0,0,6.58,6.58,100,,21,0.8,4.30,0.5
Dallas Goedert,,,TE,PHI,vs SEA,10th,22.25,8500,2.2,15.2,5.2,5.5,6.6,0,0,0,7.41,7.41,100,,28,0.9,4.70,0.6
Brian Hill,,,RB,ATL,vs TB,10th,27.00,8500,6.1,16.1,4.0,3,7.6,0,0,0,10.06,10.06,100,,23,1.2,4.20,0.5
Adam Humphries,,,WR,TEN,vs JAC,22nd,23.25,8500,2.3,13.8,4.6,9.4,5.7,0,0,0,6.92,6.92,100,,27,0.8,3.50,0.4
Keelan Cole,,,WR,JAC,@ TEN,23rd,19.25,8500,0,12.8,5.8,5.4,5.7,0,0,0,4.05,4.05,100,,2,0.5,2.80,0.3
Mohamed Sanu,,,WR,NE,vs DAL,3rd,24.50,8500,0,7.7,5.1,9.3,7.9,0,0,0,0.00,0.00,100,,26,0,,
Ross Dwelley,,,TE,SF,vs GB,27th,25.50,8500,2.9,11.2,3.3,1.2,5.1,0,0,0,6.20,6.20,100,,3,0.7,,
Gus Edwards,,,RB,BAL,@ LAR,5th,24.75,8500,1.7,13.5,4.7,7.6,5.6,0,0,0,6.44,6.44,100,,27,0.8,5.50,0.6
Will Fuller,,,WR,HOU,vs IND,11th,24.50,8000,0.9,23.4,9.0,12.9,11.4,0,0,0,9.86,9.86,100,,14,1.2,17.50,2.2
Eric Ebron,,,TE,IND,@ HOU,4th,21.50,8000,2.3,15.8,5.4,11.3,6.5,0,0,0,7.70,7.70,100,,33,1,6.40,0.8
Josh Gordon,,,WR,SEA,@ PHI,12th,23.25,8000,2.1,14.3,4.9,9.9,6.9,0,0,0,6.95,6.95,100,,40,0.9,1.50,0.2
Peyton Barber,,,RB,TB,@ ATL,9th,24.00,8000,0.9,13.4,5.0,8.8,7.2,0,0,0,5.86,5.86,100,,15,0.7,3.20,0.4
A.J. Brown,,,WR,TEN,vs JAC,22nd,23.25,8000,0.6,21.1,8.2,,7.6,0,0,0,8.78,8.78,100,,34,1.1,21.50,2.7
Dede Westbrook,,,WR,JAC,@ TEN,23rd,19.25,8000,2.7,17.2,5.8,9.2,7.5,0,0,0,8.53,8.53,100,,25,1.1,10.90,1.4
Tony Pollard,,,RB,DAL,@ NE,13th,19.50,8000,0,13.9,7.0,,5.6,0,0,0,3.43,3.43,100,,0,0.4,4.30,0.5
Jason Witten,,,TE,DAL,@ NE,3rd,19.50,8000,0.9,13.4,5.0,,6.8,0,0,0,5.88,5.88,100,,28,0.7,1.00,0.1
Benjamin Watson,,,TE,NE,vs DAL,15th,24.50,8000,0,12.5,5.4,5.1,4.5,0,0,0,4.44,4.44,100,,11,0.6,0.00,
Allen Lazard,,,WR,GB,@ SF,6th,22.50,8000,0.6,14.9,5.7,1.2,7.4,0,0,0,6.31,6.31,100,,21,0.8,3.30,0.4
Matt Breida,,,RB,SF,vs GB,30th,25.50,8000,0,9,6.0,10.6,9.5,0,0,0,0.00,0.00,100,,8,0,,
Jimmy Graham,,,TE,GB,@ SF,1st,22.50,8000,0.8,14.8,5.6,6.4,6.3,0,0,0,6.41,6.41,100,,25,0.8,1.20,0.2
Gerald Everett,,,TE,LAR,vs BAL,21st,21.75,8000,3.7,14.2,4.2,4.2,6.8,0,0,0,7.87,7.87,100,,0,1,3.30,0.4
Josh Reynolds,,,WR,LAR,vs BAL,13th,21.75,8000,4.1,16.6,5.0,7.4,3.2,0,0,0,9.07,9.07,100,,4,1.1,1.80,0.2
Parris Campbell,,,WR,IND,@ HOU,31st,21.50,7500,0,5.4,3.6,,4.4,0,0,0,0.00,0.00,100,,10,0,,
Darren Fells,,,TE,HOU,vs IND,20th,24.50,7500,1.4,13.1,4.7,4.4,7.5,0,0,0,6.08,6.08,100,,0,0.8,2.90,0.4
Keke Coutee,,,WR,HOU,vs IND,11th,24.50,7500,0,8.6,5.7,10.2,5.6,0,0,0,0.00,0.00,100,,21,0,,
Jaron Brown,,,WR,SEA,@ PHI,12th,23.25,7500,0,6.8,4.5,5.4,7.5,0,0,0,0.00,0.00,100,,0,0,,
Qadree Ollison,,,RB,ATL,vs TB,10th,27.00,7500,0.6,9.1,3.4,,7.1,0,0,0,3.95,3.95,100,,21,0.5,9.20,1.2
Russell Gage,,,WR,ATL,vs TB,32nd,27.00,7500,2,15.3,5.3,1.9,2.8,0,0,0,7.32,7.32,100,,12,1,11.60,1.5
Delanie Walker,,,TE,TEN,vs JAC,18th,23.25,7500,0,8.4,5.6,7.2,7.3,0,0,0,0.00,0.00,100,,43,0,,
Jonnu Smith,,,TE,TEN,vs JAC,18th,23.25,7500,0.4,13.1,5.1,5.2,5.2,0,0,0,5.46,5.46,100,,0,0.7,0.40,0.1
Corey Davis,,,WR,TEN,vs JAC,22nd,23.25,7500,1.2,18.7,7.0,9.9,7,0,0,0,8.20,8.20,100,,13,1.1,3.90,0.5
Rex Burkhead,,,RB,NE,vs DAL,19th,24.50,7500,0,16.2,6.6,7.1,6.8,0,0,0,6.34,6.34,100,,0,0.8,2.70,0.4
Phillip Dorsett,,,WR,NE,vs DAL,3rd,24.50,7500,0,7.1,4.7,6.7,9.8,0,0,0,0.00,0.00,100,,6,0,,
Kyle Juszczyk,,,RB,SF,vs GB,30th,25.50,7500,0,8.3,3.5,3.3,4.2,0,0,0,3.00,3.00,100,,13,0.4,,
Darrell Henderson,,,RB,LAR,vs BAL,20th,21.75,7500,0,9.8,6.5,,3.6,0,0,0,0.00,0.00,100,,0,0,,
Chester Rogers,,,WR,IND,@ HOU,31st,21.50,7000,1.3,11.8,4.2,5.7,4,0,0,0,5.46,5.46,100,,0,0.8,1.70,0.2
Jay Ajayi,,,RB,PHI,vs SEA,18th,22.25,7000,0,13.5,6.9,10.2,,0,0,0,3.18,3.18,100,,22,0.5,1.60,0.2
Boston Scott,,,RB,PHI,vs SEA,18th,22.25,7000,0,16.3,7.0,0,3.6,0,0,0,5.83,5.83,100,,0,0.8,0.00,
Nelson Agholor,,,WR,PHI,vs SEA,10th,22.25,7000,0,9.2,6.1,7.8,6.7,0,0,0,0.00,0.00,100,,15,0,,
Scotty Miller,,,WR,TB,@ ATL,30th,24.00,7000,0,8,5.3,,2.9,0,0,0,0.00,0.00,100,,0,0,1.10,0.2
O.J. Howard,,,TE,TB,@ ATL,25th,24.00,7000,0,13.9,5.7,10.4,5,0,0,0,5.30,5.30,100,,12,0.8,1.50,0.2
Anthony Firkser,,,TE,TEN,vs JAC,18th,23.25,7000,0,9.4,4.2,4.2,4.6,0,0,0,3.13,3.13,100,,0,0.4,,
N'Keal Harry,,,WR,NE,vs DAL,3rd,24.50,7000,1.4,9.6,3.3,,3.3,0,0,0,4.68,4.68,100,,23,0.7,7.50,1.1
Jeff Wilson,,,RB,SF,vs GB,30th,25.50,7000,0,17.8,8.2,6.4,6.9,0,0,0,5.48,5.48,100,,0,0.8,2.70,0.4
Malcolm Brown,,,RB,LAR,vs BAL,20th,21.75,7000,0,10.3,4.5,3.7,4.7,0,0,0,3.56,3.56,100,,0,0.5,0.00,
Nick Boyle,,,TE,BAL,@ LAR,23rd,24.75,7000,2.9,9.2,2.5,2.7,4.5,0,0,0,5.42,5.42,100,,14,0.8,1.20,0.2
Jordan Wilkins,,,RB,IND,@ HOU,2nd,21.50,6500,0,9.2,4.0,3.5,2.7,0,0,0,3.23,3.23,100,,0,0.5,,
Malik Turner,,,WR,SEA,@ PHI,12th,23.25,6500,0,6.3,2.8,1.5,3.3,0,0,0,2.07,2.07,100,,22,0.3,9.80,1.5
Rashaad Penny,,,RB,SEA,@ PHI,12th,23.25,6500,0,12.5,6.0,4.9,4.3,0,0,0,3.49,3.49,100,,0,0.5,18.90,2.9
Dare Ogunbowale,,,RB,TB,@ ATL,9th,24.00,6500,0.4,8.7,3.3,0,4.2,0,0,0,3.74,3.74,100,,0,0.6,1.20,0.2
Dion Lewis,,,RB,TEN,vs JAC,23rd,23.25,6500,0,14.7,6.5,7.5,2.8,0,0,0,4.98,4.98,100,,7,0.8,5.00,0.8
Raheem Mostert,,,RB,SF,vs GB,30th,25.50,6500,0,21.4,9.4,5.9,6.4,0,0,0,7.27,7.27,100,,0,1.1,13.20,2
Seth Roberts,,,WR,BAL,@ LAR,15th,24.75,6500,0,9.3,4.2,5.6,3.1,0,0,0,3.04,3.04,100,,14,0.5,5.40,0.8
Jordan Akins,,,TE,HOU,vs IND,20th,24.50,6000,0.5,10.2,3.9,2.3,4.9,0,0,0,4.36,4.36,100,,0,0.7,4.10,0.7
Kenjon Barner,,,RB,ATL,vs TB,10th,27.00,6000,0,6,2.5,0.9,1.2,0,0,0,2.27,2.27,100,,0,0.4,1.80,0.3
Breshad Perriman,,,WR,TB,@ ATL,30th,24.00,6000,0,13.8,6.2,5.4,2.7,0,0,0,4.51,4.51,100,,0,0.8,4.90,0.8
Kalif Raymond,,,WR,TEN,vs JAC,22nd,23.25,6000,0,5,3.3,,2.9,0,0,0,0.00,0.00,100,,0,0,1.40,0.2
Tajae Sharpe,,,WR,TEN,vs JAC,22nd,23.25,6000,0,11.3,4.5,3.4,4.2,0,0,0,4.52,4.52,100,,0,0.8,,
Jakobi Meyers,,,WR,NE,vs DAL,3rd,24.50,6000,0,8.6,5.7,,3.6,0,0,0,0.00,0.00,100,,22,0,9.40,1.6
Marquez Valdes-Scantling,,,WR,GB,@ SF,6th,22.50,6000,0,13.5,6.7,5.8,6.6,0,0,0,3.46,3.46,100,,0,0.6,1.20,0.2
Geronimo Allison,,,WR,GB,@ SF,6th,22.50,6000,1.8,12.8,4.4,10.5,4.8,0,0,0,6.18,6.18,100,,0,1,2.40,0.4
Jake Kumerow,,,WR,GB,@ SF,6th,22.50,6000,0,11.3,5.3,5.1,3.9,0,0,0,3.35,3.35,100,,0,0.6,0.00,
Hayden Hurst,,,TE,BAL,@ LAR,23rd,24.75,6000,0,10.2,4.3,2.9,3.5,0,0,0,3.72,3.72,100,,14,0.6,0.00,
Tyler Higbee,,,TE,LAR,vs BAL,21st,21.75,6000,0,11.9,5.2,4.2,4.5,0,0,0,4.11,4.11,100,,0,0.7,4.50,0.8
C.J. Prosise,,,RB,SEA,@ PHI,12th,23.25,5500,0,6.6,4.4,1.7,3.8,0,0,0,0.00,0.00,100,,0,0,,
J.J. Arcega-Whiteside,,,WR,PHI,vs SEA,10th,22.25,5500,0.5,8.7,3.3,,1.9,0,0,0,3.77,3.77,100,,0,0.7,5.30,1
David Moore,,,WR,SEA,@ PHI,12th,23.25,5500,0,10.5,5.1,6.3,3.1,0,0,0,2.85,2.85,100,,0,0.5,4.00,0.7
Justin Hardy,,,WR,ATL,vs TB,32nd,27.00,5500,0,7.3,3.1,2,2.4,0,0,0,2.65,2.65,100,,0,0.5,,
Ryquell Armstead,,,RB,JAC,@ TEN,7th,19.25,5500,0,10.6,5.0,,3.3,0,0,0,3.08,3.08,100,,0,0.6,0.00,
Tavon Austin,,,WR,DAL,@ NE,1st,19.50,5500,0,9.3,6.2,4.1,2.9,0,0,0,0.00,0.00,100,,0,0,0.00,
Ryan Izzo,,,TE,NE,vs DAL,15th,24.50,5500,0,4.1,2.7,,5.1,0,0,0,0.00,0.00,100,,7,0,,
Marquise Goodwin,,,WR,SF,vs GB,19th,25.50,5500,0,8.6,5.7,6.9,4,0,0,0,0.00,0.00,100,,10,0,,
Dante Pettis,,,WR,SF,vs GB,19th,25.50,5500,0,9.2,6.1,7.5,3.2,0,0,0,0.00,0.00,100,,0,0,,
Mike Thomas,,,WR,LAR,vs BAL,13th,21.75,5500,0,4.1,2.7,,0.5,0,0,0,0.00,0.00,100,,0,0,,
Willie Snead,,,WR,BAL,@ LAR,15th,24.75,5500,0,13.2,5.6,7.3,4.9,0,0,0,4.79,4.79,100,,16,0.9,14.40,2.6
Miles Boykin,,,WR,BAL,@ LAR,15th,24.75,5500,0,8.8,3.5,,3.7,0,0,0,3.53,3.53,100,,10,0.6,6.40,1.2
Brian Hoyer,,,QB,IND,@ HOU,28th,21.50,5000,0,13.1,8.7,-0.1,8.4,0,0,0,0.00,0.00,100,,0,0,,
AJ McCarron,,,QB,HOU,vs IND,10th,24.50,5000,0,11,7.3,0.1,0,0,0,0,0.00,0.00,100,,0,0,,
Ashton Dulin,,,WR,IND,@ HOU,31st,21.50,5000,0,1.8,1.2,,,0,0,0,0.00,0.00,100,,0,0,,
Mo Alie-Cox,,,TE,IND,@ HOU,4th,21.50,5000,0,6.4,3.4,2.9,1.2,0,0,0,1.25,1.25,100,,0,0.3,,
Logan Paulsen,,,TE,HOU,vs IND,20th,24.50,5000,0,2.7,1.8,2.8,,0,0,0,0.00,0.00,100,,0,0,,
Karan Higdon Jr.,,,RB,HOU,vs IND,8th,24.50,5000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Buddy Howell,,,RB,HOU,vs IND,8th,24.50,5000,0,6.4,4.1,0,0.5,0,0,0,0.24,0.24,100,,0,0,,
Bruce Anderson,,,RB,IND,@ HOU,2nd,21.50,5000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Chad Kelly,,,QB,IND,@ HOU,28th,21.50,5000,0,10.1,6.7,-0.1,,0,0,0,0.00,0.00,100,,17,0,,
Cullen Gillaspia,,,RB,HOU,vs IND,8th,24.50,5000,0,0.8,0.4,,,0,0,0,0.18,0.18,100,,0,0,,
DeAndre Carter,,,WR,HOU,vs IND,11th,24.50,5000,0,5.7,2.7,2.2,0.5,0,0,0,1.67,1.67,100,,0,0.3,0.00,
Chad Williams,,,WR,IND,@ HOU,31st,21.50,5000,0,3.9,2.6,3.3,,0,0,0,0.00,0.00,100,,0,0,,
Taiwan Jones,,,RB,HOU,vs IND,8th,24.50,5000,0,2.5,1.5,0,,0,0,0,0.24,0.24,100,,0,0,,
Marlon Mack,,,RB,IND,@ HOU,2nd,21.50,5000,0,11.3,7.5,14,12.6,0,0,0,0.00,0.00,100,,25,0,,
Steven Mitchell,,,WR,HOU,vs IND,11th,24.50,5000,0,3.3,1.9,,0,0,0,0,0.48,0.48,100,,14,0.1,,
Ian Bunting,,,TE,IND,@ HOU,4th,21.50,5000,0,6.9,4.6,,,0,0,0,0.00,0.00,100,,0,0,,
Luke Willson,,,TE,SEA,@ PHI,9th,23.25,5000,0,4.5,3.0,1.5,2,0,0,0,0.00,0.00,100,,0,0,,
