Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64093-69531,QB,Jalen,Jalen Hurts,Hurts,28.760000228881836,1,16000,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,14.760000228881836,1,15000,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-56018,WR,Deebo,Deebo Samuel,Samuel,27.399999618530273,1,13500,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-39793,TE,George,George Kittle,Kittle,9.800000190734863,1,13500,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-71845,RB,Miles,Miles Sanders,Sanders,15.300000190734863,1,13000,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-28744,RB,Raheem,Raheem Mostert,Mostert,2,1,12500,SF@PHI,SF,PHI,IR,Knee - meniscus,,,,MVP - 1.5X Points/AnyFLEX
64093-90576,WR,DeVonta,DeVonta Smith,Smith,16.100000381469727,1,11000,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-83074,TE,Dallas,Dallas Goedert,Goedert,12.199999809265137,1,10500,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-85798,WR,Brandon,Brandon Aiyuk,Aiyuk,0,1,10000,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-86646,RB,Trey,Trey Sermon,Sermon,,,10000,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-94625,WR,Jalen,Jalen Reagor,Reagor,13.899999618530273,1,9500,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-6910,K,Robbie,Robbie Gould,Gould,14,1,9000,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-41235,K,Jake,Jake Elliott,Elliott,7,1,8500,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-92413,RB,Eli,Eli Mitchell,Mitchell,16.399999618530273,1,8500,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-149696,QB,Trey,Trey Lance,Lance,4.400000095367432,1,8000,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-22018,WR,Mohamed,Mohamed Sanu,Sanu,1.2000000476837158,1,7500,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-65724,RB,JaMycal,JaMycal Hasty,Hasty,8.300000190734863,1,7500,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-29780,TE,Zach,Zach Ertz,Ertz,4.400000095367432,1,7500,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-73687,WR,Quez,Quez Watkins,Watkins,3.799999952316284,1,7000,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-43433,RB,Boston,Boston Scott,Scott,5.193749904632568,16,6500,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-40434,WR,Greg,Greg Ward,Ward,6.662499904632568,16,6000,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-56059,WR,Trent,Trent Sherfield,Sherfield,9.300000190734863,1,6000,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,1.2000000476837158,1,5500,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-64907,WR,JJ,JJ Arcega-Whiteside,Arcega-Whiteside,3.7,5,5500,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-61593,WR,Jauan,Jauan Jennings,Jennings,0,1,5500,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,11.300000190734863,1,5500,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-83138,TE,Ross,Ross Dwelley,Dwelley,3.3333333333333335,12,5500,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-55552,RB,Jeff,Jeff Wilson Jr.,Wilson Jr.,11.316666920979818,12,5000,SF@PHI,SF,PHI,NA,Knee - meniscus,,,,MVP - 1.5X Points/AnyFLEX
64093-29314,TE,Richard,Richard Rodgers,Rodgers,7.3125,8,5000,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-29956,TE,Joshua,Joshua Perkins,Perkins,0,1,5000,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-41221,WR,Andre,Andre Patton,Patton,0,2,5000,SF@PHI,PHI,SF,,,,,,MVP - 1.5X Points/AnyFLEX
64093-41997,WR,River,River Cracraft,Cracraft,1.4199999809265136,5,5000,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
64093-22035,WR,Travis,Travis Benjamin,Benjamin,0,1,5000,SF@PHI,SF,PHI,IR,Suspension,,,,MVP - 1.5X Points/AnyFLEX
64093-27801,QB,Nate,Nate Sudfeld,Sudfeld,-0.25999999046325684,2,5000,SF@PHI,SF,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
