Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
63855-63115,QB,Lamar,Lamar Jackson,Jackson,22.142353731043197,17,17000,BAL@LV,BAL,LV,,,,,,MVP - 1.5X Points/AnyFLEX
63855-45859,QB,Derek,Derek Carr,Carr,17.56999969482422,16,14000,BAL@LV,LV,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
63855-25011,TE,Darren,Darren Waller,Waller,14.068750381469727,16,13000,BAL@LV,LV,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
63855-72731,RB,Josh,Josh Jacobs,Jacobs,14.32000020345052,15,12500,BAL@LV,LV,BAL,Q,Illness,,,,MVP - 1.5X Points/AnyFLEX
63855-60977,RB,Ty'Son,Ty'Son Williams,Williams,0,1,12000,BAL@LV,BAL,LV,,,,,,MVP - 1.5X Points/AnyFLEX
63855-52436,TE,Mark,Mark Andrews,Andrews,9.5,16,11000,BAL@LV,BAL,LV,,,,,,MVP - 1.5X Points/AnyFLEX
63855-86687,WR,Marquise,Marquise Brown,Brown,10.055555555555555,18,10000,BAL@LV,BAL,LV,,,,,,MVP - 1.5X Points/AnyFLEX
63855-90537,WR,Henry,Henry Ruggs III,Ruggs III,5.469230651855469,13,9500,BAL@LV,LV,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
63855-23045,K,Justin,Justin Tucker,Tucker,8.777777777777779,18,9000,BAL@LV,BAL,LV,,,,,,MVP - 1.5X Points/AnyFLEX
63855-30989,RB,Kenyan,Kenyan Drake,Drake,11.97999979654948,15,8500,BAL@LV,LV,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
63855-40856,K,Daniel,Daniel Carlson,Carlson,9.6875,16,8500,BAL@LV,LV,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
63855-34331,RB,Latavius,Latavius Murray,Murray,8.356249809265137,16,8000,BAL@LV,BAL,LV,,,,,,MVP - 1.5X Points/AnyFLEX
63855-24641,WR,Sammy,Sammy Watkins,Watkins,6.51818154074929,11,8000,BAL@LV,BAL,LV,,,,,,MVP - 1.5X Points/AnyFLEX
63855-57986,WR,Hunter,Hunter Renfrow,Renfrow,6.474999904632568,16,7500,BAL@LV,LV,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
63855-69276,WR,Bryan,Bryan Edwards,Edwards,3.422222137451172,9,7000,BAL@LV,LV,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
63855-71032,WR,Devin,Devin Duvernay,Duvernay,2.6937499046325684,16,7000,BAL@LV,BAL,LV,,,,,,MVP - 1.5X Points/AnyFLEX
63855-44449,WR,Willie,Willie Snead IV,Snead IV,5.6399998982747395,15,6500,BAL@LV,LV,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
63855-60712,TE,Foster,Foster Moreau,Moreau,4.214285714285714,7,5500,BAL@LV,LV,BAL,,,,,,MVP - 1.5X Points/AnyFLEX

