Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64098-63336,QB,Joe,Joe Burrow,Burrow,18.639999389648438,1,16000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-52442,RB,Joe,Joe Mixon,Mixon,23,1,14000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-14225,QB,Andy,Andy Dalton,Dalton,6.539999961853027,1,13500,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-73273,RB,David,David Montgomery,Montgomery,18.299999237060547,1,13500,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-28643,WR,Allen,Allen Robinson II,Robinson II,6.5,1,11500,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-89981,WR,Tee,Tee Higgins,Higgins,13.800000190734863,1,11000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-85701,WR,Ja'Marr,Ja'Marr Chase,Chase,18.399999618530273,1,10500,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-91591,QB,Justin,Justin Fields,Fields,6.699999809265137,1,10000,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-40669,WR,Tyler,Tyler Boyd,Boyd,4.699999809265137,1,10000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-69777,WR,Darnell,Darnell Mooney,Mooney,5.099999904632568,1,9500,CIN@CHI,CHI,CIN,Q,Back,,,,MVP - 1.5X Points/AnyFLEX
64098-86092,K,Evan,Evan McPherson,McPherson,11,1,9000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-27441,RB,Damien,Damien Williams,Williams,6,1,8000,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-33714,K,Cairo,Cairo Santos,Santos,2,1,8000,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-31207,TE,C.J.,C.J. Uzomah,Uzomah,4.5,1,8000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-91047,TE,Cole,Cole Kmet,Kmet,6.699999809265137,1,7500,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-52451,RB,Samaje,Samaje Perine,Perine,3.4000000953674316,1,7500,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-32243,WR,Marquise,Marquise Goodwin,Goodwin,6.300000190734863,1,7500,CIN@CHI,CHI,CIN,Q,Quadriceps,,,,MVP - 1.5X Points/AnyFLEX
64098-64339,WR,Auden,Auden Tate,Tate,2.4444444444444446,9,6500,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-11512,TE,Jimmy,Jimmy Graham,Graham,1.600000023841858,1,6500,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-56711,TE,Drew,Drew Sample,Sample,3.6812500953674316,16,6000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-55694,WR,Mike,Mike Thomas,Thomas,1,1,6000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-30678,WR,Damiere,Damiere Byrd,Byrd,3.4000000953674316,1,6000,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-34295,WR,Breshad,Breshad Perriman,Perriman,7.008333206176758,12,6000,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-28694,TE,Jesse,Jesse James,James,2.6583333015441895,12,5500,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-73130,RB,Chris,Chris Evans,Evans,,,5500,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-103896,WR,Nsimba,Nsimba Webster,Webster,0,1,5500,CIN@CHI,CHI,CIN,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
64098-64905,WR,Trenton,Trenton Irwin,Irwin,0.5,2,5000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-71048,TE,Thaddeus,Thaddeus Moss,Moss,0,1,5000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-22027,QB,Nick,Nick Foles,Foles,12.464444478352865,9,5000,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-61072,WR,Stanley,Stanley Morgan,Morgan,0,1,5000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-43416,WR,Trent,Trent Taylor,Taylor,1.2363636710427024,11,5000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-71578,RB,Artavis,Artavis Pierce,Pierce,1.8799999237060547,5,5000,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,0,1,5000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-60840,QB,Jake,Jake Browning,Browning,,,5000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-61610,RB,Jacques,Jacques Patrick,Patrick,0,1,5000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-71359,WR,Javon,Javon Wims,Wims,1.5727272033691406,11,5000,CIN@CHI,CHI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
64098-47551,TE,Mason,Mason Schreck,Schreck,0,2,5000,CIN@CHI,CIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
64098-103998,WR,Thomas,Thomas Ives,Ives,0,2,5000,CIN@CHI,CHI,CIN,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
