Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64340-40746,TE,Troy,Troy Fumagalli,Fumagalli,2.5714285714285716,7,5000,NO@NE,NE,NO,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64340-7856,WR,Matthew,Matthew Slater,Slater,0,1,5000,NO@NE,NE,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64340-69168,WR,N'Keal,N'Keal Harry,Harry,4.415384732759916,13,5000,NO@NE,NE,NO,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
64340-43826,WR,Tommylee,Tommylee Lewis,Lewis,0.48000001907348633,5,5000,NO@NE,NO,NE,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64340-65331,RB,Sutton,Sutton Smith,Smith,0,1,5000,NO@NE,NO,NE,,,,,,MVP - 1.5X Points/AnyFLEX
64340-52409,RB,Jakob,Jakob Johnson,Johnson,1.6875,8,5000,NO@NE,NE,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64340-7872,QB,Brian,Brian Hoyer,Hoyer,1.5,2,5000,NO@NE,NE,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64340-27457,WR,Kenny,Kenny Stills,Stills,3.6999999455043246,7,5000,NO@NE,NO,NE,,,,,,MVP - 1.5X Points/AnyFLEX
64340-64205,WR,Jalen,Jalen McCleskey,McCleskey,0,1,5000,NO@NE,NO,NE,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
64340-65231,RB,Adam,Adam Prentice,Prentice,,,5000,NO@NE,NO,NE,,,,,,MVP - 1.5X Points/AnyFLEX
64340-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,0,1,5000,NO@NE,NE,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64340-14185,QB,Cam,Cam Newton,Newton,17.998667399088543,15,5000,NO@NE,NE,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64340-85994,TE,Dalton,Dalton Keene,Keene,0.7749999761581421,4,5000,NO@NE,NE,NO,IR,Knee - meniscus,,,,MVP - 1.5X Points/AnyFLEX
64340-79982,RB,Alex,Alex Armah,Armah,0,1,5000,NO@NE,NO,NE,,,,,,MVP - 1.5X Points/AnyFLEX
64340-22898,RB,Brandon,Brandon Bolden,Bolden,0.5,1,5000,NO@NE,NE,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64340-52468,TE,Ethan,Ethan Wolf,Wolf,0,1,5000,NO@NE,NO,NE,,,,,,MVP - 1.5X Points/AnyFLEX
64340-29949,WR,Marvin,Marvin Hall,Hall,4.6636362942782315,11,5000,NO@NE,NE,NO,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
