Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64099-55050,RB,Christian,Christian McCaffrey,McCaffrey,23.200000762939453,1,17000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-24849,QB,Jameis,Jameis Winston,Winston,29.6200008392334,1,16000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-63589,QB,Sam,Sam Darnold,Darnold,19.059999465942383,1,15000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-42104,RB,Alvin,Alvin Kamara,Kamara,16.600000381469727,1,14500,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-63043,WR,DJ,DJ Moore,Moore,12.399999618530273,1,12500,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-26251,WR,Robby,Robby Anderson,Anderson,12.199999809265137,1,11000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-28573,WR,Michael,Michael Thomas,Thomas,8.855555216471354,9,10000,NO@CAR,NO,CAR,IR,Ankle,,,,MVP - 1.5X Points/AnyFLEX
64099-71246,WR,Marquez,Marquez Callaway,Callaway,1.899999976158142,1,10000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-85672,WR,Terrace,Terrace Marshall Jr.,Marshall Jr.,4.099999904632568,1,9500,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-70496,K,Aldrick,Aldrick Rosas,Rosas,9,1,8500,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-48380,K,Wil,Wil Lutz,Lutz,8.166666666666666,18,8500,NO@CAR,NO,CAR,IR,Abdomen,,,,MVP - 1.5X Points/AnyFLEX
64099-57342,WR,Tre'Quan,Tre'Quan Smith,Smith,7.721428462437221,14,8000,NO@CAR,NO,CAR,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
64099-80546,TE,Dan,Dan Arnold,Arnold,1.600000023841858,1,7500,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-45565,QB,Taysom,Taysom Hill,Hill,0.2199999988079071,1,7500,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-64808,TE,Juwan,Juwan Johnson,Johnson,15.600000381469727,1,7000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-104176,WR,Deonte,Deonte Harris,Harris,14.199999809265137,1,7000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-55970,RB,Royce,Royce Freeman,Freeman,2.8272727619517934,11,6500,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-87467,RB,Chuba,Chuba Hubbard,Hubbard,1.399999976158142,1,6500,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-130270,TE,Adam,Adam Trautman,Trautman,3.299999952316284,1,6500,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-28570,TE,Nick,Nick Vannett,Vannett,2.0454545454545454,11,6000,NO@CAR,NO,CAR,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
64099-91677,WR,Shi,Shi Smith,Smith,,,5500,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-82731,WR,Brandon,Brandon Zylstra,Zylstra,0.8499999841054281,6,5500,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-72515,TE,Ian,Ian Thomas,Thomas,2.200000047683716,1,5500,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-91101,TE,Tommy,Tommy Tremble,Tremble,0,1,5500,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,4.666666666666667,3,5500,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-28545,RB,Rod,Rod Smith,Smith,0,1,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-93824,WR,Easop,Easop Winston Jr.,Winston Jr.,0,2,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-130318,RB,Mikey,Mikey Daniel,Daniel,0,1,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-130320,WR,Aaron,Aaron Parker,Parker,0,1,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-28434,QB,Trevor,Trevor Siemian,Siemian,,,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-69655,WR,Stephen,Stephen Sullivan,Sullivan,0,1,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-73118,QB,Ian,Ian Book,Book,,,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-45472,TE,Garrett,Garrett Griffin,Griffin,,,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-73121,RB,Tony,Tony Jones Jr.,Jones Jr.,5.800000190734863,1,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-71844,K,Blake,Blake Gillikin,Gillikin,0,1,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-29734,RB,Ty,Ty Montgomery,Montgomery,1,1,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-34729,RB,Dwayne,Dwayne Washington,Washington,0.2833333412806193,6,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-62891,WR,Omar,Omar Bayless,Bayless,0,2,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-45997,WR,Keith,Keith Kirkwood,Kirkwood,0.8999999761581421,2,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-43826,WR,Tommylee,Tommylee Lewis,Lewis,0.48000001907348633,5,5000,NO@CAR,NO,CAR,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64099-65331,RB,Sutton,Sutton Smith,Smith,0,1,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-55224,RB,Reggie,Reggie Bonnafon,Bonnafon,3.924999952316284,4,5000,NO@CAR,CAR,NO,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64099-27457,WR,Kenny,Kenny Stills,Stills,3.6999999455043246,7,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-65477,TE,Giovanni,Giovanni Ricci,Ricci,0,2,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-65737,TE,Sam,Sam Tecklenburg,Tecklenburg,0,2,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-64205,WR,Jalen,Jalen McCleskey,McCleskey,0,1,5000,NO@CAR,NO,CAR,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
64099-73551,WR,Stantley,Stantley Thomas-Oliver III,Thomas-Oliver III,0,2,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-65231,RB,Adam,Adam Prentice,Prentice,,,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
64099-40148,WR,Ishmael,Ishmael Hyman,Hyman,0,2,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-65493,K,Dominik,Dominik Eberle,Eberle,,,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-61276,QB,James,James Morgan,Morgan,0,1,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-60765,WR,Brian,Brian Cole,Cole,0,1,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-41827,QB,P.J.,P.J. Walker,Walker,2.7040000915527345,5,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-28907,WR,Alex,Alex Erickson,Erickson,0,1,5000,NO@CAR,CAR,NO,,,,,,MVP - 1.5X Points/AnyFLEX
64099-52591,RB,Rodney,Rodney Smith,Smith,3.5555555555555554,9,5000,NO@CAR,CAR,NO,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64099-79982,RB,Alex,Alex Armah,Armah,0.39999998532808745,13,5000,NO@CAR,NO,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
