Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64333-57439,QB,Patrick,Patrick Mahomes,Mahomes,29.149999618530273,2,17000,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-69189,QB,Justin,Justin Herbert,Herbert,15.550000190734863,2,16000,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-33076,TE,Travis,Travis Kelce,Kelce,21.5,2,14500,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-53681,WR,Tyreek,Tyreek Hill,Hill,18,2,14000,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-80001,RB,Austin,Austin Ekeler,Ekeler,14.850000381469727,2,13500,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-29253,WR,Keenan,Keenan Allen,Allen,13.649999618530273,2,13000,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-39829,WR,Mike,Mike Williams,Williams,18.399999618530273,2,12000,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,5.650000095367432,2,10500,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-41642,K,Harrison,Harrison Butker,Butker,7.5,2,9500,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-56715,K,Tristan,Tristan Vizcaino,Vizcaino,9,2,9000,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-7761,TE,Jared,Jared Cook,Cook,6.199999809265137,2,8500,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-71352,WR,Mecole,Mecole Hardman,Hardman,5.699999809265137,2,8500,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-52897,RB,Darrel,Darrel Williams,Williams,3.0999999046325684,2,8000,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-38264,WR,Demarcus,Demarcus Robinson,Robinson,6.75,2,8000,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-69295,WR,Byron,Byron Pringle,Pringle,7.199999809265137,2,7500,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-64843,WR,Jalen,Jalen Guyton,Guyton,4.800000190734863,2,7000,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-55165,RB,Justin,Justin Jackson,Jackson,2.299999952316284,2,7000,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-94936,RB,Larry,Larry Rountree III,Rountree III,1.5,2,6500,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-87418,WR,Joshua,Joshua Palmer,Palmer,2.6500000953674316,2,6500,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-27403,TE,Blake,Blake Bell,Bell,1.75,2,6000,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-54608,RB,Jerick,Jerick McKinnon,McKinnon,1.899999976158142,1,6000,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,0,1,6000,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-26057,RB,Michael,Michael Burton,Burton,0.8999999761581421,2,5500,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-29277,TE,Stephen,Stephen Anderson,Anderson,1.25,2,5500,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-91872,RB,Joshua,Joshua Kelley,Kelley,5.361538226787861,13,5500,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-89283,TE,Tre',Tre' McKitty,McKitty,,,5000,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-44103,RB,Elijah,Elijah McGuire,McGuire,0,1,5000,LAC@KC,KC,LAC,Q,Ankle,,,,MVP - 1.5X Points/AnyFLEX
64333-69769,RB,Darius,Darius Bradwell,Bradwell,0,1,5000,LAC@KC,LAC,KC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-45964,WR,Marcus,Marcus Kemp,Kemp,0.800000011920929,2,5000,LAC@KC,KC,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
64333-71821,WR,Joe,Joe Reed,Reed,0.9888888465033637,9,5000,LAC@KC,LAC,KC,O,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64333-29390,TE,Evan,Evan Baylis,Baylis,0,2,5000,LAC@KC,KC,LAC,Q,Ankle,,,,MVP - 1.5X Points/AnyFLEX
