Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64092-6654,QB,Matthew,Matthew Stafford,Stafford,24.34000015258789,1,16500,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-70324,QB,Carson,Carson Wentz,Wentz,18.34000015258789,1,14500,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-89675,RB,Jonathan,Jonathan Taylor,Taylor,14.600000381469727,1,14000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-79970,WR,Cooper,Cooper Kupp,Kupp,20.299999237060547,1,13500,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-70157,RB,Darrell,Darrell Henderson Jr.,Henderson Jr.,15.199999809265137,1,12500,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-64581,WR,Van,Van Jefferson Jr.,Jefferson Jr.,15,1,12000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-29685,WR,Robert,Robert Woods,Woods,10.899999618530273,1,12000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-53390,WR,Zach,Zach Pascal,Pascal,18.299999237060547,1,11500,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,4.400000095367432,1,11000,LAR@IND,IND,LAR,Q,Ankle,,,,MVP - 1.5X Points/AnyFLEX
64092-22031,WR,T.Y.,T.Y. Hilton,Hilton,8.774999618530273,16,10000,LAR@IND,IND,LAR,IR,Neck,,,,MVP - 1.5X Points/AnyFLEX
64092-63625,RB,Nyheim,Nyheim Hines,Hines,11.199999809265137,1,9000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-87180,K,Matt,Matt Gay,Gay,12,1,9000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-63791,K,Rodrigo,Rodrigo Blankenship,Blankenship,4,1,9000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-47870,TE,Tyler,Tyler Higbee,Higbee,9.300000190734863,1,8500,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-56262,WR,Parris,Parris Campbell,Campbell,2.9000000953674316,1,8000,LAR@IND,IND,LAR,Q,Abdomen,,,,MVP - 1.5X Points/AnyFLEX
64092-53640,RB,Sony,Sony Michel,Michel,0.20000000298023224,1,7500,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-39859,TE,Jack,Jack Doyle,Doyle,3.5999999046325684,1,7500,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-6739,WR,DeSean,DeSean Jackson,Jackson,3.0999999046325684,1,7000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-57909,RB,Marlon,Marlon Mack,Mack,3.549999952316284,2,6500,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,0,1,6000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-70133,RB,Jake,Jake Funk,Funk,,,6000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-41867,RB,Jordan,Jordan Wilkins,Wilkins,4.608333269755046,12,5500,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-92976,WR,Tutu,Tutu Atwell,Atwell,,,5500,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-149710,WR,Mike,Mike Strachan,Strachan,3.5999999046325684,1,5500,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-56192,QB,John,John Wolford,Wolford,3.799999952316284,4,5000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-130309,WR,J.J.,J.J. Koski,Koski,0,2,5000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-69383,WR,Dezmon,Dezmon Patmon,Patmon,0,1,5000,LAR@IND,IND,LAR,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
64092-72718,RB,Benny,Benny LeMay,LeMay,0,1,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-89230,RB,Cam,Cam Akers,Akers,9.266666666666667,15,5000,LAR@IND,LAR,IND,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
64092-95893,QB,Devlin,Devlin Hodges,Hodges,0,1,5000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-72091,RB,Raymond,Raymond Calais,Calais,0,5,5000,LAR@IND,LAR,IND,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
64092-130334,QB,Jalen,Jalen Morton,Morton,,,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-89384,WR,DeMichael,DeMichael Harris,Harris,2.9166666666666665,6,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-40371,TE,Johnny,Johnny Mundt,Mundt,2.433333396911621,3,5000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-71105,WR,Ben,Ben Skowronek,Skowronek,,,5000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-65607,TE,Jacob,Jacob Harris,Harris,,,5000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-104012,WR,Ashton,Ashton Dulin,Dulin,0.8777777883741591,9,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-63697,TE,Brycen,Brycen Hopkins,Hopkins,0,2,5000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-69333,QB,Jacob,Jacob Eason,Eason,0,1,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-63061,WR,Gary,Gary Jennings,Jennings,0,1,5000,LAR@IND,IND,LAR,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64092-55895,TE,Kendall,Kendall Blanton,Blanton,0,2,5000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-55514,RB,Buddy,Buddy Howell,Howell,2.3999999364217124,3,5000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-29915,QB,Brett,Brett Hundley,Hundley,0,2,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-64603,TE,Farrod,Farrod Green,Green,0,1,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-71386,TE,Jordan,Jordan Thomas,Thomas,1.7000000476837158,4,5000,LAR@IND,IND,LAR,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64092-64222,RB,Jordan,Jordan Glasgow,Glasgow,0,2,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-64864,TE,Noah,Noah Togiai,Togiai,0,2,5000,LAR@IND,IND,LAR,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64092-63201,RB,Xavier,Xavier Jones,Jones,0,3,5000,LAR@IND,LAR,IND,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
64092-71143,TE,Kylen,Kylen Granson,Granson,,,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-64242,WR,Keke,Keke Coutee,Coutee,8.8125,8,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-60787,QB,Bryce,Bryce Perkins,Perkins,0,2,5000,LAR@IND,LAR,IND,,,,,,MVP - 1.5X Points/AnyFLEX
64092-61172,TE,Tyler,Tyler Davis,Davis,0,2,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64092-71414,WR,Quartney,Quartney Davis,Davis,,,5000,LAR@IND,IND,LAR,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
64092-61693,TE,Danny,Danny Pinter,Pinter,0,1,5000,LAR@IND,IND,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
