Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64094-63484,QB,Kyler,Kyler Murray,Murray,34.560001373291016,1,17000,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-54140,RB,Dalvin,Dalvin Cook,Cook,17.399999618530273,1,16000,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-22038,QB,Kirk,Kirk Cousins,Cousins,22.040000915527344,1,15000,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-16606,WR,DeAndre,DeAndre Hopkins,Hopkins,23.299999237060547,1,13500,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-39716,WR,Adam,Adam Thielen,Thielen,25.700000762939453,1,12500,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-85671,WR,Justin,Justin Jefferson,Jefferson,10.039999961853027,1,12000,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-60858,WR,Christian,Christian Kirk,Kirk,21.5,1,11000,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-83081,RB,Chase,Chase Edmonds,Edmonds,12.600000381469727,1,10500,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-40687,RB,James,James Conner,Conner,5.300000190734863,1,9500,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-55515,K,Greg,Greg Joseph,Joseph,8,1,9000,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-14952,K,Dan,Dan Bailey,Bailey,5.625,16,8500,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-63855,WR,K.J.,K.J. Osborn,Osborn,11.100000381469727,1,8500,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-6782,K,Matt,Matt Prater,Prater,8,1,8500,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-14187,WR,A.J.,A.J. Green,Green,3.5,1,8000,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-93408,WR,Rondale,Rondale Moore,Moore,8.800000190734863,1,7500,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-60451,TE,Tyler,Tyler Conklin,Conklin,6.099999904632568,1,7000,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-72776,RB,Alexander,Alexander Mattison,Mattison,1.100000023841858,1,6500,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-60910,WR,Dede,Dede Westbrook,Westbrook,1.600000023841858,1,6500,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-55336,TE,Chris,Chris Herndon,Herndon,0,1,6000,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-28346,TE,Maxx,Maxx Williams,Williams,0,1,6000,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-55689,RB,Ito,Ito Smith,Smith,3.2533332824707033,15,5500,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,0,1,5500,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
64094-41469,TE,Darrell,Darrell Daniels,Daniels,2.4000000953674316,8,5500,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-70019,RB,Tavien,Tavien Feaster,Feaster,0,1,5000,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-85762,RB,Eno,Eno Benjamin,Benjamin,0,2,5000,MIN@ARI,ARI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
64094-29445,QB,Sean,Sean Mannion,Mannion,,,5000,MIN@ARI,MIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
