Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64362-45859,QB,Derek,Derek Carr,Carr,24.59000015258789,2,16000,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,8.850000381469727,2,15500,MIA@LV,MIA,LV,O,Ribs,,,,MVP - 1.5X Points/AnyFLEX
64362-30231,QB,Jacoby,Jacoby Brissett,Brissett,3.4800000190734863,2,14000,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-25011,TE,Darren,Darren Waller,Waller,15.25,2,13500,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-72731,RB,Josh,Josh Jacobs,Jacobs,16.5,1,12500,MIA@LV,LV,MIA,D,Ankle,,,,MVP - 1.5X Points/AnyFLEX
64362-60930,RB,Myles,Myles Gaskin,Gaskin,8.350000381469727,2,12000,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-33260,WR,DeVante,DeVante Parker,Parker,8.399999618530273,2,11500,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-30989,RB,Kenyan,Kenyan Drake,Drake,8.75,2,10500,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-90537,WR,Henry,Henry Ruggs III,Ruggs III,12.800000190734863,2,10500,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-42028,WR,Will,Will Fuller V,Fuller V,14.763635808771307,11,10000,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-90573,WR,Jaylen,Jaylen Waddle,Waddle,9.949999809265137,2,10000,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-40856,K,Daniel,Daniel Carlson,Carlson,14,2,9500,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-40857,RB,Peyton,Peyton Barber,Barber,3.200000047683716,1,8500,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-52767,K,Jason,Jason Sanders,Sanders,6,1,8500,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-56265,TE,Mike,Mike Gesicki,Gesicki,2.799999952316284,2,8500,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-57986,WR,Hunter,Hunter Renfrow,Renfrow,9.100000381469727,2,8000,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-69276,WR,Bryan,Bryan Edwards,Edwards,7.800000190734863,2,7500,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-60712,TE,Foster,Foster Moreau,Moreau,10.399999618530273,1,7000,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-32234,RB,Malcolm,Malcolm Brown,Brown,1.850000023841858,2,7000,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-62967,WR,Preston,Preston Williams,Williams,0.699999988079071,1,7000,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-48344,WR,Albert,Albert Wilson,Wilson,2,2,6500,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-41305,WR,Zay,Zay Jones,Jones,11.600000381469727,1,6500,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-86780,RB,Salvon,Salvon Ahmed,Ahmed,2.75,2,6500,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-32703,WR,Jakeem,Jakeem Grant,Grant,-0.75,2,6000,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-93075,TE,Hunter,Hunter Long,Long,,,5500,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-44449,WR,Willie,Willie Snead IV,Snead IV,0.949999988079071,2,5500,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-25267,WR,Mack,Mack Hollins,Hollins,2.6909091255881568,11,5500,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-42046,TE,Durham,Durham Smythe,Smythe,1.399999976158142,1,5500,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-56064,RB,Bo,Bo Scarbrough,Scarbrough,1.5499999523162842,2,5000,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-55941,RB,Patrick,Patrick Laird,Laird,1.8888888888888888,9,5000,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-22920,TE,Derek,Derek Carrier,Carrier,2.299999952316284,1,5000,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-63383,RB,Jordan,Jordan Scarlett,Scarlett,0,2,5000,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-64408,TE,Nick,Nick Bowers,Bowers,,,5000,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-25760,WR,Allen,Allen Hurns,Hurns,0,1,5000,MIA@LV,MIA,LV,IR,Wrist,,,,MVP - 1.5X Points/AnyFLEX
64362-130337,QB,Case,Case Cookus,Cookus,0,1,5000,MIA@LV,LV,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
64362-56356,WR,Isaiah,Isaiah Ford,Ford,4.159999847412109,10,5000,MIA@LV,MIA,LV,,,,,,MVP - 1.5X Points/AnyFLEX
64362-52902,WR,Trey,Trey Quinn,Quinn,0,3,5000,MIA@LV,LV,MIA,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
