Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64097-90406,QB,Zach,Zach Wilson,Wilson,19.31999969482422,1,15500,NE@NYJ,NYJ,NE,,,,,,MVP - 1.5X Points/AnyFLEX
64097-90584,QB,Mac,Mac Jones,Jones,15.239999771118164,1,15000,NE@NYJ,NE,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
64097-64576,RB,Damien,Damien Harris,Harris,10.699999809265137,1,13000,NE@NYJ,NE,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
64097-45439,WR,Corey,Corey Davis,Davis,24.200000762939453,1,12500,NE@NYJ,NYJ,NE,,,,,,MVP - 1.5X Points/AnyFLEX
64097-29683,WR,Nelson,Nelson Agholor,Agholor,15.699999809265137,1,11000,NE@NYJ,NE,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
64097-27776,RB,Tevin,Tevin Coleman,Coleman,2.4000000953674316,1,10000,NE@NYJ,NYJ,NE,,,,,,MVP - 1.5X Points/AnyFLEX
64097-63634,WR,Jakobi,Jakobi Meyers,Meyers,7.400000095367432,1,10000,NE@NYJ,NE,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
64097-24755,WR,Jamison,Jamison Crowder,Crowder,11.876667022705078,12,10000,NE@NYJ,NYJ,NE,Q,Groin,,,,MVP - 1.5X Points/AnyFLEX
64097-63050,RB,Ty,Ty Johnson,Johnson,3.0999999046325684,1,9000,NE@NYJ,NYJ,NE,,,,,,MVP - 1.5X Points/AnyFLEX
64097-6642,K,Nick,Nick Folk,Folk,11,1,9000,NE@NYJ,NE,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
64097-73081,K,Quinn,Quinn Nordin,Nordin,,,9000,NE@NYJ,NE,NYJ,IR,Abdomen,,,,MVP - 1.5X Points/AnyFLEX
64097-28930,RB,James,James White,White,9.100000381469727,1,8500,NE@NYJ,NE,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
64097-48116,TE,Jonnu,Jonnu Smith,Smith,7.300000190734863,1,8500,NE@NYJ,NE,NYJ,Q,Hip,,,,MVP - 1.5X Points/AnyFLEX
64097-40845,TE,Hunter,Hunter Henry,Henry,4.599999904632568,1,8000,NE@NYJ,NE,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
64097-64194,K,Matt,Matt Ammendola,Ammendola,0,1,8000,NE@NYJ,NYJ,NE,,,,,,MVP - 1.5X Points/AnyFLEX
64097-79998,WR,Keelan,Keelan Cole Sr.,Cole Sr.,7.993750095367432,16,8000,NE@NYJ,NYJ,NE,Q,Knee,,,,MVP - 1.5X Points/AnyFLEX
64097-52495,WR,Braxton,Braxton Berrios,Berrios,7.599999904632568,1,7500,NE@NYJ,NYJ,NE,,,,,,MVP - 1.5X Points/AnyFLEX
