Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64102-6498,QB,Tom,Tom Brady,Brady,29.15999984741211,1,16500,ATL@TB,TB,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64102-6616,QB,Matt,Matt Ryan,Ryan,7.360000133514404,1,15000,ATL@TB,ATL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
64102-64555,WR,Calvin,Calvin Ridley,Ridley,7.599999904632568,1,13000,ATL@TB,ATL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
64102-55635,WR,Chris,Chris Godwin,Godwin,19,1,13000,ATL@TB,TB,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64102-32384,WR,Mike,Mike Evans,Evans,3.9000000953674316,1,12500,ATL@TB,TB,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64102-30635,RB,Mike,Mike Davis,Davis,8.699999809265137,1,12000,ATL@TB,ATL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
64102-11612,WR,Antonio,Antonio Brown,Brown,21.200000762939453,1,11000,ATL@TB,TB,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64102-69304,QB,Kyle,Kyle Trask,Trask,,,10000,ATL@TB,TB,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64102-52922,RB,Leonard,Leonard Fournette,Fournette,8.399999618530273,1,10000,ATL@TB,TB,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64102-86080,TE,Kyle,Kyle Pitts,Pitts,5.099999904632568,1,10000,ATL@TB,ATL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
64102-63591,RB,Ronald,Ronald Jones II,Jones II,-0.6000000238418579,1,9500,ATL@TB,TB,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64102-52916,WR,Russell,Russell Gage,Gage,0,1,9000,ATL@TB,ATL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
64102-11460,TE,Rob,Rob Gronkowski,Gronkowski,25,1,9000,ATL@TB,TB,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64102-53212,K,Younghoe,Younghoe Koo,Koo,6,1,9000,ATL@TB,ATL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
64102-73575,K,Jose,Jose Borregales,Borregales,,,8500,ATL@TB,TB,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
