Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64096-22015,QB,Russell,Russell Wilson,Wilson,27.059999465942383,1,16500,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-21948,QB,Ryan,Ryan Tannehill,Tannehill,15.180000305175781,1,15500,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-39280,RB,Derrick,Derrick Henry,Henry,9.199999809265137,1,14500,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-27050,WR,Tyler,Tyler Lockett,Lockett,24,1,13000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-72846,WR,A.J.,A.J. Brown,Brown,12.899999618530273,1,12500,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-73048,WR,DK,DK Metcalf,Metcalf,14,1,12000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-64119,RB,Chris,Chris Carson,Carson,11.199999809265137,1,11000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-14190,WR,Julio,Julio Jones,Jones,4.400000095367432,1,10500,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-60745,K,Jason,Jason Myers,Myers,4,1,9000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-55145,K,Michael,Michael Badgley,Badgley,1,1,8500,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-57299,TE,Gerald,Gerald Everett,Everett,9,1,8000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-28663,K,Sam,Sam Ficken,Ficken,6,9,8000,TEN@SEA,TEN,SEA,IR,Groin,,,,MVP - 1.5X Points/AnyFLEX
64096-80294,TE,Anthony,Anthony Firkser,Firkser,3.4000000953674316,1,7500,TEN@SEA,TEN,SEA,Q,Knee,,,,MVP - 1.5X Points/AnyFLEX
64096-53097,WR,Josh,Josh Reynolds,Reynolds,6.252941355985754,17,7500,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-69303,WR,Freddie,Freddie Swain,Swain,0.5,1,7000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-57840,RB,Rashaad,Rashaad Penny,Penny,0.800000011920929,1,7000,TEN@SEA,SEA,TEN,D,Calf,,,,MVP - 1.5X Points/AnyFLEX
64096-56708,TE,Will,Will Dissly,Dissly,5.199999809265137,1,6500,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-57432,WR,Cameron,Cameron Batson,Batson,2.5100000381469725,10,6500,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-54010,RB,Brian,Brian Hill,Hill,5.181250095367432,16,6500,TEN@SEA,TEN,SEA,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64096-86173,RB,Mekhi,Mekhi Sargent,Sargent,0.20000000298023224,1,6000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-56648,RB,Jeremy,Jeremy McNichols,McNichols,4.800000190734863,1,6000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-70372,WR,Chester,Chester Rogers,Rogers,8.199999809265137,1,6000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-72182,WR,Dee,Dee Eskridge,Eskridge,3.299999952316284,1,6000,TEN@SEA,SEA,TEN,O,Concussion,,,,MVP - 1.5X Points/AnyFLEX
64096-40843,RB,Alex,Alex Collins,Collins,6.866666793823242,3,5500,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-62505,TE,MyCole,MyCole Pruitt,Pruitt,5.079999923706055,5,5500,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-38523,TE,Geoff,Geoff Swaim,Swaim,0,1,5500,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-64389,WR,Nick,Nick Westbrook-Ikhine,Westbrook-Ikhine,1.5,1,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-64901,RB,Cameron,Cameron Scarlett,Scarlett,,,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-94087,RB,DeeJay,DeeJay Dallas,Dallas,1.5,1,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-47249,WR,Darvin,Darvin Kidsy,Kidsy,0,1,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-71444,RB,Travis,Travis Homer,Homer,0,1,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-69271,K,Tucker,Tucker McCann,McCann,,,5000,TEN@SEA,TEN,SEA,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64096-53913,WR,Cody,Cody Hollister,Hollister,1.7000000476837158,1,5000,TEN@SEA,TEN,SEA,Q,Ankle,,,,MVP - 1.5X Points/AnyFLEX
64096-29605,QB,Matt,Matt Barkley,Barkley,2.569999933242798,4,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-91945,TE,Cam,Cam Sutton,Sutton,0,2,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-60983,WR,Anthony,Anthony Ratliff-Williams,Ratliff-Williams,,,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-52929,QB,Jake,Jake Luton,Luton,6.851999664306641,5,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-57537,QB,DeShone,DeShone Kizer,Kizer,,,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-45259,QB,Logan,Logan Woodside,Woodside,0.2559999942779541,5,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-71756,WR,Aaron,Aaron Fuller,Fuller,0,1,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-63447,WR,Penny,Penny Hart,Hart,1.350000023841858,2,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-63839,TE,Tyler,Tyler Mabry,Mabry,0,1,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-14304,TE,Luke,Luke Stocker,Stocker,0.9800000190734863,10,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-85731,WR,Racey,Racey McMath,McMath,,,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-14820,RB,Nick,Nick Bellore,Bellore,0.6333333253860474,3,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-130276,WR,Mason,Mason Kinsey,Kinsey,0,1,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-56041,RB,Khari,Khari Blasingame,Blasingame,1.1800000190734863,5,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-32235,WR,Marcus,Marcus Johnson,Johnson,4.0625,8,5000,TEN@SEA,TEN,SEA,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64096-54507,QB,Alex,Alex McGough,McGough,,,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-65518,WR,John,John Ursua,Ursua,0,1,5000,TEN@SEA,SEA,TEN,IR,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
64096-70383,RB,Darrynton,Darrynton Evans,Evans,2.5333333015441895,6,5000,TEN@SEA,TEN,SEA,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
64096-71280,WR,Kalija,Kalija Lipscomb,Lipscomb,,,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-31602,WR,Fred,Fred Brown,Brown,0,1,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-26483,QB,Geno,Geno Smith,Smith,0.5600000023841858,2,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-89588,TE,Colby,Colby Parkinson,Parkinson,1.2999999523162842,2,5000,TEN@SEA,SEA,TEN,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
64096-55414,WR,Cody,Cody Thompson,Thompson,0,1,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
64096-60791,TE,Tommy,Tommy Hudson,Hudson,,,5000,TEN@SEA,TEN,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
64096-87422,TE,Dom,Dom Wood-Anderson,Wood-Anderson,0,1,5000,TEN@SEA,SEA,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
