Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64343-61379,RB,Kerrith,Kerrith Whyte Jr.,Whyte Jr.,0,1,5000,WAS@BUF,BUF,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
64343-70342,TE,Temarrick,Temarrick Hemingway,Hemingway,0.5,3,5000,WAS@BUF,WAS,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
64343-31184,RB,Jonathan,Jonathan Williams,Williams,0.8666666348775228,3,5000,WAS@BUF,WAS,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
64343-41552,TE,Dylan,Dylan Cantrell,Cantrell,0,2,5000,WAS@BUF,WAS,BUF,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64343-71767,TE,Caleb,Caleb Wilson,Wilson,0,1,5000,WAS@BUF,WAS,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
64343-72669,WR,Isaiah,Isaiah Wright,Wright,2.7333332697550454,12,5000,WAS@BUF,WAS,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
64343-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,-0.20000000298023224,1,5000,WAS@BUF,BUF,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
64343-53095,QB,Kyle,Kyle Allen,Allen,11.5,4,5000,WAS@BUF,WAS,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
64343-14319,RB,Taiwan,Taiwan Jones,Jones,0,3,5000,WAS@BUF,BUF,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
64343-39795,QB,Davis,Davis Webb,Webb,,,5000,WAS@BUF,BUF,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
64343-91639,QB,Jake,Jake Fromm,Fromm,,,5000,WAS@BUF,BUF,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
64343-88699,RB,Jaret,Jaret Patterson,Patterson,0.8999999761581421,1,5000,WAS@BUF,WAS,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
64343-63611,QB,Kyle,Kyle Shurmur,Shurmur,,,5000,WAS@BUF,WAS,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
64343-64252,WR,Tony,Tony Brown,Brown,0,1,5000,WAS@BUF,WAS,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
64343-71039,WR,Kelvin,Kelvin Harmon,Harmon,0,1,5000,WAS@BUF,WAS,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
