Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64334-63519,QB,Daniel,Daniel Jones,Jones,25.420000076293945,2,16000,ATL@NYG,NYG,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64334-64401,RB1,Saquon,Saquon Barkley,Barkley,5.550000190734863,2,14000,ATL@NYG,NYG,ATL,,,,,MVP - 1.5X Points/AnyFLEX
64334-39580,RB2,Devontae,Devontae Booker,Booker,1.7000000476837158,2,7500,ATL@NYG,NYG,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64334-27477,WR1,Sterling,Sterling Shepard,Shepard,16.899999618530273,2,12500,ATL@NYG,NYG,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64334-54244,WR2,Kenny,Kenny Golladay,Golladay,6.849999904632568,2,10500,ATL@NYG,NYG,ATL,Q,Hip,,,,MVP - 1.5X Points/AnyFLEX
64334-63819,WR3,Darius,Darius Slayton,Slayton,10.449999809265137,2,9000,ATL@NYG,NYG,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64334-41872,TE1,Evan,Evan Engram,Engram,6.84375,16,7500,ATL@NYG,NYG,ATL,Q,Calf,,,,MVP - 1.5X Points/AnyFLEX
64334-14237,TE2,Kyle,Kyle Rudolph,Rudolph,2.6500000953674316,2,7000,ATL@NYG,NYG,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64334-10744,K,Graham,Graham Gano,Gano,11.5,2,9500,ATL@NYG,NYG,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
64334-6616,QB,Matt,Matt Ryan,Ryan,13.329999923706055,2,15000,ATL@NYG,ATL,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
64334-30635,RB1,Mike,Mike Davis,Davis,9.25,2,9500,ATL@NYG,ATL,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
64334-30733,RB2/WR2,Cordarrelle,Cordarrelle Patterson,Patterson,14.550000190734863,2,10000,ATL@NYG,ATL,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
64334-64555,WR1,Calvin,Calvin Ridley,Ridley,11.699999809265137,2,13500,ATL@NYG,ATL,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
64334-64496,WR3,Olamide,Olamide Zaccheaus,Zaccheaus,3.200000047683716,1,7000,ATL@NYG,ATL,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
64334-86080,TE1,Kyle,Kyle Pitts,Pitts,7.449999809265137,2,11000,ATL@NYG,ATL,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
64334-64031,TE2,Hayden,Hayden Hurst,Hurst,2.950000047683716,2,6500,ATL@NYG,ATL,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
64334-53212,K,Younghoe,Younghoe Koo,Koo,5.5,2,9000,ATL@NYG,ATL,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
