Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
64360-68155,TE,Codey,Codey McElroy,McElroy,,,5000,TB@LAR,TB,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64360-92093,WR,Jaelon,Jaelon Darden,Darden,,,5000,TB@LAR,TB,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64360-30654,TE,Jerell,Jerell Adams,Adams,0,1,5000,TB@LAR,TB,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64360-33472,RB,C.J.,C.J. Prosise,Prosise,2.0399999618530273,5,5000,TB@LAR,TB,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64360-71105,WR,Ben,Ben Skowronek,Skowronek,,,5000,TB@LAR,LAR,TB,,,,,,MVP - 1.5X Points/AnyFLEX
64360-65607,TE,Jacob,Jacob Harris,Harris,,,5000,TB@LAR,LAR,TB,Q,Hip,,,,MVP - 1.5X Points/AnyFLEX
64360-63697,TE,Brycen,Brycen Hopkins,Hopkins,0,2,5000,TB@LAR,LAR,TB,,,,,,MVP - 1.5X Points/AnyFLEX
64360-55895,TE,Kendall,Kendall Blanton,Blanton,0,2,5000,TB@LAR,LAR,TB,,,,,,MVP - 1.5X Points/AnyFLEX
64360-55514,RB,Buddy,Buddy Howell,Howell,2.3999999364217124,3,5000,TB@LAR,LAR,TB,,,,,,MVP - 1.5X Points/AnyFLEX
64360-130268,WR,Josh,Josh Pearson,Pearson,,,5000,TB@LAR,TB,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64360-63201,RB,Xavier,Xavier Jones,Jones,0,3,5000,TB@LAR,LAR,TB,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
64360-72676,RB,Troymaine,Troymaine Pope,Pope,3.950000047683716,4,5000,TB@LAR,TB,LAR,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64360-62566,QB,Travis,Travis Jonsen,Jonsen,,,5000,TB@LAR,TB,LAR,O,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
64360-14194,QB,Blaine,Blaine Gabbert,Gabbert,-0.30000001192092896,1,5000,TB@LAR,TB,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
64360-60787,QB,Bryce,Bryce Perkins,Perkins,0,2,5000,TB@LAR,LAR,TB,,,,,,MVP - 1.5X Points/AnyFLEX
