Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,2,Houston TexansVCleveland Browns,HOU,Davis Mills,MillDa02,,1,102,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.98
2021,2,Houston TexansVCleveland Browns,HOU,Tyrod Taylor,TaylTy00,,1,125,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5
2021,2,Houston TexansVCleveland Browns,HOU,Mark Ingram,IngrMa01,,0,0,0,41,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,4.5
2021,2,Houston TexansVCleveland Browns,HOU,David Johnson,JohnDa08,,0,0,0,25,2,0,22,0,0,0,0,0,0,0,0,0,0,0,5.7
2021,2,Houston TexansVCleveland Browns,HOU,Phillip Lindsay,LindPh00,,0,0,0,2,1,1,22,0,0,0,0,0,0,0,0,0,0,0,8.9
2021,2,Houston TexansVCleveland Browns,HOU,Brandin Cooks,CookBr00,,0,0,0,0,9,1,78,0,0,0,0,0,0,0,0,0,0,0,18.3
2021,2,Houston TexansVCleveland Browns,HOU,Andre Roberts,RobeAn00,,0,0,0,0,1,0,35,0,1,0,0,0,0,0,0,0,0,0,2.0
2021,2,Houston TexansVCleveland Browns,HOU,Nico Collins,CollNi00,,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,3.7
2021,2,Houston TexansVCleveland Browns,HOU,Jordan Akins,AkinJo00,,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,2.2
2021,2,Houston TexansVCleveland Browns,HOU,Chris Conley,ConlCh00,,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,1.8
2021,2,Houston TexansVCleveland Browns,HOU,Danny Amendola,AmenDa00,,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1.4
2021,2,Houston TexansVCleveland Browns,HOU,Pharaoh Brown,BrowPh01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,2,Houston TexansVCleveland Browns,CLE,Baker Mayfield,MayfBa00,,1,213,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.52
2021,2,Houston TexansVCleveland Browns,CLE,Nick Chubb,ChubNi00,,0,0,1,95,1,0,3,0,0,0,0,0,0,0,0,0,0,0,16.3
2021,2,Houston TexansVCleveland Browns,CLE,Kareem Hunt,HuntKa00,,0,0,0,51,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5.8
2021,2,Houston TexansVCleveland Browns,CLE,Demetric Felton,FeltDe00,,0,0,0,0,2,1,51,0,0,0,0,0,0,0,0,0,0,0,12.1
2021,2,Houston TexansVCleveland Browns,CLE,Harrison Bryant,BryaHa00,,0,0,0,0,4,0,49,0,0,0,0,0,0,0,0,0,0,0,6.9
2021,2,Houston TexansVCleveland Browns,CLE,Austin Hooper,HoopAu00,,0,0,0,0,5,0,40,0,0,0,0,0,0,0,0,0,0,0,6.5
2021,2,Houston TexansVCleveland Browns,CLE,Rashard Higgins,HiggRa00,,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,3.7
2021,2,Houston TexansVCleveland Browns,CLE,David Njoku,NjokDa00,,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,2.8
2021,2,Houston TexansVCleveland Browns,CLE,Donovan Peoples-Jones,PeopDo00,,0,0,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0,0,-0.1
2021,2,Houston TexansVCleveland Browns,CLE,Jarvis Landry,LandJa00,,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1.4
2021,2,Houston TexansVCleveland Browns,CLE,Andy Janovich,JanoAn00,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2021,2,Houston TexansVCleveland Browns,CLE,Anthony Schwartz,SchwAn00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,2,Houston TexansVCleveland Browns,HOU,Desmond King,KingDe01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,2,Houston TexansVCleveland Browns,HOU,Joey Slye,SlyeJo00,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.0
2021,2,Houston TexansVCleveland Browns,CLE,Chase McLaughlin,McLaCh00,,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,7.0
