Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,2,New England PatriotsVNew York Jets,NWE,Mac Jones,JoneMa05,,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44
2021,2,New England PatriotsVNew York Jets,NWE,Damien Harris,HarrDa06,,0,0,1,62,1,0,2,0,0,0,0,0,0,0,0,0,0,0,12.9
2021,2,New England PatriotsVNew York Jets,NWE,James White,WhitJa02,,0,0,1,20,6,0,45,0,0,0,0,0,0,0,0,0,0,0,15.5
2021,2,New England PatriotsVNew York Jets,NWE,Kendrick Bourne,BourKe00,,0,0,0,16,2,0,10,0,0,0,0,0,0,0,0,0,0,0,3.6
2021,2,New England PatriotsVNew York Jets,NWE,J.J. Taylor,TaylJJ01,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
2021,2,New England PatriotsVNew York Jets,NWE,Hunter Henry,HenrHu00,,0,0,0,0,2,0,42,0,0,0,0,0,0,0,0,0,0,0,5.2
2021,2,New England PatriotsVNew York Jets,NWE,Jakobi Meyers,MeyeJa01,,0,0,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,5.8
2021,2,New England PatriotsVNew York Jets,NWE,Jonnu Smith,SmitJo01,,0,0,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,4.8
2021,2,New England PatriotsVNew York Jets,NWE,Nelson Agholor,AghoNe00,,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,3.6
2021,2,New England PatriotsVNew York Jets,NYJ,Zach Wilson,WilsZa00,,0,210,0,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6.3
2021,2,New England PatriotsVNew York Jets,NYJ,Michael Carter,CartMi03,,0,0,0,59,2,0,29,0,0,0,0,0,0,0,0,0,0,0,9.8
2021,2,New England PatriotsVNew York Jets,NYJ,Ty Johnson,JohnTy02,,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2021,2,New England PatriotsVNew York Jets,NYJ,Tevin Coleman,ColeTe01,,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2021,2,New England PatriotsVNew York Jets,NYJ,Braxton Berrios,BerrBr00,,0,0,0,0,7,0,73,0,0,0,0,0,0,0,0,0,0,0,10.8
2021,2,New England PatriotsVNew York Jets,NYJ,Elijah Moore,MoorEl00,,0,0,0,0,4,0,47,0,0,0,0,0,0,0,0,0,0,0,6.7
2021,2,New England PatriotsVNew York Jets,NYJ,Jeff Smith,SmitJe03,,0,0,0,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,4.0
2021,2,New England PatriotsVNew York Jets,NYJ,Ryan Griffin,GrifRy00,,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,2.0
2021,2,New England PatriotsVNew York Jets,NYJ,Tyler Kroft,KrofTy00,,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1.3
2021,2,New England PatriotsVNew York Jets,NYJ,Corey Davis,DaviCo03,,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1.8
2021,2,New England PatriotsVNew York Jets,NWE,Devin McCourty,McCoDe99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,2,New England PatriotsVNew York Jets,NWE,Nick Folk,FolkNi20,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,15.0
2021,2,New England PatriotsVNew York Jets,NYJ,Matt Ammendola,AmmeMa00,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0
