Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Jimmy Garoppolo,GaroJi00,,1,189,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Elijah Mitchell,MitcEl00,,0,0,0,42,2,0,11,0,0,0,0,0,0,0,0,0,0,0,6.3
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Jamycal Hasty,HastJa02,,0,0,0,38,4,0,21,0,0,0,0,0,0,0,0,0,0,0,7.9
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Deebo Samuel,SamuDe00,,0,0,0,8,6,0,93,0,0,0,0,0,0,0,0,0,0,0,13.1
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Trey Sermon,SermTr00,,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Kyle Juszczyk,JuszKy00,,0,0,0,2,2,0,15,0,0,0,0,0,0,0,0,0,0,0,2.7
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Jauan Jennings,JennJa00,,0,0,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,8.7
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,George Kittle,KittGe00,,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,3.7
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Trent Sherfield,SherTr00,,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1.4
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Brandon Aiyuk,AiyuBr00,,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1.1
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Mohamed Sanu,SanuMo00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,2,San Francisco 49ersVPhiladelphia Eagles,SFO,Trenton Cannon,CannTr00,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1
2021,2,San Francisco 49ersVPhiladelphia Eagles,PHI,Jalen Hurts,HurtJa00,,0,190,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8
2021,2,San Francisco 49ersVPhiladelphia Eagles,PHI,Greg Ward,WardGr02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,2,San Francisco 49ersVPhiladelphia Eagles,PHI,Miles Sanders,SandMi01,,0,0,0,55,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6.4
2021,2,San Francisco 49ersVPhiladelphia Eagles,PHI,Kenneth Gainwell,GainKe00,,0,0,0,14,2,0,18,0,0,0,0,0,0,0,0,0,0,1,6.2
2021,2,San Francisco 49ersVPhiladelphia Eagles,PHI,Quez Watkins,WatkQu00,,0,0,0,0,2,0,117,0,0,0,0,0,0,0,0,0,0,0,12.7
2021,2,San Francisco 49ersVPhiladelphia Eagles,PHI,Dallas Goedert,GoedDa00,,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,3.4
2021,2,San Francisco 49ersVPhiladelphia Eagles,PHI,DeVonta Smith,SmitDe07,,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,2.6
2021,2,San Francisco 49ersVPhiladelphia Eagles,PHI,Zach Ertz,ErtzZa00,,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1.1
2021,2,San Francisco 49ersVPhiladelphia Eagles,PHI,Jalen Reagor,ReagJa00,,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1.5
2021,2,San Francisco 49ersVPhiladelphia Eagles,,Robbie Gould\g,gouldrob01,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0
2021,2,San Francisco 49ersVPhiladelphia Eagles,PHI,Jake Elliott,ElliJa03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
