Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,1,Arizona CardinalsVTennessee Titans,ARI,Kyler Murray,MurrKy00,QB,4,289,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.56
2021,1,Arizona CardinalsVTennessee Titans,ARI,Chase Edmonds,EdmoCh00,RB,0,0,0,63,4,0,43,0,0,0,0,0,0,0,0,0,0,0,12.6
2021,1,Arizona CardinalsVTennessee Titans,ARI,James Conner,ConnJa00,RB,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
2021,1,Arizona CardinalsVTennessee Titans,ARI,DeAndre Hopkins,HopkDe00,WR,0,0,0,0,6,2,83,0,0,0,0,0,0,0,0,0,0,0,23.3
2021,1,Arizona CardinalsVTennessee Titans,ARI,Christian Kirk,KirkCh01,WR,0,0,0,0,5,2,70,0,0,0,0,0,0,0,0,0,0,0,21.5
2021,1,Arizona CardinalsVTennessee Titans,ARI,Rondale Moore,MoorRo02,,0,0,0,0,4,0,68,0,0,0,0,0,0,0,0,0,0,0,8.8
2021,1,Arizona CardinalsVTennessee Titans,ARI,A.J. Green,GreeA.00,WR,0,0,0,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,3.5
2021,1,Arizona CardinalsVTennessee Titans,ARI,Maxx Williams,WillMa04,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Arizona CardinalsVTennessee Titans,ARI,Demetrius Harris,HarrDe03,te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Arizona CardinalsVTennessee Titans,TEN,Ryan Tannehill,TannRy00,QB,1,212,1,17,0,0,0,1,2,0,0,0,0,0,0,0,0,0,15.18
2021,1,Arizona CardinalsVTennessee Titans,TEN,Matthias Farley,FarlMa00,DB,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
2021,1,Arizona CardinalsVTennessee Titans,TEN,Derrick Henry,HenrDe00,RB,0,0,0,58,3,0,19,0,0,0,0,0,0,0,0,0,0,0,9.2
2021,1,Arizona CardinalsVTennessee Titans,TEN,Jeremy McNichols,McNiJe00,RB,0,0,0,9,3,0,24,0,0,0,0,0,0,0,0,0,0,0,4.8
2021,1,Arizona CardinalsVTennessee Titans,TEN,Mekhi Sargent,SargMe00,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
2021,1,Arizona CardinalsVTennessee Titans,TEN,Chester Rogers,RogeCh02,,0,0,0,0,4,0,62,0,0,0,0,0,0,0,0,0,0,0,8.2
2021,1,Arizona CardinalsVTennessee Titans,TEN,A.J. Brown,BrowAJ00,WR,0,0,0,0,4,1,49,0,0,0,0,0,0,0,0,0,0,0,12.9
2021,1,Arizona CardinalsVTennessee Titans,TEN,Julio Jones,JoneJu02,WR,0,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,4.4
2021,1,Arizona CardinalsVTennessee Titans,TEN,Anthony Firkser,FirkAn00,TE,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,3.4
2021,1,Arizona CardinalsVTennessee Titans,TEN,Nick Westbrook-Ikhine,WestNi00,WR,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1.5
2021,1,Arizona CardinalsVTennessee Titans,TEN,Amani Hooker,HookAm00,S,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1.1
2021,1,Arizona CardinalsVTennessee Titans,TEN,Geoff Swaim,SwaiGe00,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Arizona CardinalsVTennessee Titans,ARI,Matt Prater,PratMa20,K,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,8.0
2021,1,Arizona CardinalsVTennessee Titans,TEN,Michael Badgley,BadgMi00,K,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
