Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Lamar Jackson,JackLa00,QB,1,235,0,86,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18.0
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Ty'Son Williams,WillTy01,,0,0,1,65,3,0,29,0,0,0,0,0,0,0,0,0,0,0,16.9
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Latavius Murray,MurrLa00,rb,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Marquise Brown,BrowMa04,WR,0,0,0,5,6,1,69,0,0,0,0,0,0,0,0,0,0,0,16.4
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Trenton Cannon,CannTr00,RB,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Sammy Watkins,WatkSa00,WR,0,0,0,0,4,0,96,0,0,0,0,0,0,0,0,0,0,0,11.6
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Mark Andrews,AndrMa00,TE,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,3.5
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Patrick Ricard,RicaPa00,FB,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,2.5
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Devin Duvernay,DuveDe00,WR,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1.1
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Josh Oliver,OlivJo00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Derek Carr,CarrDe02,QB,2,435,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.0
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Josh Jacobs,JacoJo01,RB,0,0,2,34,1,0,6,0,0,0,0,0,0,0,0,0,0,0,16.5
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Marcus Mariota,MariMa01,QBThrows:Right,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Kenyan Drake,DrakKe00,RB,0,0,0,11,5,0,59,0,0,0,0,0,0,0,0,0,0,0,9.5
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Darren Waller,WallDa01,TE,0,0,0,0,10,1,105,0,0,0,0,0,0,0,0,0,0,0,21.5
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Bryan Edwards,EdwaBr01,WR,0,0,0,0,4,0,81,0,0,0,0,0,0,0,0,0,0,0,10.1
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Hunter Renfrow,RenfHu00,wr,0,0,0,0,6,0,70,0,0,0,0,0,0,0,0,0,0,0,10.0
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Zay Jones,JoneZa00,WR,0,0,0,0,2,1,46,0,0,0,0,0,0,0,0,0,0,0,11.6
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Henry Ruggs III,RuggHe00,WR,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,5.6
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Alec Ingold,IngoAl01,FB,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,4.2
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Willie Snead,SneaWi00,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Baltimore RavensVLas Vegas Raiders,BAL,Justin Tucker,TuckJu00,K,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,11.0
2021,1,Baltimore RavensVLas Vegas Raiders,LVR,Daniel Carlson,CarlDa00,K,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,11.0
