Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,2,Minnesota VikingsVArizona Cardinals,MIN,Kirk Cousins,CousKi00,,3,244,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.26
2021,2,Minnesota VikingsVArizona Cardinals,MIN,Dalvin Cook,CookDa01,,0,0,0,131,2,0,17,0,0,0,0,0,0,0,0,0,0,0,15.8
2021,2,Minnesota VikingsVArizona Cardinals,MIN,Alexander Mattison,MattAl01,,0,0,0,11,1,0,17,0,0,0,0,0,0,0,0,0,0,0,3.3
2021,2,Minnesota VikingsVArizona Cardinals,MIN,K.J. Osborn,OsboKJ00,,0,0,0,0,5,1,91,0,0,0,0,0,0,0,0,0,0,0,17.6
2021,2,Minnesota VikingsVArizona Cardinals,MIN,Justin Jefferson,JeffJu00,,0,0,0,0,6,1,65,0,0,0,0,0,0,0,0,0,0,0,15.5
2021,2,Minnesota VikingsVArizona Cardinals,MIN,Adam Thielen,ThieAd00,,0,0,0,0,6,1,39,0,0,0,0,0,0,0,0,0,0,0,12.9
2021,2,Minnesota VikingsVArizona Cardinals,MIN,Tyler Conklin,ConkTy00,,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,2.5
2021,2,Minnesota VikingsVArizona Cardinals,MIN,Ameer Abdullah,AbduAm00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,2,Minnesota VikingsVArizona Cardinals,ARI,Kyler Murray,MurrKy00,,3,400,1,31,0,0,0,2,0,0,0,0,0,0,0,0,0,0,35.1
2021,2,Minnesota VikingsVArizona Cardinals,ARI,Chase Edmonds,EdmoCh00,,0,0,0,46,5,0,29,0,0,0,0,0,0,0,0,0,0,0,10.0
2021,2,Minnesota VikingsVArizona Cardinals,ARI,James Conner,ConnJa00,,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
2021,2,Minnesota VikingsVArizona Cardinals,ARI,Rondale Moore,MoorRo02,,0,0,0,0,7,1,114,0,0,0,0,0,0,0,0,0,0,0,20.9
2021,2,Minnesota VikingsVArizona Cardinals,ARI,Maxx Williams,WillMa04,,0,0,0,0,7,0,94,0,0,0,0,0,0,0,0,0,0,0,12.9
2021,2,Minnesota VikingsVArizona Cardinals,ARI,Christian Kirk,KirkCh01,,0,0,0,0,3,0,65,0,0,0,0,0,0,0,0,0,0,0,8.0
2021,2,Minnesota VikingsVArizona Cardinals,ARI,DeAndre Hopkins,HopkDe00,,0,0,0,0,4,1,54,0,0,0,0,0,0,0,0,0,0,0,13.4
2021,2,Minnesota VikingsVArizona Cardinals,ARI,A.J. Green,GreeA.00,,0,0,0,0,3,1,44,0,0,0,0,0,0,0,0,0,0,0,11.9
2021,2,Minnesota VikingsVArizona Cardinals,MIN,Dede Westbrook,WestDe00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,2,Minnesota VikingsVArizona Cardinals,MIN,Ihmir Smith-Marsette,SmitIh00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,2,Minnesota VikingsVArizona Cardinals,ARI,Demetrius Harris,HarrDe03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,2,Minnesota VikingsVArizona Cardinals,MIN,Greg Joseph,JoseGr00,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,13.0
2021,2,Minnesota VikingsVArizona Cardinals,ARI,Matt Prater,PratMa20,,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,12.0
