Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,1,Miami DolphinsVNew England Patriots,MIA,Tua Tagovailoa,TagoTu00,QB,1,202,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.18
2021,1,Miami DolphinsVNew England Patriots,MIA,Myles Gaskin,GaskMy00,RB,0,0,0,49,5,0,27,0,0,0,0,0,0,0,0,0,0,0,10.1
2021,1,Miami DolphinsVNew England Patriots,MIA,Malcolm Brown,BrowMa03,RB,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
2021,1,Miami DolphinsVNew England Patriots,MIA,Salvon Ahmed,AhmeSa01,RB,0,0,0,4,2,0,24,0,0,0,0,0,0,0,0,0,0,0,3.8
2021,1,Miami DolphinsVNew England Patriots,MIA,Jacoby Brissett,BrisJa00,QBThrows:Right,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2021,1,Miami DolphinsVNew England Patriots,MIA,DeVante Parker,ParkDe01,WR,0,0,0,0,4,0,81,0,0,0,0,0,0,0,0,0,0,0,10.1
2021,1,Miami DolphinsVNew England Patriots,MIA,Jaylen Waddle,WaddJa00,,0,0,0,0,4,1,61,0,0,0,0,0,0,0,0,0,0,0,14.1
2021,1,Miami DolphinsVNew England Patriots,MIA,Durham Smythe,SmytDu00,TE,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1.4
2021,1,Miami DolphinsVNew England Patriots,MIA,Albert Wilson,WilsAl02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Miami DolphinsVNew England Patriots,MIA,Mike Gesicki,GesiMi00,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Miami DolphinsVNew England Patriots,NWE,Mac Jones,JoneMa05,,1,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24
2021,1,Miami DolphinsVNew England Patriots,NWE,Damien Harris,HarrDa06,RB,0,0,0,100,2,0,17,0,1,0,0,0,0,0,0,0,0,0,10.7
2021,1,Miami DolphinsVNew England Patriots,NWE,James White,WhitJa02,RBThrows:Right,0,0,0,12,6,0,49,0,0,0,0,0,0,0,0,0,0,0,9.1
2021,1,Miami DolphinsVNew England Patriots,NWE,Jonnu Smith,SmitJo01,TE,0,0,0,6,5,0,42,0,0,0,0,0,0,0,0,0,0,0,7.3
2021,1,Miami DolphinsVNew England Patriots,NWE,Brandon Bolden,BoldBr00,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2021,1,Miami DolphinsVNew England Patriots,NWE,Rhamondre Stevenson,StevRh00,,0,0,0,2,1,0,9,0,1,0,0,0,0,0,0,0,0,0,-0.4
2021,1,Miami DolphinsVNew England Patriots,NWE,Nelson Agholor,AghoNe00,WR,0,0,0,0,5,1,72,0,0,0,0,0,0,0,0,0,0,0,15.7
2021,1,Miami DolphinsVNew England Patriots,NWE,Jakobi Meyers,MeyeJa01,WR,0,0,0,0,6,0,44,0,0,0,0,0,0,0,0,0,0,0,7.4
2021,1,Miami DolphinsVNew England Patriots,NWE,Hunter Henry,HenrHu00,TE,0,0,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,4.6
2021,1,Miami DolphinsVNew England Patriots,NWE,Kendrick Bourne,BourKe00,wr,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,2.2
2021,1,Miami DolphinsVNew England Patriots,MIA,Jakeem Grant,GranJa00,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Miami DolphinsVNew England Patriots,NWE,Gunner Olszewski,OlszGu00,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Miami DolphinsVNew England Patriots,MIA,Jason Sanders,SandJa00,K,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6.0
2021,1,Miami DolphinsVNew England Patriots,NWE,Nick Folk,FolkNi20,K,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,11.0
