Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,1,Jacksonville JaguarsVHouston Texans,JAX,Trevor Lawrence,LawrTr00,,3,332,0,-2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22.08
2021,1,Jacksonville JaguarsVHouston Texans,JAX,Carlos Hyde,HydeCa00,RB,0,0,0,44,2,0,14,0,0,0,0,0,0,0,0,0,0,0,6.8
2021,1,Jacksonville JaguarsVHouston Texans,JAX,James Robinson,RobiJa00,RB,0,0,0,25,3,0,29,0,0,0,0,0,0,0,0,0,0,0,6.9
2021,1,Jacksonville JaguarsVHouston Texans,JAX,Laviska Shenault Jr.,ShenLa00,WR,0,0,0,9,7,0,50,0,0,0,0,0,0,0,0,0,0,0,9.4
2021,1,Jacksonville JaguarsVHouston Texans,JAX,DJ Chark,CharDJ00,WR,0,0,0,0,3,1,86,0,0,0,0,0,0,0,0,0,0,0,16.1
2021,1,Jacksonville JaguarsVHouston Texans,JAX,Marvin Jones,JoneMa02,WR,0,0,0,0,5,1,77,0,0,0,0,0,0,0,0,0,0,0,16.2
2021,1,Jacksonville JaguarsVHouston Texans,JAX,James O'Shaughnessy,O'ShJa00,TE,0,0,0,0,6,0,48,0,0,0,0,0,0,0,0,0,0,0,7.8
2021,1,Jacksonville JaguarsVHouston Texans,JAX,Chris Manhertz,ManhCh00,TE,0,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,8.7
2021,1,Jacksonville JaguarsVHouston Texans,JAX,Tyron Johnson,JohnTy03,WR,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1.1
2021,1,Jacksonville JaguarsVHouston Texans,JAX,Devin Smith,SmitDe04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Tyrod Taylor,TaylTy00,QBThrows:Right,2,291,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.64
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Mark Ingram,IngrMa01,RB,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Phillip Lindsay,LindPh00,RB,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
2021,1,Jacksonville JaguarsVHouston Texans,HOU,David Johnson,JohnDa08,RB,0,0,0,10,3,1,18,0,0,0,0,0,0,0,0,0,0,0,10.3
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Brandin Cooks,CookBr00,WR,0,0,0,0,5,0,132,0,0,0,0,0,0,0,0,0,0,0,15.7
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Pharaoh Brown,BrowPh01,TE,0,0,0,0,4,0,67,0,0,0,0,0,0,0,0,0,0,0,8.7
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Danny Amendola,AmenDa00,wr,0,0,0,0,5,1,34,0,0,0,0,0,0,0,0,0,0,0,11.9
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Chris Conley,ConlCh00,WR,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,3.7
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Nico Collins,CollNi00,,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1.2
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Rex Burkhead,BurkRe00,RB,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1.1
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Jordan Akins,AkinJo00,te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Jacksonville JaguarsVHouston Texans,JAX,Jamal Agnew,AgneJa00,WR/CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Andre Roberts,RobeAn00,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Jacksonville JaguarsVHouston Texans,JAX,Josh Lambo,LambJo00,K,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.0
2021,1,Jacksonville JaguarsVHouston Texans,HOU,Joey Slye,SlyeJo00,K,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,14.0
