Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Kirk Cousins,CousKi00,QB,2,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.04
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Justin Jefferson,JeffJu00,WR,0,11,0,0,5,0,71,0,0,0,0,0,0,0,0,0,0,0,10.04
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Dalvin Cook,CookDa01,RB,0,0,1,61,6,0,43,0,1,0,0,0,0,0,0,0,0,0,17.4
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Ameer Abdullah,AbduAm00,RB,0,0,0,4,2,0,15,0,0,0,0,0,0,0,0,0,0,0,2.9
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Alexander Mattison,MattAl01,RB,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1.1
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Adam Thielen,ThieAd00,WR,0,0,0,0,9,2,92,0,0,0,0,0,0,0,0,0,0,0,25.7
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,K.J. Osborn,OsboKJ00,WR,0,0,0,0,7,0,76,0,0,0,0,0,0,0,0,0,0,0,11.1
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Tyler Conklin,ConkTy00,TE,0,0,0,0,4,0,41,0,0,0,0,0,0,0,0,0,0,0,6.1
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Dede Westbrook,WestDe00,WR,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,1.6
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,C.J. Ham,HamxC.00,FB,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,1.9
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Chris Herndon,HernCh00,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,Joe Burrow,BurrJo01,QB,2,261,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.64
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,Joe Mixon,MixoJo00,rb,0,0,1,127,4,0,23,0,0,0,0,0,0,0,0,0,0,0,23.0
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,Samaje Perine,PeriSa00,RB,0,0,0,22,1,0,7,0,0,0,0,0,0,0,0,0,0,0,3.4
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,Tee Higgins,HiggTe00,WR,0,0,0,0,4,1,58,0,0,0,0,0,0,0,0,0,0,0,13.8
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,C.J. Uzomah,UzomC.00,TE,0,0,0,0,2,0,35,0,0,0,0,0,0,0,0,0,0,0,4.5
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,Tyler Boyd,BoydTy00,WR,0,0,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,4.7
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,Mike Thomas,ThomMi04,WR,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,Ja'Marr Chase,ChasJa00,,0,0,0,-2,5,1,101,0,0,0,0,0,0,0,0,0,0,0,18.4
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Ihmir Smith-Marsette,SmitIh00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,Darius Phillips,PhilDa02,LCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,Brandon Wilson,WilsBr01,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Minnesota VikingsVCincinnati Bengals,MIN,Greg Joseph,JoseGr00,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,8.0
2021,1,Minnesota VikingsVCincinnati Bengals,CIN,Evan McPherson,McPhEv00,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,8.0
