Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,Ben Roethlisberger,RoetBe00,QB,1,188,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.02
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,Najee Harris,HarrNa00,,0,0,0,45,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5.4
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,Chase Claypool,ClayCh01,wr,0,0,0,25,3,0,45,0,0,0,0,0,0,0,0,0,0,0,8.5
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,JuJu Smith-Schuster,SmitJu00,WR,0,0,0,0,4,0,52,0,0,0,0,0,0,0,0,0,0,0,7.2
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,Diontae Johnson,JohnDi01,WR,0,0,0,0,5,1,36,0,0,0,0,0,0,0,0,0,0,0,12.1
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,Pat Freiermuth,FreiPa00,,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,2.9
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,Eric Ebron,EbroEr00,TE,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,2.4
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,James Washington,WashJa00,WR,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,2.0
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,Zach Gentry,GentZa00,TE,0,0,0,0,1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.3
2021,1,Pittsburgh SteelersVBuffalo Bills,BUF,Josh Allen,AlleJo02,QB,1,270,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.2
2021,1,Pittsburgh SteelersVBuffalo Bills,BUF,Devin Singletary,SingDe00,RB,0,0,0,72,3,0,8,0,0,0,0,0,0,0,0,0,0,0,9.5
2021,1,Pittsburgh SteelersVBuffalo Bills,BUF,Matt Breida,BreiMa00,RB,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
2021,1,Pittsburgh SteelersVBuffalo Bills,BUF,Stefon Diggs,DiggSt00,WR,0,0,0,0,9,0,69,0,0,0,0,0,0,0,0,0,0,0,11.4
2021,1,Pittsburgh SteelersVBuffalo Bills,BUF,Cole Beasley,BeasCo00,WR,0,0,0,0,8,0,60,0,0,0,0,0,0,0,0,0,0,0,10.0
2021,1,Pittsburgh SteelersVBuffalo Bills,BUF,Emmanuel Sanders,SandEm00,WR,0,0,0,0,4,0,52,0,0,0,0,0,0,0,0,0,0,0,7.2
2021,1,Pittsburgh SteelersVBuffalo Bills,BUF,Dawson Knox,KnoxDa00,TE,0,0,0,0,4,0,41,0,0,0,0,0,0,0,0,0,0,0,6.1
2021,1,Pittsburgh SteelersVBuffalo Bills,BUF,Gabriel Davis,DaviGa01,WR,0,0,0,0,2,1,40,0,0,0,0,0,0,0,0,0,0,0,11.0
2021,1,Pittsburgh SteelersVBuffalo Bills,BUF,Isaiah McKenzie,McKeIs00,wr,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,Ray-Ray McCloud,McClRa00,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,Pittsburgh SteelersVBuffalo Bills,PIT,Chris Boswell,BoswCh00,K,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,12.0
2021,1,Pittsburgh SteelersVBuffalo Bills,BUF,Tyler Bass,BassTy00,K,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,11.0
