Season,Week,Game,Team,Name,Code,Position,PassTD,PassYD,RushTD,RushYD,Receptions,RecTD,RecYD,INT,FUM/L,KRTD,PRTD,XP,FG0-19,FG20-29,FG30-39,FG40-49,FG50+,2PC,Fantasy Points
2021,1,New York JetsVCarolina Panthers,NYJ,Zach Wilson,WilsZa00,,2,258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.32
2021,1,New York JetsVCarolina Panthers,NYJ,Tevin Coleman,ColeTe01,RB,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2021,1,New York JetsVCarolina Panthers,NYJ,Ty Johnson,JohnTy02,error,0,0,0,15,1,0,11,0,0,0,0,0,0,0,0,0,0,0,3.1
2021,1,New York JetsVCarolina Panthers,NYJ,Michael Carter,CartMi03,,0,0,0,6,1,0,14,0,0,0,0,0,0,0,0,0,0,0,2.5
2021,1,New York JetsVCarolina Panthers,NYJ,Corey Davis,DaviCo03,WR,0,0,0,0,5,2,97,0,0,0,0,0,0,0,0,0,0,0,24.2
2021,1,New York JetsVCarolina Panthers,NYJ,Braxton Berrios,BerrBr00,WR,0,0,0,0,5,0,51,0,0,0,0,0,0,0,0,0,0,0,7.6
2021,1,New York JetsVCarolina Panthers,NYJ,Denzel Mims,MimsDe00,WR,0,0,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,4.5
2021,1,New York JetsVCarolina Panthers,NYJ,Tyler Kroft,KrofTy00,TE,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,4.1
2021,1,New York JetsVCarolina Panthers,NYJ,Ryan Griffin,GrifRy00,te,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,3.7
2021,1,New York JetsVCarolina Panthers,NYJ,Jeff Smith,SmitJe03,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,New York JetsVCarolina Panthers,NYJ,Elijah Moore,MoorEl00,,0,0,0,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0.2
2021,1,New York JetsVCarolina Panthers,CAR,Sam Darnold,DarnSa00,QB,1,279,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.06
2021,1,New York JetsVCarolina Panthers,CAR,Christian McCaffrey,McCaCh01,RB,0,0,0,98,9,0,89,0,0,0,0,0,0,0,0,0,0,0,23.2
2021,1,New York JetsVCarolina Panthers,CAR,D.J. Moore,MoorD.00,WR,0,0,0,14,6,0,80,0,0,0,0,0,0,0,0,0,0,0,12.4
2021,1,New York JetsVCarolina Panthers,CAR,Robby Anderson,AndeRo04,WR,0,0,0,0,1,1,57,0,0,0,0,0,0,0,0,0,0,0,12.2
2021,1,New York JetsVCarolina Panthers,CAR,Terrace Marshall Jr.,MarsTe00,,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,4.1
2021,1,New York JetsVCarolina Panthers,CAR,Ian Thomas,ThomIa00,TE,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,2.2
2021,1,New York JetsVCarolina Panthers,CAR,Dan Arnold,ArnoDa00,te,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1.6
2021,1,New York JetsVCarolina Panthers,CAR,Chuba Hubbard,HubbCh01,,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1.4
2021,1,New York JetsVCarolina Panthers,CAR,Alex Erickson,EricAl01,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,New York JetsVCarolina Panthers,CAR,Tommy Tremble,TremTo00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,1,New York JetsVCarolina Panthers,CAR,Ryan Santoso,SantRy00,,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,7.0
