Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2019 Avg,2020 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Antonio Gibson,,,RB,WAS,vs SEA,11th,19.00,13500,0,11.4,7.6,,13.9,0,0,0,0.00,0.00,100,,33,0,,
David Montgomery,,,RB,CHI,@ MIN,14th,22.00,13500,6.5,25.2,7.5,9.9,13.9,0,0,0,13.99,13.99,100,,39,1,28.70,2.1
A.J. Brown,,,WR,TEN,vs DET,16th,31.00,13500,5.8,26.3,8.2,10.6,15.2,0,0,0,14.01,14.01,100,,34,1,12.90,1
Miles Sanders,,,RB,PHI,@ ARI,20th,21.75,13500,5.1,24.1,7.6,11.9,13.1,0,0,0,12.67,12.67,100,,34,0.9,9.50,0.7
Travis Kelce,,,TE,KC,@ NO,1st,27.75,13500,7.3,26,7.5,13.7,17.1,0,0,0,14.77,14.77,100,,41,1.1,18.80,1.4
Jarvis Landry,,,WR,CLE,@ NYG,20th,25.25,13500,5,20.5,6.2,11.8,9.4,0,0,0,11.21,11.21,100,,46,0.8,15.60,1.2
Ryan Finley,,,QB,CIN,vs PIT,6th,13.25,13500,4.5,18.7,5.7,8.9,1,0,0,0,10.17,10.17,100,,17,0.8,18.26,1.4
Brandon Allen,,,QB,CIN,vs PIT,6th,13.25,13500,0,9.2,6.1,11.5,10.1,0,0,0,0.00,0.00,100,,23,0,,
Josh Jacobs,,,RB,LV,vs LAC,27th,27.75,13000,6.4,25.6,7.7,14,14,0,0,0,14.06,14.06,100,,46,1.1,18.90,1.5
Melvin Gordon,,,RB,DEN,vs BUF,22nd,21.00,13000,2.4,23.1,8.3,13.3,11.1,0,0,0,10.67,10.67,100,,39,0.8,22.10,1.7
Mike Evans,,,WR,TB,@ ATL,30th,27.75,13000,3.4,23.9,8.2,15.3,12.2,0,0,0,11.63,11.63,100,,37,0.9,14.00,1.1
Dwayne Haskins,,,QB,WAS,vs SEA,21st,19.00,13000,8.3,23,5.9,9.3,11.3,0,0,0,14.17,14.17,100,,34,1.1,16.60,1.3
Adam Thielen,,,WR,MIN,vs CHI,3rd,25.00,13000,4.9,25.9,8.4,10.1,15.1,0,0,0,13.29,13.29,100,,24,1,8.10,0.6
Robert Woods,,,WR,LAR,vs NYJ,32nd,30.75,13000,5.5,22.5,6.8,12.5,13,0,0,0,12.33,12.33,100,,36,0.9,18.60,1.4
Kenyan Drake,,,RB,ARI,vs PHI,19th,27.75,13000,4.6,24.6,8.0,13.5,13,0,0,0,12.60,12.60,100,,13,1,5.00,0.4
Mike Davis,,,RB,CAR,@ GB,17th,22.00,12500,7.3,23.3,6.4,1.7,13.4,0,0,0,13.70,13.70,100,,9,1.1,7.10,0.6
DJ Moore,,,WR,CAR,@ GB,6th,22.00,12500,4.2,20.5,6.5,12.5,12,0,0,0,10.72,10.72,100,,38,0.9,16.20,1.3
Julio Jones,,,WR,ATL,vs TB,21st,21.75,12500,0,13.1,8.7,15,13.4,0,0,0,0.00,0.00,100,,44,0,,
T.Y. Hilton,,,WR,IND,vs HOU,31st,29.50,12500,3.6,23.1,7.8,10.3,9,0,0,0,11.41,11.41,100,,28,0.9,9.10,0.7
Damien Harris,,,RB,NE,@ MIA,15th,20.50,12500,0,6.3,4.2,1.2,8.9,0,0,0,0.00,0.00,100,,47,0,,
Brandon Aiyuk,,,WR,SF,@ DAL,27th,24.25,12500,5.7,24,7.3,,13.3,0,0,0,13.02,13.02,100,,26,1,17.80,1.4
Tyler Lockett,,,WR,SEA,@ WAS,14th,25.00,12500,3.7,24.4,8.3,12.6,13.6,0,0,0,11.96,11.96,100,,19,1,5.40,0.4
J.K. Dobbins,,,RB,BAL,vs JAC,32nd,30.50,12500,6.4,23.4,6.8,,8.6,0,0,0,13.22,13.22,100,,26,1.1,14.60,1.2
D'Andre Swift,,,RB,DET,@ TEN,18th,23.00,12500,5.7,22.2,6.6,,12.5,0,0,0,12.26,12.26,100,,50,1,20.20,1.6
Kenny Golladay,,,WR,DET,@ TEN,28th,23.00,12500,0,10.4,6.9,13.4,11.2,0,0,0,0.00,0.00,100,,33,0,,
Cooper Kupp,,,WR,LAR,vs NYJ,32nd,30.75,12500,4.8,23.6,7.5,14,11.2,0,0,0,12.34,12.34,100,,40,1,6.40,0.5
Michael Thomas,,,WR,NO,vs KC,2nd,25.75,12500,0,12,8.0,18.2,9.1,0,0,0,0.00,0.00,100,,42,0,,
Kareem Hunt,,,RB,CLE,@ NYG,6th,25.25,12500,1.8,23.8,8.8,10.3,13.7,0,0,0,10.59,10.59,100,,35,0.8,4.30,0.3
Tyler Boyd,,,WR,CIN,vs PIT,17th,13.25,12500,1.5,18,6.6,11.1,11.6,0,0,0,8.13,8.13,100,,22,0.7,0.00,
Darren Waller,,,TE,LV,vs LAC,22nd,27.75,12000,5.2,25.5,8.1,11,12.6,0,0,0,13.33,13.33,100,,16,1.1,25.50,2.1
Tim Patrick,,,WR,DEN,vs BUF,11th,21.00,12000,4.6,17.6,5.2,4.3,10.2,0,0,0,9.84,9.84,100,,15,0.8,2.90,0.2
Ronald Jones,,,RB,TB,@ ATL,9th,27.75,12000,0,9.8,6.5,9.4,12.2,0,0,0,0.00,0.00,100,,19,0,,
Myles Gaskin,,,RB,MIA,vs NE,24th,19.50,12000,0,11.1,7.4,4,12.1,0,0,0,0.00,0.00,100,,29,0,,
Justin Jefferson,,,WR,MIN,vs CHI,3rd,25.00,12000,4.5,25.5,8.4,,14.3,0,0,0,12.85,12.85,100,,41,1.1,14.40,1.2
Wayne Gallman,,,RB,NYG,vs CLE,26th,19.25,12000,5.4,18.9,5.4,4.7,10,0,0,0,10.78,10.78,100,,8,0.9,2.90,0.2
Zack Moss,,,RB,BUF,@ DEN,31st,27.00,11500,2.7,15.4,5.1,,7.2,0,0,0,7.78,7.78,100,,31,0.7,8.10,0.7
Robby Anderson,,,WR,CAR,@ GB,6th,22.00,11500,5.9,22.4,6.6,8.5,11.9,0,0,0,12.52,12.52,100,,22,1.1,3.00,0.3
Todd Gurley,,,RB,ATL,vs TB,5th,21.75,11500,0,21.2,9.4,13.6,11.5,0,0,0,7.14,7.14,100,,40,0.6,2.40,0.2
Brandin Cooks,,,WR,HOU,@ IND,7th,22.50,11500,4,23.5,7.8,6.9,10.4,0,0,0,11.75,11.75,100,,33,1,8.90,0.8
DeVante Parker,,,WR,MIA,vs NE,4th,19.50,11500,0,9.2,6.1,13.1,9.2,0,0,0,0.00,0.00,100,,31,0,,
CeeDee Lamb,,,WR,DAL,vs SF,8th,21.25,11500,3,19.5,6.6,,10.4,0,0,0,9.63,9.63,100,,39,0.8,17.00,1.5
J.D. McKissic,,,RB,WAS,vs SEA,11th,19.00,11500,5.7,18.5,5.1,4.5,8.1,0,0,0,10.83,10.83,100,,14,0.9,21.20,1.8
Allen Robinson,,,WR,CHI,@ MIN,19th,22.00,11500,6.1,24.9,7.5,12.9,14,0,0,0,13.60,13.60,100,,39,1.2,10.30,0.9
D.J. Chark,,,WR,JAC,@ BAL,15th,18.50,11500,1.2,21,7.9,12.7,9.6,0,0,0,9.14,9.14,100,,5,0.8,7.30,0.6
Gus Edwards,,,RB,BAL,vs JAC,32nd,30.50,11500,2.5,14.3,4.7,5.4,7.2,0,0,0,7.23,7.23,100,,27,0.6,8.80,0.8
Marvin Jones,,,WR,DET,@ TEN,28th,23.00,11500,3,21.8,7.5,12.5,10,0,0,0,10.53,10.53,100,,29,0.9,22.20,1.9
Jamison Crowder,,,WR,NYJ,@ LAR,5th,13.75,11500,1.2,17.2,6.4,9.9,11.3,0,0,0,7.58,7.58,100,,28,0.7,9.60,0.8
Jalen Reagor,,,WR,PHI,@ ARI,29th,21.75,11500,3.1,11.9,3.5,,6.6,0,0,0,6.62,6.62,100,,36,0.6,6.40,0.6
Chase Claypool,,,WR,PIT,@ CIN,26th,27.25,11500,1.5,23,8.6,,11.7,0,0,0,10.08,10.08,100,,18,0.9,6.30,0.5
Devin Singletary,,,RB,BUF,@ DEN,31st,27.00,11000,2.9,15.4,5.0,11.5,7.7,0,0,0,7.91,7.91,100,,44,0.7,15.90,1.4
Chris Godwin,,,WR,TB,@ ATL,30th,27.75,11000,3.7,23.5,7.9,16.7,11.4,0,0,0,11.61,11.61,100,,25,1.1,11.60,1.1
David Johnson,,,RB,HOU,@ IND,23rd,22.50,11000,1.3,25.1,9.5,10.3,10.8,0,0,0,10.83,10.83,100,,29,1,18.80,1.7
Julian Edelman,,,WR,NE,@ MIA,12th,20.50,11000,0,9.5,6.3,12.8,7.6,0,0,0,0.00,0.00,100,,50,0,,
Mike Gesicki,,,TE,MIA,vs NE,11th,19.50,11000,0,8.9,5.9,7.4,9.1,0,0,0,0.00,0.00,100,,0,0,,
Jeff Wilson,,,RB,SF,@ DAL,25th,24.25,11000,0.4,20.9,8.2,5.3,9.4,0,0,0,8.61,8.61,100,,0,0.8,12.00,1.1
Deebo Samuel,,,WR,SF,@ DAL,27th,24.25,11000,0,9.9,6.6,10.5,9.2,0,0,0,0.00,0.00,100,,33,0,,
Mark Andrews,,,TE,BAL,vs JAC,19th,30.50,11000,4.7,20.2,6.2,11.7,10.1,0,0,0,10.90,10.90,100,,25,1,15.10,1.4
Corey Davis,,,WR,TEN,vs DET,16th,31.00,11000,3.8,21.3,7.0,6.1,12.1,0,0,0,10.84,10.84,100,,13,1,19.00,1.7
Frank Gore,,,RB,NYJ,@ LAR,3rd,13.75,11000,0,12.6,5.1,5.7,5.6,0,0,0,4.95,4.95,100,,40,0.5,13.00,1.2
Clyde Edwards-Helaire,,,RB,KC,@ NO,1st,27.75,11000,5,19,5.6,,12.4,0,0,0,10.55,10.55,100,,45,1,8.80,0.8
Rashard Higgins,,,WR,CLE,@ NYG,20th,25.25,11000,3.5,16.8,5.3,1.9,8.6,0,0,0,8.80,8.80,100,,0,0.8,9.60,0.9
James Conner,,,RB,PIT,@ CIN,8th,27.25,11000,0,13.8,9.2,12.9,11.2,0,0,0,0.00,0.00,100,,13,0,,
Nelson Agholor,,,WR,LV,vs LAC,23rd,27.75,10500,4,19.3,6.1,6.8,9.6,0,0,0,10.11,10.11,100,,15,1,6.90,0.7
Cole Beasley,,,WR,BUF,@ DEN,1st,27.00,10500,5.5,20.5,6.0,9.9,11.4,0,0,0,11.54,11.54,100,,24,1.1,15.20,1.4
Robert Tonyan,,,TE,GB,vs CAR,24th,31.00,10500,2.9,18.1,6.1,2.3,10.9,0,0,0,8.98,8.98,100,,5,0.9,9.30,0.9
Nyheim Hines,,,RB,IND,vs HOU,28th,29.50,10500,4.4,18.4,5.6,6,10.6,0,0,0,10.00,10.00,100,,23,1,6.40,0.6
Salvon Ahmed,,,RB,MIA,vs NE,24th,19.50,10500,0,15.2,6.6,,9.7,0,0,0,5.27,5.27,100,,24,0.5,21.20,2
Jerick McKinnon,,,RB,SF,@ DAL,25th,24.25,10500,0,9.9,6.6,,9.2,0,0,0,0.00,0.00,100,,10,0,3.20,0.3
Peyton Barber,,,RB,WAS,vs SEA,11th,19.00,10500,1.6,14.1,5.0,6.8,4,0,0,0,6.62,6.62,100,,15,0.6,6.50,0.6
Marquise Brown,,,WR,BAL,vs JAC,18th,30.50,10500,2.1,18.9,6.7,9.3,8.6,0,0,0,8.84,8.84,100,,34,0.8,12.80,1.2
T.J. Hockenson,,,TE,DET,@ TEN,23rd,23.00,10500,4,18.5,5.8,5.4,10.2,0,0,0,9.84,9.84,100,,29,0.9,0.80,0.1
Dallas Goedert,,,TE,PHI,@ ARI,5th,21.75,10500,2.4,15.4,5.2,7.9,9.1,0,0,0,7.56,7.56,100,,28,0.7,5.90,0.6
Emmanuel Sanders,,,WR,NO,vs KC,2nd,25.75,10500,2.8,21.3,7.4,8.3,8.8,0,0,0,10.15,10.15,100,,26,1,9.60,0.9
Darius Slayton,,,WR,NYG,vs CLE,13th,19.25,10500,0.1,19.4,7.7,10.4,7.7,0,0,0,7.84,7.84,100,,8,0.7,9.40,0.9
Hunter Henry,,,TE,LAC,@ LV,13th,24.75,10000,3.2,15.9,5.1,10.2,7.7,0,0,0,8.27,8.27,100,,39,0.8,15.00,1.5
Mike Williams,,,WR,LAC,@ LV,25th,24.75,10000,0,14.2,6.8,9.1,9,0,0,0,3.95,3.95,100,,17,0.4,3.20,0.3
Gabriel Davis,,,WR,BUF,@ DEN,1st,27.00,10000,2.6,17.1,5.8,,7.2,0,0,0,8.37,8.37,100,,21,0.8,2.80,0.3
Curtis Samuel,,,WR,CAR,@ GB,6th,22.00,10000,5.3,19.6,5.7,9,11.1,0,0,0,11.02,11.02,100,,32,1.1,6.80,0.7
Rob Gronkowski,,,TE,TB,@ ATL,12th,27.75,10000,0.2,20.4,8.1,,7.7,0,0,0,8.27,8.27,100,,28,0.8,4.40,0.4
Duke Johnson,,,RB,HOU,@ IND,23rd,22.50,10000,0,7.7,5.1,8.1,6.4,0,0,0,0.00,0.00,100,,35,0,,
Keke Coutee,,,WR,HOU,@ IND,7th,22.50,10000,2.9,17.2,5.7,5.2,7.8,0,0,0,8.64,8.64,100,,21,0.9,11.80,1.2
Jakobi Meyers,,,WR,NE,@ MIA,12th,20.50,10000,2.9,17.2,5.7,4.4,8.7,0,0,0,8.63,8.63,100,,22,0.9,12.60,1.3
Damiere Byrd,,,WR,NE,@ MIA,12th,20.50,10000,2,15.5,5.4,5.1,7.1,0,0,0,7.35,7.35,100,,0,0.7,3.90,0.4
Laviska Shenault Jr.,,,WR,JAC,@ BAL,15th,18.50,10000,2.4,15.1,5.1,,7.8,0,0,0,7.48,7.48,100,,39,0.7,6.90,0.7
Jonnu Smith,,,TE,TEN,vs DET,8th,31.00,10000,1.3,14.1,5.1,5.7,9.1,0,0,0,6.42,6.42,100,,0,0.6,7.70,0.8
Breshad Perriman,,,WR,NYJ,@ LAR,5th,13.75,10000,1.5,17,6.2,8.6,7.9,0,0,0,7.65,7.65,100,,0,0.8,2.60,0.3
Devonta Freeman,,,RB,NYG,vs CLE,26th,19.25,10000,0,13.4,8.9,12,6.5,0,0,0,0.00,0.00,100,,35,0,,
Tee Higgins,,,WR,CIN,vs PIT,17th,13.25,10000,2,17,6.0,,11.5,0,0,0,8.00,8.00,100,,41,0.8,4.60,0.5
Daniel Carlson,,,K,LV,vs LAC,2nd,27.75,9500,5.7,14.7,3.6,6.1,9.8,0,0,0,9.33,9.33,100,,55,1,9.00,0.9
Jerry Jeudy,,,WR,DEN,vs BUF,11th,21.00,9500,2.2,17.7,6.2,,7.4,0,0,0,8.44,8.44,100,,22,0.9,2.40,0.3
Allen Lazard,,,WR,GB,vs CAR,24th,31.00,9500,2.2,16.4,5.7,7,9.7,0,0,0,7.89,7.89,100,,21,0.8,8.10,0.9
Antonio Brown,,,WR,TB,@ ATL,30th,27.75,9500,0.5,25.3,9.9,14.1,6.8,0,0,0,10.43,10.43,100,,41,1.1,17.80,1.9
Rodrigo Blankenship,,,K,IND,vs HOU,5th,29.50,9500,5.4,16.1,4.3,,9.6,0,0,0,9.67,9.67,100,,52,1,11.00,1.2
Trey Burton,,,TE,IND,vs HOU,28th,29.50,9500,0,12.1,5.1,1.9,7.2,0,0,0,4.48,4.48,100,,0,0.5,1.30,0.1
James White,,,RB,NE,@ MIA,15th,20.50,9500,1.9,17.9,6.4,10.8,6.2,0,0,0,8.31,8.31,100,,30,0.9,7.50,0.8
Jason Sanders,,,K,MIA,vs NE,26th,19.50,9500,2,15.2,5.3,7.7,11.2,0,0,0,7.25,7.25,100,,34,0.8,2.00,0.2
Michael Gallup,,,WR,DAL,vs SF,8th,21.25,9500,1.6,18.8,6.9,12.8,7.7,0,0,0,8.49,8.49,100,,17,0.9,10.10,1.1
Logan Thomas,,,TE,WAS,vs SEA,16th,19.00,9500,3,14.5,4.6,2.4,7.9,0,0,0,7.58,7.58,100,,0,0.8,16.60,1.7
Darnell Mooney,,,WR,CHI,@ MIN,19th,22.00,9500,2.8,13.5,4.3,,6.6,0,0,0,7.06,7.06,100,,40,0.7,14.50,1.5
Keelan Cole,,,WR,JAC,@ BAL,15th,18.50,9500,1.9,16.4,5.8,5.6,8.5,0,0,0,7.66,7.66,100,,2,0.8,3.20,0.3
Darrell Henderson,,,RB,LAR,vs NYJ,10th,30.75,9500,0,14.1,6.5,2.3,8.9,0,0,0,4.39,4.39,100,,0,0.5,0.80,0.1
Chase Edmonds,,,RB,ARI,vs PHI,19th,27.75,9500,1.3,18.1,6.7,7.7,9.4,0,0,0,8.01,8.01,100,,0,0.8,14.10,1.5
Jared Cook,,,TE,NO,vs KC,20th,25.75,9500,1.4,15.9,5.8,10.2,6.9,0,0,0,7.18,7.18,100,,23,0.8,3.90,0.4
Evan Engram,,,TE,NYG,vs CLE,31st,19.25,9500,1.5,15.2,5.5,10.9,6.9,0,0,0,6.98,6.98,100,,34,0.7,6.60,0.7
Benny Snell Jr.,,,RB,PIT,@ CIN,8th,27.25,9500,1.9,15.1,5.3,5.4,4.2,0,0,0,7.17,7.17,100,,0,0.8,18.20,1.9
A.J. Green,,,WR,CIN,vs PIT,17th,13.25,9500,0,17.6,8.3,,5.7,0,0,0,5.19,5.19,100,,25,0.5,5.00,0.5
Michael Badgley,,,K,LAC,@ LV,18th,24.75,9000,8.3,8.3,,,,0,0,0,8.33,8.33,100,,0,0.9,,
Brandon McManus,,,K,DEN,vs BUF,16th,21.00,9000,0,6.8,4.5,8.1,8.5,0,0,0,0.00,0.00,100,,46,0,,
Tyler Bass,,,K,BUF,@ DEN,31st,27.00,9000,4.5,16.5,4.8,,9.9,0,0,0,9.25,9.25,100,,50,1,12.00,1.3
Marquez Valdes-Scantling,,,WR,GB,vs CAR,24th,31.00,9000,0.7,17.5,6.7,4.5,8.7,0,0,0,7.41,7.41,100,,0,0.8,0.00,
