Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2019 Avg,2020 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Jeff Driskel,,,QB,DEN,vs TB,12th,18.25,14000,7.3,25.3,7.2,20.5,19.7,0,0,0,14.52,14.52,100,,24,1,11.44,0.8
Drew Brees,,,QB,NO,vs GB,16th,27.50,13500,10.1,30.9,8.3,19,14.9,0,0,0,18.41,18.41,100,,57,1.4,23.52,1.7
Miles Sanders,,,RB,PHI,vs CIN,25th,25.75,13500,8.4,27.4,7.6,11.9,18.6,0,0,0,16.04,16.04,100,,34,1.2,12.70,0.9
Austin Ekeler,,,RB,LAC,vs CAR,32nd,24.75,13500,7,26.2,7.7,16.4,13,0,0,0,14.67,14.67,100,,32,1.1,25.80,1.9
Mike Evans,,,WR,TB,@ DEN,31st,24.25,13500,4,24.5,8.2,15.3,13.3,0,0,0,12.20,12.20,100,,37,0.9,13.20,1
Tyreek Hill,,,WR,KC,@ BAL,2nd,26.00,13500,4.6,28.6,9.6,13.3,16.2,0,0,0,14.22,14.22,100,,33,1.1,18.70,1.4
D.J. Chark,,,WR,JAC,vs MIA,32nd,26.00,13000,0,11.9,7.9,12.7,10.2,0,0,0,0.00,0.00,100,,5,0,,
Davante Adams,,,WR,GB,@ NO,30th,24.50,13000,0,12.9,8.6,16.3,19.9,0,0,0,0.00,0.00,100,,39,0,,
Joe Mixon,,,RB,CIN,@ PHI,17th,20.75,13000,5.3,25.3,8.0,13,8.1,0,0,0,13.32,13.32,100,,31,1,7.50,0.6
Kenny Golladay,,,WR,DET,@ ARI,18th,25.25,13000,3.3,20.5,6.9,13.4,,0,0,0,10.18,10.18,100,,33,0.8,14.70,1.1
Chris Carson,,,RB,SEA,vs DAL,15th,30.75,13000,7.8,24.1,6.5,14.3,20,0,0,0,14.34,14.34,100,,47,1.1,9.10,0.7
Chris Godwin,,,WR,TB,@ DEN,31st,24.25,13000,4,23.8,7.9,16.7,10.9,0,0,0,11.90,11.90,100,,25,0.9,14.90,1.1
Travis Kelce,,,TE,KC,@ BAL,12th,26.00,13000,5.4,24.1,7.5,13.7,16.8,0,0,0,12.88,12.88,100,,41,1,11.70,0.9
Michael Thomas,,,WR,NO,vs GB,22nd,27.50,12500,0,12,8.0,18.2,3.2,0,0,0,0.00,0.00,100,,42,0,,
DJ Moore,,,WR,CAR,@ LAC,8th,18.75,12500,5.5,21.8,6.5,12.5,11.7,0,0,0,12.02,12.02,100,,38,1,7.50,0.6
Kenyan Drake,,,RB,ARI,vs DET,10th,30.25,12500,7.1,27.1,8.0,13.5,12,0,0,0,15.07,15.07,100,,13,1.2,8.40,0.7
Clyde Edwards-Helaire,,,RB,KC,@ BAL,5th,26.00,12500,8.9,22.9,5.6,,14.9,0,0,0,14.54,14.54,100,,45,1.2,15.90,1.3
DeVante Parker,,,WR,MIA,@ JAC,9th,23.00,12000,5.1,20.4,6.1,13.1,10.3,0,0,0,11.20,11.20,100,,31,0.9,9.40,0.8
Zach Ertz,,,TE,PHI,vs CIN,10th,25.75,12000,3.6,20.9,6.9,11.1,8,0,0,0,10.54,10.54,100,,30,0.9,10.50,0.9
Keenan Allen,,,WR,LAC,vs CAR,15th,24.75,12000,3.6,22.8,7.7,12.7,9.4,0,0,0,11.29,11.29,100,,43,0.9,23.70,2
Marvin Jones,,,WR,DET,@ ARI,18th,25.25,12000,3.7,22.5,7.5,12.5,8.9,0,0,0,11.22,11.22,100,,29,0.9,6.60,0.6
Amari Cooper,,,WR,DAL,@ SEA,24th,25.75,12000,4.4,27.1,9.1,12.8,13.1,0,0,0,13.46,13.46,100,,20,1.1,13.10,1.1
Melvin Gordon,,,RB,DEN,vs TB,7th,18.25,12000,4.4,25.1,8.3,13.3,14.8,0,0,0,12.66,12.66,100,,39,1.1,5.80,0.5
Mark Andrews,,,TE,BAL,vs KC,27th,29.00,12000,3.9,19.4,6.2,11.7,11.9,0,0,0,10.10,10.10,100,,25,0.8,3.70,0.3
A.J. Green,,,WR,CIN,@ PHI,20th,20.75,11500,2.8,23.5,8.3,,6,0,0,0,11.05,11.05,100,,25,1,6.10,0.5
Robby Anderson,,,WR,CAR,@ LAC,8th,18.75,11500,3.3,19.8,6.6,8.5,17.9,0,0,0,9.89,9.89,100,,22,0.9,8.00,0.7
Tyler Lockett,,,WR,SEA,vs DAL,23rd,30.75,11500,3.9,24.7,8.3,12.6,14.7,0,0,0,12.20,12.20,100,,19,1.1,32.50,2.8
Keelan Cole,,,WR,JAC,vs MIA,32nd,26.00,11000,4.4,18.9,5.8,5.6,14,0,0,0,10.15,10.15,100,,2,0.9,6.30,0.6
Jared Cook,,,TE,NO,vs GB,5th,27.50,11000,4.4,18.9,5.8,10.2,9.4,0,0,0,10.23,10.23,100,,23,0.9,3.10,0.3
Mike Davis,,,RB,CAR,@ LAC,21st,18.75,11000,3.4,19.4,6.4,1.7,11.5,0,0,0,9.78,9.78,100,,9,0.9,19.10,1.7
Christian Kirk,,,WR,ARI,vs DET,29th,30.25,11000,0,10.4,6.9,10.3,3.8,0,0,0,0.00,0.00,100,,22,0,,
DK Metcalf,,,WR,SEA,vs DAL,23rd,30.75,11000,5.8,25,7.7,10.6,17.4,0,0,0,13.45,13.45,100,,37,1.2,17.00,1.5
Noah Fant,,,TE,DEN,vs TB,1st,18.25,11000,2.8,16.1,5.3,5.7,16.2,0,0,0,8.14,8.14,100,,23,0.7,7.10,0.6
Mike Gesicki,,,TE,MIA,@ JAC,23rd,23.00,10500,2.2,16.9,5.9,7.4,13.8,0,0,0,8.09,8.09,100,,0,0.8,8.00,0.8
Dallas Goedert,,,TE,PHI,vs CIN,10th,25.75,10500,3.6,16.6,5.2,7.9,12.6,0,0,0,8.83,8.83,100,,28,0.8,1.20,0.1
Leonard Fournette,,,RB,TB,@ DEN,11th,24.25,10500,3,22.3,7.7,14.8,14,0,0,0,10.74,10.74,100,,42,1,3.20,0.3
Marquise Brown,,,WR,BAL,vs KC,4th,29.00,10500,5.2,22,6.7,9.3,9.7,0,0,0,11.90,11.90,100,,34,1.1,2.30,0.2
Myles Gaskin,,,RB,MIA,@ JAC,29th,23.00,10000,0.7,19.2,7.4,4,9.9,0,0,0,8.10,8.10,100,,29,0.8,12.00,1.2
Emmanuel Sanders,,,WR,NO,vs GB,22nd,27.50,10000,2.3,20.8,7.4,8.3,5.7,0,0,0,9.66,9.66,100,,26,1,13.60,1.4
Tyler Boyd,,,WR,CIN,@ PHI,20th,20.75,10000,3.8,20.3,6.6,11.1,11,0,0,0,10.44,10.44,100,,22,1,17.50,1.8
Joshua Kelley,,,RB,LAC,vs CAR,32nd,24.75,10000,5.8,15.3,3.8,,12.2,0,0,0,9.57,9.57,100,,21,1,4.20,0.4
T.J. Hockenson,,,TE,DET,@ ARI,20th,25.25,10000,3,17.5,5.8,5.4,11.2,0,0,0,8.80,8.80,100,,29,0.9,7.30,0.7
CeeDee Lamb,,,WR,DAL,@ SEA,24th,25.75,10000,4.2,20.7,6.6,,11.5,0,0,0,10.79,10.79,100,,39,1.1,9.10,0.9
Jerry Jeudy,,,WR,DEN,vs TB,21st,18.25,10000,3.6,19.1,6.2,,7.9,0,0,0,9.82,9.82,100,,22,1,8.00,0.8
Mark Ingram,,,RB,BAL,vs KC,12th,29.00,10000,1.9,21.7,7.9,14,8.8,0,0,0,9.82,9.82,100,,34,1,3.00,0.3
Chris Thompson,,,RB,JAC,vs MIA,30th,26.00,9500,0,13.9,5.6,6.6,5.9,0,0,0,5.50,5.50,100,,26,0.6,6.30,0.7
Marquez Valdes-Scantling,,,WR,GB,@ NO,30th,24.50,9500,3.1,19.9,6.7,4.5,12.8,0,0,0,9.83,9.83,100,,0,1,1.00,0.1
Tre'Quan Smith,,,WR,NO,vs GB,22nd,27.50,9500,2.1,18.4,6.5,5.7,6,0,0,0,8.63,8.63,100,,2,0.9,6.20,0.7
DeSean Jackson,,,WR,PHI,vs CIN,19th,25.75,9500,2.6,19.4,6.7,16.2,7.5,0,0,0,9.32,9.32,100,,26,1,2.10,0.2
Hunter Henry,,,TE,LAC,vs CAR,4th,24.75,9500,4.3,17.1,5.1,10.2,10.6,0,0,0,9.42,9.42,100,,39,1,7.50,0.8
Adrian Peterson,,,RB,DET,@ ARI,9th,25.25,9500,0,18.3,7.4,9.2,8.5,0,0,0,7.24,7.24,100,,25,0.8,9.00,0.9
D'Andre Swift,,,RB,DET,@ ARI,9th,25.25,9500,0.8,17.3,6.6,,9.8,0,0,0,7.43,7.43,100,,50,0.8,2.40,0.3
Michael Gallup,,,WR,DAL,@ SEA,24th,25.75,9500,4.1,21.3,6.9,12.8,6.7,0,0,0,10.96,10.96,100,,17,1.2,22.80,2.4
Ronald Jones,,,RB,TB,@ DEN,11th,24.25,9500,0.5,16.7,6.5,9.4,9.5,0,0,0,6.99,6.99,100,,19,0.7,8.30,0.9
J.K. Dobbins,,,RB,BAL,vs KC,12th,29.00,9500,0.5,17.5,6.8,,10.4,0,0,0,7.31,7.31,100,,26,0.8,6.40,0.7
Jason Sanders,,,K,MIA,@ JAC,31st,23.00,9000,2.4,15.6,5.3,7.7,7.5,0,0,0,7.65,7.65,100,,34,0.9,7.00,0.8
Josh Lambo,,,K,JAC,vs MIA,22nd,26.00,9000,0,6,4.0,8.4,9,0,0,0,0.00,0.00,100,,47,0,,
Wil Lutz,,,K,NO,vs GB,19th,27.50,9000,5.6,14.6,3.6,9.7,8,0,0,0,9.15,9.15,100,,61,1,13.00,1.4
Jake Elliott,,,K,PHI,vs CIN,29th,25.75,9000,4.6,14.4,3.9,7,6,0,0,0,8.50,8.50,100,,43,0.9,14.00,1.6
Joey Slye,,,K,CAR,@ LAC,24th,18.75,9000,2.9,13.1,4.1,8.1,8.5,0,0,0,6.95,6.95,100,,49,0.8,15.00,1.7
Zane Gonzalez,,,K,ARI,vs DET,30th,30.25,9000,5.3,15,3.9,8.5,10.5,0,0,0,9.15,9.15,100,,42,1,7.00,0.8
Greg Zuerlein,,,K,DAL,@ SEA,3rd,25.75,9000,4,16.5,5.0,8.1,8,0,0,0,8.95,8.95,100,,44,1,9.00,1
Ryan Succop,,,K,TB,@ DEN,25th,24.25,9000,3.1,12.9,3.9,5,6,0,0,0,7.00,7.00,100,,49,0.8,9.00,1
Justin Tucker,,,K,BAL,vs KC,4th,29.00,9000,5.5,15.8,4.1,9.4,12.5,0,0,0,9.60,9.60,100,,58,1.1,9.00,1
Harrison Butker,,,K,KC,@ BAL,13th,26.00,9000,4.4,14.9,4.2,9.8,11.5,0,0,0,8.60,8.60,100,,55,1,4.00,0.4
Jordan Howard,,,RB,MIA,@ JAC,29th,23.00,8500,0,17.2,7.8,11.8,6.6,0,0,0,5.48,5.48,100,,25,0.6,6.10,0.7
Brandon Wright,,,K,JAC,vs MIA,22nd,26.00,8500,8.3,8.3,,,,0,0,0,8.25,8.25,100,,0,1,,
Mason Crosby,,,K,GB,@ NO,9th,24.50,8500,4.5,14.5,4.0,7.1,11.5,0,0,0,8.45,8.45,100,,47,1,16.00,1.9
Randy Bullock,,,K,CIN,@ PHI,20th,20.75,8500,4.8,14.3,3.8,7.3,11.5,0,0,0,8.55,8.55,100,,47,1,12.00,1.4
Austin Seibert,,,K,CIN,@ PHI,20th,20.75,8500,0,6,4.0,7.3,0,0,0,0,0.00,0.00,100,,41,0,,
Michael Badgley,,,K,LAC,vs CAR,14th,24.75,8500,8.5,8.5,,,,0,0,0,8.45,8.45,100,,0,1,,
Matt Prater,,,K,DET,@ ARI,21st,25.25,8500,4,15,4.4,8.3,7.5,0,0,0,8.40,8.40,100,,46,1,14.00,1.6
Jason Myers,,,K,SEA,vs DAL,11th,30.75,8500,4.9,15.6,4.3,7.2,7,0,0,0,9.15,9.15,100,,47,1.1,4.00,0.5
Brandon McManus,,,K,DEN,vs TB,18th,18.25,8500,2,13.2,4.5,8.1,5,0,0,0,6.45,6.45,100,,46,0.8,6.00,0.7
Sammy Watkins,,,WR,KC,@ BAL,2nd,26.00,8500,0.3,20.3,8.0,9.7,9.8,0,0,0,8.28,8.28,100,,12,1,9.70,1.1
Preston Williams,,,WR,MIA,@ JAC,9th,23.00,8000,4.5,18,5.4,9.4,5.1,0,0,0,9.86,9.86,100,,33,1.2,7.70,1
Allen Lazard,,,WR,GB,@ NO,30th,24.50,8000,4.8,19.1,5.7,7,11.1,0,0,0,10.51,10.51,100,,21,1.3,23.40,2.9
Boston Scott,,,RB,PHI,vs CIN,25th,25.75,8000,0,16.2,7.0,9.1,6.1,0,0,0,5.68,5.68,100,,0,0.7,0.50,0.1
Curtis Samuel,,,WR,CAR,@ LAC,8th,18.75,8000,2.4,16.7,5.7,9,5.9,0,0,0,8.10,8.10,100,,32,1,7.20,0.9
Mike Williams,,,WR,LAC,vs CAR,15th,24.75,8000,2.6,19.6,6.8,9.1,5.7,0,0,0,9.35,9.35,100,,17,1.2,2.20,0.3
Larry Fitzgerald,,,WR,ARI,vs DET,29th,30.25,8000,1.6,18.6,6.8,8.7,7,0,0,0,8.35,8.35,100,,35,1,0.50,0.1
David Moore,,,WR,SEA,vs DAL,23rd,30.75,8000,0.6,13.4,5.1,3.9,8.9,0,0,0,5.72,5.72,100,,0,0.7,0.70,0.1
Scotty Miller,,,WR,TB,@ DEN,31st,24.25,8000,2.2,15.5,5.3,3.8,6.3,0,0,0,7.54,7.54,100,,0,0.9,9.80,1.2
Willie Snead,,,WR,BAL,vs KC,4th,29.00,8000,0.4,14.4,5.6,5.2,9.2,0,0,0,6.04,6.04,100,,16,0.8,1.40,0.2
Laviska Shenault Jr.,,,WR,JAC,vs MIA,32nd,26.00,7500,4.5,17.2,5.1,,10.5,0,0,0,9.59,9.59,100,,39,1.3,5.90,0.8
Latavius Murray,,,RB,NO,vs GB,19th,27.50,7500,0.4,18.7,7.3,8.4,4.6,0,0,0,7.70,7.70,100,,22,1,7.00,0.9
Drew Sample,,,TE,CIN,@ PHI,14th,20.75,7500,3,10,2.8,1.4,4.6,0,0,0,5.78,5.78,100,,13,0.8,0.60,0.1
Jalen Reagor,,,WR,PHI,vs CIN,19th,25.75,7500,0,5.3,3.5,,6.1,0,0,0,0.00,0.00,100,,36,0,,
Jalen Guyton,,,WR,LAC,vs CAR,15th,24.75,7500,0,8.9,4.1,,5,0,0,0,2.76,2.76,100,,18,0.4,3.30,0.4
Chase Edmonds,,,RB,ARI,vs DET,10th,30.25,7500,0.4,17.2,6.7,7.7,7.4,0,0,0,7.10,7.10,100,,0,0.9,4.40,0.6
Danny Amendola,,,WR,DET,@ ARI,18th,25.25,7500,2.1,14.9,5.1,7.3,6.9,0,0,0,7.24,7.24,100,,23,1,2.30,0.3
Dalton Schultz,,,TE,DAL,@ SEA,19th,25.75,7500,1.9,11.9,4.0,0.4,9.5,0,0,0,5.92,5.92,100,,7,0.8,6.80,0.9
Carlos Hyde,,,RB,SEA,vs DAL,15th,30.75,7500,0,15.9,6.9,9.3,6.5,0,0,0,5.58,5.58,100,,26,0.7,2.80,0.4
Phillip Lindsay,,,RB,DEN,vs TB,7th,18.25,7500,0,10.4,6.9,11.3,4,0,0,0,0.00,0.00,100,,27,0,,
O.J. Howard,,,TE,TB,@ DEN,29th,24.25,7500,0,13,5.7,5.6,6.6,0,0,0,4.49,4.49,100,,12,0.6,6.40,0.9
Mecole Hardman,,,WR,KC,@ BAL,2nd,26.00,7500,0.1,13.4,5.3,5.8,3.7,0,0,0,5.40,5.40,100,,15,0.7,16.10,2.1
Isaiah Ford,,,WR,MIA,@ JAC,9th,23.00,7000,1.8,11.8,4.0,4.6,6.7,0,0,0,5.76,5.76,100,,2,0.8,2.40,0.3
Matt Breida,,,RB,MIA,@ JAC,29th,23.00,7000,0,14,6.0,6.7,3.3,0,0,0,4.95,4.95,100,,8,0.7,0.40,0.1
Jamaal Williams,,,RB,GB,@ NO,8th,24.50,7000,0,15.5,6.7,8.1,7.3,0,0,0,5.47,5.47,100,,12,0.8,2.20,0.3
Taysom Hill,,,TE,NO,vs GB,5th,27.50,7000,0,12.9,6.5,6.4,2.8,0,0,0,3.15,3.15,100,,0,0.5,-0.80,
John Ross,,,WR,CIN,@ PHI,20th,20.75,7000,0,10.1,6.7,10.1,1.4,0,0,0,0.00,0.00,100,,0,0,,
Giovani Bernard,,,RB,CIN,@ PHI,17th,20.75,7000,0,13.3,6.0,3.3,4.9,0,0,0,4.25,4.25,100,,14,0.6,7.00,1
Ian Thomas,,,TE,CAR,@ LAC,16th,18.75,7000,0.3,10.3,4.0,3.1,2.6,0,0,0,4.34,4.34,100,,0,0.6,1.40,0.2
Quintez Cephus,,,WR,DET,@ ARI,18th,25.25,7000,0,10.7,4.6,,6.4,0,0,0,3.82,3.82,100,,23,0.5,0.00,
Kerryon Johnson,,,RB,DET,@ ARI,9th,25.25,7000,0,13.2,5.5,10,5.3,0,0,0,4.90,4.90,100,,29,0.7,3.50,0.5
Greg Olsen,,,TE,SEA,vs DAL,21st,30.75,7000,0,16.7,6.7,7,5.2,0,0,0,6.60,6.60,100,,17,0.9,8.60,1.2
Tony Pollard,,,RB,DAL,@ SEA,24th,25.75,7000,0,14.6,7.0,5.8,2.8,0,0,0,4.07,4.07,100,,0,0.6,0.00,
Royce Freeman,,,RB,DEN,vs TB,7th,18.25,7000,0,9.3,3.9,7.5,1.9,0,0,0,3.47,3.47,100,,36,0.5,4.50,0.6
Rob Gronkowski,,,TE,TB,@ DEN,29th,24.25,7000,0,16.2,8.1,,1.1,0,0,0,4.06,4.06,100,,28,0.6,7.80,1.1
Miles Boykin,,,WR,BAL,vs KC,4th,29.00,7000,3.1,11.8,3.5,3.7,5.5,0,0,0,6.55,6.55,100,,10,0.9,1.30,0.2
Demarcus Robinson,,,WR,KC,@ BAL,2nd,26.00,7000,0.1,13.6,5.4,5.3,3.9,0,0,0,5.49,5.49,100,,0,0.8,0.00,
Tyler Eifert,,,TE,JAC,vs MIA,11th,26.00,6500,0,14.8,6.4,5.3,6.2,0,0,0,5.23,5.23,100,,12,0.8,2.10,0.3
Chris Conley,,,WR,JAC,vs MIA,32nd,26.00,6500,2.8,14.3,4.6,8.3,4,0,0,0,7.43,7.43,100,,10,1.1,4.90,0.8
Robert Tonyan,,,TE,GB,@ NO,15th,24.50,6500,0,14.2,6.1,2.3,9.5,0,0,0,5.00,5.00,100,,5,0.8,13.50,2.1
Deonte Harris,,,WR,NO,vs GB,22nd,27.50,6500,0.8,10.1,3.7,1.2,4,0,0,0,4.54,4.54,100,,0,0.7,1.50,0.2
Mike Thomas,,,WR,CIN,@ PHI,20th,20.75,6500,0,6.5,2.7,0.6,6.9,0,0,0,2.43,2.43,100,,0,0.4,1.90,0.3
Greg Ward,,,WR,PHI,vs CIN,19th,25.75,6500,1.6,14.1,5.0,7.2,3.3,0,0,0,6.57,6.57,100,,18,1,16.60,2.6
Trenton Cannon,,,RB,CAR,@ LAC,21st,18.75,6500,0,3.8,2.5,0,0,0,0,0,0.00,0.00,100,,0,0,,
Justin Jackson,,,RB,LAC,vs CAR,32nd,24.75,6500,0,7.1,4.7,3.8,0.4,0,0,0,0.00,0.00,100,,13,0,,
Marvin Hall,,,WR,DET,@ ARI,18th,25.25,6500,0,5.9,3.9,5.2,6,0,0,0,0.00,0.00,100,,0,0,,
Will Dissly,,,TE,SEA,vs DAL,21st,30.75,6500,0,12.4,5.6,10.4,1.6,0,0,0,3.97,3.97,100,,0,0.6,1.50,0.2
Freddie Swain,,,WR,SEA,vs DAL,23rd,30.75,6500,0,9,4.6,,5.4,0,0,0,2.08,2.08,100,,0,0.3,1.80,0.3
K.J. Hamler,,,WR,DEN,vs TB,21st,18.25,6500,0.4,15.4,6.0,,7.2,0,0,0,6.44,6.44,100,,10,1,4.30,0.7
LeSean McCoy,,,RB,TB,@ DEN,11th,24.25,6500,0,15.9,8.2,8,2.7,0,0,0,3.58,3.58,100,,27,0.6,3.40,0.5
Darrel Williams,,,RB,KC,@ BAL,5th,26.00,6500,0,10.8,4.6,6.7,2.9,0,0,0,3.92,3.92,100,,8,0.6,1.70,0.3
Gus Edwards,,,RB,BAL,vs KC,12th,29.00,6500,0,10.7,4.7,5.4,4.5,0,0,0,3.64,3.64,100,,27,0.6,3.90,0.6
Patrick Laird,,,RB,MIA,@ JAC,29th,23.00,6000,0,7.3,3.8,7.1,1.9,0,0,0,1.64,1.64,100,,3,0.3,,
Ty Montgomery,,,RB,NO,vs GB,19th,27.50,6000,0,9.3,6.2,1.8,1.6,0,0,0,0.00,0.00,100,,0,0,,
Deontay Burnett,,,WR,PHI,vs CIN,19th,25.75,6000,0,4.2,2.8,3.4,,0,0,0,0.00,0.00,100,,24,0,3.40,0.6
Tee Higgins,,,WR,CIN,@ PHI,20th,20.75,6000,0,13.5,6.0,,5,0,0,0,4.46,4.46,100,,41,0.7,18.50,3.1
Virgil Green,,,TE,LAC,vs CAR,4th,24.75,6000,0,3.9,2.6,1.7,1.5,0,0,0,0.00,0.00,100,,4,0,0.00,
Alex Armah,,,RB,CAR,@ LAC,21st,18.75,6000,0,0.8,0.5,,1,0,0,0,0.00,0.00,100,,0,0,,
Andy Isabella,,,WR,ARI,vs DET,29th,30.25,6000,1,13,4.8,2.8,7.7,0,0,0,5.83,5.83,100,,0,1,18.10,3
Travis Homer,,,RB,SEA,vs DAL,15th,30.75,6000,0,7.5,3.3,4.2,1.7,0,0,0,2.51,2.51,100,,3,0.4,1.90,0.3
Josh Gordon,,,WR,SEA,vs DAL,23rd,30.75,6000,0,7.4,4.9,5.6,,0,0,0,0.00,0.00,100,,40,0,,
Tim Patrick,,,WR,DEN,vs TB,21st,18.25,6000,0.3,13.3,5.2,4.3,4.2,0,0,0,5.50,5.50,100,,15,0.9,12.30,2.1
DaeSean Hamilton,,,WR,DEN,vs TB,21st,18.25,6000,0,9.6,4.6,4.1,1.7,0,0,0,2.67,2.67,100,,0,0.4,,
Devin Duvernay,,,WR,BAL,vs KC,4th,29.00,6000,0.2,6.5,2.5,,2.1,0,0,0,2.73,2.73,100,,4,0.5,7.70,1.3
James O'Shaughnessy,,,TE,JAC,vs MIA,11th,26.00,5500,0.4,6.9,2.6,6.9,3.3,0,0,0,3.04,3.04,100,,7,0.6,4.40,0.8
Jakeem Grant,,,WR,MIA,@ JAC,9th,23.00,5500,0,10.4,5.1,4,2.4,0,0,0,2.79,2.79,100,,0,0.5,5.30,1
Jace Sternberger,,,TE,GB,@ NO,15th,24.50,5500,0,6.6,3.1,3,0,0,0,0,1.96,1.96,100,,3,0.4,5.10,0.9
Adam Trautman,,,TE,NO,vs GB,5th,27.50,5500,0,4.4,2.9,,2.2,0,0,0,0.00,0.00,100,,0,0,2.70,0.5
Bennie Fowler,,,WR,NO,vs GB,22nd,27.50,5500,0,5.1,3.4,4.4,0,0,0,0,0.00,0.00,100,,0,0,,
J.J. Arcega-Whiteside,,,WR,PHI,vs CIN,19th,25.75,5500,0,6.9,3.3,3.5,0,0,0,0,1.94,1.94,100,,0,0.4,,
Corey Clement,,,RB,PHI,vs CIN,25th,25.75,5500,0,8.3,5.5,-2,3.1,0,0,0,0.00,0.00,100,,0,0,0.80,0.1
Joe Reed,,,WR,LAC,vs CAR,15th,24.75,5500,0,3.2,2.1,,0.4,0,0,0,0.00,0.00,100,,0,0,0.00,
Reggie Bonnafon,,,RB,CAR,@ LAC,21st,18.75,5500,0,8.1,5.4,2.9,,0,0,0,0.00,0.00,100,,0,0,1.60,0.3
Dan Arnold,,,TE,ARI,vs DET,22nd,30.25,5500,0.7,11.2,4.2,5.7,3.4,0,0,0,4.90,4.90,100,,14,0.9,1.60,0.3
KeeSean Johnson,,,WR,ARI,vs DET,29th,30.25,5500,0,3.5,2.3,3.6,,0,0,0,0.00,0.00,100,,30,0,3.40,0.6
Noah Brown,,,WR,DAL,@ SEA,24th,25.75,5500,0,3.2,2.1,,3.8,0,0,0,0.00,0.00,100,,0,0,1.40,0.3
