Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2019 Avg,2020 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Jimmy Garoppolo,,,QB,SF,vs MIA,29th,29.25,15000,9.1,30.1,8.4,14.9,16.3,0,0,0,17.48,17.48,100,,26,1.2,1.08,0.1
Ezekiel Elliott,,,RB,DAL,vs NYG,14th,29.50,15000,11,31.2,8.1,16.9,19.2,0,0,0,19.09,19.09,100,,53,1.3,23.00,1.5
Philip Rivers,,,QB,IND,@ CLE,31st,24.25,15000,9.8,25.3,6.2,16,13.1,0,0,0,15.99,15.99,100,,63,1.1,7.62,0.5
Dalvin Cook,,,RB,MIN,@ SEA,16th,23.75,15000,6.8,30.5,9.5,17.6,22.5,0,0,0,16.28,16.28,100,,42,1.1,17.40,1.2
Michael Thomas,,,WR,NO,vs LAC,9th,28.25,15000,0,12,8.0,18.2,3.2,0,0,0,0.00,0.00,100,,42,0,,
Ryan Tannehill,,,QB,TEN,vs BUF,22nd,24.50,15000,9.1,28.4,7.7,17.4,19.8,0,0,0,16.81,16.81,100,,54,1.1,30.00,2
Tyreek Hill,,,WR,KC,vs LV,10th,32.25,14500,6.4,30.4,9.6,13.3,16.4,0,0,0,16.04,16.04,100,,33,1.1,16.80,1.2
Tua Tagovailoa,,,QB,MIA,@ SF,4th,21.25,14500,0,12.2,8.1,,,0,0,0,0.00,0.00,100,,35,0,,
Baker Mayfield,,,QB,CLE,vs IND,14th,25.25,14500,8.5,25.8,6.9,15.6,14.2,0,0,0,15.42,15.42,100,,56,1.1,17.58,1.2
Kirk Cousins,,,QB,MIN,@ SEA,27th,23.75,14500,10.4,30.4,8.0,15.9,15.2,0,0,0,18.40,18.40,100,,54,1.3,15.16,1
Drew Brees,,,QB,NO,vs LAC,6th,28.25,14500,10,30.7,8.3,19,17.5,0,0,0,18.28,18.28,100,,57,1.3,22.10,1.5
Derrick Henry,,,RB,TEN,vs BUF,5th,24.50,14500,5.5,33,11.0,18.7,16.3,0,0,0,16.52,16.52,100,,18,1.1,18.80,1.3
Nick Foles,,,QB,CHI,vs TB,12th,20.50,14000,6.9,28.1,8.5,9.9,15.5,0,0,0,15.36,15.36,100,,23,1.1,12.62,0.9
Mitchell Trubisky,,,QB,CHI,vs TB,12th,20.50,14000,0,13.8,9.2,14.2,17.4,0,0,0,0.00,0.00,100,,34,0,,
Clyde Edwards-Helaire,,,RB,KC,vs LV,27th,32.25,14000,12.2,26.2,5.6,,14.1,0,0,0,17.81,17.81,100,,45,1.3,9.50,0.7
C.J. Beathard,,,QB,SF,vs MIA,29th,29.25,14000,0,9.8,6.5,,5.5,0,0,0,0.00,0.00,100,,42,0,5.76,0.4
Nick Mullens,,,QB,SF,vs MIA,29th,29.25,14000,0,11,7.3,-0.3,9.1,0,0,0,0.00,0.00,100,,32,0,,
Daniel Jones,,,QB,NYG,@ DAL,26th,22.50,14000,10,31.5,8.6,17.5,12.1,0,0,0,18.57,18.57,100,,45,1.3,8.18,0.6
Kareem Hunt,,,RB,CLE,vs IND,3rd,25.25,14000,6.1,28.1,8.8,10.3,16.4,0,0,0,14.91,14.91,100,,35,1.1,16.80,1.2
Justin Herbert,,,QB,LAC,@ NO,25th,21.25,14000,9.7,28.5,7.5,,21,0,0,0,17.24,17.24,100,,66,1.2,27.36,2
Josh Jacobs,,,RB,LV,@ KC,13th,22.25,13500,7.7,27,7.7,14,15.6,0,0,0,15.40,15.40,100,,46,1.1,21.50,1.6
James Conner,,,RB,PIT,vs PHI,11th,25.50,13500,4.9,27.9,9.2,12.9,14.9,0,0,0,14.05,14.05,100,,13,1,13.80,1
George Kittle,,,TE,SF,vs MIA,12th,29.25,13500,6.5,24.5,7.2,11.2,20,0,0,0,13.69,13.69,100,,27,1,6.40,0.5
Amari Cooper,,,WR,DAL,vs NYG,20th,29.50,13500,7.5,30.3,9.1,12.8,16.7,0,0,0,16.61,16.61,100,,20,1.2,3.10,0.2
Odell Beckham Jr.,,,WR,CLE,vs IND,16th,25.25,13500,3.1,23.9,8.3,10.3,15.7,0,0,0,11.43,11.43,100,,42,0.8,8.92,0.7
Chris Carson,,,RB,SEA,vs MIN,24th,29.75,13500,7.5,23.8,6.5,14.3,18.1,0,0,0,14.00,14.00,100,,47,1,16.90,1.3
Stefon Diggs,,,WR,BUF,@ TEN,17th,27.50,13500,5.5,25.5,8.0,11.6,16.3,0,0,0,13.54,13.54,100,,35,1,15.60,1.2
Marcus Mariota,,,QB,LV,@ KC,2nd,22.25,13000,0,13.8,9.2,9.7,,0,0,0,0.00,0.00,100,,37,0,,
Travis Kelce,,,TE,KC,vs LV,2nd,32.25,13000,6.8,25.6,7.5,13.7,13.4,0,0,0,14.33,14.33,100,,41,1.1,20.80,1.6
Miles Sanders,,,RB,PHI,@ PIT,2nd,18.50,13000,5,24,7.6,11.9,13.3,0,0,0,12.60,12.60,100,,34,1,22.90,1.8
Jonathan Taylor,,,RB,IND,@ CLE,26th,24.25,13000,5.9,26.4,8.2,,12.8,0,0,0,14.14,14.14,100,,45,1.1,14.40,1.1
Chris Godwin,,,WR,TB,@ CHI,7th,23.50,12500,0,11.9,7.9,16.7,12.9,0,0,0,0.00,0.00,100,,25,0,,
JuJu Smith-Schuster,,,WR,PIT,vs PHI,19th,25.50,12500,3.3,22.3,7.6,7.7,14.8,0,0,0,10.89,10.89,100,,33,0.9,4.80,0.4
Jerick McKinnon,,,RB,SF,vs MIA,28th,29.25,12500,3,19.5,6.6,,15,0,0,0,9.60,9.60,100,,10,0.8,1.50,0.1
Marlon Mack,,,RB,IND,@ CLE,26th,24.25,12500,0,11.3,7.5,12.5,7.1,0,0,0,0.00,0.00,100,,25,0,,
Adam Thielen,,,WR,MIN,@ SEA,29th,23.75,12500,8.7,29.7,8.4,10.1,16.4,0,0,0,17.06,17.06,100,,24,1.4,24.80,2
Keenan Allen,,,WR,LAC,@ NO,30th,21.25,12500,6.1,25.4,7.7,12.7,13.2,0,0,0,13.83,13.83,100,,43,1.1,9.90,0.8
Mike Evans,,,WR,TB,@ CHI,7th,23.50,12000,6.7,27.2,8.2,15.3,15.4,0,0,0,14.85,14.85,100,,37,1.2,12.60,1.1
Chad Henne,,,QB,KC,vs LV,10th,32.25,12000,0,6.5,4.3,,,0,0,0,0.00,0.00,100,,0,0,,
Darren Waller,,,TE,LV,@ KC,18th,22.25,12000,3.3,23.6,8.1,11,10.8,0,0,0,11.42,11.42,100,,16,1,13.30,1.1
DeVante Parker,,,WR,MIA,@ SF,14th,21.25,12000,5,20.2,6.1,13.1,11.5,0,0,0,11.09,11.09,100,,31,0.9,12.00,1
Tyler Lockett,,,WR,SEA,vs MIN,23rd,29.75,12000,6.4,27.1,8.3,12.6,16.7,0,0,0,14.69,14.69,100,,19,1.2,6.40,0.5
Austin Ekeler,,,RB,LAC,@ NO,7th,21.25,12000,0,11.6,7.7,16.4,13.4,0,0,0,0.00,0.00,100,,32,0,,
Joshua Kelley,,,RB,LAC,@ NO,7th,21.25,12000,8.1,17.6,3.8,,7.8,0,0,0,11.93,11.93,100,,21,1,4.30,0.4
Devin Singletary,,,RB,BUF,@ TEN,31st,27.50,12000,9.9,22.4,5.0,11.5,11.7,0,0,0,14.86,14.86,100,,44,1.2,3.80,0.3
Allen Robinson,,,WR,CHI,vs TB,24th,20.50,11500,5.7,24.4,7.5,12.9,14.4,0,0,0,13.15,13.15,100,,39,1.1,14.00,1.2
Zach Ertz,,,TE,PHI,@ PIT,22nd,18.50,11500,2.1,19.3,6.9,11.1,7.9,0,0,0,8.96,8.96,100,,30,0.8,1.10,0.1
A.J. Brown,,,WR,TEN,vs BUF,13th,24.50,11500,1.5,22,8.2,10.6,6.4,0,0,0,9.74,9.74,100,,34,0.8,17.70,1.5
David Montgomery,,,RB,CHI,vs TB,1st,20.50,11000,5.5,24.3,7.5,9.9,10.9,0,0,0,13.04,13.04,100,,39,1.2,15.40,1.4
Brandon Aiyuk,,,WR,SF,vs MIA,32nd,29.25,11000,2,20.2,7.3,,11.4,0,0,0,9.28,9.28,100,,26,0.8,5.90,0.5
CeeDee Lamb,,,WR,DAL,vs NYG,20th,29.50,11000,4.3,20.8,6.6,,13.7,0,0,0,10.93,10.93,100,,39,1,16.40,1.5
Jarvis Landry,,,WR,CLE,vs IND,16th,25.25,11000,3.4,18.9,6.2,11.8,8.3,0,0,0,9.59,9.59,100,,46,0.9,10.80,1
DK Metcalf,,,WR,SEA,vs MIN,23rd,29.75,11000,5.9,25.2,7.7,10.6,16.1,0,0,0,13.64,13.64,100,,37,1.2,24.30,2.2
Jared Cook,,,TE,NO,vs LAC,20th,28.25,11000,0,14.5,5.8,10.2,7.3,0,0,0,5.79,5.79,100,,23,0.5,12.20,1.1
Ronald Jones,,,RB,TB,@ CHI,23rd,23.50,10500,5.4,21.6,6.5,9.4,10.8,0,0,0,11.86,11.86,100,,19,1.1,14.00,1.3
Sammy Watkins,,,WR,KC,vs LV,10th,32.25,10500,1.8,21.8,8.0,9.7,8.4,0,0,0,9.80,9.80,100,,12,0.9,9.40,0.9
Alshon Jeffery,,,WR,PHI,@ PIT,5th,18.50,10500,0,10.1,6.7,11.2,,0,0,0,0.00,0.00,100,,37,0,,
Jeff Wilson,,,RB,SF,vs MIA,28th,29.25,10500,0,16.4,8.2,5.3,7.7,0,0,0,4.12,4.12,100,,0,0.4,2.70,0.3
Raheem Mostert,,,RB,SF,vs MIA,28th,29.25,10500,0.5,24,9.4,12.5,20.4,0,0,0,9.88,9.88,100,,0,0.9,13.40,1.3
Mike Gesicki,,,TE,MIA,@ SF,6th,21.25,10500,1.9,16.7,5.9,7.4,9.4,0,0,0,7.81,7.81,100,,0,0.7,11.60,1.1
Darius Slayton,,,WR,NYG,@ DAL,21st,22.50,10500,2.3,21.5,7.7,10.4,10.3,0,0,0,9.95,9.95,100,,8,0.9,16.90,1.6
T.Y. Hilton,,,WR,IND,@ CLE,25th,24.25,10500,1.6,21.1,7.8,10.3,5.7,0,0,0,9.38,9.38,100,,28,0.9,9.90,0.9
Jonnu Smith,,,TE,TEN,vs BUF,29th,24.50,10500,3.8,16.5,5.1,5.7,14.2,0,0,0,8.89,8.89,100,,0,0.8,18.50,1.8
Leonard Fournette,,,RB,TB,@ CHI,23rd,23.50,10000,0,17.9,7.7,14.8,10.4,0,0,0,6.38,6.38,100,,42,0.6,,
Diontae Johnson,,,WR,PIT,vs PHI,19th,25.50,10000,3.9,21.1,6.9,8.4,8.9,0,0,0,10.76,10.76,100,,31,1.1,0.30,0
Michael Gallup,,,WR,DAL,vs NYG,20th,29.50,10000,3.3,20.5,6.9,12.8,10,0,0,0,10.18,10.18,100,,17,1,9.30,0.9
Devonta Freeman,,,RB,NYG,@ DAL,22nd,22.50,10000,0.6,22.8,8.9,12,4.9,0,0,0,9.47,9.47,100,,35,0.9,15.70,1.6
Justin Jefferson,,,WR,MIN,@ SEA,29th,23.75,10000,3.2,24.2,8.4,,12.2,0,0,0,11.64,11.64,100,,41,1.2,3.80,0.4
Emmanuel Sanders,,,WR,NO,vs LAC,9th,28.25,10000,0.7,19.2,7.4,8.3,9.3,0,0,0,8.10,8.10,100,,26,0.8,18.20,1.8
John Brown,,,WR,BUF,@ TEN,17th,27.50,10000,0,9.6,6.4,12.2,9.6,0,0,0,0.00,0.00,100,,25,0,,
Anthony Miller,,,WR,CHI,vs TB,24th,20.50,9500,0.6,13.9,5.3,6.3,7.7,0,0,0,5.93,5.93,100,,12,0.6,4.80,0.5
Hunter Renfrow,,,WR,LV,@ KC,2nd,22.25,9500,2.7,15.7,5.2,8.4,8.5,0,0,0,7.89,7.89,100,,28,0.8,4.70,0.5
Daniel Carlson,,,K,LV,@ KC,2nd,22.25,9500,3.6,12.6,3.6,6.1,11.3,0,0,0,7.16,7.16,100,,55,0.8,11.00,1.2
DeSean Jackson,,,WR,PHI,@ PIT,5th,18.50,9500,0,10.1,6.7,16.2,5.7,0,0,0,0.00,0.00,100,,26,0,,
Greg Ward,,,WR,PHI,@ PIT,5th,18.50,9500,2.7,15.2,5.0,7.2,7.3,0,0,0,7.68,7.68,100,,18,0.8,10.60,1.1
Myles Gaskin,,,RB,MIA,@ SF,15th,21.25,9500,3.5,22,7.4,4,9.9,0,0,0,10.92,10.92,100,,29,1.1,17.60,1.9
Golden Tate,,,WR,NYG,@ DAL,21st,22.50,9500,3.3,19.6,6.5,11.6,5.8,0,0,0,9.82,9.82,100,,32,1,6.20,0.7
David Njoku,,,TE,CLE,vs IND,5th,25.25,9500,0,10.6,4.8,4.2,12.5,0,0,0,3.35,3.35,100,,13,0.4,1.10,0.1
Hunter Henry,,,TE,LAC,@ NO,21st,21.25,9500,4.4,17.1,5.1,10.2,8.4,0,0,0,9.47,9.47,100,,39,1,10.30,1.1
Tre'Quan Smith,,,WR,NO,vs LAC,9th,28.25,9500,2.5,18.8,6.5,5.7,9.4,0,0,0,9.00,9.00,100,,2,0.9,1.80,0.2
Cole Beasley,,,WR,BUF,@ TEN,17th,27.50,9500,2.9,17.9,6.0,9.9,10.3,0,0,0,8.92,8.92,100,,24,0.9,8.30,0.9
Ryan Succop,,,K,TB,@ CHI,27th,23.50,9000,4,13.8,3.9,5,7.3,0,0,0,7.90,7.90,100,,49,0.9,14.00,1.6
Henry Ruggs III,,,WR,LV,@ KC,2nd,22.25,9000,1.6,16.9,6.1,,4.5,0,0,0,7.71,7.71,100,,5,0.9,18.80,2.1
Harrison Butker,,,K,KC,vs LV,22nd,32.25,9000,7.3,17.8,4.2,9.8,8.8,0,0,0,11.50,11.50,100,,55,1.3,6.00,0.7
Chase Claypool,,,WR,PIT,vs PHI,19th,25.50,9000,0,18.6,8.6,,8.3,0,0,0,5.71,5.71,100,,18,0.6,39.10,4.3
Jason Sanders,,,K,MIA,@ SF,15th,21.25,9000,1.4,14.6,5.3,7.7,10,0,0,0,6.67,6.67,100,,34,0.7,22.00,2.4
Deebo Samuel,,,WR,SF,vs MIA,32nd,29.25,9000,1.7,18.2,6.6,10.5,6,0,0,0,8.27,8.27,100,,33,0.9,3.20,0.4
Robbie Gould,,,K,SF,vs MIA,4th,29.25,9000,5.3,16.3,4.4,9.4,8.5,0,0,0,9.67,9.67,100,,48,1.1,5.00,0.6
Dalton Schultz,,,TE,DAL,vs NYG,25th,29.50,9000,3.9,13.9,4.0,0.4,10.2,0,0,0,7.88,7.88,100,,7,0.9,1.10,0.1
Evan Engram,,,TE,NYG,@ DAL,30th,22.50,9000,3.3,17.1,5.5,10.9,5.4,0,0,0,8.84,8.84,100,,34,1,9.00,1
Greg Zuerlein,,,K,DAL,vs NYG,17th,29.50,9000,5.5,18,5.0,8.1,6.8,0,0,0,10.50,10.50,100,,44,1.2,14.00,1.6
Cody Parkey,,,K,CLE,vs IND,10th,25.25,9000,4.1,13.1,3.6,9,9.3,0,0,0,7.67,7.67,100,,47,0.9,13.00,1.4
Chase McLaughlin,,,K,MIN,@ SEA,12th,23.75,9000,0,5.1,3.4,8.3,,0,0,0,0.00,0.00,100,,51,0,,
Dan Bailey,,,K,MIN,@ SEA,12th,23.75,9000,4.1,14.6,4.2,8.5,5.3,0,0,0,8.33,8.33,100,,45,0.9,11.00,1.2
David Moore,,,WR,SEA,vs MIN,23rd,29.75,9000,0,12.7,5.1,3.9,8.9,0,0,0,5.02,5.02,100,,0,0.6,0.00,
Wil Lutz,,,K,NO,vs LAC,29th,28.25,9000,5.9,14.9,3.6,9.7,8.5,0,0,0,9.50,9.50,100,,61,1.1,15.00,1.7
Stephen Gostkowski,,,K,TEN,vs BUF,5th,24.50,9000,3.8,15.1,4.5,8.3,13.7,0,0,0,8.33,8.33,100,,52,0.9,6.00,0.7
Tyler Bass,,,K,BUF,@ TEN,1st,27.50,9000,4.5,16.5,4.8,,6.8,0,0,0,9.33,9.33,100,,50,1,5.00,0.6
Cairo Santos,,,K,CHI,vs TB,16th,20.50,8500,2.1,14.1,4.8,5.6,5.8,0,0,0,6.92,6.92,100,,38,0.8,9.00,1.1
Eddy Pineiro,,,K,CHI,vs TB,16th,20.50,8500,0,5.9,3.9,6.4,,0,0,0,0.00,0.00,100,,41,0,,
Mecole Hardman,,,WR,KC,vs LV,10th,32.25,8500,1.9,15.2,5.3,5.8,8.6,0,0,0,7.21,7.21,100,,15,0.8,6.00,0.7
Jake Elliott,,,K,PHI,@ PIT,19th,18.50,8500,2.3,12,3.9,7,7.8,0,0,0,6.16,6.16,100,,43,0.7,3.00,0.4
Chris Boswell,,,K,PIT,vs PHI,8th,25.50,8500,4,15.3,4.5,7.9,7.7,0,0,0,8.50,8.50,100,,45,1,9.00,1.1
Jordan Howard,,,RB,MIA,@ SF,15th,21.25,8500,0,11.7,7.8,11.8,4.9,0,0,0,0.00,0.00,100,,25,0,,
Graham Gano,,,K,NYG,@ DAL,23rd,22.50,8500,2.6,14.9,4.9,,8.3,0,0,0,7.50,7.50,100,,42,0.9,20.00,2.4
Rodrigo Blankenship,,,K,IND,@ CLE,6th,24.25,8500,3.7,14.5,4.3,,12.3,0,0,0,8.00,8.00,100,,52,0.9,11.00,1.3
D'Ernest Johnson,,,RB,CLE,vs IND,3rd,25.25,8500,2.9,10.4,3.0,1.7,3.3,0,0,0,5.90,5.90,100,,0,0.7,4.10,0.5
Kyle Rudolph,,,TE,MIN,@ SEA,16th,23.75,8500,0,12.7,5.5,6.3,3.9,0,0,0,4.44,4.44,100,,21,0.5,1.50,0.2
Jason Myers,,,K,SEA,vs MIN,32nd,29.75,8500,6.4,17.1,4.3,7.2,6.8,0,0,0,10.67,10.67,100,,47,1.3,3.00,0.4
Michael Badgley,,,K,LAC,@ NO,7th,21.25,8500,7.2,7.2,,,,0,0,0,7.16,7.16,100,,0,0.8,,
Corey Davis,,,WR,TEN,vs BUF,13th,24.50,8500,0,10.5,7.0,6.1,11.4,0,0,0,0.00,0.00,100,,13,0,,
Scotty Miller,,,WR,TB,@ CHI,7th,23.50,8000,3.9,17.1,5.3,3.8,9.8,0,0,0,9.17,9.17,100,,0,1.1,,
Jimmy Graham,,,TE,CHI,vs TB,4th,20.50,8000,0.4,14.4,5.6,5.3,9.7,0,0,0,5.96,5.96,100,,25,0.7,10.80,1.4
Bryan Edwards,,,WR,LV,@ KC,2nd,22.25,8000,0,5.7,3.8,,4.1,0,0,0,0.00,0.00,100,,10,0,,
Nelson Agholor,,,WR,LV,@ KC,2nd,22.25,8000,0,15.1,6.1,6.8,7,0,0,0,5.94,5.94,100,,15,0.7,13.70,1.7
James Washington,,,WR,PIT,vs PHI,19th,25.50,8000,1.1,15.8,5.9,7.4,6.7,0,0,0,6.98,6.98,100,,0,0.9,4.00,0.5
Preston Williams,,,WR,MIA,@ SF,14th,21.25,8000,2.5,16,5.4,9.4,5.5,0,0,0,7.91,7.91,100,,33,1,18.60,2.3
Nyheim Hines,,,RB,IND,@ CLE,26th,24.25,8000,2.8,16.8,5.6,6,9.3,0,0,0,8.43,8.43,100,,23,1.1,4.00,0.5
Austin Hooper,,,TE,CLE,vs IND,5th,25.25,8000,1.1,14.3,5.3,11.1,5.4,0,0,0,6.39,6.39,100,,22,0.8,8.20,1
Alexander Mattison,,,RB,MIN,@ SEA,16th,23.75,8000,0.5,14.2,5.5,4.5,5.6,0,0,0,5.98,5.98,100,,0,0.7,15.10,1.9
Mike Williams,,,WR,LAC,@ NO,30th,21.25,8000,0,16.9,6.8,9.1,4.5,0,0,0,6.70,6.70,100,,17,0.8,25.40,3.2
Latavius Murray,,,RB,NO,vs LAC,10th,28.25,8000,2,20.3,7.3,8.4,9.2,0,0,0,9.31,9.31,100,,22,1.2,6.70,0.8
Kalif Raymond,,,WR,TEN,vs BUF,13th,24.50,8000,4.9,13.2,3.3,3.6,4.3,0,0,0,8.23,8.23,100,,0,1,3.60,0.5
Rob Gronkowski,,,TE,TB,@ CHI,14th,23.50,7500,0,19.6,8.1,,3.3,0,0,0,7.48,7.48,100,,28,1,6.70,0.9
Eric Ebron,,,TE,PIT,vs PHI,13th,25.50,7500,1.1,14.6,5.4,6.5,7.3,0,0,0,6.50,6.50,100,,33,0.9,4.80,0.6
Kendrick Bourne,,,WR,SF,vs MIA,32nd,29.25,7500,1.6,12.6,4.4,5.6,6.6,0,0,0,5.95,5.95,100,,17,0.8,10.00,1.3
Zach Pascal,,,WR,IND,@ CLE,25th,24.25,7500,2.3,17.8,6.2,8.2,6,0,0,0,8.52,8.52,100,,2,1.1,2.50,0.3
Jack Doyle,,,TE,IND,@ CLE,19th,24.25,7500,0,11.1,5.0,6.5,4.1,0,0,0,3.62,3.62,100,,21,0.5,0.00,
Carlos Hyde,,,RB,SEA,vs MIN,24th,29.75,7500,0,10.4,6.9,9.3,5.3,0,0,0,0.00,0.00,100,,26,0,,
Justin Jackson,,,RB,LAC,@ NO,7th,21.25,7500,2.2,14,4.7,3.8,1.8,0,0,0,6.92,6.92,100,,13,0.9,11.90,1.6
Zack Moss,,,RB,BUF,@ TEN,31st,27.50,7500,0,7.7,5.1,,7,0,0,0,0.00,0.00,100,,31,0,,
Darnell Mooney,,,WR,CHI,vs TB,24th,20.50,7000,2.4,13.2,4.3,,6.7,0,0,0,6.73,6.73,100,,40,1,2.50,0.4
Ke'Shawn Vaughn,,,RB,TB,@ CHI,23rd,23.50,7000,0,8.7,4.0,,9.6,0,0,0,2.68,2.68,100,,0,0.4,-0.50,
Demarcus Robinson,,,WR,KC,vs LV,10th,32.25,7000,0,13.3,5.4,5.3,2.6,0,0,0,5.21,5.21,100,,0,0.7,1.20,0.2
Boston Scott,,,RB,PHI,@ PIT,2nd,18.50,7000,0,13.8,7.0,9.1,3.2,0,0,0,3.28,3.28,100,,0,0.5,0.30,0
Benny Snell Jr.,,,RB,PIT,vs PHI,11th,25.50,7000,0,12.4,5.3,5.4,3.7,0,0,0,4.47,4.47,100,,0,0.6,1.90,0.3
Isaiah Ford,,,WR,MIA,@ SF,14th,21.25,7000,2.7,12.7,4.0,4.6,5.7,0,0,0,6.72,6.72,100,,2,1,3.30,0.5
Matt Breida,,,RB,MIA,@ SF,15th,21.25,7000,0,13.7,6.0,6.7,3.3,0,0,0,4.73,4.73,100,,8,0.7,6.40,0.9
JaMycal Hasty,,,RB,SF,vs MIA,28th,29.25,7000,0,6.8,4.5,,2.3,0,0,0,0.00,0.00,100,,40,0,,
Dion Lewis,,,RB,NYG,@ DAL,22nd,22.50,7000,0,13.6,6.5,3.4,4.5,0,0,0,3.89,3.89,100,,7,0.6,1.10,0.2
Tony Pollard,,,RB,DAL,vs NYG,14th,29.50,7000,0,15.4,7.0,5.8,3.8,0,0,0,4.85,4.85,100,,0,0.7,4.20,0.6
Dontrell Hilliard,,,RB,CLE,vs IND,3rd,25.25,7000,0.8,8.5,3.1,2.5,2.6,0,0,0,3.86,3.86,100,,0,0.6,,
Rashard Higgins,,,WR,CLE,vs IND,16th,25.25,7000,0,8,5.3,1.9,1.4,0,0,0,0.00,0.00,100,,0,0,10.60,1.5
Greg Olsen,,,TE,SEA,vs MIN,3rd,29.75,7000,0.2,17,6.7,7,6.3,0,0,0,6.91,6.91,100,,17,1,2.50,0.4
Jalen Guyton,,,WR,LAC,@ NO,30th,21.25,7000,1.4,11.6,4.1,,6.8,0,0,0,5.47,5.47,100,,18,0.8,5.00,0.7
Gabriel Davis,,,WR,BUF,@ TEN,17th,27.50,7000,1.7,16.2,5.8,,7.2,0,0,0,7.51,7.51,100,,21,1.1,8.30,1.2
Adam Humphries,,,WR,TEN,vs BUF,13th,24.50,7000,0,6.9,4.6,5.6,9,0,0,0,0.00,0.00,100,,27,0,,
Justin Watson,,,WR,TB,@ CHI,7th,23.50,6500,0,6.5,4.3,5.9,4.3,0,0,0,0.00,0.00,100,,0,0,,
LeSean McCoy,,,RB,TB,@ CHI,23rd,23.50,6500,0,12.3,8.2,8,2.5,0,0,0,0.00,0.00,100,,27,0,,
Devontae Booker,,,RB,LV,@ KC,13th,22.25,6500,0,9.4,4.7,1.2,3.6,0,0,0,2.34,2.34,100,,6,0.4,7.20,1.1
Darrel Williams,,,RB,KC,vs LV,27th,32.25,6500,0,9.8,4.6,6.7,1.9,0,0,0,2.89,2.89,100,,8,0.4,4.40,0.7
Jaylen Samuels,,,RB,PIT,vs PHI,11th,25.50,6500,0,9.8,5.3,6.3,0.6,0,0,0,1.87,1.87,100,,4,0.3,,
Vance McDonald,,,TE,PIT,vs PHI,13th,25.50,6500,0,10.9,4.9,4.6,2.2,0,0,0,3.51,3.51,100,,0,0.5,0.90,0.1
Mohamed Sanu,,,WR,SF,vs MIA,32nd,29.25,6500,0,7.7,5.1,6,1.4,0,0,0,0.00,0.00,100,,26,0,,
C.J. Board,,,WR,NYG,@ DAL,21st,22.50,6500,1.5,5,1.4,2.1,2.3,0,0,0,2.93,2.93,100,,13,0.5,,
Cedrick Wilson,,,WR,DAL,vs NYG,20th,29.50,6500,0,12.1,5.6,1.8,7.5,0,0,0,3.72,3.72,100,,0,0.6,8.64,1.3
Parris Campbell,,,WR,IND,@ CLE,25th,24.25,6500,0,5.4,3.6,4.2,5.9,0,0,0,0.00,0.00,100,,10,0,,
Will Dissly,,,TE,SEA,vs MIN,3rd,29.75,6500,0,11.8,5.6,10.4,1.8,0,0,0,3.38,3.38,100,,0,0.5,8.40,1.3
Freddie Swain,,,WR,SEA,vs MIN,23rd,29.75,6500,0,11.5,4.6,,4.2,0,0,0,4.56,4.56,100,,0,0.7,2.40,0.4
Tyron Johnson,,,WR,LAC,@ NO,30th,21.25,6500,0,8.1,4.4,,11.8,0,0,0,1.45,1.45,100,,14,0.2,0.70,0.1
Taysom Hill,,,TE,NO,vs LAC,20th,28.25,6500,0,12.8,6.5,6.4,1.7,0,0,0,3.02,3.02,100,,0,0.5,7.30,1.1
