Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2019 Avg,2020 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
D'Andre Swift,,,RB,DET,vs MIN,26th,25.25,13500,8,24.5,6.6,,12.7,0,0,0,14.58,14.58,100,,50,1.1,14.50,1.1
Ryan Finley,,,QB,CIN,vs BAL,25th,16.00,13500,0,8.6,5.7,8.9,5.3,0,0,0,0.00,0.00,100,,17,0,,
J.K. Dobbins,,,RB,BAL,@ CIN,24th,29.00,13500,4.2,21.2,6.8,,9.4,0,0,0,11.03,11.03,100,,26,0.8,28.00,2.1
T.Y. Hilton,,,WR,IND,vs JAC,24th,31.50,13500,3,22.5,7.8,10.3,8.9,0,0,0,10.82,10.82,100,,28,0.8,12.20,0.9
Robert Woods,,,WR,LAR,vs ARI,25th,20.25,13500,4.5,21.5,6.8,12.5,13,0,0,0,11.32,11.32,100,,36,0.8,5.60,0.4
Robby Anderson,,,WR,CAR,vs NO,7th,20.25,13500,5.6,22.1,6.6,8.5,11.4,0,0,0,12.20,12.20,100,,22,0.9,5.50,0.4
Austin Ekeler,,,RB,LAC,@ KC,4th,24.50,13500,7.5,26.8,7.7,16.4,13.8,0,0,0,15.24,15.24,100,,32,1.1,14.10,1
Josh Jacobs,,,RB,LV,@ DEN,31st,26.25,13500,6.4,25.6,7.7,14,13.8,0,0,0,14.07,14.07,100,,46,1,20.90,1.5
George Kittle,,,TE,SF,vs SEA,13th,19.00,13500,3.9,21.9,7.2,11.2,13,0,0,0,11.14,11.14,100,,27,0.8,10.30,0.8
Chris Carson,,,RB,SEA,@ SF,8th,26.00,13500,8.5,24.7,6.5,14.3,14.5,0,0,0,14.98,14.98,100,,47,1.1,9.30,0.7
Diontae Johnson,,,WR,PIT,@ CLE,10th,17.25,13500,1.6,18.8,6.9,8.4,11.9,0,0,0,8.49,8.49,100,,31,0.6,11.10,0.8
Terry McLaurin,,,WR,WAS,@ PHI,30th,24.50,13000,0,15.3,6.6,11.6,11.9,0,0,0,5.40,5.40,100,,42,0.4,13.50,1
Myles Gaskin,,,RB,MIA,@ BUF,22nd,22.75,13000,6.2,24.7,7.4,4,14.2,0,0,0,13.61,13.61,100,,29,1,15.70,1.2
Alexander Mattison,,,RB,MIN,@ DET,29th,28.25,13000,7.5,21.2,5.5,4.5,4.4,0,0,0,12.98,12.98,100,,0,1,28.00,2.2
Chase Daniel,,,QB,DET,vs MIN,11th,25.25,13000,0,9.3,6.2,9.3,3.5,0,0,0,0.00,0.00,100,,0,0,,
David Blough,,,QB,DET,vs MIN,11th,25.25,13000,0,6.9,4.6,12.2,2.8,0,0,0,0.00,0.00,100,,50,0,,
Dare Ogunbowale,,,RB,JAC,@ IND,11th,16.50,13000,7.8,16,3.3,3.6,1.7,0,0,0,11.08,11.08,100,,0,0.9,9.20,0.7
Cam Akers,,,RB,LAR,vs ARI,20th,20.25,13000,0,15.7,6.9,,8.8,0,0,0,5.35,5.35,100,,36,0.4,8.60,0.7
Emmanuel Sanders,,,WR,NO,@ CAR,20th,26.25,13000,3.8,22.3,7.4,8.3,9,0,0,0,11.18,11.18,100,,26,0.9,16.80,1.3
Keenan Allen,,,WR,LAC,@ KC,13th,24.50,13000,0,11.6,7.7,12.7,13.9,0,0,0,0.00,0.00,100,,43,0,,
Melvin Gordon,,,RB,DEN,vs LV,32nd,24.25,13000,5.9,26.7,8.3,13.3,11.7,0,0,0,14.22,14.22,100,,39,1.1,19.00,1.5
David Johnson,,,RB,HOU,vs TEN,21st,24.00,13000,3.1,26.8,9.5,10.3,13,0,0,0,12.57,12.57,100,,29,1,19.50,1.5
Jarvis Landry,,,WR,CLE,vs PIT,9th,27.25,13000,5,20.5,6.2,11.8,9.9,0,0,0,11.21,11.21,100,,46,0.9,13.90,1.1
CeeDee Lamb,,,WR,DAL,@ NYG,12th,22.25,12500,3.6,20.1,6.6,,11.6,0,0,0,10.21,10.21,100,,39,0.8,7.10,0.6
Julio Jones,,,WR,ATL,@ TB,23rd,22.00,12500,0,13.1,8.7,15,13.4,0,0,0,0.00,0.00,100,,44,0,,
Jamison Crowder,,,WR,NYJ,@ NE,6th,19.00,12500,4.3,20.3,6.4,9.9,12.5,0,0,0,10.71,10.71,100,,28,0.9,5.10,0.4
Justin Jefferson,,,WR,MIN,@ DET,27th,28.25,12500,7.4,28.4,8.4,,14.2,0,0,0,15.82,15.82,100,,41,1.3,17.80,1.4
Kenny Golladay,,,WR,DET,vs MIN,8th,25.25,12500,0,10.4,6.9,13.4,11.2,0,0,0,0.00,0.00,100,,33,0,,
Tyler Boyd,,,WR,CIN,vs BAL,17th,16.00,12500,0,9.9,6.6,11.1,10.8,0,0,0,0.00,0.00,100,,22,0,1.70,0.1
Tee Higgins,,,WR,CIN,vs BAL,17th,16.00,12500,4.5,19.5,6.0,,11.5,0,0,0,10.54,10.54,100,,41,0.8,0.00,
Kenyan Drake,,,RB,ARI,@ LAR,6th,21.25,12500,2.2,22.2,8.0,13.5,12.4,0,0,0,10.17,10.17,100,,13,0.8,6.60,0.5
Allen Robinson,,,WR,CHI,vs GB,3rd,22.25,12500,7.3,26.1,7.5,12.9,13.8,0,0,0,14.80,14.80,100,,39,1.2,4.70,0.4
Curtis Samuel,,,WR,CAR,vs NO,7th,20.25,12500,5.6,19.9,5.7,9,11.3,0,0,0,11.32,11.32,100,,32,0.9,15.60,1.2
A.J. Brown,,,WR,TEN,@ HOU,29th,31.00,12500,6.3,26.8,8.2,10.6,14.3,0,0,0,14.46,14.46,100,,34,1.2,26.10,2.1
JuJu Smith-Schuster,,,WR,PIT,@ CLE,10th,17.25,12500,0,19,7.6,7.7,11.3,0,0,0,7.55,7.55,100,,33,0.6,15.50,1.2
J.D. McKissic,,,RB,WAS,@ PHI,18th,24.50,12000,6.3,19,5.1,4.5,9.7,0,0,0,11.38,11.38,100,,14,0.9,5.50,0.5
Wayne Gallman,,,RB,NYG,vs DAL,23rd,21.25,12000,5.4,18.9,5.4,4.7,9.2,0,0,0,10.83,10.83,100,,8,0.9,6.50,0.5
Leonard Fournette,,,RB,TB,vs ATL,12th,29.00,12000,0,17.2,7.7,14.8,10,0,0,0,5.65,5.65,100,,42,0.5,3.70,0.3
Ronald Jones,,,RB,TB,vs ATL,12th,29.00,12000,6.5,22.7,6.5,9.4,12.2,0,0,0,12.98,12.98,100,,19,1.1,13.80,1.2
Cole Beasley,,,WR,BUF,vs MIA,21st,19.75,12000,0,9,6.0,9.9,11.1,0,0,0,0.00,0.00,100,,24,0,,
Devin Singletary,,,RB,BUF,vs MIA,17th,19.75,12000,2,14.5,5.0,11.5,8.2,0,0,0,6.96,6.96,100,,44,0.6,1.80,0.2
Jarrett Stidham,,,QB,NE,vs NYJ,32nd,22.00,12000,0,6.9,4.6,-0.2,3.2,0,0,0,0.00,0.00,100,,0,0,,
Mark Andrews,,,TE,BAL,@ CIN,18th,29.00,12000,4.6,20.1,6.2,11.7,10.5,0,0,0,10.84,10.84,100,,25,0.9,4.70,0.4
D.J. Chark,,,WR,JAC,@ IND,16th,16.50,12000,0,11.9,7.9,12.7,9.8,0,0,0,0.00,0.00,100,,5,0,,
Malcolm Brown,,,RB,LAR,vs ARI,20th,20.25,12000,5.5,16.7,4.5,4.5,6.4,0,0,0,9.98,9.98,100,,0,0.8,2.30,0.2
Aaron Jones,,,RB,GB,@ CHI,3rd,26.25,12000,3.8,30.3,10.6,18.5,16.8,0,0,0,14.38,14.38,100,,25,1.2,16.50,1.4
DJ Moore,,,WR,CAR,vs NO,7th,20.25,12000,4.9,21.1,6.5,12.5,11.9,0,0,0,11.38,11.38,100,,38,0.9,12.60,1.1
Le'Veon Bell,,,RB,KC,vs LAC,27th,18.50,12000,0,19.5,9.5,12.1,6.1,0,0,0,5.21,5.21,100,,40,0.4,,
Nelson Agholor,,,WR,LV,@ DEN,5th,26.25,12000,3,18.3,6.1,6.8,10.4,0,0,0,9.10,9.10,100,,15,0.8,6.20,0.5
Brandin Cooks,,,WR,HOU,vs TEN,28th,24.00,12000,5.2,24.7,7.8,6.9,11.2,0,0,0,12.98,12.98,100,,33,1.1,34.10,2.8
Jeff Wilson,,,RB,SF,vs SEA,10th,19.00,12000,5.2,25.7,8.2,5.3,11.4,0,0,0,13.38,13.38,100,,0,1.1,22.30,1.9
Kareem Hunt,,,RB,CLE,vs PIT,15th,27.25,12000,1.3,23.3,8.8,10.3,13,0,0,0,10.09,10.09,100,,35,0.8,4.60,0.4
James Conner,,,RB,PIT,@ CLE,16th,17.25,12000,0,20.6,9.2,12.9,11.5,0,0,0,6.84,6.84,100,,13,0.6,8.70,0.7
DeSean Jackson,,,WR,PHI,vs WAS,14th,18.50,11500,0,10.1,6.7,16.2,7.6,0,0,0,0.00,0.00,100,,26,0,,
Chris Godwin,,,WR,TB,vs ATL,26th,29.00,11500,3.7,23.5,7.9,16.7,11.9,0,0,0,11.61,11.61,100,,25,1,27.80,2.4
Zack Moss,,,RB,BUF,vs MIA,17th,19.75,11500,1.5,14.2,5.1,,7.7,0,0,0,6.55,6.55,100,,31,0.6,2.60,0.2
DeVante Parker,,,WR,MIA,@ BUF,4th,22.75,11500,3.7,18.9,6.1,13.1,9.2,0,0,0,9.78,9.78,100,,31,0.9,15.10,1.3
Sony Michel,,,RB,NE,vs NYJ,2nd,22.00,11500,2.7,20.9,7.3,9.1,7.2,0,0,0,9.98,9.98,100,,27,0.9,21.10,1.8
Jakobi Meyers,,,WR,NE,vs NYJ,32nd,22.00,11500,4.7,18.9,5.7,4.4,8.9,0,0,0,10.35,10.35,100,,22,0.9,15.26,1.3
Marvin Jones,,,WR,DET,vs MIN,8th,25.25,11500,3.5,22.3,7.5,12.5,10.4,0,0,0,11.02,11.02,100,,29,1,34.00,3
Gus Edwards,,,RB,BAL,@ CIN,24th,29.00,11500,4.5,16.2,4.7,5.4,7.7,0,0,0,9.19,9.19,100,,27,0.8,7.50,0.7
Nyheim Hines,,,RB,IND,vs JAC,28th,31.50,11500,4.7,18.7,5.6,6,10.2,0,0,0,10.27,10.27,100,,23,0.9,9.70,0.8
Mike Gesicki,,,TE,MIA,@ BUF,22nd,22.75,11000,1.9,16.7,5.9,7.4,9,0,0,0,7.83,7.83,100,,0,0.7,7.20,0.7
Marquise Brown,,,WR,BAL,@ CIN,15th,29.00,11000,3.2,20,6.7,9.3,9,0,0,0,9.92,9.92,100,,34,0.9,18.60,1.7
Cooper Kupp,,,WR,LAR,vs ARI,25th,20.25,11000,0,11.3,7.5,14,10.8,0,0,0,0.00,0.00,100,,40,0,,
Rodney Smith,,,RB,CAR,vs NO,7th,20.25,11000,6.4,15.4,3.6,,3.5,0,0,0,10.00,10.00,100,,33,0.9,10.90,1
Mike Williams,,,WR,LAC,@ KC,13th,24.50,11000,3,20,6.8,9.1,8.5,0,0,0,9.83,9.83,100,,17,0.9,19.80,1.8
Noah Fant,,,TE,DEN,vs LV,11th,24.25,11000,4.1,17.4,5.3,5.7,8.6,0,0,0,9.41,9.41,100,,23,0.9,6.80,0.6
Tyler Lockett,,,WR,SEA,@ SF,11th,26.00,11000,3.3,24,8.3,12.6,12.6,0,0,0,11.56,11.56,100,,19,1.1,27.00,2.5
Deebo Samuel,,,WR,SF,vs SEA,1st,19.00,11000,0,9.9,6.6,10.5,9.2,0,0,0,0.00,0.00,100,,33,0,,
Chase Claypool,,,WR,PIT,@ CLE,10th,17.25,11000,0,20.5,8.6,,11,0,0,0,7.61,7.61,100,,18,0.7,18.60,1.7
Logan Thomas,,,TE,WAS,@ PHI,10th,24.50,10500,4.9,16.4,4.6,2.4,8.6,0,0,0,9.45,9.45,100,,0,0.9,11.20,1.1
Michael Gallup,,,WR,DAL,@ NYG,12th,22.25,10500,2.1,19.4,6.9,12.8,9.1,0,0,0,9.04,9.04,100,,17,0.9,6.90,0.7
Antonio Brown,,,WR,TB,vs ATL,26th,29.00,10500,0,24.6,9.9,14.1,9,0,0,0,9.73,9.73,100,,41,0.9,31.30,3
Matt Breida,,,RB,MIA,@ BUF,22nd,22.75,10500,0,9,6.0,6.7,3.8,0,0,0,0.00,0.00,100,,8,0,,
Salvon Ahmed,,,RB,MIA,@ BUF,22nd,22.75,10500,0,14.5,6.6,,10.2,0,0,0,4.64,4.64,100,,24,0.4,12.30,1.2
Julian Edelman,,,WR,NE,vs NYJ,32nd,22.00,10500,0,9.5,6.3,12.8,7.6,0,0,0,0.00,0.00,100,,50,0,,
Frank Gore,,,RB,NYJ,@ NE,25th,19.00,10500,0,7.7,5.1,5.7,6.1,0,0,0,0.00,0.00,100,,40,0,,
Mike Boone,,,RB,MIN,@ DET,29th,28.25,10500,0,9.3,6.2,9.7,1.2,0,0,0,0.00,0.00,100,,0,0,2.90,0.3
Samaje Perine,,,RB,CIN,vs BAL,13th,16.00,10500,0,13.6,5.6,,5,0,0,0,5.23,5.23,100,,0,0.5,5.10,0.5
Laviska Shenault Jr.,,,WR,JAC,@ IND,16th,16.50,10500,4.9,17.7,5.1,,8.2,0,0,0,10.03,10.03,100,,39,1,21.60,2.1
Chase Edmonds,,,RB,ARI,@ LAR,6th,21.25,10500,0.5,17.3,6.7,7.7,9.2,0,0,0,7.22,7.22,100,,0,0.7,3.50,0.3
Robert Tonyan,,,TE,GB,@ CHI,27th,26.25,10500,1.1,16.3,6.1,2.3,10.1,0,0,0,7.15,7.15,100,,5,0.7,8.80,0.8
Jared Cook,,,TE,NO,@ CAR,19th,26.25,10500,2.6,17.1,5.8,10.2,6.9,0,0,0,8.37,8.37,100,,23,0.8,12.30,1.2
Clyde Edwards-Helaire,,,RB,KC,vs LAC,27th,18.50,10500,0,8.4,5.6,,12.2,0,0,0,0.00,0.00,100,,45,0,,
Tim Patrick,,,WR,DEN,vs LV,19th,24.25,10500,4.6,17.6,5.2,4.3,9.3,0,0,0,9.81,9.81,100,,15,0.9,5.60,0.5
Corey Davis,,,WR,TEN,@ HOU,29th,31.00,10500,5.6,23.1,7.0,6.1,11.7,0,0,0,12.55,12.55,100,,13,1.2,6.40,0.6
Rashard Higgins,,,WR,CLE,vs PIT,9th,27.25,10500,3.2,16.5,5.3,1.9,8.7,0,0,0,8.53,8.53,100,,0,0.8,6.50,0.6
Jalen Reagor,,,WR,PHI,vs WAS,14th,18.50,10000,2.3,11.1,3.5,,6.4,0,0,0,5.82,5.82,100,,36,0.6,2.00,0.2
Sterling Shepard,,,WR,NYG,vs DAL,31st,21.25,10000,4.6,19.8,6.1,11.3,9.1,0,0,0,10.67,10.67,100,,39,1.1,29.60,3
Devonta Freeman,,,RB,NYG,vs DAL,23rd,21.25,10000,0,13.4,8.9,12,6.5,0,0,0,0.00,0.00,100,,35,0,,
Russell Gage,,,WR,ATL,@ TB,23rd,22.00,10000,6,19.3,5.3,5.3,8.3,0,0,0,11.31,11.31,100,,12,1.1,20.70,2.1
Rob Gronkowski,,,TE,TB,vs ATL,8th,29.00,10000,0,19.5,8.1,,8.2,0,0,0,7.31,7.31,100,,28,0.7,3.90,0.4
Todd Gurley,,,RB,ATL,@ TB,1st,22.00,10000,0,18.5,9.4,13.6,10.5,0,0,0,4.44,4.44,100,,40,0.4,4.00,0.4
Breshad Perriman,,,WR,NYJ,@ NE,6th,19.00,10000,1,16.5,6.2,8.6,6.7,0,0,0,7.15,7.15,100,,0,0.7,9.90,1
T.J. Hockenson,,,TE,DET,vs MIN,21st,25.25,10000,4.2,18.7,5.8,5.4,9.2,0,0,0,10.00,10.00,100,,29,1,4.00,0.4
Giovani Bernard,,,RB,CIN,vs BAL,13th,16.00,10000,3.9,18.9,6.0,3.3,8.9,0,0,0,9.88,9.88,100,,14,1,0.70,0.1
Darnell Mooney,,,WR,CHI,vs GB,3rd,22.25,10000,3.6,14.4,4.3,,7.1,0,0,0,7.90,7.90,100,,40,0.8,14.80,1.5
Marcus Mariota,,,QB,LV,@ DEN,3rd,26.25,10000,0,13.8,9.2,9.7,26.8,0,0,0,0.00,0.00,100,,37,0,,
Keke Coutee,,,WR,HOU,vs TEN,28th,24.00,10000,3.8,18.1,5.7,5.2,8.4,0,0,0,9.50,9.50,100,,21,1,12.00,1.2
Dallas Goedert,,,TE,PHI,vs WAS,7th,18.50,9500,0,7.8,5.2,7.9,8.5,0,0,0,0.00,0.00,100,,28,0,,
Evan Engram,,,TE,NYG,vs DAL,5th,21.25,9500,2.9,16.6,5.5,10.9,7.1,0,0,0,8.39,8.39,100,,34,0.9,2.70,0.3
Jason Sanders,,,K,MIA,@ BUF,8th,22.75,9500,1.4,14.6,5.3,7.7,10.9,0,0,0,6.67,6.67,100,,34,0.7,9.00,0.9
Ty Johnson,,,RB,NYJ,@ NE,25th,19.00,9500,7.4,18.2,4.3,3.2,4.8,0,0,0,11.74,11.74,100,,0,1.2,7.80,0.8
Damiere Byrd,,,WR,NE,vs NYJ,32nd,22.00,9500,1.8,15.3,5.4,5.1,6.4,0,0,0,7.15,7.15,100,,0,0.8,1.60,0.2
Irv Smith Jr.,,,TE,MIN,@ DET,15th,28.25,9500,1.7,16.5,5.9,,7.2,0,0,0,7.63,7.63,100,,8,0.8,4.00,0.4
Justin Tucker,,,K,BAL,@ CIN,28th,29.00,9500,5.4,15.7,4.1,9.4,9.1,0,0,0,9.50,9.50,100,,58,1,8.00,0.8
A.J. Green,,,WR,CIN,vs BAL,17th,16.00,9500,0,18.9,8.3,,5.9,0,0,0,6.48,6.48,100,,25,0.7,0.00,
Michael Pittman,,,WR,IND,vs JAC,24th,31.50,9500,3.4,15.4,4.8,,6.2,0,0,0,8.20,8.20,100,,28,0.9,4.00,0.4
Keelan Cole,,,WR,JAC,@ IND,16th,16.50,9500,2,16.5,5.8,5.6,7.9,0,0,0,7.75,7.75,100,,2,0.8,3.80,0.4
