Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2017 Avg,2018 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Brandon LaFell,,,WR,LV,@ SF,16th,22.50,8500,0.7,13.7,5.2,6.2,11.4,0,0,0,5.87,5.87,100,,27,0.7,3.50,0.4
Dalvin Cook,,,RB,MIN,vs DET,27th,25.75,8500,0,18.5,9.5,15,7.7,0,0,0,4.24,4.24,100,,42,0.5,12.90,1.5
Chris Hogan,,,WR,NE,vs GB,30th,30.50,8500,2.9,19.6,6.7,10.4,7.1,0,0,0,9.58,9.58,100,,0,1.1,0.00,
Randall Cobb,,,WR,GB,@ NE,21st,25.50,8500,3.3,19.1,6.3,9,9.5,0,0,0,9.62,9.62,100,,28,1.1,4.90,0.6
Tajae Sharpe,,,WR,TEN,@ DAL,1st,18.00,8500,2.3,13.6,4.5,,4,0,0,0,6.83,6.83,100,,0,0.8,0.50,0.1
Daniel Carlson,,,K,LV,@ SF,21st,22.50,8000,2.4,11.4,3.6,,,0,0,0,5.95,5.95,100,,55,0.7,3.00,0.4
Martavis Bryant,,,WR,LV,@ SF,16th,22.50,8000,1.9,19.1,6.9,7.6,5.5,0,0,0,8.75,8.75,100,,22,1.1,5.60,0.7
Geronimo Allison,,,WR,GB,@ NE,21st,25.50,8000,0,6.6,4.4,2.9,10.5,0,0,0,0.00,0.00,100,,0,0,,
Benjamin Watson,,,TE,NO,vs LAR,17th,27.75,8000,3,16.5,5.4,6.7,6.8,0,0,0,8.38,8.38,100,,11,1,13.70,1.7
Kyle Juszczyk,,,RB,SF,vs LV,28th,21.50,7500,2.4,11.2,3.5,,5,0,0,0,5.94,5.94,100,,13,0.8,2.10,0.3
Raheem Mostert,,,RB,SF,vs LV,28th,21.50,7500,0,19.5,9.4,0.3,4.2,0,0,0,5.39,5.39,100,,0,0.7,14.60,1.9
LeGarrette Blount,,,RB,DET,@ MIN,4th,21.75,7500,0,15.4,7.0,7.1,5.8,0,0,0,4.85,4.85,100,,17,0.6,1.50,0.2
Kyle Rudolph,,,TE,MIN,vs DET,28th,25.75,7500,3.8,17.5,5.5,8,7.5,0,0,0,9.29,9.29,100,,21,1.2,3.80,0.5
Marquez Valdes-Scantling,,,WR,GB,@ NE,21st,25.50,7500,0,16.8,6.7,,6.4,0,0,0,6.72,6.72,100,,0,0.9,11.60,1.5
Josh Reynolds,,,WR,LAR,@ NO,32nd,28.75,7500,0.6,13.1,5.0,2.7,5.2,0,0,0,5.58,5.58,100,,4,0.7,,
Tre'Quan Smith,,,WR,NO,vs LAR,7th,27.75,7500,4.4,20.7,6.5,,6,0,0,0,10.91,10.91,100,,2,1.5,9.30,1.2
Michael Gallup,,,WR,DAL,vs TEN,19th,22.00,7500,0,17.3,6.9,,4.3,0,0,0,6.91,6.91,100,,17,0.9,6.60,0.9
Pierre Garcon,,,WR,SF,vs LV,24th,21.50,7000,1.8,12.8,4.4,8.8,4.8,0,0,0,6.24,6.24,100,,48,0.9,13.10,1.9
Michael Roberts,,,TE,DET,@ MIN,20th,21.75,7000,0.6,11.1,4.2,1.3,8.8,0,0,0,4.79,4.79,100,,0,0.7,1.70,0.2
Theo Riddick,,,RB,DET,@ MIN,4th,21.75,7000,0,12.4,5.4,8,5.7,0,0,0,4.31,4.31,100,,33,0.6,7.10,1
Jamaal Williams,,,RB,GB,@ NE,7th,25.50,7000,1.2,18,6.7,9.3,5.9,0,0,0,7.94,7.94,100,,12,1.1,6.40,0.9
Cameron Merh,,,WR,NO,vs LAR,7th,27.75,7000,0.6,17.1,6.6,,6.6,0,0,0,7.22,7.22,100,,7,1,,
Tavon Austin,,,WR,DAL,vs TEN,19th,22.00,7000,0,9.3,6.2,2.6,5.7,0,0,0,0.00,0.00,100,,0,0,,
Allen Hurns,,,WR,DAL,vs TEN,19th,22.00,7000,0.6,15.3,5.9,6.8,4,0,0,0,6.48,6.48,100,,16,0.9,8.80,1.3
Dwayne Harris,,,WR,LV,@ SF,16th,22.50,6500,0,6.3,4.2,0,0.8,0,0,0,0.00,0.00,100,,0,0,1.80,0.3
DeAndre Washington,,,RB,LV,@ SF,15th,22.50,6500,0,9.9,5.0,4.5,0.4,0,0,0,2.43,2.43,100,,0,0.4,2.70,0.4
Dante Pettis,,,WR,SF,vs LV,24th,21.50,6500,0,13.6,6.1,,3.4,0,0,0,4.42,4.42,100,,0,0.7,0.00,
Laquon Treadwell,,,WR,MIN,vs DET,8th,25.75,6500,3.8,10.8,2.8,2.1,5,0,0,0,6.57,6.57,100,,7,1,4.70,0.7
Phillip Dorsett,,,WR,NE,vs GB,30th,30.50,6500,0,9.1,4.7,2.9,7,0,0,0,2.02,2.02,100,,6,0.3,4.50,0.7
Malcolm Brown,,,RB,LAR,@ NO,13th,28.75,6500,0,10.3,4.5,3.5,4.1,0,0,0,3.55,3.55,100,,0,0.5,8.30,1.3
Luke Stocker,,,TE,TEN,@ DAL,11th,18.00,6500,0.9,6.4,2.2,2.8,2.2,0,0,0,3.08,3.08,100,,0,0.5,1.00,0.2
Taywan Taylor,,,WR,TEN,@ DAL,1st,18.00,6500,2,14,4.8,2.4,5.2,0,0,0,6.75,6.75,100,,0,1,3.40,0.5
Jonnu Smith,,,TE,TEN,@ DAL,11th,18.00,6500,0,11.3,5.1,2.7,1,0,0,0,3.65,3.65,100,,0,0.6,10.30,1.6
Geoff Swaim,,,TE,DAL,vs TEN,1st,22.00,6500,0,3.9,2.6,1.8,6,0,0,0,0.00,0.00,100,,4,0,,
Jeff Wilson,,,RB,SF,vs LV,28th,21.50,6000,0,12.3,8.2,,,0,0,0,0.00,0.00,100,,0,0,,
Johnny Holton,,,WR,LV,@ SF,16th,22.50,6000,0,5.3,3.5,5,,0,0,0,0.00,0.00,100,,0,0,,
Ross Dwelley,,,TE,SF,vs LV,24th,21.50,6000,0,5,3.3,,,0,0,0,0.00,0.00,100,,3,0,1.30,0.2
Keith Smith,,,RB,LV,@ SF,15th,22.50,6000,0,1.1,0.7,,1.4,0,0,0,0.00,0.00,100,,0,0,,
AJ McCarron,,,QB,LV,@ SF,17th,22.50,6000,0,11,7.3,1.3,,0,0,0,0.00,0.00,100,,0,0,0.32,0.1
Derek Carrier,,,TE,LV,@ SF,23rd,22.50,6000,0,3.8,2.5,1.2,1.3,0,0,0,0.00,0.00,100,,0,0,1.30,0.2
Lee Smith,,,TE,LV,@ SF,23rd,22.50,6000,0,3.8,2.5,1.9,3.8,0,0,0,0.00,0.00,100,,0,0,,
Marcell Ateman,,,WR,LV,@ SF,16th,22.50,6000,0,4.2,2.8,,,0,0,0,0.00,0.00,100,,38,0,,
Trent Taylor,,,WR,SF,vs LV,24th,21.50,6000,1.7,10.2,3.4,5,4.1,0,0,0,5.11,5.11,100,,0,0.9,,
Steven Dunbar,,,WR,SF,vs LV,24th,21.50,6000,0,1.5,1.0,,,0,0,0,0.00,0.00,100,,47,0,,
Nick Mullens,,,QB,SF,vs LV,27th,21.50,6000,8.2,26.4,7.3,,,0,0,0,15.48,15.48,100,,32,2.6,22.18,3.7
Ryan Yurachek,,,RB,LV,@ SF,15th,22.50,6000,0,0.3,0.2,,,0,0,0,0.00,0.00,100,,0,0,,
Kendrick Bourne,,,WR,SF,vs LV,24th,21.50,6000,2,13,4.4,3.4,5,0,0,0,6.35,6.35,100,,17,1.1,7.60,1.3
Garrett Celek,,,TE,SF,vs LV,24th,21.50,6000,0,8.3,4.4,5.2,2.6,0,0,0,1.66,1.66,100,,2,0.3,,
Victor Bolden Jr.,,,WR,SF,vs LV,24th,21.50,6000,0,3.3,2.2,0,1.5,0,0,0,0.00,0.00,100,,0,0,,
Saeed Blacknall,,,WR,LV,@ SF,16th,22.50,6000,0,7.8,5.2,,,0,0,0,0.00,0.00,100,,0,0,,
Paul Butler,,,TE,LV,@ SF,23rd,22.50,6000,0,3,2.0,,,0,0,0,0.00,0.00,100,,23,0,,
Cole Wick,,,TE,SF,vs LV,24th,21.50,6000,0,1.2,0.8,,0,0,0,0,0.00,0.00,100,,11,0,,
Richie James,,,WR,SF,vs LV,24th,21.50,6000,0,7.8,5.2,,0.3,0,0,0,0.00,0.00,100,,0,0,7.00,1.2
Aldrick Robinson,,,WR,MIN,vs DET,8th,25.75,6000,0,10.5,4.2,3.4,5,0,0,0,4.21,4.21,100,,0,0.7,3.00,0.5
Equanimeous St. Brown,,,WR,GB,@ NE,21st,25.50,6000,0,7.7,3.3,,5.6,0,0,0,2.72,2.72,100,,0,0.5,0.90,0.2
Cordarrelle Patterson,,,WR,NE,vs GB,30th,30.50,6000,0,10.5,4.5,4.4,5,0,0,0,3.72,3.72,100,,0,0.6,13.30,2.2
Josh Hill,,,TE,NO,vs LAR,17th,27.75,6000,1.2,9.5,3.3,3.4,4.5,0,0,0,4.53,4.53,100,,0,0.8,2.00,0.3
Austin Davis,,,QB,TEN,@ DAL,1st,18.00,6000,0,6,4.0,-0.1,,0,0,0,0.00,0.00,100,,17,0,,
Rod Smith,,,RB,DAL,vs TEN,12th,22.00,6000,0,6.6,2.9,,1.2,0,0,0,2.26,2.26,100,,0,0.4,1.30,0.2
Dalyn Dawkins,,,RB,TEN,@ DAL,3rd,18.00,6000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,38,0,,
Dalton Schultz,,,TE,DAL,vs TEN,1st,22.00,6000,0,6,4.0,,1.7,0,0,0,0.00,0.00,100,,7,0,,
Jamize Olawale,,,RB,DAL,vs TEN,12th,22.00,6000,0,0.9,0.6,,0.8,0,0,0,0.00,0.00,100,,0,0,,
Blake Jarwin,,,TE,DAL,vs TEN,1st,22.00,6000,0,10.1,5.5,,0.6,0,0,0,1.89,1.89,100,,0,0.3,2.50,0.4
Lance Lenoir,,,WR,DAL,vs TEN,19th,22.00,6000,0,8.9,5.9,,,0,0,0,0.00,0.00,100,,0,0,,
Jordan Chunn,,,RB,DAL,vs TEN,12th,22.00,6000,0,2.6,1.7,,,0,0,0,0.00,0.00,100,,35,0,,
Rico Gathers,,,TE,DAL,vs TEN,1st,22.00,6000,0,4.7,1.9,,1.1,0,0,0,1.82,1.82,100,,0,0.3,,
Brice Butler,,,WR,DAL,vs TEN,19th,22.00,6000,0,5.9,3.9,4.8,0,0,0,0,0.00,0.00,100,,0,0,,
Mike White,,,QB,DAL,vs TEN,2nd,22.00,6000,0,2,1.3,,,0,0,0,0.00,0.00,100,,58,0,,
Cameron Batson,,,WR,TEN,@ DAL,1st,18.00,6000,0,4.7,3.1,,0,0,0,0,0.00,0.00,100,,0,0,3.10,0.5
Terrance Williams,,,WR,DAL,vs TEN,19th,22.00,6000,0,7.2,4.8,5.3,1.4,0,0,0,0.00,0.00,100,,25,0,,
Anthony Firkser,,,TE,TEN,@ DAL,11th,18.00,6000,0,6.3,4.2,,3.5,0,0,0,0.00,0.00,100,,0,0,,
Darius Jennings,,,WR,TEN,@ DAL,1st,18.00,6000,0,3.3,2.2,,1.9,0,0,0,0.00,0.00,100,,0,0,4.10,0.7
MyCole Pruitt,,,TE,TEN,@ DAL,11th,18.00,6000,0,4.1,2.7,,,0,0,0,0.00,0.00,100,,7,0,,
Cooper Rush,,,QB,DAL,vs TEN,2nd,22.00,6000,0,6.8,4.5,0.7,,0,0,0,0.00,0.00,100,,10,0,,
Deonte Thompson,,,WR,DAL,vs TEN,19th,22.00,6000,0,6.8,4.5,5.3,2.3,0,0,0,0.00,0.00,100,,0,0,3.10,0.5
Darius Jackson,,,RB,DAL,vs TEN,12th,22.00,6000,0,5.1,3.4,,,0,0,0,0.00,0.00,100,,8,0,,
Blaine Gabbert,,,QB,TEN,@ DAL,1st,18.00,6000,0,11.3,7.5,13.5,4.3,0,0,0,0.00,0.00,100,,18,0,,
David Fluellen,,,RB,TEN,@ DAL,3rd,18.00,6000,0,6.5,4.3,0.5,,0,0,0,0.00,0.00,100,,0,0,,
Luke Willson,,,TE,DET,@ MIN,20th,21.75,5500,1.5,9,3.0,3.6,1.7,0,0,0,4.52,4.52,100,,0,0.8,2.70,0.5
TJ Jones,,,WR,DET,@ MIN,4th,21.75,5500,2.2,12.9,4.3,4.8,1.7,0,0,0,6.49,6.49,100,,0,1.2,2.30,0.4
C.J. Ham,,,RB,MIN,vs DET,27th,25.75,5500,0,3.3,2.2,,,0,0,0,0.00,0.00,100,,0,0,,
Lance Kendricks,,,TE,GB,@ NE,26th,25.50,5500,1.3,10,3.5,3.2,2.7,0,0,0,4.79,4.79,100,,0,0.9,0.00,
Roc Thomas,,,RB,MIN,vs DET,27th,25.75,5000,0,12.5,8.3,,1.2,0,0,0,0.00,0.00,100,,0,0,,
Chris Lacy,,,WR,DET,@ MIN,4th,21.75,5000,0,3.3,2.2,,,0,0,0,0.00,0.00,100,,0,0,,
Chad Beebe,,,WR,MIN,vs DET,8th,25.75,5000,0,6.5,4.3,,,0,0,0,0.00,0.00,100,,0,0,3.60,0.7
Jake Rudock,,,QB,DET,@ MIN,14th,21.75,5000,0,8.6,5.7,0,,0,0,0,0.00,0.00,100,,19,0,,
Trevor Siemian,,,QB,MIN,vs DET,21st,25.75,5000,0,11.3,7.5,12.7,,0,0,0,0.00,0.00,100,,30,0,,
Jerome Cunningham,,,TE,DET,@ MIN,20th,21.75,5000,0,2.3,1.5,,,0,0,0,0.00,0.00,100,,29,0,,
Hakeem Valles,,,TE,DET,@ MIN,20th,21.75,5000,0,2.4,1.6,,1.1,0,0,0,0.00,0.00,100,,20,0,,
Ameer Abdullah,,,RB,DET,@ MIN,4th,21.75,5000,0,6.9,4.6,8,0.3,0,0,0,0.00,0.00,100,,0,0,,
Levine Toilolo,,,TE,DET,@ MIN,20th,21.75,5000,0,4.7,3.1,2.6,1.3,0,0,0,0.00,0.00,100,,0,0,,
Joel Bouagnon,,,RB,DET,@ MIN,4th,21.75,5000,0,3.6,2.4,,,0,0,0,0.00,0.00,100,,56,0,,
Matt Cassel,,,QB,DET,@ MIN,14th,21.75,5000,0,8.6,5.7,2.2,-0.5,0,0,0,0.00,0.00,100,,0,0,,
David Morgan,,,TE,MIN,vs DET,28th,25.75,5000,0,2.7,1.8,2.6,1.2,0,0,0,0.00,0.00,100,,0,0,,
Tyler Conklin,,,TE,MIN,vs DET,28th,25.75,5000,0,4.5,3.0,,1.2,0,0,0,0.00,0.00,100,,0,0,,
Nick Bellore,,,RB,DET,@ MIN,4th,21.75,5000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Jeff Badet,,,WR,MIN,vs DET,8th,25.75,5000,0,1.7,1.1,,,0,0,0,0.00,0.00,100,,15,0,,
Brandon Zylstra,,,WR,MIN,vs DET,8th,25.75,5000,0,6.6,4.4,,1.4,0,0,0,0.00,0.00,100,,0,0,0.00,
Kyle Sloter,,,QB,MIN,vs DET,21st,25.75,5000,0,7.5,5.0,,,0,0,0,0.00,0.00,100,,41,0,,
Cole Hikutini,,,TE,MIN,vs DET,28th,25.75,5000,0,1.4,0.9,1.3,,0,0,0,0.00,0.00,100,,31,0,,
Brandon Powell,,,WR,DET,@ MIN,4th,21.75,5000,0,4.8,3.2,,0,0,0,0,0.00,0.00,100,,0,0,0.00,
Mike Boone,,,RB,MIN,vs DET,27th,25.75,5000,0,9.3,6.2,,1,0,0,0,0.00,0.00,100,,0,0,,
Brian Hoyer,,,QB,NE,vs GB,22nd,30.50,5000,0,13.1,8.7,6.2,-0.3,0,0,0,0.00,0.00,100,,0,0,,
DeShone Kizer,,,QB,GB,@ NE,28th,25.50,5000,0,11.7,7.8,13.2,-0.8,0,0,0,0.00,0.00,100,,26,0,,
James Develin,,,RB,NE,vs GB,16th,30.50,5000,0,4.8,3.2,1.2,1,0,0,0,0.00,0.00,100,,0,0,0.50,0.1
Joe Kerridge,,,RB,GB,@ NE,7th,25.50,5000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Marcedes Lewis,,,TE,GB,@ NE,26th,25.50,5000,0,5.6,3.7,4.5,0,0,0,0,0.00,0.00,100,,0,0,1.00,0.2
Stephen Anderson,,,TE,NE,vs GB,7th,30.50,5000,0,4.7,3.1,3.8,,0,0,0,0.00,0.00,100,,0,0,,
Robert Tonyan,,,TE,GB,@ NE,26th,25.50,5000,0,9.2,6.1,,0,0,0,0,0.00,0.00,100,,5,0,,
Tim Boyle,,,QB,GB,@ NE,28th,25.50,5000,0,5.9,3.9,,,0,0,0,0.00,0.00,100,,0,0,,
J'Mon Moore,,,WR,GB,@ NE,21st,25.50,5000,0,4.8,3.2,,1.5,0,0,0,0.00,0.00,100,,0,0,,
Riley McCarron,,,WR,NE,vs GB,30th,30.50,5000,0,4.1,2.7,,-2,0,0,0,0.00,0.00,100,,0,0,,
Matt Slater,,,WR,NE,vs GB,30th,30.50,5000,0,0,0.0,,,0,0,0,0.00,0.00,100,,0,0,,
Dwayne Allen,,,TE,NE,vs GB,7th,30.50,5000,0,10.8,5.2,1.6,0.1,0,0,0,2.99,2.99,100,,0,0.6,2.60,0.5
Ralph Webb,,,RB,NE,vs GB,16th,30.50,5000,0,11.9,7.9,,,0,0,0,0.00,0.00,100,,37,0,,
Danny Etling,,,QB,NE,vs GB,22nd,30.50,5000,0,16.8,11.2,,,0,0,0,0.00,0.00,100,,0,0,,
Jacob Hollister,,,TE,NE,vs GB,7th,30.50,5000,0,6.6,4.4,0.7,5,0,0,0,0.00,0.00,100,,0,0,,
Gerald Everett,,,TE,LAR,@ NO,2nd,28.75,5000,0,10.3,4.2,3.2,2.1,0,0,0,3.95,3.95,100,,0,0.8,8.30,1.7
Taysom Hill,,,QB,NO,vs LAR,9th,27.75,5000,0,15.9,6.5,,3.3,0,0,0,6.17,6.17,100,,0,1.2,1.00,0.2
Tyler Higbee,,,TE,LAR,@ NO,2nd,28.75,5000,0,11.3,5.2,3.3,2.7,0,0,0,3.54,3.54,100,,0,0.7,5.00,1
Dan Arnold,,,TE,NO,vs LAR,17th,27.75,4500,0,6.3,4.2,,4.5,0,0,0,0.00,0.00,100,,14,0,0.00,
Brandon Allen,,,QB,LAR,@ NO,23rd,28.75,4000,0,9.2,6.1,,,0,0,0,0.00,0.00,100,,23,0,,
Sean Mannion,,,QB,LAR,@ NO,23rd,28.75,4000,0,5.6,3.7,1,0.1,0,0,0,0.00,0.00,100,,0,0,,
Henry Krieger-Coble,,,TE,LAR,@ NO,2nd,28.75,4000,0,2.1,1.4,,,0,0,0,0.00,0.00,100,,33,0,,
