Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2017 Avg,2018 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Andy Dalton,,,QB,CIN,@ ATL,16th,24.50,14500,13.4,32.2,7.5,13.9,20.7,0,0,0,20.91,20.91,100,,50,1.4,25.78,1.8
A.J. Green,,,WR,CIN,@ ATL,19th,24.50,14500,6.2,27,8.3,11.8,17.3,0,0,0,14.50,14.50,100,,25,1,15.80,1.1
Saquon Barkley,,,RB,NYG,vs NO,10th,24.50,14500,8.8,33.3,9.8,,19.3,0,0,0,18.61,18.61,100,,42,1.3,19.00,1.3
Joe Flacco,,,QB,BAL,@ PIT,24th,24.00,14500,13,29.5,6.6,12.4,19,0,0,0,19.60,19.60,100,,52,1.4,22.22,1.5
Odell Beckham Jr.,,,WR,NYG,vs NO,31st,24.50,14000,7.6,28.3,8.3,15.4,13,0,0,0,15.89,15.89,100,,42,1.1,10.50,0.8
James Conner,,,RB,PIT,vs BAL,19th,27.00,14000,7.5,30.5,9.2,1.2,20.2,0,0,0,16.73,16.73,100,,13,1.2,7.90,0.6
JuJu Smith-Schuster,,,WR,PIT,vs BAL,8th,27.00,14000,7.3,26.3,7.6,11.8,18.4,0,0,0,14.88,14.88,100,,33,1.1,8.00,0.6
Kareem Hunt,,,RB,KC,@ DEN,17th,28.25,14000,6.6,28.6,8.8,16.5,11.9,0,0,0,15.42,15.42,100,,35,1.1,25.00,1.8
Jared Goff,,,QB,LAR,vs MIN,1st,28.00,13500,10,30.7,8.3,17.3,21,0,0,0,18.28,18.28,100,,48,1.4,39.30,2.9
Tevin Coleman,,,RB,ATL,vs CIN,29th,27.50,13500,5.3,23.6,7.3,10.1,12.4,0,0,0,12.60,12.60,100,,14,0.9,9.20,0.7
Eli Manning,,,QB,NYG,vs NO,29th,24.50,13000,12.5,30.5,7.2,13.4,13.8,0,0,0,19.70,19.70,100,,52,1.5,14.70,1.1
Emmanuel Sanders,,,WR,DEN,vs KC,20th,25.25,13000,5.7,24.2,7.4,7.6,17.3,0,0,0,13.07,13.07,100,,26,1,8.80,0.7
Travis Kelce,,,TE,KC,@ DEN,22nd,28.25,13000,7.6,26.3,7.5,13,14.3,0,0,0,15.05,15.05,100,,41,1.2,17.30,1.3
Adam Thielen,,,WR,MIN,@ LAR,21st,21.00,12500,6.6,27.6,8.4,11.6,18.6,0,0,0,15.03,15.03,100,,24,1.2,23.50,1.9
Giovani Bernard,,,RB,CIN,@ ATL,8th,24.50,12500,9.2,24.2,6.0,8.1,8.2,0,0,0,15.19,15.19,100,,14,1.2,23.60,1.9
Case Keenum,,,QB,DEN,vs KC,28th,25.25,12500,10.5,28.5,7.2,16.3,14.8,0,0,0,17.74,17.74,100,,40,1.4,8.80,0.7
Devonta Freeman,,,RB,ATL,vs CIN,29th,27.50,12000,0,13.4,8.9,13,6.5,0,0,0,0.00,0.00,100,,35,0,,
Calvin Ridley,,,WR,ATL,vs CIN,15th,27.50,12000,5.3,25.8,8.2,,17.2,0,0,0,13.49,13.49,100,,34,1.1,19.50,1.6
Ted Ginn Jr.,,,WR,NO,@ NYG,32nd,27.50,12000,3.7,19.2,6.2,9.7,11.3,0,0,0,9.91,9.91,100,,17,0.8,0.10,0
John Brown,,,WR,BAL,@ PIT,28th,24.00,12000,5.1,21.1,6.4,5.9,13.4,0,0,0,11.45,11.45,100,,25,1,19.40,1.6
Sammy Watkins,,,WR,KC,@ DEN,17th,28.25,12000,4.7,24.7,8.0,8.1,11.9,0,0,0,12.69,12.69,100,,12,1.1,0.00,
Robert Woods,,,WR,LAR,vs MIN,2nd,28.00,11500,5.5,22.5,6.8,11.8,15.2,0,0,0,12.34,12.34,100,,36,1.1,18.60,1.6
Stefon Diggs,,,WR,MIN,@ LAR,21st,21.00,11500,5.2,25.2,8.0,12.5,15.9,0,0,0,13.19,13.19,100,,35,1.1,17.80,1.5
Brandin Cooks,,,WR,LAR,vs MIN,2nd,28.00,11500,6.1,25.6,7.8,11,14.6,0,0,0,13.87,13.87,100,,33,1.2,22.10,1.9
Tyler Boyd,,,WR,CIN,@ ATL,19th,24.50,11500,5.8,22.3,6.6,4.6,15,0,0,0,12.43,12.43,100,,22,1.1,15.50,1.3
Alex Collins,,,RB,BAL,@ PIT,20th,24.00,11500,6.5,21,5.8,10.6,10.6,0,0,0,12.34,12.34,100,,26,1.1,9.00,0.8
Michael Crabtree,,,WR,BAL,@ PIT,28th,24.00,11500,3.3,20.3,6.8,11,9.7,0,0,0,10.09,10.09,100,,31,0.9,4.40,0.4
Demaryius Thomas,,,WR,DEN,vs KC,20th,25.25,11500,5.7,19.7,5.6,10.3,9.5,0,0,0,11.33,11.33,100,,41,1,4.40,0.4
Dalvin Cook,,,RB,MIN,@ LAR,21st,21.00,11000,4.4,28.2,9.5,15,10.5,0,0,0,13.91,13.91,100,,42,1.3,2.00,0.2
Javorius Allen,,,RB,BAL,@ PIT,20th,24.00,11000,6.2,21.5,6.1,8.9,13.6,0,0,0,12.34,12.34,100,,14,1.1,5.70,0.5
Mohamed Sanu,,,WR,ATL,vs CIN,15th,27.50,10500,2.7,15.4,5.1,9.2,6.6,0,0,0,7.75,7.75,100,,26,0.7,14.10,1.3
Sterling Shepard,,,WR,NYG,vs NO,31st,24.50,10500,6.2,21.5,6.1,10.5,9.4,0,0,0,12.30,12.30,100,,39,1.2,20.70,2
Phillip Lindsay,,,RB,DEN,vs KC,15th,25.25,10500,3.9,21.1,6.9,,10.3,0,0,0,10.78,10.78,100,,27,1,14.90,1.4
Cooper Kupp,,,WR,LAR,vs MIN,2nd,28.00,10000,4.5,23.3,7.5,10.2,13.1,0,0,0,12.00,12.00,100,,40,1.2,32.70,3.3
Wil Lutz,,,K,NO,@ NYG,27th,27.50,10000,4.7,13.7,3.6,9.9,9.7,0,0,0,8.25,8.25,100,,61,0.8,16.00,1.6
Vance McDonald,,,TE,PIT,vs BAL,18th,27.00,10000,0.7,13,4.9,4.4,11.7,0,0,0,5.61,5.61,100,,0,0.6,6.70,0.7
Latavius Murray,,,RB,MIN,@ LAR,21st,21.00,9500,0.2,18.4,7.3,9.3,3.9,0,0,0,7.49,7.49,100,,22,0.8,4.80,0.5
Kyle Rudolph,,,TE,MIN,@ LAR,20th,21.00,9500,3.2,17,5.5,8,10.5,0,0,0,8.70,8.70,100,,21,0.9,8.20,0.9
Dan Bailey,,,K,MIN,@ LAR,15th,21.00,9500,1.6,12.1,4.2,7.4,,0,0,0,5.75,5.75,100,,45,0.6,12.00,1.3
Matt Bryant,,,K,ATL,vs CIN,31st,27.50,9500,2.3,12.8,4.2,10.2,6.3,0,0,0,6.50,6.50,100,,53,0.7,14.00,1.5
Austin Hooper,,,TE,ATL,vs CIN,32nd,27.50,9500,2.5,15.8,5.3,5.5,8,0,0,0,7.82,7.82,100,,22,0.8,2.40,0.3
Aldrick Rosas,,,K,NYG,vs NO,18th,24.50,9500,3.2,12.2,3.6,5.3,9,0,0,0,6.80,6.80,100,,41,0.7,4.00,0.4
Jesse James,,,TE,PIT,vs BAL,18th,27.00,9500,2,12.3,4.1,5.2,10.3,0,0,0,6.13,6.13,100,,0,0.6,2.80,0.3
Royce Freeman,,,RB,DEN,vs KC,15th,25.25,9500,7.4,17.2,3.9,,9.4,0,0,0,11.34,11.34,100,,36,1.2,12.70,1.3
Randy Bullock,,,K,CIN,@ ATL,8th,24.50,9000,3.5,13,3.8,6.5,8.3,0,0,0,7.30,7.30,100,,47,0.8,7.00,0.8
Tyler Eifert,,,TE,CIN,@ ATL,17th,24.50,9000,1,17,6.4,3.3,6.5,0,0,0,7.38,7.38,100,,12,0.8,11.80,1.3
Cameron Merh,,,WR,NO,@ NYG,32nd,27.50,9000,0,14.5,6.6,,7.6,0,0,0,4.57,4.57,100,,7,0.5,4.70,0.5
Justin Tucker,,,K,BAL,@ PIT,1st,24.00,9000,2.8,13.1,4.1,10.1,10.7,0,0,0,6.90,6.90,100,,58,0.8,16.00,1.8
Sam Ficken,,,K,LAR,vs MIN,26th,28.00,8500,1.9,13.4,4.6,7,5,0,0,0,6.50,6.50,100,,30,0.8,8.00,0.9
Evan Engram,,,TE,NYG,vs NO,3rd,24.50,8500,0,8.3,5.5,9.4,7.1,0,0,0,0.00,0.00,100,,34,0,,
Willie Snead,,,WR,BAL,@ PIT,28th,24.00,8500,2,16,5.6,1.5,8.7,0,0,0,7.56,7.56,100,,16,0.9,8.60,1
Chris Boswell,,,K,PIT,vs BAL,22nd,27.00,8500,2.1,13.4,4.5,9.7,4,0,0,0,6.60,6.60,100,,45,0.8,6.00,0.7
Brandon McManus,,,K,DEN,vs KC,10th,25.25,8500,3.4,14.6,4.5,7.3,7.7,0,0,0,7.85,7.85,100,,46,0.9,13.00,1.5
Harrison Butker,,,K,KC,@ DEN,11th,28.25,8500,3.3,13.8,4.2,11.6,7.7,0,0,0,7.50,7.50,100,,55,0.9,9.00,1.1
Laquon Treadwell,,,WR,MIN,@ LAR,21st,21.00,8000,1.7,8.7,2.8,2.1,5.8,0,0,0,4.53,4.53,100,,7,0.6,6.70,0.8
Ito Smith,,,RB,ATL,vs CIN,29th,27.50,8000,1.4,10.9,3.8,,5.5,0,0,0,5.17,5.17,100,,14,0.6,12.30,1.5
Benjamin Watson,,,TE,NO,@ NYG,14th,27.50,8000,2.1,15.6,5.4,6.7,6.5,0,0,0,7.48,7.48,100,,11,0.9,2.80,0.4
James Washington,,,WR,PIT,vs BAL,8th,27.00,8000,1.5,16.2,5.9,,5.7,0,0,0,7.35,7.35,100,,0,0.9,2.00,0.3
Tyler Higbee,,,TE,LAR,vs MIN,9th,28.00,7500,0,11.1,5.2,3.3,5.7,0,0,0,3.26,3.26,100,,0,0.4,0.00,
C.J. Uzomah,,,TE,CIN,@ ATL,17th,24.50,7500,0,8.1,3.5,2.2,5.3,0,0,0,2.83,2.83,100,,19,0.4,1.10,0.1
Rhett Ellison,,,TE,NYG,vs NO,3rd,24.50,7500,1.6,9.1,3.0,4,5,0,0,0,4.60,4.60,100,,0,0.6,4.40,0.6
Ryan Switzer,,,WR,PIT,vs BAL,8th,27.00,7500,0.7,7.7,2.8,0.7,3.9,0,0,0,3.47,3.47,100,,0,0.5,6.80,0.9
Courtland Sutton,,,WR,DEN,vs KC,20th,25.25,7500,2.5,16.2,5.5,,3.9,0,0,0,7.99,7.99,100,,38,1.1,6.60,0.9
Malcolm Brown,,,RB,LAR,vs MIN,7th,28.00,7000,0,9.3,4.5,3.5,4.7,0,0,0,2.54,2.54,100,,0,0.4,,
John Ross,,,WR,CIN,@ ATL,19th,24.50,7000,0.1,16.9,6.7,-0.3,3.6,0,0,0,6.83,6.83,100,,0,1,12.20,1.7
Mark Andrews,,,TE,BAL,@ PIT,2nd,24.00,7000,0,13.7,6.2,,6.9,0,0,0,4.44,4.44,100,,25,0.6,2.20,0.3
Devontae Booker,,,RB,DEN,vs KC,15th,25.25,7000,0,11.7,4.7,5.9,3.7,0,0,0,4.68,4.68,100,,6,0.7,1.90,0.3
Jake Butt,,,TE,DEN,vs KC,19th,25.25,7000,0,3.3,2.2,,4.2,0,0,0,0.00,0.00,100,,0,0,,
Demarcus Robinson,,,WR,KC,@ DEN,17th,28.25,7000,0,8.1,5.4,4.1,3.4,0,0,0,0.00,0.00,100,,0,0,4.10,0.6
Gerald Everett,,,TE,LAR,vs MIN,9th,28.00,6500,0,8.3,4.2,3.2,1.5,0,0,0,1.99,1.99,100,,0,0.3,1.80,0.3
Marvin Hall,,,WR,ATL,vs CIN,15th,27.50,6500,0,8,3.9,0.5,2.4,0,0,0,2.10,2.10,100,,0,0.3,0.70,0.1
Zach Line,,,RB,NO,@ NYG,16th,27.50,6500,0,3,2.0,,2.8,0,0,0,0.00,0.00,100,,0,0,0.00,
Trey Edmunds,,,TE,PIT,vs BAL,18th,27.00,6500,0,4.2,2.8,3.6,,0,0,0,0.00,0.00,100,,0,0,,
Nick Boyle,,,TE,BAL,@ PIT,2nd,24.00,6500,0.9,7.1,2.5,2.4,3.3,0,0,0,3.36,3.36,100,,14,0.5,5.10,0.8
Maxx Williams,,,TE,BAL,@ PIT,2nd,24.00,6500,0,7.5,3.1,2.3,3.7,0,0,0,2.81,2.81,100,,3,0.4,7.60,1.2
Chris Conley,,,WR,KC,@ DEN,17th,28.25,6500,0,11.5,4.6,4.6,5.7,0,0,0,4.64,4.64,100,,10,0.7,3.30,0.5
Spencer Ware,,,RB,KC,@ DEN,17th,28.25,6500,0,14.3,6.5,,2.9,0,0,0,4.53,4.53,100,,25,0.7,0.60,0.1
Brandon Allen,,,QB,LAR,vs MIN,1st,28.00,6000,0,9.2,6.1,,,0,0,0,0.00,0.00,100,,23,0,,
Sean Mannion,,,QB,LAR,vs MIN,1st,28.00,6000,0,5.6,3.7,1,,0,0,0,0.00,0.00,100,,0,0,,
Trevor Siemian,,,QB,MIN,@ LAR,15th,21.00,6000,0,11.3,7.5,12.7,,0,0,0,0.00,0.00,100,,30,0,,
Kyle Sloter,,,QB,MIN,@ LAR,15th,21.00,6000,0,7.5,5.0,,,0,0,0,0.00,0.00,100,,41,0,,
Cole Hikutini,,,TE,MIN,@ LAR,20th,21.00,6000,0,1.4,0.9,1.3,,0,0,0,0.00,0.00,100,,31,0,,
Tyler Kroft,,,TE,CIN,@ ATL,17th,24.50,6000,0,9.7,5.1,6.9,1.9,0,0,0,2.06,2.06,100,,0,0.3,0.00,
Cody Latimer,,,WR,NYG,vs NO,31st,24.50,6000,0,6,4.0,4.7,2.4,0,0,0,0.00,0.00,100,,0,0,,
Roosevelt Nix,,,RB,PIT,vs BAL,19th,27.00,6000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Demetrius Harris,,,TE,KC,@ DEN,22nd,28.25,6000,0,7.3,3.3,2.9,7.8,0,0,0,2.31,2.31,100,,0,0.4,6.90,1.2
Anthony Sherman,,,RB,KC,@ DEN,17th,28.25,6000,0,5,3.3,,6.1,0,0,0,0.00,0.00,100,,0,0,,
Aldrick Robinson,,,WR,MIN,@ LAR,21st,21.00,5500,0,6.3,4.2,3.4,1.4,0,0,0,0.00,0.00,100,,0,0,16.30,3
Logan Paulsen,,,TE,ATL,vs CIN,32nd,27.50,5500,0,2.7,1.8,0,1.6,0,0,0,0.00,0.00,100,,0,0,8.20,1.5
Wayne Gallman,,,RB,NYG,vs NO,10th,24.50,5500,0,11.3,5.4,6.8,2,0,0,0,3.19,3.19,100,,8,0.6,1.80,0.3
Chris Moore,,,WR,BAL,@ PIT,28th,24.00,5500,0,5.6,2.6,4.2,1.6,0,0,0,1.65,1.65,100,,0,0.3,2.70,0.5
Justin Hunter,,,WR,PIT,vs BAL,8th,27.00,5500,0,5.6,3.7,2.1,1.1,0,0,0,0.00,0.00,100,,18,0,,
Stevan Ridley,,,RB,PIT,vs BAL,19th,27.00,5500,0,6.9,3.7,14,1.5,0,0,0,1.36,1.36,100,,0,0.2,,
Jeff Heuerman,,,TE,DEN,vs KC,19th,25.25,5500,0,8.3,3.6,3.1,1.9,0,0,0,2.87,2.87,100,,0,0.5,7.70,1.4
De'Anthony Thomas,,,WR,KC,@ DEN,17th,28.25,5500,0,4.7,3.1,2.4,2.2,0,0,0,0.00,0.00,100,,0,0,2.60,0.5
Roc Thomas,,,RB,MIN,@ LAR,21st,21.00,5000,0,12.5,8.3,,,0,0,0,0.00,0.00,100,,0,0,0.40,0.1
Temarrick Hemingway,,,TE,LAR,vs MIN,9th,28.00,5000,0,1.1,0.7,,,0,0,0,0.00,0.00,100,,22,0,,
Chad Beebe,,,WR,MIN,@ LAR,21st,21.00,5000,0,6.5,4.3,,,0,0,0,0.00,0.00,100,,0,0,,
Henry Krieger-Coble,,,TE,LAR,vs MIN,9th,28.00,5000,0,2.1,1.4,,,0,0,0,0.00,0.00,100,,33,0,,
Michael Thomas,,,WR,LAR,vs MIN,2nd,28.00,5000,0,4.2,2.8,2.4,,0,0,0,0.00,0.00,100,,0,0,,
David Morgan,,,TE,MIN,@ LAR,20th,21.00,5000,0,2.7,1.8,2.6,2.2,0,0,0,0.00,0.00,100,,0,0,0.80,0.2
Tyler Conklin,,,TE,MIN,@ LAR,20th,21.00,5000,0,4.5,3.0,,1.2,0,0,0,0.00,0.00,100,,0,0,,
C.J. Ham,,,RB,MIN,@ LAR,21st,21.00,5000,0,3.3,2.2,,,0,0,0,0.00,0.00,100,,0,0,,
Jeff Badet,,,WR,MIN,@ LAR,21st,21.00,5000,0,1.7,1.1,,,0,0,0,0.00,0.00,100,,15,0,,
Justin Davis,,,RB,LAR,vs MIN,7th,28.00,5000,0,4.5,3.0,0.1,,0,0,0,0.00,0.00,100,,25,0,,
Josh Reynolds,,,WR,LAR,vs MIN,2nd,28.00,5000,0,7.5,5.0,2.7,,0,0,0,0.00,0.00,100,,4,0,0.00,
Brandon Zylstra,,,WR,MIN,@ LAR,21st,21.00,5000,0,6.6,4.4,,,0,0,0,0.00,0.00,100,,0,0,,
Johnny Mundt,,,TE,LAR,vs MIN,9th,28.00,5000,0,4.1,2.7,,,0,0,0,0.00,0.00,100,,0,0,,
Steven Mitchell,,,WR,LAR,vs MIN,2nd,28.00,5000,0,2.9,1.9,,,0,0,0,0.00,0.00,100,,14,0,,
John Kelly,,,RB,LAR,vs MIN,7th,28.00,5000,0,8.6,5.7,,,0,0,0,0.00,0.00,100,,25,0,,
JoJo Natson Jr.,,,WR,LAR,vs MIN,2nd,28.00,5000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Mike Boone,,,RB,MIN,@ LAR,21st,21.00,5000,0,9.3,6.2,,1.6,0,0,0,0.00,0.00,100,,0,0,0.60,0.1
Khadarel Hodge,,,WR,LAR,vs MIN,2nd,28.00,5000,0,5,3.3,,,0,0,0,0.00,0.00,100,,0,0,,
Christian Hackenberg,,,QB,CIN,@ ATL,16th,24.50,5000,0,3.9,2.6,,,0,0,0,0.00,0.00,100,,46,0,,
Christian Blake,,,WR,ATL,vs CIN,15th,27.50,5000,0,3.5,2.3,,,0,0,0,0.00,0.00,100,,0,0,,
Moritz Boehringer,,,WR,CIN,@ ATL,19th,24.50,5000,0,0.6,0.4,,,0,0,0,0.00,0.00,100,,43,0,,
Mark Walton,,,RB,CIN,@ ATL,8th,24.50,5000,0,7.2,3.2,,,0,0,0,2.43,2.43,100,,6,0.5,4.70,0.9
Tra Carson,,,RB,CIN,@ ATL,8th,24.50,5000,0,4.5,3.0,,,0,0,0,0.00,0.00,100,,32,0,,
Auden Tate,,,WR,CIN,@ ATL,19th,24.50,5000,0,5.6,3.7,,,0,0,0,0.00,0.00,100,,12,0,,
Matt Schaub,,,QB,ATL,vs CIN,25th,27.50,5000,0,9.2,6.1,,0,0,0,0,0.00,0.00,100,,0,0,,
Jaeden Graham,,,TE,ATL,vs CIN,32nd,27.50,5000,0,4.4,2.9,,,0,0,0,0.00,0.00,100,,0,0,,
Ricky Ortiz,,,RB,ATL,vs CIN,29th,27.50,5000,0,1.7,1.1,,,0,0,0,0.00,0.00,100,,0,0,,
Kermit Whitfield,,,WR,CIN,@ ATL,19th,24.50,5000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,25,0,,
Devin Gray,,,WR,ATL,vs CIN,15th,27.50,5000,0,4.2,2.8,,,0,0,0,0.00,0.00,100,,0,0,,
Cody Core,,,WR,CIN,@ ATL,19th,24.50,5000,0,4.7,3.1,0,,0,0,0,0.00,0.00,100,,0,0,,
Alex Gray,,,TE,ATL,vs CIN,32nd,27.50,5000,0,0,0.0,,,0,0,0,0.00,0.00,100,,0,0,,
Alex Erickson,,,WR,CIN,@ ATL,19th,24.50,5000,0,5.1,3.4,1.9,0,0,0,0,0.00,0.00,100,,0,0,2.10,0.4
Quinton Flowers,,,RB,CIN,@ ATL,8th,24.50,5000,0,1.8,1.2,,,0,0,0,0.00,0.00,100,,29,0,,
Jeff Driskel,,,QB,CIN,@ ATL,16th,24.50,5000,0,10.8,7.2,,,0,0,0,0.00,0.00,100,,24,0,,
Jordan Franks,,,TE,CIN,@ ATL,17th,24.50,5000,0,2.9,1.9,,,0,0,0,0.00,0.00,100,,0,0,,
Eric Saubert,,,TE,ATL,vs CIN,32nd,27.50,5000,0,1.8,1.2,,0,0,0,0,0.00,0.00,100,,29,0,,
Justin Hardy,,,WR,ATL,vs CIN,15th,27.50,5000,0,4.7,3.1,4.2,0,0,0,0,0.00,0.00,100,,0,0,0.90,0.2
Russell Gage,,,WR,ATL,vs CIN,15th,27.50,5000,0,8,5.3,,,0,0,0,0.00,0.00,100,,12,0,,
Kurt Benkert,,,QB,ATL,vs CIN,25th,27.50,5000,0,6.5,4.3,,,0,0,0,0.00,0.00,100,,7,0,,
Josh Malone,,,WR,CIN,@ ATL,19th,24.50,5000,0,5.1,3.4,1.7,0.9,0,0,0,0.00,0.00,100,,0,0,,
Mason Schreck,,,TE,CIN,@ ATL,17th,24.50,5000,0,4.2,2.8,,,0,0,0,0.00,0.00,100,,0,0,,
Austin Carr,,,WR,NO,@ NYG,32nd,27.50,5000,0,8.2,3.7,,2,0,0,0,2.65,2.65,100,,0,0.5,,
Christian Scotland-Williamson,,,TE,PIT,vs BAL,18th,27.00,5000,0,0,0.0,,,0,0,0,0.00,0.00,100,,0,0,,
Christopher Ezeala,,,RB,BAL,@ PIT,20th,24.00,5000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Tim White,,,WR,BAL,@ PIT,28th,24.00,5000,0,6,4.0,,0,0,0,0,0.00,0.00,100,,0,0,1.90,0.4
Trey Griffey,,,WR,PIT,vs BAL,8th,27.00,5000,0,1.4,0.9,,,0,0,0,0.00,0.00,100,,57,0,,
Jordan Lasley,,,WR,BAL,@ PIT,28th,24.00,5000,0,2.3,1.5,,,0,0,0,0.00,0.00,100,,21,0,,
Lamar Jackson,,,QB,BAL,@ PIT,24th,24.00,5000,0,15.5,10.3,,1.8,0,0,0,0.00,0.00,100,,46,0,1.70,0.3
De'Lance Turner,,,RB,BAL,@ PIT,20th,24.00,5000,0,5.9,3.9,,,0,0,0,0.00,0.00,100,,0,0,1.90,0.4
Joshua Dobbs,,,QB,PIT,vs BAL,10th,27.00,5000,0,10.1,6.7,,,0,0,0,0.00,0.00,100,,0,0,,
Xavier Grimble,,,TE,PIT,vs BAL,18th,27.00,5000,0,4.4,2.9,1.5,0,0,0,0,0.00,0.00,100,,0,0,,
Jaylen Samuels,,,RB,PIT,vs BAL,19th,27.00,5000,0,8,5.3,,,0,0,0,0.00,0.00,100,,4,0,,
Eli Rogers,,,WR,PIT,vs BAL,8th,27.00,5000,0,6.6,4.4,2.7,,0,0,0,0.00,0.00,100,,12,0,,
Hayden Hurst,,,TE,BAL,@ PIT,2nd,24.00,5000,0,6.5,4.3,,,0,0,0,0.00,0.00,100,,14,0,,
Mason Rudolph,,,QB,PIT,vs BAL,10th,27.00,5000,0,9.5,6.3,,,0,0,0,0.00,0.00,100,,28,0,,
Gus Edwards,,,RB,BAL,@ PIT,20th,24.00,5000,0,7.1,4.7,,,0,0,0,0.00,0.00,100,,27,0,,
Darrius Heyward-Bey,,,WR,PIT,vs BAL,8th,27.00,5000,0,6.5,4.3,2.5,,0,0,0,0.00,0.00,100,,0,0,,
Patrick Ricard,,,RB,BAL,@ PIT,20th,24.00,5000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Darren Waller,,,TE,BAL,@ PIT,2nd,24.00,5000,0,12.2,8.1,,,0,0,0,0.00,0.00,100,,16,0,,
Robert Griffin III,,,QB,BAL,@ PIT,24th,24.00,5000,0,8.7,5.8,,,0,0,0,0.00,0.00,100,,0,0,,
Bucky Hodges,,,TE,PIT,vs BAL,18th,27.00,5000,0,6.8,4.5,,,0,0,0,0.00,0.00,100,,0,0,,
Tevin Jones,,,WR,PIT,vs BAL,8th,27.00,5000,0,9.6,6.4,,,0,0,0,0.00,0.00,100,,0,0,,
Janarion Grant,,,WR,BAL,@ PIT,28th,24.00,5000,0,2.3,1.5,,0,0,0,0,0.00,0.00,100,,0,0,,
Alex Ellis,,,TE,KC,@ DEN,22nd,28.25,5000,0,3.3,2.2,,,0,0,0,0.00,0.00,100,,8,0,,
Tim Patrick,,,WR,DEN,vs KC,20th,25.25,5000,0,7.8,5.2,,1.6,0,0,0,0.00,0.00,100,,15,0,,
Brian Parker,,,TE,DEN,vs KC,19th,25.25,5000,0,2,1.3,,,0,0,0,0.00,0.00,100,,0,0,,
Andy Janovich,,,RB,DEN,vs KC,15th,25.25,5000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,0,0,,
Marcus Kemp,,,WR,KC,@ DEN,17th,28.25,5000,0,5.9,3.9,,1.2,0,0,0,0.00,0.00,100,,0,0,,
DaeSean Hamilton,,,WR,DEN,vs KC,20th,25.25,5000,0,6.9,4.6,,0,0,0,0,0.00,0.00,100,,0,0,,
Kevin Hogan,,,QB,DEN,vs KC,28th,25.25,5000,0,10.8,7.2,9.7,,0,0,0,0.00,0.00,100,,10,0,,
Matt LaCosse,,,TE,DEN,vs KC,19th,25.25,5000,0,6.5,4.3,0,0,0,0,0,0.00,0.00,100,,0,0,2.20,0.4
Chad Kelly,,,QB,DEN,vs KC,28th,25.25,5000,0,10.1,6.7,,,0,0,0,0.00,0.00,100,,17,0,,
David Williams,,,RB,DEN,vs KC,15th,25.25,5000,0,5.4,3.6,,,0,0,0,0.00,0.00,100,,0,0,,
Gehrig Dieter,,,WR,KC,@ DEN,17th,28.25,5000,0,4.2,2.8,,,0,0,0,0.00,0.00,100,,0,0,,
Darrel Williams,,,RB,KC,@ DEN,17th,28.25,5000,0,6.9,4.6,,,0,0,0,0.00,0.00,100,,8,0,,
