Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2017 Avg,2018 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Marcus Mariota,,,QB,TEN,vs WAS,13th,24.50,15000,8.3,31.3,9.2,16.1,13.5,0,0,0,17.54,17.54,100,,37,1.2,5.10,0.3
Keenan Allen,,,WR,LAC,vs BAL,2nd,23.25,15000,6.1,25.3,7.7,14.2,15.4,0,0,0,13.78,13.78,100,,43,0.9,8.30,0.6
Lamar Jackson,,,QB,BAL,@ LAC,2nd,19.25,15000,9.9,35.7,10.3,,8.5,0,0,0,20.20,20.20,100,,46,1.3,16.06,1.1
Julio Jones,,,WR,ATL,@ CAR,22nd,24.25,15000,10.7,32.4,8.7,13.5,16.7,0,0,0,19.35,19.35,100,,44,1.3,10.80,0.7
Alvin Kamara,,,RB,NO,vs PIT,5th,29.50,15000,11.8,36.5,9.9,17.2,20.7,0,0,0,21.66,21.66,100,,43,1.4,24.50,1.6
Davante Adams,,,WR,GB,@ NYJ,29th,25.25,15000,10.7,32.2,8.6,13.3,18.3,0,0,0,19.27,19.27,100,,39,1.3,18.60,1.2
Phillip Lindsay,,,RB,DEN,@ LV,28th,22.25,15000,6.3,23.6,6.9,,14.2,0,0,0,13.23,13.23,100,,27,0.9,6.70,0.4
Cam Newton,,,QB,CAR,vs ATL,17th,21.25,14500,0,14.1,9.4,20.1,21.1,0,0,0,0.00,0.00,100,,51,0,,
Travis Kelce,,,TE,KC,@ SEA,17th,27.75,14500,9.7,28.5,7.5,13,16.2,0,0,0,17.23,17.23,100,,41,1.2,7.90,0.5
Melvin Gordon,,,RB,LAC,vs BAL,11th,23.25,14000,9.6,30.3,8.3,16.2,23,0,0,0,17.85,17.85,100,,39,1.3,12.90,0.9
Antonio Brown,,,WR,PIT,@ NO,16th,23.50,14000,8.3,33,9.9,19.2,16.7,0,0,0,18.17,18.17,100,,41,1.3,37.50,2.7
Aaron Jones,,,RB,GB,@ NYJ,21st,25.25,14000,0,15.9,10.6,7.6,13.2,0,0,0,0.00,0.00,100,,25,0,,
Case Keenum,,,QB,DEN,@ LV,22nd,22.25,14000,9.7,27.7,7.2,16.3,14.3,0,0,0,16.85,16.85,100,,40,1.2,15.98,1.1
Chris Carson,,,RB,SEA,vs KC,20th,26.75,13500,11.1,27.3,6.5,9.1,12.4,0,0,0,17.57,17.57,100,,47,1.3,23.60,1.7
Sam Darnold,,,QB,NYJ,vs GB,15th,22.25,13500,10.2,28,7.1,,13.6,0,0,0,17.32,17.32,100,,47,1.3,26.04,1.9
Mike Williams,,,WR,LAC,vs BAL,2nd,23.25,13000,3.6,20.6,6.8,1.7,10.1,0,0,0,10.35,10.35,100,,17,0.8,1.60,0.1
James Conner,,,RB,PIT,@ NO,2nd,23.50,13000,0,13.8,9.2,1.2,20.1,0,0,0,0.00,0.00,100,,13,0,,
JuJu Smith-Schuster,,,WR,PIT,@ NO,16th,23.50,13000,11.2,30.2,7.6,11.8,15.3,0,0,0,18.81,18.81,100,,33,1.4,15.00,1.2
Tyreek Hill,,,WR,KC,@ SEA,23rd,27.75,13000,7.3,31.3,9.6,13.9,18.1,0,0,0,16.88,16.88,100,,33,1.3,11.10,0.9
Jared Cook,,,TE,LV,vs DEN,27th,20.25,13000,5.6,20.1,5.8,6.6,10.9,0,0,0,11.39,11.39,100,,23,0.9,3.00,0.2
Adrian Peterson,,,RB,WAS,@ TEN,6th,13.50,12500,2.4,20.9,7.4,7.3,11.8,0,0,0,9.76,9.76,100,,25,0.8,13.20,1.1
Tevin Coleman,,,RB,ATL,@ CAR,12th,24.25,12500,6.6,24.8,7.3,10.1,11.5,0,0,0,13.88,13.88,100,,14,1.1,5.10,0.4
Michael Thomas,,,WR,NO,vs PIT,6th,29.50,12500,11.1,31.1,8.0,13.8,16.1,0,0,0,19.10,19.10,100,,42,1.5,22.40,1.8
Robby Anderson,,,WR,NYJ,vs GB,14th,22.25,12500,6,22.5,6.6,10.5,8.6,0,0,0,12.55,12.55,100,,22,1,24.50,2
Jordan Reed,,,TE,WAS,@ TEN,5th,13.50,12000,0,11.4,7.6,7.8,7.1,0,0,0,0.00,0.00,100,,22,0,,
Corey Davis,,,WR,TEN,vs WAS,18th,24.50,12000,4.1,21.6,7.0,6.1,10.4,0,0,0,11.07,11.07,100,,13,0.9,6.10,0.5
Gus Edwards,,,RB,BAL,@ LAC,15th,19.25,12000,5.6,17.4,4.7,,7.8,0,0,0,10.34,10.34,100,,27,0.9,11.00,0.9
Spencer Ware,,,RB,KC,@ SEA,9th,27.75,12000,0,9.8,6.5,,6.3,0,0,0,0.00,0.00,100,,25,0,,
Elijah McGuire,,,RB,NYJ,vs GB,23rd,22.25,12000,7.1,22.1,6.0,4.5,8.2,0,0,0,13.13,13.13,100,,0,1.1,22.00,1.8
Jaylen Samuels,,,RB,PIT,@ NO,2nd,23.50,11500,4.7,18,5.3,,7.8,0,0,0,10.03,10.03,100,,4,0.9,13.90,1.2
Doug Baldwin,,,WR,SEA,vs KC,21st,26.75,11500,5.8,25.8,8.0,11.7,8.3,0,0,0,13.82,13.82,100,,34,1.2,22.10,1.9
Doug Martin,,,RB,LV,vs DEN,1st,20.25,11500,2.7,19.7,6.8,6.5,6,0,0,0,9.53,9.53,100,,23,0.8,18.10,1.6
Jamison Crowder,,,WR,WAS,@ TEN,28th,13.50,11000,2.2,18.2,6.4,8.5,8.1,0,0,0,8.59,8.59,100,,28,0.8,10.30,0.9
Damien Williams,,,RB,KC,@ SEA,9th,27.75,11000,6.5,26.2,7.9,5,6.7,0,0,0,14.38,14.38,100,,0,1.3,21.50,2
Austin Ekeler,,,RB,LAC,vs BAL,11th,23.25,10500,0,11.6,7.7,6.7,10.7,0,0,0,0.00,0.00,100,,32,0,,
Tyler Lockett,,,WR,SEA,vs KC,21st,26.75,10500,6.3,27,8.3,6.4,12,0,0,0,14.56,14.56,100,,19,1.4,11.90,1.1
Tim Patrick,,,WR,DEN,@ LV,9th,22.25,10500,1.8,14.8,5.2,,4.8,0,0,0,7.02,7.02,100,,15,0.7,5.20,0.5
Dustin Hopkins,,,K,WAS,@ TEN,7th,13.50,10000,0.4,10.7,4.1,8,8.2,0,0,0,4.50,4.50,100,,50,0.5,14.00,1.4
Tyrell Williams,,,WR,LAC,vs BAL,2nd,23.25,10000,1.2,16.7,6.2,7.3,7.7,0,0,0,7.41,7.41,100,,24,0.7,1.70,0.2
Justin Jackson,,,RB,LAC,vs BAL,11th,23.25,10000,0.8,12.6,4.7,,8.5,0,0,0,5.51,5.51,100,,13,0.6,8.10,0.8
DJ Moore,,,WR,CAR,vs ATL,25th,21.25,10000,6.3,22.5,6.5,,8.3,0,0,0,12.77,12.77,100,,38,1.3,2.90,0.3
Mark Ingram,,,RB,NO,vs PIT,5th,29.50,10000,6.1,25.9,7.9,14.2,11.6,0,0,0,14.02,14.02,100,,34,1.4,10.80,1.1
DaeSean Hamilton,,,WR,DEN,@ LV,9th,22.25,10000,3.7,15.2,4.6,,4.4,0,0,0,8.25,8.25,100,,0,0.8,13.00,1.3
Ryan Succop,,,K,TEN,vs WAS,14th,24.50,9500,3.6,13.4,3.9,9.1,8.1,0,0,0,7.50,7.50,100,,49,0.8,8.00,0.8
Justin Tucker,,,K,BAL,@ LAC,26th,19.25,9500,4.7,14.9,4.1,10.1,9.5,0,0,0,8.75,8.75,100,,58,0.9,12.00,1.3
Matt Bryant,,,K,ATL,@ CAR,19th,24.25,9500,4.1,14.6,4.2,10.2,8.3,0,0,0,8.25,8.25,100,,53,0.9,6.00,0.6
Harrison Butker,,,K,KC,@ SEA,10th,27.75,9500,4.6,15.1,4.2,11.6,9.2,0,0,0,8.75,8.75,100,,55,0.9,13.00,1.4
Jason Myers,,,K,NYJ,vs GB,28th,22.25,9500,1.7,12.5,4.3,8.8,9.9,0,0,0,6.00,6.00,100,,47,0.6,8.00,0.8
Brandon McManus,,,K,DEN,@ LV,21st,22.25,9500,3.3,14.5,4.5,7.3,7.2,0,0,0,7.75,7.75,100,,46,0.8,2.00,0.2
Courtland Sutton,,,WR,DEN,@ LV,9th,22.25,9500,5.1,18.9,5.5,,6.9,0,0,0,10.60,10.60,100,,38,1.1,15.50,1.6
Dion Lewis,,,RB,TEN,vs WAS,22nd,24.50,9000,5.1,21.4,6.5,11.6,8.1,0,0,0,11.64,11.64,100,,7,1.3,4.00,0.4
Josh Doctson,,,WR,WAS,@ TEN,28th,13.50,9000,2.9,12.1,3.7,6.8,6,0,0,0,6.57,6.57,100,,37,0.7,4.50,0.5
Kenneth Dixon,,,RB,BAL,@ LAC,15th,19.25,9000,4.6,16.8,4.9,,8.8,0,0,0,9.45,9.45,100,,29,1.1,3.80,0.4
Michael Badgley,,,K,LAC,vs BAL,27th,23.25,9000,6.5,6.5,,,,0,0,0,6.50,6.50,100,,0,0.7,,
Curtis Samuel,,,WR,CAR,vs ATL,25th,21.25,9000,5,19.2,5.7,3.2,8.7,0,0,0,10.65,10.65,100,,32,1.2,7.60,0.8
Wil Lutz,,,K,NO,vs PIT,17th,29.50,9000,5.9,14.9,3.6,9.9,10.1,0,0,0,9.45,9.45,100,,61,1.1,8.00,0.9
Mason Crosby,,,K,GB,@ NYJ,32nd,25.25,9000,2,12,4.0,6,9.4,0,0,0,6.00,6.00,100,,47,0.7,13.00,1.4
Daniel Carlson,,,K,LV,vs DEN,24th,20.25,9000,2.7,11.7,3.6,,8.8,0,0,0,6.25,6.25,100,,55,0.7,11.00,1.2
Jordy Nelson,,,WR,LV,vs DEN,20th,20.25,9000,2.3,22.3,8.0,7.9,7.8,0,0,0,10.26,10.26,100,,22,1.1,11.00,1.2
Anthony Firkser,,,TE,TEN,vs WAS,9th,24.50,8500,2,12.5,4.2,,4.9,0,0,0,6.21,6.21,100,,0,0.7,2.60,0.3
Willie Snead,,,WR,BAL,@ LAC,3rd,19.25,8500,2.3,16.3,5.6,1.5,7.7,0,0,0,7.86,7.86,100,,16,0.9,,
Mohamed Sanu,,,WR,ATL,@ CAR,22nd,24.25,8500,4.1,16.9,5.1,9.2,8.1,0,0,0,9.20,9.20,100,,26,1.1,19.50,2.3
Calvin Ridley,,,WR,ATL,@ CAR,22nd,24.25,8500,4.8,25.3,8.2,,10.5,0,0,0,13.03,13.03,100,,34,1.5,16.50,1.9
Graham Gano,,,K,CAR,vs ATL,11th,21.25,8500,0,7.4,4.9,8.6,6.8,0,0,0,0.00,0.00,100,,42,0,,
Chris Boswell,,,K,PIT,@ NO,1st,23.50,8500,1.4,12.6,4.5,9.7,6,0,0,0,5.85,5.85,100,,45,0.7,9.00,1.1
Sebastian Janikowski,,,K,SEA,vs KC,6th,26.75,8500,3.2,13.4,4.1,,7.9,0,0,0,7.25,7.25,100,,47,0.9,8.00,0.9
Jalen Richard,,,RB,LV,vs DEN,1st,20.25,8500,5.4,15.4,4.0,4.5,7.6,0,0,0,9.44,9.44,100,,22,1.1,13.10,1.5
Taywan Taylor,,,WR,TEN,vs WAS,18th,24.50,8000,2.3,14.3,4.8,2.4,5.8,0,0,0,7.10,7.10,100,,0,0.9,7.90,1
Michael Crabtree,,,WR,BAL,@ LAC,3rd,19.25,8000,0.5,17.5,6.8,11,7.2,0,0,0,7.30,7.30,100,,31,0.9,2.50,0.3
Justin Hardy,,,WR,ATL,@ CAR,22nd,24.25,8000,0,7.3,3.1,4.2,2.3,0,0,0,2.68,2.68,100,,0,0.3,0.00,
Chandler Catanzaro,,,K,CAR,vs ATL,11th,21.25,8000,1.8,11.1,3.7,8,5.9,0,0,0,5.50,5.50,100,,50,0.7,6.00,0.8
Vance McDonald,,,TE,PIT,@ NO,13th,23.50,8000,3.5,15.7,4.9,4.4,7.5,0,0,0,8.36,8.36,100,,0,1,5.40,0.7
Sammy Watkins,,,WR,KC,@ SEA,23rd,27.75,8000,0,12,8.0,8.1,9.5,0,0,0,0.00,0.00,100,,12,0,,
Mike Davis,,,RB,SEA,vs KC,20th,26.75,8000,1.7,17.7,6.4,7.4,8,0,0,0,8.14,8.14,100,,9,1,3.10,0.4
Marquez Valdes-Scantling,,,WR,GB,@ NYJ,29th,25.25,8000,0,15.1,6.7,,5.4,0,0,0,5.04,5.04,100,,0,0.6,10.00,1.3
Jimmy Graham,,,TE,GB,@ NYJ,2nd,25.25,8000,1.2,15.2,5.6,8.9,6.8,0,0,0,6.79,6.79,100,,25,0.8,4.90,0.6
Seth Roberts,,,WR,LV,vs DEN,20th,20.25,8000,3,13.5,4.2,4.6,5.9,0,0,0,7.24,7.24,100,,14,0.9,2.40,0.3
Vernon Davis,,,TE,WAS,@ TEN,5th,13.50,7500,0,6.6,4.4,6.3,4.9,0,0,0,0.00,0.00,100,,17,0,,
Chris Thompson,,,RB,WAS,@ TEN,6th,13.50,7500,2.7,16.7,5.6,13.2,7.9,0,0,0,8.26,8.26,100,,26,1.1,3.30,0.4
Detrez Newsome,,,RB,LAC,vs BAL,11th,23.25,7500,0,6.9,4.6,,2.6,0,0,0,0.00,0.00,100,,23,0,,
Ian Thomas,,,TE,CAR,vs ATL,7th,21.25,7500,2.3,12.3,4.0,,4.5,0,0,0,6.28,6.28,100,,0,0.8,12.80,1.7
Eli Rogers,,,WR,PIT,@ NO,16th,23.50,7500,0,9,4.4,2.7,4,0,0,0,2.40,2.40,100,,12,0.3,2.70,0.4
Jaron Brown,,,WR,SEA,vs KC,21st,26.75,7500,2,13.3,4.5,5.8,6.4,0,0,0,6.50,6.50,100,,0,0.9,1.40,0.2
Demarcus Robinson,,,WR,KC,@ SEA,23rd,27.75,7500,0,11.8,5.4,4.1,3.3,0,0,0,3.66,3.66,100,,0,0.5,8.70,1.2
Trenton Cannon,,,RB,NYJ,vs GB,23rd,22.25,7500,2.6,8.8,2.5,,4.1,0,0,0,5.08,5.08,100,,0,0.7,1.40,0.2
Randall Cobb,,,WR,GB,@ NYJ,29th,25.25,7500,0,9.5,6.3,9,8,0,0,0,0.00,0.00,100,,28,0,,
Marcell Ateman,,,WR,LV,vs DEN,20th,20.25,7500,4.5,11.5,2.8,,5.5,0,0,0,7.33,7.33,100,,38,1,,
Matt LaCosse,,,TE,DEN,@ LV,25th,22.25,7500,0,6.5,4.3,0,3.1,0,0,0,0.00,0.00,100,,0,0,,
Jeremy Sprinkle,,,TE,WAS,@ TEN,5th,13.50,7000,1.6,7.1,2.2,2.8,1.9,0,0,0,3.76,3.76,100,,0,0.5,3.20,0.5
John Brown,,,WR,BAL,@ LAC,3rd,19.25,7000,1,17,6.4,5.9,8.4,0,0,0,7.44,7.44,100,,25,1.1,3.70,0.5
Jarius Wright,,,WR,CAR,vs ATL,25th,21.25,7000,2.1,9.1,2.8,3.7,4.6,0,0,0,4.94,4.94,100,,26,0.7,8.40,1.2
Austin Hooper,,,TE,ATL,@ CAR,21st,24.25,7000,2.7,15.9,5.3,5.5,8.1,0,0,0,7.96,7.96,100,,22,1.1,4.60,0.7
James Washington,,,WR,PIT,@ NO,16th,23.50,7000,0,13.9,5.9,,2.8,0,0,0,5.08,5.08,100,,0,0.7,0.00,
Keith Kirkwood,,,WR,NO,vs PIT,6th,29.50,7000,2.4,8.2,2.3,,5.8,0,0,0,4.72,4.72,100,,52,0.7,4.50,0.6
David Moore,,,WR,SEA,vs KC,21st,26.75,7000,5.2,17.9,5.1,,7,0,0,0,10.28,10.28,100,,0,1.5,1.20,0.2
Quincy Enunwa,,,WR,NYJ,vs GB,14th,22.25,7000,0,7.8,5.2,,6.2,0,0,0,0.00,0.00,100,,16,0,,
Jermaine Kearse,,,WR,NYJ,vs GB,14th,22.25,7000,0.6,15.3,5.9,9,4.5,0,0,0,6.47,6.47,100,,11,0.9,7.50,1.1
Chris Herndon,,,TE,NYJ,vs GB,19th,22.25,7000,1.7,13.7,4.8,,6.3,0,0,0,6.51,6.51,100,,4,0.9,17.20,2.5
Royce Freeman,,,RB,DEN,@ LV,28th,22.25,7000,1.7,11.5,3.9,,6.5,0,0,0,5.60,5.60,100,,36,0.8,2.10,0.3
Tajae Sharpe,,,WR,TEN,vs WAS,18th,24.50,6500,0.9,12.2,4.5,,3.7,0,0,0,5.40,5.40,100,,0,0.8,,
Antonio Gates,,,TE,LAC,vs BAL,29th,23.25,6500,0,14.1,5.8,4,4.8,0,0,0,5.36,5.36,100,,15,0.8,1.60,0.2
Chris Conley,,,WR,KC,@ SEA,23rd,27.75,6500,3.7,15.2,4.6,4.6,5.4,0,0,0,8.33,8.33,100,,10,1.3,4.90,0.8
Michael Floyd,,,WR,WAS,@ TEN,28th,13.50,6000,0,8.7,5.8,1.2,1.7,0,0,0,0.00,0.00,100,,0,0,7.20,1.2
Austin Davis,,,QB,TEN,vs WAS,13th,24.50,6000,0,6,4.0,-0.1,,0,0,0,0.00,0.00,100,,17,0,,
Dalyn Dawkins,,,RB,TEN,vs WAS,22nd,24.50,6000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,38,0,,
Jeremy McNichols,,,RB,TEN,vs WAS,22nd,24.50,6000,0,4.1,2.7,,,0,0,0,0.00,0.00,100,,13,0,,
Maurice Harris,,,WR,WAS,@ TEN,28th,13.50,6000,0,10,4.2,0.7,4.1,0,0,0,3.71,3.71,100,,0,0.6,,
Darvin Kidsy,,,WR,WAS,@ TEN,28th,13.50,6000,0,6.5,4.3,,,0,0,0,0.00,0.00,100,,23,0,,
Brian Quick,,,WR,WAS,@ TEN,28th,13.50,6000,0,6,4.0,2.1,1.7,0,0,0,0.00,0.00,100,,0,0,,
Devin Ross,,,WR,TEN,vs WAS,18th,24.50,6000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,0,0,,
Cameron Batson,,,WR,TEN,vs WAS,18th,24.50,6000,0,4.7,3.1,,1.7,0,0,0,0.00,0.00,100,,0,0,,
Byron Marshall,,,RB,WAS,@ TEN,6th,13.50,6000,0,5,3.3,3.2,2,0,0,0,0.00,0.00,100,,0,0,0.00,
Mark Sanchez,,,QB,WAS,@ TEN,9th,13.50,6000,0,9.2,6.1,,1.7,0,0,0,0.00,0.00,100,,0,0,,
Luke Stocker,,,TE,TEN,vs WAS,9th,24.50,6000,0.7,6.2,2.2,2.8,2.1,0,0,0,2.94,2.94,100,,0,0.5,0.00,
Jehu Chesson,,,WR,WAS,@ TEN,28th,13.50,6000,0,2.9,1.9,0.9,-0.1,0,0,0,0.00,0.00,100,,0,0,,
Samaje Perine,,,RB,WAS,@ TEN,6th,13.50,6000,0,8.4,5.6,7.5,1.5,0,0,0,0.00,0.00,100,,0,0,,
J.P. Holtz,,,TE,WAS,@ TEN,5th,13.50,6000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,0,0,,
Darius Jennings,,,WR,TEN,vs WAS,18th,24.50,6000,0,3.3,2.2,,1.3,0,0,0,0.00,0.00,100,,0,0,4.60,0.8
MyCole Pruitt,,,TE,TEN,vs WAS,9th,24.50,6000,0,6.2,2.7,,1.4,0,0,0,2.19,2.19,100,,7,0.4,9.90,1.7
Colt McCoy,,,QB,WAS,@ TEN,9th,13.50,6000,0,8,5.3,,10.1,0,0,0,0.00,0.00,100,,16,0,,
Blaine Gabbert,,,QB,TEN,vs WAS,13th,24.50,6000,0,11.3,7.5,13.5,3.4,0,0,0,0.00,0.00,100,,18,0,8.04,1.3
Paul Richardson,,,WR,WAS,@ TEN,28th,13.50,6000,0,7.5,5.0,8,7,0,0,0,0.00,0.00,100,,17,0,,
David Fluellen,,,RB,TEN,vs WAS,22nd,24.50,6000,0,6.5,4.3,0.5,1.4,0,0,0,0.00,0.00,100,,0,0,,
Keith Marshall,,,RB,WAS,@ TEN,6th,13.50,6000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Cole Wick,,,TE,TEN,vs WAS,9th,24.50,6000,0,1.2,0.8,,0,0,0,0,0.00,0.00,100,,11,0,,
Matt Flanagan,,,TE,WAS,@ TEN,5th,13.50,6000,1.6,3.3,0.7,,0,0,0,0,2.25,2.25,100,,50,0.4,,
Ty Montgomery,,,RB,BAL,@ LAC,15th,19.25,6000,0,9.3,6.2,10,5.1,0,0,0,0.00,0.00,100,,0,0,0.00,
Devin Funchess,,,WR,CAR,vs ATL,25th,21.25,6000,1.5,15.5,5.6,10.2,7.5,0,0,0,7.07,7.07,100,,16,1.2,3.30,0.6
Stevan Ridley,,,RB,PIT,@ NO,2nd,23.50,6000,0,9.3,3.7,14,1.9,0,0,0,3.71,3.71,100,,0,0.6,-1.60,
Bo Scarbrough,,,RB,SEA,vs KC,20th,26.75,6000,0,3.8,2.5,,,0,0,0,0.00,0.00,100,,48,0,,
Rashaad Penny,,,RB,SEA,vs KC,20th,26.75,6000,0,9,6.0,,5.4,0,0,0,0.00,0.00,100,,0,0,,
Jordan Leggett,,,TE,NYJ,vs GB,19th,22.25,6000,0,3.2,2.1,,2,0,0,0,0.00,0.00,100,,0,0,1.40,0.2
Josh McCown,,,QB,NYJ,vs GB,15th,22.25,6000,0,14.1,9.4,16.5,6.2,0,0,0,0.00,0.00,100,,24,0,,
Rishard Matthews,,,WR,NYJ,vs GB,14th,22.25,6000,0,9.8,6.5,8.5,0.8,0,0,0,0.00,0.00,100,,24,0,,
Joel Bouagnon,,,RB,NYJ,vs GB,23rd,22.25,6000,0,3.6,2.4,,,0,0,0,0.00,0.00,100,,56,0,,
Robert Tonyan,,,TE,GB,@ NYJ,2nd,25.25,6000,0,9.2,6.1,,4.3,0,0,0,0.00,0.00,100,,5,0,1.60,0.3
Allen Lazard,,,WR,GB,@ NYJ,29th,25.25,6000,0,8.6,5.7,,,0,0,0,0.00,0.00,100,,21,0,,
Deontay Burnett,,,WR,NYJ,vs GB,14th,22.25,6000,0,4.2,2.8,,3.2,0,0,0,0.00,0.00,100,,24,0,0.00,
Charone Peake,,,WR,NYJ,vs GB,14th,22.25,6000,0,3.9,2.6,0.8,1.2,0,0,0,0.00,0.00,100,,4,0,,
De'Angelo Henderson,,,RB,NYJ,vs GB,23rd,22.25,6000,0,7.1,4.7,4,,0,0,0,0.00,0.00,100,,0,0,,
Andre Roberts,,,WR,NYJ,vs GB,14th,22.25,6000,1.6,7.6,2.4,0,1.5,0,0,0,3.96,3.96,100,,0,0.7,6.00,1
Mark Thompson,,,RB,NYJ,vs GB,23rd,22.25,6000,0,5.3,3.5,,,0,0,0,0.00,0.00,100,,35,0,,
Davis Webb,,,QB,NYJ,vs GB,15th,22.25,6000,0,6.2,4.1,,,0,0,0,0.00,0.00,100,,0,0,,
Kapri Bibbs,,,RB,GB,@ NYJ,21st,25.25,6000,0,6.6,4.4,10.2,5.6,0,0,0,0.00,0.00,100,,15,0,,
Neal Sterling,,,TE,NYJ,vs GB,19th,22.25,6000,0,3.9,2.6,2.8,1.9,0,0,0,0.00,0.00,100,,4,0,,
Eric Tomlinson,,,TE,NYJ,vs GB,19th,22.25,6000,0,3.6,2.4,2.8,1.4,0,0,0,0.00,0.00,100,,0,0,,
Jamaal Williams,,,RB,GB,@ NYJ,21st,25.25,6000,7.4,24.1,6.7,9.3,5.2,0,0,0,14.07,14.07,100,,12,2.3,24.60,4.1
Devontae Booker,,,RB,DEN,@ LV,28th,22.25,6000,0,10.5,4.7,5.9,4.1,0,0,0,3.42,3.42,100,,6,0.6,5.70,1
Travis Benjamin,,,WR,LAC,vs BAL,2nd,23.25,5500,0,16,6.7,7.1,3.3,0,0,0,5.92,5.92,100,,0,1.1,2.20,0.4
Mark Andrews,,,TE,BAL,@ LAC,8th,19.25,5500,0,14.3,6.2,,4.8,0,0,0,4.96,4.96,100,,25,0.9,15.30,2.8
Benjamin Watson,,,TE,NO,vs PIT,16th,29.50,5500,0.2,13.7,5.4,6.7,5.9,0,0,0,5.61,5.61,100,,11,1,1.10,0.2
Equanimeous St. Brown,,,WR,GB,@ NYJ,29th,25.25,5500,1.7,9.9,3.3,,3.2,0,0,0,4.96,4.96,100,,0,0.9,11.90,2.2
Hayden Hurst,,,TE,BAL,@ LAC,8th,19.25,5000,0,8.9,4.3,,3,0,0,0,2.40,2.40,100,,14,0.5,2.30,0.5
Maxx Williams,,,TE,BAL,@ LAC,8th,19.25,5000,0,4.7,3.1,2.3,3.6,0,0,0,0.00,0.00,100,,3,0,,
Torrey Smith,,,WR,CAR,vs ATL,25th,21.25,5000,0,8,5.3,4.8,6.5,0,0,0,0.00,0.00,100,,0,0,2.40,0.5
Chris Manhertz,,,TE,CAR,vs ATL,7th,21.25,5000,0,4.4,2.9,0.9,4.1,0,0,0,0.00,0.00,100,,0,0,,
Josh Hill,,,TE,NO,vs PIT,16th,29.50,5000,0,8,3.3,3.4,3.5,0,0,0,3.03,3.03,100,,0,0.6,1.10,0.2
Jesse James,,,TE,PIT,@ NO,13th,23.50,5000,0.4,10.6,4.1,5.2,5.3,0,0,0,4.46,4.46,100,,0,0.9,,
Dan Arnold,,,TE,NO,vs PIT,16th,29.50,5000,0,8.8,4.2,,3.9,0,0,0,2.49,2.49,100,,14,0.5,,
Ryan Switzer,,,WR,PIT,@ NO,16th,23.50,5000,1.8,8.8,2.8,0.7,3.4,0,0,0,4.62,4.62,100,,0,0.9,3.30,0.7
Tommylee Lewis,,,WR,NO,vs PIT,6th,29.50,5000,0,5.9,3.9,1.4,0.2,0,0,0,0.00,0.00,100,,0,0,,
Tre'Quan Smith,,,WR,NO,vs PIT,6th,29.50,5000,2.3,18.5,6.5,,6.8,0,0,0,8.77,8.77,100,,2,1.8,1.60,0.3
Nick Vannett,,,TE,SEA,vs KC,31st,26.75,5000,2,9.2,2.9,3.1,3.7,0,0,0,4.88,4.88,100,,0,1,8.10,1.6
