Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2017 Avg,2018 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Benjamin Watson,,,TE,NO,@ CIN,18th,29.75,10000,3.3,16.8,5.4,6.7,7.7,0,0,0,8.67,8.67,100,,11,0.9,0.60,0.1
Greg Zuerlein,,,K,LAR,vs SEA,10th,30.00,10000,5.3,17.8,5.0,13,12.3,0,0,0,10.25,10.25,100,,44,1,12.00,1.2
Tyler Lockett,,,WR,SEA,@ LAR,10th,21.00,10000,3.4,24.2,8.3,6.4,11.8,0,0,0,11.71,11.71,100,,19,1.2,17.00,1.7
Mike Davis,,,RB,SEA,@ LAR,15th,21.00,10000,4.9,20.9,6.4,7.4,9.2,0,0,0,11.31,11.31,100,,9,1.1,16.00,1.6
Quincy Enunwa,,,WR,NYJ,vs BUF,2nd,22.50,10000,4.1,17.1,5.2,,7,0,0,0,9.28,9.28,100,,16,0.9,3.80,0.4
Matt Breida,,,RB,SF,vs NYG,19th,24.00,10000,6.2,21.2,6.0,5.8,9.4,0,0,0,12.15,12.15,100,,8,1.2,26.70,2.7
Graham Gano,,,K,CAR,@ PIT,14th,24.00,9500,2.9,15.1,4.9,8.6,8,0,0,0,7.75,7.75,100,,42,0.8,3.00,0.3
Wil Lutz,,,K,NO,@ CIN,28th,29.75,9500,5.3,14.3,3.6,9.9,10.8,0,0,0,8.85,8.85,100,,61,0.9,17.00,1.8
David Moore,,,WR,SEA,@ LAR,10th,21.00,9500,5.1,17.9,5.1,,9.1,0,0,0,10.22,10.22,100,,0,1.1,2.10,0.2
Brett Maher,,,K,DAL,@ PHI,26th,19.25,9500,0.7,12.7,4.8,,9.1,0,0,0,5.45,5.45,100,,41,0.6,9.00,0.9
Evan Engram,,,TE,NYG,@ SF,20th,21.00,9500,3.9,17.6,5.5,9.4,7.2,0,0,0,9.38,9.38,100,,34,1,6.60,0.7
Chris Boswell,,,K,PIT,vs CAR,2nd,27.00,9000,1.4,12.6,4.5,9.7,5.5,0,0,0,5.85,5.85,100,,45,0.7,12.00,1.3
Randy Bullock,,,K,CIN,vs NO,8th,23.75,9000,4.6,14.1,3.8,6.5,7.3,0,0,0,8.35,8.35,100,,47,0.9,2.00,0.2
Cole Beasley,,,WR,DAL,@ PHI,27th,19.25,9000,3,18,6.0,4.9,8.3,0,0,0,8.96,8.96,100,,24,1,5.70,0.6
Jake Elliott,,,K,PHI,vs DAL,7th,26.25,9000,2.7,12.4,3.9,9.9,6.9,0,0,0,6.55,6.55,100,,43,0.7,10.00,1.1
Terrelle Pryor,,,WR,BUF,@ NYJ,22nd,15.50,9000,0,15.5,6.6,5,6.4,0,0,0,5.62,5.62,100,,10,0.6,0.00,
Aldrick Rosas,,,K,NYG,@ SF,24th,21.00,9000,4.1,13.1,3.6,5.3,8.1,0,0,0,7.65,7.65,100,,41,0.9,9.00,1
Robbie Gould,,,K,SF,vs NYG,32nd,24.00,9000,3.9,14.9,4.4,10.6,8.8,0,0,0,8.25,8.25,100,,48,0.9,13.00,1.4
Torrey Smith,,,WR,CAR,@ PIT,18th,24.00,8500,0,8,5.3,4.8,6.5,0,0,0,0.00,0.00,100,,0,0,,
Vance McDonald,,,TE,PIT,vs CAR,29th,27.00,8500,3.9,16.1,4.9,4.4,7.4,0,0,0,8.77,8.77,100,,0,1,12.40,1.5
Tre'Quan Smith,,,WR,NO,@ CIN,13th,29.75,8500,4.3,20.5,6.5,,6.5,0,0,0,10.76,10.76,100,,2,1.3,,
Sebastian Janikowski,,,K,SEA,@ LAR,12th,21.00,8500,4,14.3,4.1,,7.5,0,0,0,8.10,8.10,100,,47,1,7.00,0.8
Wendell Smallwood,,,RB,PHI,vs DAL,11th,26.25,8500,2.9,15.1,4.9,5,9.4,0,0,0,7.79,7.79,100,,0,0.9,4.90,0.6
DJ Moore,,,WR,CAR,@ PIT,18th,24.00,8000,2.3,18.5,6.5,,6.6,0,0,0,8.79,8.79,100,,38,1.1,4.50,0.6
Rashaad Penny,,,RB,SEA,@ LAR,15th,21.00,8000,0,12.8,6.0,,3.8,0,0,0,3.79,3.79,100,,0,0.5,16.80,2.1
Nelson Agholor,,,WR,PHI,vs DAL,4th,26.25,8000,1.7,16.9,6.1,9.7,8.4,0,0,0,7.78,7.78,100,,15,1,10.80,1.4
Chris Ivory,,,RB,BUF,@ NYJ,20th,15.50,8000,0,9.3,6.2,5,6.2,0,0,0,0.00,0.00,100,,16,0,,
Curtis Samuel,,,WR,CAR,@ PIT,18th,24.00,7500,0.2,14.5,5.7,3.2,8.6,0,0,0,5.90,5.90,100,,32,0.8,1.90,0.3
C.J. Uzomah,,,TE,CIN,vs NO,8th,23.75,7500,4.2,13,3.5,2.2,4.9,0,0,0,7.74,7.74,100,,19,1,3.80,0.5
Jaron Brown,,,WR,SEA,@ LAR,10th,21.00,7500,0.4,11.7,4.5,5.8,6.1,0,0,0,4.93,4.93,100,,0,0.7,,
Michael Gallup,,,WR,DAL,@ PHI,27th,19.25,7500,0,17.1,6.9,,4.6,0,0,0,6.72,6.72,100,,17,0.9,4.40,0.6
Allen Hurns,,,WR,DAL,@ PHI,27th,19.25,7500,2.2,17,5.9,6.8,4.6,0,0,0,8.12,8.12,100,,16,1.1,5.00,0.7
Corey Clement,,,RB,PHI,vs DAL,11th,26.25,7500,2.4,16.2,5.5,6.8,7.9,0,0,0,7.91,7.91,100,,0,1.1,1.30,0.2
Zay Jones,,,WR,BUF,@ NYJ,22nd,15.50,7500,0.9,13.6,5.1,4,5.6,0,0,0,5.96,5.96,100,,0,0.8,19.30,2.6
Kelvin Benjamin,,,WR,BUF,@ NYJ,22nd,15.50,7500,2,15.7,5.5,7.5,5.1,0,0,0,7.48,7.48,100,,25,1,0.00,
Marquise Goodwin,,,WR,SF,vs NYG,9th,24.00,7500,4.2,18.5,5.7,8.8,8.3,0,0,0,9.91,9.91,100,,10,1.3,8.90,1.2
Pierre Garcon,,,WR,SF,vs NYG,9th,24.00,7500,0,6.6,4.4,8.8,5.8,0,0,0,0.00,0.00,100,,48,0,,
Jesse James,,,TE,PIT,vs CAR,29th,27.00,7000,1.5,11.8,4.1,5.2,6.3,0,0,0,5.60,5.60,100,,0,0.8,7.30,1
John Ross,,,WR,CIN,vs NO,32nd,23.75,7000,1.1,17.9,6.7,-0.3,4.6,0,0,0,7.84,7.84,100,,0,1.1,10.90,1.6
Gerald Everett,,,TE,LAR,vs SEA,11th,30.00,7000,0.4,10.9,4.2,3.2,2.9,0,0,0,4.60,4.60,100,,0,0.7,8.50,1.2
Nick Vannett,,,TE,SEA,@ LAR,17th,21.00,7000,3.3,10.6,2.9,3.1,4.8,0,0,0,6.23,6.23,100,,0,0.9,7.30,1
Josh Reynolds,,,WR,LAR,vs SEA,12th,30.00,7000,0,11.9,5.0,2.7,5.2,0,0,0,4.43,4.43,100,,4,0.6,,
Dallas Goedert,,,TE,PHI,vs DAL,21st,26.25,7000,2.6,15.6,5.2,,6.5,0,0,0,7.77,7.77,100,,28,1.1,,
Tavon Austin,,,WR,DAL,@ PHI,27th,19.25,7000,0,9.3,6.2,2.6,5.7,0,0,0,0.00,0.00,100,,0,0,,
Darren Sproles,,,RB,PHI,vs DAL,11th,26.25,7000,0,8,5.3,5,5.2,0,0,0,0.00,0.00,100,,29,0,,
Jermaine Kearse,,,WR,NYJ,vs BUF,2nd,22.50,7000,1.4,16.1,5.9,9,4.1,0,0,0,7.29,7.29,100,,11,1,2.60,0.4
Trenton Cannon,,,RB,NYJ,vs BUF,16th,22.50,7000,0.8,7,2.5,,4.4,0,0,0,3.25,3.25,100,,0,0.5,4.00,0.6
Jarius Wright,,,WR,CAR,@ PIT,18th,24.00,6500,0.8,7.8,2.8,3.7,4.7,0,0,0,3.58,3.58,100,,26,0.6,3.70,0.6
Mark Walton,,,RB,CIN,vs NO,10th,23.75,6500,0,6.9,3.2,,1.8,0,0,0,2.07,2.07,100,,6,0.3,,
Malcolm Brown,,,RB,LAR,vs SEA,13th,30.00,6500,0,8.4,4.5,3.5,4.7,0,0,0,1.68,1.68,100,,0,0.3,1.50,0.2
Tyler Higbee,,,TE,LAR,vs SEA,11th,30.00,6500,0,11.1,5.2,3.3,3,0,0,0,3.27,3.27,100,,0,0.5,10.00,1.5
Jordan Matthews,,,WR,PHI,vs DAL,4th,26.25,6500,0,13.4,6.1,4.5,7,0,0,0,4.20,4.20,100,,22,0.6,5.50,0.8
Geoff Swaim,,,TE,DAL,@ PHI,2nd,19.25,6500,0.9,7.4,2.6,1.8,6,0,0,0,3.54,3.54,100,,4,0.5,2.80,0.4
Deontay Burnett,,,WR,NYJ,vs BUF,2nd,22.50,6500,0,5.6,2.8,,3.2,0,0,0,1.38,1.38,100,,24,0.2,,
Marcus Murphy,,,RB,BUF,@ NYJ,20th,15.50,6500,0,8.2,3.4,,3.3,0,0,0,3.05,3.05,100,,0,0.5,6.90,1.1
Kyle Juszczyk,,,RB,SF,vs NYG,19th,24.00,6500,1.1,9.9,3.5,,4.6,0,0,0,4.60,4.60,100,,13,0.7,2.30,0.4
Wayne Gallman,,,RB,NYG,@ SF,17th,21.00,6500,0,10.6,5.4,6.8,2.2,0,0,0,2.45,2.45,100,,8,0.4,0.30,0
Alfred Morris,,,RB,SF,vs NYG,19th,24.00,6500,0,11.5,4.6,5.3,5.4,0,0,0,4.55,4.55,100,,2,0.7,1.90,0.3
Rhett Ellison,,,TE,NYG,@ SF,20th,21.00,6500,0,4.5,3.0,4,3.7,0,0,0,0.00,0.00,100,,0,0,1.10,0.2
James Washington,,,WR,PIT,vs CAR,7th,27.00,6000,0,13.8,5.9,,2.7,0,0,0,4.93,4.93,100,,0,0.8,,
Ryan Switzer,,,WR,PIT,vs CAR,7th,27.00,6000,0.9,7.9,2.8,0.7,3,0,0,0,3.66,3.66,100,,0,0.6,4.10,0.7
Josh Hill,,,TE,NO,@ CIN,18th,29.75,6000,0.8,9.1,3.3,3.4,4.1,0,0,0,4.11,4.11,100,,0,0.7,,
Cameron Merh,,,WR,NO,@ CIN,13th,29.75,6000,0,9.9,6.6,,6.6,0,0,0,0.00,0.00,100,,7,0,,
Ed Dickson,,,TE,SEA,@ LAR,17th,21.00,6000,0.5,10.2,3.9,4.4,6.2,0,0,0,4.39,4.39,100,,0,0.7,2.90,0.5
Rod Smith,,,RB,DAL,@ PHI,4th,19.25,6000,0,4.4,2.9,,1.2,0,0,0,0.00,0.00,100,,0,0,2.70,0.5
Dalton Schultz,,,TE,DAL,@ PHI,2nd,19.25,6000,0,7.5,4.0,,1.7,0,0,0,1.50,1.50,100,,7,0.3,3.10,0.5
Joshua Perkins,,,TE,PHI,vs DAL,21st,26.25,6000,0,6.2,4.1,,3.1,0,0,0,0.00,0.00,100,,0,0,0.00,
Jamize Olawale,,,RB,DAL,@ PHI,4th,19.25,6000,0,0.9,0.6,,0.8,0,0,0,0.00,0.00,100,,0,0,,
Blake Jarwin,,,TE,DAL,@ PHI,2nd,19.25,6000,0,8.3,5.5,,0.9,0,0,0,0.00,0.00,100,,0,0,,
Lance Lenoir,,,WR,DAL,@ PHI,27th,19.25,6000,0,8.9,5.9,,,0,0,0,0.00,0.00,100,,0,0,,
Nick Foles,,,QB,PHI,vs DAL,7th,26.25,6000,0,12.8,8.5,10.4,10.9,0,0,0,0.00,0.00,100,,23,0,,
Jordan Chunn,,,RB,DAL,@ PHI,4th,19.25,6000,0,2.6,1.7,,,0,0,0,0.00,0.00,100,,35,0,,
Rico Gathers,,,TE,DAL,@ PHI,2nd,19.25,6000,0,4.1,1.9,,1.1,0,0,0,1.20,1.20,100,,0,0.2,,
Brice Butler,,,WR,DAL,@ PHI,27th,19.25,6000,0,5.9,3.9,4.8,0,0,0,0,0.00,0.00,100,,0,0,,
Mike White,,,QB,DAL,@ PHI,10th,19.25,6000,0,2,1.3,,,0,0,0,0.00,0.00,100,,58,0,,
Nate Sudfeld,,,QB,PHI,vs DAL,7th,26.25,6000,0,9.9,6.6,3.6,,0,0,0,0.00,0.00,100,,0,0,,
Terrance Williams,,,WR,DAL,@ PHI,27th,19.25,6000,0,7.2,4.8,5.3,1.4,0,0,0,0.00,0.00,100,,25,0,,
Billy Brown,,,TE,PHI,vs DAL,21st,26.25,6000,0,3.5,2.3,,,0,0,0,0.00,0.00,100,,0,0,,
Shelton Gibson,,,WR,PHI,vs DAL,4th,26.25,6000,0,8.4,5.6,2.1,1.8,0,0,0,0.00,0.00,100,,0,0,,
Donnel Pumphrey,,,RB,PHI,vs DAL,11th,26.25,6000,0,4.7,3.1,,,0,0,0,0.00,0.00,100,,23,0,,
Josh Adams,,,RB,PHI,vs DAL,11th,26.25,6000,0,11.1,4.8,,3,0,0,0,3.93,3.93,100,,2,0.7,4.70,0.8
Cooper Rush,,,QB,DAL,@ PHI,10th,19.25,6000,0,6.8,4.5,0.7,,0,0,0,0.00,0.00,100,,10,0,,
Braxton Miller,,,WR,PHI,vs DAL,4th,26.25,6000,0,4.7,3.1,3.2,,0,0,0,0.00,0.00,100,,3,0,,
Deonte Thompson,,,WR,DAL,@ PHI,27th,19.25,6000,0,6.8,4.5,5.3,2.4,0,0,0,0.00,0.00,100,,0,0,,
Darius Jackson,,,RB,DAL,@ PHI,4th,19.25,6000,0,5.1,3.4,,,0,0,0,0.00,0.00,100,,8,0,,
Dorren Miller,,,WR,PHI,vs DAL,4th,26.25,6000,0,0.8,0.5,,,0,0,0,0.00,0.00,100,,0,0,,
Kamar Aiken,,,WR,PHI,vs DAL,4th,26.25,6000,0,7.8,5.2,1.6,1.9,0,0,0,0.00,0.00,100,,0,0,,
Jordan Leggett,,,TE,NYJ,vs BUF,12th,22.50,6000,0,4.3,2.1,,1.9,0,0,0,1.19,1.19,100,,0,0.2,1.10,0.2
Robby Anderson,,,WR,NYJ,vs BUF,2nd,22.50,6000,0,9.9,6.6,10.5,7.3,0,0,0,0.00,0.00,100,,22,0,,
Jason Croom,,,TE,BUF,@ NYJ,3rd,15.50,6000,1.1,8.4,2.9,,3,0,0,0,4.02,4.02,100,,15,0.7,0.00,
Hunter Sharp,,,WR,BUF,@ NYJ,22nd,15.50,6000,0,5.3,3.5,7,,0,0,0,0.00,0.00,100,,20,0,,
Khari Lee,,,TE,BUF,@ NYJ,3rd,15.50,6000,0,2.3,1.5,,1,0,0,0,0.00,0.00,100,,0,0,,
Charles Clay,,,TE,BUF,@ NYJ,3rd,15.50,6000,0,7.4,4.9,6.8,3.1,0,0,0,0.00,0.00,100,,8,0,,
Patrick DiMarco,,,RB,BUF,@ NYJ,20th,15.50,6000,0,2.1,1.4,,1.7,0,0,0,0.00,0.00,100,,0,0,,
J.J. Jones,,,WR,NYJ,vs BUF,2nd,22.50,6000,0,3.3,2.2,,-0.7,0,0,0,0.00,0.00,100,,0,0,,
Josh Allen,,,QB,BUF,@ NYJ,14th,15.50,6000,0,14.3,9.5,,11.3,0,0,0,0.00,0.00,100,,52,0,,
Derek Anderson,,,QB,BUF,@ NYJ,14th,15.50,6000,0,6.2,4.1,0.1,5.3,0,0,0,0.00,0.00,100,,0,0,,
Sam Darnold,,,QB,NYJ,vs BUF,2nd,22.50,6000,0,10.7,7.1,,13.1,0,0,0,0.00,0.00,100,,47,0,,
Cam Phillips,,,WR,BUF,@ NYJ,22nd,15.50,6000,0,3.9,2.6,,1.4,0,0,0,0.00,0.00,100,,4,0,,
Ray-Ray McCloud,,,WR,BUF,@ NYJ,22nd,15.50,6000,0,5,3.3,,0.5,0,0,0,0.00,0.00,100,,0,0,,
Andre Holmes,,,WR,BUF,@ NYJ,22nd,15.50,6000,0,7.9,3.9,3.7,2.1,0,0,0,2.06,2.06,100,,0,0.3,2.70,0.5
Charone Peake,,,WR,NYJ,vs BUF,2nd,22.50,6000,0,3.9,2.6,0.8,1,0,0,0,0.00,0.00,100,,4,0,1.60,0.3
De'Angelo Henderson,,,RB,NYJ,vs BUF,16th,22.50,6000,0,7.1,4.7,4,,0,0,0,0.00,0.00,100,,0,0,,
Taiwan Jones,,,RB,BUF,@ NYJ,20th,15.50,6000,0,2.3,1.5,0.8,0,0,0,0,0.00,0.00,100,,0,0,,
ArDarius Stewart,,,WR,NYJ,vs BUF,2nd,22.50,6000,0,7.5,5.0,1.2,,0,0,0,0.00,0.00,100,,0,0,,
Andre Roberts,,,WR,NYJ,vs BUF,2nd,22.50,6000,0,3.6,2.4,0,1.1,0,0,0,0.00,0.00,100,,0,0,0.00,
Logan Thomas,,,TE,BUF,@ NYJ,3rd,15.50,6000,0,10.9,4.6,2.9,3,0,0,0,4.04,4.04,100,,0,0.7,1.20,0.2
Davis Webb,,,QB,NYJ,vs BUF,2nd,22.50,6000,0,6.2,4.1,,,0,0,0,0.00,0.00,100,,0,0,,
Keith Ford,,,RB,BUF,@ NYJ,20th,15.50,6000,0,2.1,1.4,,,0,0,0,0.00,0.00,100,,71,0,,
Neal Sterling,,,TE,NYJ,vs BUF,12th,22.50,6000,0,3.9,2.6,2.8,1.9,0,0,0,0.00,0.00,100,,4,0,,
Robert Foster,,,WR,BUF,@ NYJ,22nd,15.50,6000,0,8.1,5.4,,1,0,0,0,0.00,0.00,100,,0,0,12.00,2
Eric Tomlinson,,,TE,NYJ,vs BUF,12th,22.50,6000,0,5,2.4,2.8,1.6,0,0,0,1.38,1.38,100,,0,0.2,0.00,
Jeff Wilson,,,RB,SF,vs NYG,19th,24.00,6000,0,12.3,8.2,,,0,0,0,0.00,0.00,100,,0,0,,
Elijhaa Penny,,,RB,NYG,@ SF,17th,21.00,6000,0,3.6,2.4,4.3,0.2,0,0,0,0.00,0.00,100,,0,0,2.20,0.4
Ross Dwelley,,,TE,SF,vs NYG,6th,24.00,6000,0,5,3.3,,1.3,0,0,0,0.00,0.00,100,,3,0,,
Jawill Davis,,,WR,NYG,@ SF,16th,21.00,6000,0,2.3,1.5,,1.2,0,0,0,0.00,0.00,100,,0,0,,
Kyle Lauletta,,,QB,NYG,@ SF,21st,21.00,6000,0,8.4,5.6,,,0,0,0,0.00,0.00,100,,32,0,,
Jhurell Pressley,,,RB,NYG,@ SF,17th,21.00,6000,0,0.9,0.6,,,0,0,0,0.00,0.00,100,,0,0,,
C.J. Beathard,,,QB,SF,vs NYG,5th,24.00,6000,0,9.8,6.5,15.8,16.4,0,0,0,0.00,0.00,100,,42,0,,
Scott Simonson,,,TE,NYG,@ SF,20th,21.00,6000,0,3.3,2.2,,1,0,0,0,0.00,0.00,100,,0,0,0.00,
Kalif Raymond,,,WR,NYG,@ SF,16th,21.00,6000,0,5,3.3,-0.1,,0,0,0,0.00,0.00,100,,0,0,,
Trent Taylor,,,WR,SF,vs NYG,9th,24.00,6000,0,8.3,3.4,5,4.1,0,0,0,3.16,3.16,100,,0,0.5,1.70,0.3
Steven Dunbar,,,WR,SF,vs NYG,9th,24.00,6000,0,1.5,1.0,,,0,0,0,0.00,0.00,100,,47,0,,
Kendrick Bourne,,,WR,SF,vs NYG,9th,24.00,6000,3.2,14.2,4.4,3.4,5.2,0,0,0,7.64,7.64,100,,17,1.3,5.30,0.9
Russell Shepard,,,WR,NYG,@ SF,16th,21.00,6000,0,5.7,3.8,2.8,2.7,0,0,0,0.00,0.00,100,,0,0,,
Garrett Celek,,,TE,SF,vs NYG,6th,24.00,6000,0,6.6,4.4,5.2,2.6,0,0,0,0.00,0.00,100,,2,0,,
Amba Etta-Tawo,,,WR,NYG,@ SF,16th,21.00,6000,0,6.5,4.3,,,0,0,0,0.00,0.00,100,,0,0,,
Victor Bolden Jr.,,,WR,SF,vs NYG,9th,24.00,6000,0,3.3,2.2,0,1.5,0,0,0,0.00,0.00,100,,0,0,,
Alex Tanney,,,QB,NYG,@ SF,21st,21.00,6000,0,5.4,3.6,,,0,0,0,0.00,0.00,100,,25,0,,
Robert Martin,,,RB,NYG,@ SF,17th,21.00,6000,0,5.9,3.9,,,0,0,0,0.00,0.00,100,,34,0,,
Stacy Coley,,,WR,NYG,@ SF,16th,21.00,6000,0,5.3,3.5,0,0,0,0,0,0.00,0.00,100,,0,0,,
