Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2017 Avg,2018 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Matt Schaub,,,QB,ATL,@ PHI,10th,22.75,7500,0,9.2,6.1,,,0,0,0,0.00,0.00,100,,0,0,,
Corey Clement,,,RB,PHI,vs ATL,13th,21.75,7500,0.3,14.1,5.5,6.8,,0,0,0,5.84,5.84,100,,0,0.8,2.60,0.3
Geronimo Allison,,,WR,GB,vs CHI,21st,25.75,7500,1.5,12.5,4.4,2.9,,0,0,0,5.91,5.91,100,,0,0.8,15.40,2.1
Doug Martin,,,RB,LV,vs LAR,19th,20.75,7500,0,15.6,6.8,6.5,,0,0,0,5.37,5.37,100,,23,0.7,2.70,0.4
Richard Rodgers,,,TE,PHI,vs ATL,11th,21.75,7000,0,7.7,5.1,3.1,,0,0,0,0.00,0.00,100,,6,0,,
Joshua Perkins,,,TE,PHI,vs ATL,11th,21.75,7000,0,6.2,4.1,,,0,0,0,0.00,0.00,100,,0,0,,
Darren Sproles,,,RB,PHI,vs ATL,13th,21.75,7000,1.1,14.3,5.3,5,,0,0,0,6.39,6.39,100,,29,0.9,5.20,0.7
Mack Hollins,,,WR,PHI,vs ATL,20th,21.75,7000,0,5.4,3.6,2.9,,0,0,0,0.00,0.00,100,,0,0,,
Wendell Smallwood,,,RB,PHI,vs ATL,13th,21.75,7000,0,7.4,4.9,5,,0,0,0,0.00,0.00,100,,0,0,,
Justin Hardy,,,WR,ATL,@ PHI,25th,22.75,7000,0,6.8,3.1,4.2,,0,0,0,2.10,2.10,100,,0,0.3,0.00,
Taylor Gabriel,,,WR,CHI,@ GB,29th,19.75,7000,0,13.6,6.1,3.9,,0,0,0,4.48,4.48,100,,3,0.6,5.00,0.7
Tyler Higbee,,,TE,LAR,@ LV,21st,26.75,7000,0,10.7,5.2,3.3,,0,0,0,2.88,2.88,100,,0,0.4,,
Matt Jones,,,RB,PHI,vs ATL,13th,21.75,6500,0,11.1,7.4,0.7,,0,0,0,0.00,0.00,100,,0,0,,
Kamar Aiken,,,WR,PHI,vs ATL,20th,21.75,6500,0,7.8,5.2,1.6,,0,0,0,0.00,0.00,100,,0,0,,
Markus Wheaton,,,WR,PHI,vs ATL,20th,21.75,6500,0,12,6.7,0.9,,0,0,0,1.95,1.95,100,,0,0.3,,
Kevin White,,,WR,CHI,@ GB,29th,19.75,6500,0,5.1,3.4,1.6,,0,0,0,0.00,0.00,100,,21,0,,
Jalen Richard,,,RB,LV,vs LAR,19th,20.75,6500,0,8.2,4.0,4.5,,0,0,0,2.23,2.23,100,,22,0.3,12.40,1.9
James Butler,,,RB,LV,vs LAR,19th,20.75,6200,0,4.4,2.9,,,0,0,0,0.00,0.00,100,,0,0,,
Dallas Goedert,,,TE,PHI,vs ATL,11th,21.75,6000,0,11.2,5.2,,,0,0,0,3.43,3.43,100,,28,0.6,0.90,0.2
Christian Blake,,,WR,ATL,@ PHI,25th,22.75,6000,0,3.5,2.3,,,0,0,0,0.00,0.00,100,,0,0,,
Ito Smith,,,RB,ATL,@ PHI,4th,22.75,6000,0,5.7,3.8,,,0,0,0,0.00,0.00,100,,14,0,,
Anthony Mahoungou,,,WR,PHI,vs ATL,20th,21.75,6000,0,0,0.0,,,0,0,0,0.00,0.00,100,,0,0,,
Taj Williams,,,WR,ATL,@ PHI,25th,22.75,6000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Logan Paulsen,,,TE,ATL,@ PHI,2nd,22.75,6000,0,2.7,1.8,0,,0,0,0,0.00,0.00,100,,0,0,,
Nate Sudfeld,,,QB,PHI,vs ATL,9th,21.75,6000,0,9.9,6.6,3.6,,0,0,0,0.00,0.00,100,,0,0,,
Ricky Ortiz,,,RB,ATL,@ PHI,4th,22.75,6000,0,1.7,1.1,,,0,0,0,0.00,0.00,100,,0,0,,
Devin Gray,,,WR,ATL,@ PHI,25th,22.75,6000,0,4.2,2.8,,,0,0,0,0.00,0.00,100,,0,0,,
Lamar Jordan,,,WR,ATL,@ PHI,25th,22.75,6000,0,0.9,0.6,,,0,0,0,0.00,0.00,100,,0,0,,
DeAndre Carter,,,WR,PHI,vs ATL,20th,21.75,6000,0,6.4,2.7,,,0,0,0,2.34,2.34,100,,0,0.4,1.50,0.3
Joe Callahan,,,QB,PHI,vs ATL,9th,21.75,6000,0,5,3.3,0.4,,0,0,0,0.00,0.00,100,,0,0,,
Justin Crawford,,,RB,ATL,@ PHI,4th,22.75,6000,0,2.6,1.7,,,0,0,0,0.00,0.00,100,,47,0,,
Colby Pearson,,,WR,ATL,@ PHI,25th,22.75,6000,0,0,0.0,,,0,0,0,0.00,0.00,100,,0,0,,
Deante Burton,,,WR,ATL,@ PHI,25th,22.75,6000,0,3,2.0,,,0,0,0,0.00,0.00,100,,44,0,,
Terrence Magee,,,RB,ATL,@ PHI,4th,22.75,6000,0,3.9,2.6,,,0,0,0,0.00,0.00,100,,0,0,,
Dontez Byrd,,,WR,ATL,@ PHI,25th,22.75,6000,0,3.2,2.1,,,0,0,0,0.00,0.00,100,,30,0,,
Adam Zaruba,,,TE,PHI,vs ATL,11th,21.75,6000,0,0.3,0.2,,,0,0,0,0.00,0.00,100,,0,0,,
Rashard Davis,,,WR,PHI,vs ATL,20th,21.75,6000,0,4.4,2.9,,,0,0,0,0.00,0.00,100,,0,0,,
Jaeden Graham,,,TE,ATL,@ PHI,2nd,22.75,6000,0,4.4,2.9,,,0,0,0,0.00,0.00,100,,0,0,,
Billy Brown,,,TE,PHI,vs ATL,11th,21.75,6000,0,3.5,2.3,,,0,0,0,0.00,0.00,100,,0,0,,
Shelton Gibson,,,WR,PHI,vs ATL,20th,21.75,6000,0,11.6,5.6,2.1,,0,0,0,3.15,3.15,100,,0,0.5,0.00,
Troy Mangen,,,TE,ATL,@ PHI,2nd,22.75,6000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Garrett Grayson,,,QB,ATL,@ PHI,10th,22.75,6000,0,1.2,0.8,,,0,0,0,0.00,0.00,100,,50,0,,
Alex Gray,,,TE,ATL,@ PHI,2nd,22.75,6000,0,0,0.0,,,0,0,0,0.00,0.00,100,,0,0,,
Josh Adams,,,RB,PHI,vs ATL,13th,21.75,6000,0,7.2,4.8,,,0,0,0,0.00,0.00,100,,2,0,,
Bryce Treggs,,,WR,PHI,vs ATL,20th,21.75,6000,0,5.3,3.5,1,,0,0,0,0.00,0.00,100,,0,0,,
Eric Saubert,,,TE,ATL,@ PHI,2nd,22.75,6000,0,1.8,1.2,,,0,0,0,0.00,0.00,100,,29,0,0.00,
Greg Ward,,,WR,PHI,vs ATL,20th,21.75,6000,0,7.5,5.0,,,0,0,0,0.00,0.00,100,,18,0,,
Kurt Benkert,,,QB,ATL,@ PHI,10th,22.75,6000,0,6.5,4.3,,,0,0,0,0.00,0.00,100,,7,0,,
Reggie Davis,,,WR,ATL,@ PHI,25th,22.75,6000,0,3.9,2.6,,,0,0,0,0.00,0.00,100,,0,0,,
Malik Williams,,,RB,ATL,@ PHI,4th,22.75,6000,0,7.2,4.8,,,0,0,0,0.00,0.00,100,,2,0,,
Marvin Hall,,,WR,ATL,@ PHI,25th,22.75,6000,0,5.9,3.9,0.5,,0,0,0,0.00,0.00,100,,0,0,,
David Marvin,,,K,ATL,@ PHI,23rd,22.75,6000,0,1.5,1.0,,,0,0,0,0.00,0.00,100,,0,0,,
Tim Wilson,,,WR,PHI,vs ATL,20th,21.75,6000,0,3.3,2.2,,,0,0,0,0.00,0.00,100,,0,0,,
Josh Bellamy,,,WR,CHI,@ GB,29th,19.75,6000,0,5.3,3.5,6.2,,0,0,0,0.00,0.00,100,,5,0,,
DeShone Kizer,,,QB,GB,vs CHI,6th,25.75,6000,0,11.7,7.8,13.2,,0,0,0,0.00,0.00,100,,26,0,-0.80,
Tyler Bray,,,QB,CHI,@ GB,31st,19.75,6000,0,5,3.3,-2,,0,0,0,0.00,0.00,100,,11,0,,
Marquez Valdes-Scantling,,,WR,GB,vs CHI,21st,25.75,6000,0,10.1,6.7,,,0,0,0,0.00,0.00,100,,0,0,0.00,
Equanimeous St. Brown,,,WR,GB,vs CHI,21st,25.75,6000,0,5,3.3,,,0,0,0,0.00,0.00,100,,0,0,,
Joe Kerridge,,,RB,GB,vs CHI,9th,25.75,6000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Marcedes Lewis,,,TE,GB,vs CHI,5th,25.75,6000,0,5.6,3.7,4.5,,0,0,0,0.00,0.00,100,,0,0,,
Kyle Lewis,,,RB,GB,vs CHI,9th,25.75,6000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Aaron Ripkowski,,,RB,GB,vs CHI,9th,25.75,6000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Ryan Smith,,,TE,GB,vs CHI,5th,25.75,6000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Ben Braunecker,,,TE,CHI,@ GB,25th,19.75,6000,0,3.2,2.1,,,0,0,0,0.00,0.00,100,,19,0,,
Trevor Davis,,,WR,GB,vs CHI,21st,25.75,6000,0,4.5,3.0,0.7,,0,0,0,0.00,0.00,100,,0,0,,
Kevin Rader,,,TE,GB,vs CHI,5th,25.75,6000,0,1.7,1.1,,,0,0,0,0.00,0.00,100,,0,0,,
Joel Bouagnon,,,RB,GB,vs CHI,9th,25.75,6000,0,3.6,2.4,,,0,0,0,0.00,0.00,100,,56,0,,
Lance Kendricks,,,TE,GB,vs CHI,5th,25.75,6000,0,5.3,3.5,3.2,,0,0,0,0.00,0.00,100,,0,0,1.80,0.3
Robert Tonyan,,,TE,GB,vs CHI,5th,25.75,6000,0,9.2,6.1,,,0,0,0,0.00,0.00,100,,5,0,,
Knile Davis,,,RB,CHI,@ GB,7th,19.75,6000,0,3,2.0,,,0,0,0,0.00,0.00,100,,0,0,,
Benny Cunningham,,,RB,CHI,@ GB,7th,19.75,6000,0,5.7,3.8,3.6,,0,0,0,0.00,0.00,100,,0,0,0.00,
Tim Boyle,,,QB,GB,vs CHI,6th,25.75,6000,0,5.9,3.9,,,0,0,0,0.00,0.00,100,,0,0,,
J'Mon Moore,,,WR,GB,vs CHI,21st,25.75,6000,0,7,3.2,,,0,0,0,2.22,2.22,100,,0,0.4,,
Chase Daniel,,,QB,CHI,@ GB,31st,19.75,6000,0,9.3,6.2,-0.2,,0,0,0,0.00,0.00,100,,0,0,,
Dion Sims,,,TE,CHI,@ GB,25th,19.75,6000,0,5.9,3.9,2.6,,0,0,0,0.00,0.00,100,,0,0,1.90,0.3
Darius Jackson,,,RB,GB,vs CHI,9th,25.75,6000,0,5.1,3.4,,,0,0,0,0.00,0.00,100,,8,0,,
Devante Mays,,,RB,GB,vs CHI,9th,25.75,6000,0,2.6,1.7,-0.2,,0,0,0,0.00,0.00,100,,0,0,,
Emanuel Byrd,,,TE,GB,vs CHI,5th,25.75,6000,0,2.6,1.7,,,0,0,0,0.00,0.00,100,,23,0,,
Aaron Jones,,,RB,GB,vs CHI,9th,25.75,6000,0,15.9,10.6,7.6,,0,0,0,0.00,0.00,100,,25,0,,
Daniel Brown,,,TE,CHI,@ GB,25th,19.75,6000,0,4.1,2.7,2.4,,0,0,0,0.00,0.00,100,,0,0,,
Javon Wims,,,WR,CHI,@ GB,29th,19.75,6000,0,6.5,4.3,,,0,0,0,0.00,0.00,100,,0,0,,
Sean Mannion,,,QB,LAR,@ LV,12th,26.75,6000,0,5.6,3.7,1,,0,0,0,0.00,0.00,100,,0,0,,
Derek Carrier,,,TE,LV,vs LAR,17th,20.75,6000,0,3.8,2.5,1.2,,0,0,0,0.00,0.00,100,,0,0,3.00,0.5
Lee Smith,,,TE,LV,vs LAR,17th,20.75,6000,0,3.8,2.5,1.9,,0,0,0,0.00,0.00,100,,0,0,,
Michael Thomas,,,WR,LAR,@ LV,13th,26.75,6000,0,4.2,2.8,2.4,,0,0,0,0.00,0.00,100,,0,0,,
Gerald Everett,,,TE,LAR,@ LV,21st,26.75,6000,0,9.9,4.2,3.2,,0,0,0,3.57,3.57,100,,0,0.6,,
Seth Roberts,,,WR,LV,vs LAR,26th,20.75,6000,0,9.9,4.2,4.6,,0,0,0,3.63,3.63,100,,14,0.6,1.60,0.3
Dwayne Harris,,,WR,LV,vs LAR,26th,20.75,6000,0,9.3,4.2,0,,0,0,0,3.00,3.00,100,,0,0.5,0.00,
Pharoh Cooper,,,WR,LAR,@ LV,13th,26.75,6000,0,4.1,2.7,1,,0,0,0,0.00,0.00,100,,0,0,0.00,
DeAndre Washington,,,RB,LV,vs LAR,19th,20.75,6000,0,7.5,5.0,4.5,,0,0,0,0.00,0.00,100,,0,0,,
Justin Davis,,,RB,LAR,@ LV,3rd,26.75,6000,0,4.5,3.0,0.1,,0,0,0,0.00,0.00,100,,25,0,,
Josh Reynolds,,,WR,LAR,@ LV,13th,26.75,6000,0,7.5,5.0,2.7,,0,0,0,0.00,0.00,100,,4,0,,
Malcolm Brown,,,RB,LAR,@ LV,3rd,26.75,6000,0,6.8,4.5,3.5,,0,0,0,0.00,0.00,100,,0,0,3.30,0.6
Johnny Mundt,,,TE,LAR,@ LV,21st,26.75,6000,0,4.1,2.7,,,0,0,0,0.00,0.00,100,,0,0,,
John Kelly,,,RB,LAR,@ LV,3rd,26.75,6000,0,8.6,5.7,,,0,0,0,0.00,0.00,100,,25,0,,
Keon Hatcher,,,WR,LV,vs LAR,26th,20.75,6000,0,16.7,11.1,,,0,0,0,0.00,0.00,100,,0,0,,
Khadarel Hodge,,,WR,LAR,@ LV,13th,26.75,6000,0,5,3.3,,,0,0,0,0.00,0.00,100,,0,0,,
Gannon Sinclair,,,TE,PHI,vs ATL,11th,21.75,4500,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Aaron Rodgers - MVP,,,MVP (QB),GB,vs CHI,6th,25.75,18000,12.1,33.3,8.5,19.4,,0,0,0,30.83,30.83,100,,58,1.1,37.41,2.1
Todd Gurley - MVP,,,MVP (RB),LAR,@ LV,3rd,26.75,18000,11.2,34.7,9.4,22.8,,0,0,0,30.92,30.92,100,,40,1.1,33.3,1.9
Carson Wentz - MVP,,,MVP (QB),PHI,vs ATL,9th,21.75,15500,0,9.9,6.6,22.4,,0,0,0,0,0,100,,62,0,0,
Julio Jones - MVP,,,MVP (WR),ATL,@ PHI,25th,22.75,15000,6.1,27.9,8.7,13.5,,0,0,0,22.2,22.2,100,,44,1,34.5,2.3
Matt Ryan - MVP,,,MVP (QB),ATL,@ PHI,10th,22.75,14000,7.8,27.8,8.0,14.8,,0,0,0,23.7,23.7,100,,55,1.1,14.76,1.1
Davante Adams - MVP,,,MVP (WR),GB,vs CHI,21st,25.75,14000,5.4,26.9,8.6,13.3,,0,0,0,20.96,20.96,100,,39,1,25.95,1.9
Jared Goff - MVP,,,MVP (QB),LAR,@ LV,12th,26.75,14000,9,29.7,8.3,17.3,,0,0,0,25.94,25.94,100,,48,1.2,25.83,1.8
Nick Foles - MVP,,,MVP (QB),PHI,vs ATL,9th,21.75,13500,6.8,28.1,8.5,10.4,,0,0,0,23.01,23.01,100,,23,1.1,8.37,0.6
Devonta Freeman - MVP,,,MVP (RB),ATL,@ PHI,4th,22.75,13500,4.4,26.7,8.9,13,,0,0,0,20,20,100,,35,1,9.75,0.7
Jordan Howard - MVP,,,MVP (RB),CHI,@ GB,7th,19.75,13500,3.4,22.9,7.8,11.8,,0,0,0,16.8,16.8,100,,25,0.8,19.8,1.5
Mitchell Trubisky - MVP,,,MVP (QB),CHI,@ GB,31st,19.75,13000,6.1,29.1,9.2,11.8,,0,0,0,23.01,23.01,100,,34,1.2,21.06,1.6
Derek Carr - MVP,,,MVP (QB),LV,vs LAR,19th,20.75,13000,8.5,27.5,7.6,14.6,,0,0,0,24.15,24.15,100,,53,1.2,13.83,1.1
Zach Ertz - MVP,,,MVP (TE),PHI,vs ATL,11th,21.75,12500,4.4,21.6,6.9,11.7,,0,0,0,16.94,16.94,100,,30,0.9,10.95,0.9
Jay Ajayi - MVP,,,MVP (RB),PHI,vs ATL,13th,21.75,12000,2.4,19.6,6.9,8.8,,0,0,0,13.91,13.91,100,,22,0.8,30.3,2.5
Brandin Cooks - MVP,,,MVP (WR),LAR,@ LV,13th,26.75,12000,3,22.5,7.8,11,,0,0,0,16.16,16.16,100,,33,0.9,17.7,1.5
Allen Robinson - MVP,,,MVP (WR),CHI,@ GB,29th,19.75,11500,2.8,21.6,7.5,2.2,,0,0,0,15.47,15.47,100,,39,0.9,12.15,1.1
Jamaal Williams - MVP,,,MVP (RB),GB,vs CHI,9th,25.75,11500,4.9,21.6,6.7,9.3,,0,0,0,17.36,17.36,100,,12,1,7.05,0.6
Amari Cooper - MVP,,,MVP (WR),LV,vs LAR,26th,20.75,11500,1.6,24.4,9.1,9.6,,0,0,0,16.05,16.05,100,,20,0.9,3.45,0.3
Alshon Jeffery - MVP,,,MVP (WR),PHI,vs ATL,20th,21.75,11000,0,10.1,6.7,11.2,,0,0,0,0,0,100,,37,0,0,
Nelson Agholor - MVP,,,MVP (WR),PHI,vs ATL,20th,21.75,11000,3.4,18.6,6.1,9.7,,0,0,0,14.21,14.21,100,,15,0.9,14.25,1.3
Randall Cobb - MVP,,,MVP (WR),GB,vs CHI,21st,25.75,10500,2.3,18,6.3,9,,0,0,0,12.83,12.83,100,,28,0.8,37.05,3.5
Jimmy Graham - MVP,,,MVP (TE),GB,vs CHI,5th,25.75,10500,3.3,17.3,5.6,8.9,,0,0,0,13.32,13.32,100,,25,0.8,2.7,0.3
Marshawn Lynch - MVP,,,MVP (RB),LV,vs LAR,19th,20.75,10500,5.5,18.5,5.2,10.3,,0,0,0,16.04,16.04,100,,50,1,17.85,1.7
Robert Woods - MVP,,,MVP (WR),LAR,@ LV,13th,26.75,10500,2.7,19.7,6.8,11.8,,0,0,0,14.27,14.27,100,,36,0.9,8.7,0.8
Tevin Coleman - MVP,,,MVP (RB),ATL,@ PHI,4th,22.75,10000,2.3,20.5,7.3,10.1,,0,0,0,14.33,14.33,100,,14,1,16.5,1.7
Trey Burton - MVP,,,MVP (TE),CHI,@ GB,25th,19.75,10000,2.3,15,5.1,4.8,,0,0,0,11.09,11.09,100,,0,0.7,3,0.3
Cooper Kupp - MVP,,,MVP (WR),LAR,@ LV,13th,26.75,10000,2.4,21.1,7.5,10.2,,0,0,0,14.82,14.82,100,,40,1,22.95,2.3
Matt Bryant - MVP,,,MVP (K),ATL,@ PHI,23rd,22.75,9500,4.1,14.6,4.2,10.2,,0,0,0,12.38,12.38,100,,53,0.9,12,1.3
Mason Crosby - MVP,,,MVP (K),GB,vs CHI,27th,25.75,9500,4.5,14.5,4.0,6,,0,0,0,12.75,12.75,100,,47,0.9,10.5,1.1
Mohamed Sanu - MVP,,,MVP (WR),ATL,@ PHI,25th,22.75,9000,2.3,15.1,5.1,9.2,,0,0,0,11.15,11.15,100,,26,0.8,5.7,0.6
Jake Elliott - MVP,,,MVP (K),PHI,vs ATL,12th,21.75,9000,4.4,14.2,3.9,9.9,,0,0,0,12.47,12.47,100,,43,0.9,6,0.7
Mike Wallace - MVP,,,MVP (WR),PHI,vs ATL,20th,21.75,9000,2.5,16.3,5.5,8.3,,0,0,0,12.06,12.06,100,,25,0.9,0,
Ty Montgomery - MVP,,,MVP (RB),GB,vs CHI,9th,25.75,9000,2.4,17.9,6.2,10,,0,0,0,12.87,12.87,100,,0,1,5.7,0.6
Cody Parkey - MVP,,,MVP (K),CHI,@ GB,28th,19.75,9000,2.9,11.9,3.6,6.5,,0,0,0,9.75,9.75,100,,47,0.7,16.5,1.8
Greg Zuerlein - MVP,,,MVP (K),LAR,@ LV,10th,26.75,9000,3,15.5,5.0,13,,0,0,0,12,12,100,,44,0.9,25.5,2.8
Jordy Nelson - MVP,,,MVP (WR),LV,vs LAR,26th,20.75,9000,0.7,20.7,8.0,7.9,,0,0,0,13.01,13.01,100,,22,1,5.7,0.6
Tarik Cohen - MVP,,,MVP (RB),CHI,@ GB,7th,19.75,8500,1.8,17.3,6.2,7.7,,0,0,0,12.05,12.05,100,,26,0.9,8.4,1
Mike Nugent - MVP,,,MVP (K),LV,vs LAR,14th,20.75,8500,2.3,11.6,3.7,4.8,,0,0,0,9,9,100,,49,0.7,12,1.4
Calvin Ridley - MVP,,,MVP (WR),ATL,@ PHI,25th,22.75,8000,0,18.8,8.2,,,0,0,0,9.68,9.68,100,,34,0.8,0,
Austin Hooper - MVP,,,MVP (TE),ATL,@ PHI,2nd,22.75,8000,0.3,13.5,5.3,5.5,,0,0,0,8.37,8.37,100,,22,0.7,5.85,0.7
Anthony Miller - MVP,,,MVP (WR),CHI,@ GB,29th,19.75,8000,1.4,14.6,5.3,,,0,0,0,10.01,10.01,100,,12,0.8,3.6,0.5
