Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,StdDev,2017 Avg,2018 Avg,FC,My,Diff,FC Proj,My Proj,Exp.,Used,Con.,Value,FPs,Val
Demaryius Thomas,,,WR,DEN,@ ARI,3rd,21.50,12500,6.5,20.5,5.6,10.3,10.8,0,0,0,12.10,12.10,100,,41,1,6.70,0.5
Julian Edelman,,,WR,NE,@ CHI,10th,25.75,12500,5.5,21.2,6.3,,11.7,0,0,0,11.79,11.79,100,,50,0.9,12.10,1
Isaiah Crowell,,,RB,NYJ,vs MIN,4th,21.00,12500,5.4,21.9,6.6,8.1,13.6,0,0,0,11.95,11.95,100,,27,1,5.50,0.4
Phillip Lindsay,,,RB,DEN,@ ARI,30th,21.50,12000,5.3,22.6,6.9,,10.8,0,0,0,12.24,12.24,100,,27,1,16.10,1.3
Tyrell Williams,,,WR,LAC,vs TEN,13th,26.00,12000,2.9,18.4,6.2,7.3,9.8,0,0,0,9.07,9.07,100,,24,0.8,19.80,1.7
Rob Gronkowski,,,TE,NE,@ CHI,32nd,25.75,12000,0,12.2,8.1,15,9.6,0,0,0,0.00,0.00,100,,28,0,,
Brandin Cooks,,,WR,LAR,@ SF,9th,29.75,12000,6.6,26.1,7.8,11,14.4,0,0,0,14.38,14.38,100,,33,1.2,15.10,1.3
Tyler Boyd,,,WR,CIN,@ KC,15th,25.25,12000,8.8,25.3,6.6,4.6,14.8,0,0,0,15.37,15.37,100,,22,1.3,4.20,0.4
Calvin Ridley,,,WR,ATL,vs NYG,30th,28.00,12000,2.6,23.1,8.2,,13.9,0,0,0,10.83,10.83,100,,34,0.9,6.80,0.6
Austin Ekeler,,,RB,LAC,vs TEN,7th,26.00,11500,7.9,27.1,7.7,6.7,11.7,0,0,0,15.55,15.55,100,,32,1.4,9.30,0.8
George Kittle,,,TE,SF,vs LAR,20th,21.75,11500,3.1,21.1,7.2,5.7,10.7,0,0,0,10.28,10.28,100,,27,0.9,18.30,1.6
Christian Kirk,,,WR,ARI,vs DEN,21st,20.50,11000,3.8,21,6.9,,8.5,0,0,0,10.69,10.69,100,,22,1,7.20,0.7
Corey Davis,,,WR,TEN,@ LAC,29th,20.00,11000,5.2,22.7,7.0,6.1,9.7,0,0,0,12.16,12.16,100,,13,1.1,2.50,0.2
Allen Robinson,,,WR,CHI,vs NE,18th,23.75,11000,4.3,23,7.5,2.2,10.4,0,0,0,11.76,11.76,100,,39,1.1,0.90,0.1
Matt Breida,,,RB,SF,vs LAR,13th,21.75,11000,6.8,21.8,6.0,5.8,12.6,0,0,0,12.83,12.83,100,,8,1.2,-0.50,
Travis Kelce,,,TE,KC,vs CIN,30th,31.25,11000,5.8,24.5,7.5,13,13.6,0,0,0,13.29,13.29,100,,41,1.2,12.00,1.1
Tevin Coleman,,,RB,ATL,vs NYG,12th,28.00,11000,7.6,25.9,7.3,10.1,10.2,0,0,0,14.94,14.94,100,,14,1.4,15.20,1.4
Sterling Shepard,,,WR,NYG,@ ATL,22nd,24.00,11000,5.9,21.1,6.1,10.5,10.6,0,0,0,11.96,11.96,100,,39,1.1,19.20,1.7
Royce Freeman,,,RB,DEN,@ ARI,30th,21.50,10500,6,15.8,3.9,,8.2,0,0,0,9.92,9.92,100,,36,0.9,9.70,0.9
Kyle Rudolph,,,TE,MIN,@ NYJ,19th,24.00,10500,3.5,17.2,5.5,8,8.7,0,0,0,8.99,8.99,100,,21,0.9,2.10,0.2
Bilal Powell,,,RB,NYJ,vs MIN,4th,21.00,10500,4.5,22,7.0,8.9,8.6,0,0,0,11.45,11.45,100,,14,1.1,3.00,0.3
Mohamed Sanu,,,WR,ATL,vs NYG,30th,28.00,10500,4.3,17,5.1,9.2,10.2,0,0,0,9.38,9.38,100,,26,0.9,3.10,0.3
Devonta Freeman,,,RB,ATL,vs NYG,12th,28.00,10500,0,13.4,8.9,13,5.8,0,0,0,0.00,0.00,100,,35,0,,
Larry Fitzgerald,,,WR,ARI,vs DEN,21st,20.50,10000,1.7,18.7,6.8,12.9,5.4,0,0,0,8.50,8.50,100,,35,0.9,12.00,1.2
Taylor Gabriel,,,WR,CHI,vs NE,18th,23.75,10000,4.7,20,6.1,3.9,11.9,0,0,0,10.80,10.80,100,,3,1.1,4.10,0.4
Harrison Butker,,,K,KC,vs CIN,22nd,31.25,10000,4.6,15.1,4.2,11.6,10.5,0,0,0,8.75,8.75,100,,55,0.9,9.00,0.9
Latavius Murray,,,RB,MIN,@ NYJ,17th,24.00,10000,4.7,23,7.3,9.3,7.6,0,0,0,12.03,12.03,100,,22,1.2,21.30,2.1
Brandon McManus,,,K,DEN,@ ARI,16th,21.50,9500,3,14.3,4.5,7.3,8,0,0,0,7.50,7.50,100,,46,0.8,10.00,1.1
Phil Dawson,,,K,ARI,vs DEN,21st,20.50,9500,0.5,11.2,4.3,8.6,4,0,0,0,4.75,4.75,100,,34,0.5,5.00,0.5
Ryan Succop,,,K,TEN,@ LAC,4th,20.00,9500,2.6,12.4,3.9,9.1,10.8,0,0,0,6.50,6.50,100,,49,0.7,7.00,0.7
Trey Burton,,,TE,CHI,vs NE,18th,23.75,9500,4.8,17.5,5.1,4.8,9.1,0,0,0,9.88,9.88,100,,0,1,23.10,2.4
Josh Gordon,,,WR,NE,@ CHI,10th,25.75,9500,6.1,18.4,4.9,9.7,7.8,0,0,0,11.03,11.03,100,,40,1.2,12.00,1.3
Stephen Gostkowski,,,K,NE,@ CHI,7th,25.75,9500,4.1,15.3,4.5,10.2,10.2,0,0,0,8.55,8.55,100,,52,0.9,8.00,0.8
Jordan Howard,,,RB,CHI,vs NE,1st,23.75,9500,4.6,24.1,7.8,11.8,8.8,0,0,0,12.38,12.38,100,,25,1.3,11.30,1.2
Greg Zuerlein,,,K,LAR,@ SF,18th,29.75,9500,1,13.5,5.0,13,17,0,0,0,6.00,6.00,100,,44,0.6,13.00,1.4
Alfred Morris,,,RB,SF,vs LAR,13th,21.75,9500,1.7,13.2,4.6,5.3,7.3,0,0,0,6.26,6.26,100,,2,0.7,2.50,0.3
Giovani Bernard,,,RB,CIN,@ KC,16th,25.25,9500,0,9,6.0,8.1,12.1,0,0,0,0.00,0.00,100,,14,0,,
Jason Myers,,,K,NYJ,vs MIN,14th,21.00,9500,1.7,12.5,4.3,8.8,11.7,0,0,0,6.00,6.00,100,,47,0.6,7.00,0.7
Dan Bailey,,,K,MIN,@ NYJ,6th,24.00,9500,1.8,12.3,4.2,7.4,11.7,0,0,0,6.00,6.00,100,,45,0.6,14.00,1.5
Dalvin Cook,,,RB,MIN,@ NYJ,17th,24.00,9500,0,14.3,9.5,15,7.7,0,0,0,0.00,0.00,100,,42,0,,
Evan Engram,,,TE,NYG,@ ATL,10th,24.00,9500,0.4,14.1,5.5,9.4,7.1,0,0,0,5.89,5.89,100,,34,0.6,3.60,0.4
Ricky Seals-Jones,,,TE,ARI,vs DEN,24th,20.50,9000,2.2,14.2,4.8,5.5,5.5,0,0,0,6.97,6.97,100,,0,0.8,2.20,0.2
Courtland Sutton,,,WR,DEN,@ ARI,3rd,21.50,9000,1.8,15.6,5.5,,5.7,0,0,0,7.31,7.31,100,,38,0.8,9.30,1
Cody Parkey,,,K,CHI,vs NE,24th,23.75,9000,3.9,12.9,3.6,6.5,9.6,0,0,0,7.50,7.50,100,,47,0.8,8.00,0.9
Kyle Juszczyk,,,RB,SF,vs LAR,13th,21.75,9000,4.8,13.6,3.5,,6.1,0,0,0,8.31,8.31,100,,13,0.9,2.30,0.3
Robbie Gould,,,K,SF,vs LAR,17th,21.75,9000,4.2,15.2,4.4,10.6,9.3,0,0,0,8.58,8.58,100,,48,1,6.00,0.7
Sammy Watkins,,,WR,KC,vs CIN,6th,31.25,9000,2.6,22.6,8.0,8.1,8.2,0,0,0,10.60,10.60,100,,12,1.2,9.40,1
Randy Bullock,,,K,CIN,@ KC,19th,25.25,9000,4.2,13.7,3.8,6.5,7.7,0,0,0,7.95,7.95,100,,47,0.9,4.00,0.4
Robby Anderson,,,WR,NYJ,vs MIN,7th,21.00,9000,4.6,21.1,6.6,10.5,7.9,0,0,0,11.20,11.20,100,,22,1.2,5.90,0.7
Matt Bryant,,,K,ATL,vs NYG,31st,28.00,9000,0,6.3,4.2,10.2,8.7,0,0,0,0.00,0.00,100,,53,0,,
Aldrick Rosas,,,K,NYG,@ ATL,3rd,24.00,9000,4.3,13.3,3.6,5.3,8.7,0,0,0,7.85,7.85,100,,41,0.9,6.00,0.7
Devontae Booker,,,RB,DEN,@ ARI,30th,21.50,8500,1,12.7,4.7,5.9,4.2,0,0,0,5.67,5.67,100,,6,0.7,0.40,0
Dion Lewis,,,RB,TEN,@ LAC,6th,20.00,8500,4.7,20.9,6.5,11.6,7.9,0,0,0,11.17,11.17,100,,7,1.3,18.50,2.2
Sam Ficken,,,K,LAR,@ SF,18th,29.75,8500,2,13.5,4.6,7,6.5,0,0,0,6.60,6.60,100,,30,0.8,,
Michael Badgley,,,K,LAC,vs TEN,13th,26.00,8500,8.1,8.1,,,,0,0,0,8.10,8.10,100,,0,1,,
Quincy Enunwa,,,WR,NYJ,vs MIN,7th,21.00,8500,0,7.8,5.2,,7.3,0,0,0,0.00,0.00,100,,16,0,,
Ito Smith,,,RB,ATL,vs NYG,12th,28.00,8500,6.2,15.7,3.8,,8,0,0,0,10.01,10.01,100,,14,1.2,5.50,0.6
Austin Hooper,,,TE,ATL,vs NYG,16th,28.00,8500,4.2,17.4,5.3,5.5,9.4,0,0,0,9.47,9.47,100,,22,1.1,6.30,0.7
Jeff Heuerman,,,TE,DEN,@ ARI,22nd,21.50,8000,1.5,10.5,3.6,3.1,3.3,0,0,0,5.13,5.13,100,,0,0.6,,
Mike Williams,,,WR,LAC,vs TEN,13th,26.00,8000,2.9,19.9,6.8,1.7,8.8,0,0,0,9.72,9.72,100,,17,1.2,12.30,1.5
Derrick Henry,,,RB,TEN,@ LAC,6th,20.00,8000,0,24.9,11.0,9,4.7,0,0,0,8.38,8.38,100,,18,1,13.50,1.7
Anthony Miller,,,WR,CHI,vs NE,18th,23.75,8000,2.2,15.4,5.3,,6.4,0,0,0,7.46,7.46,100,,12,0.9,4.50,0.6
Chris Hogan,,,WR,NE,@ CHI,10th,25.75,8000,0,16.2,6.7,10.4,6.9,0,0,0,6.16,6.16,100,,0,0.8,9.30,1.2
Pierre Garcon,,,WR,SF,vs LAR,24th,21.75,8000,4.2,15.2,4.4,8.8,5.4,0,0,0,8.59,8.59,100,,48,1.1,1.00,0.1
C.J. Uzomah,,,TE,CIN,@ KC,26th,25.25,8000,3.6,12.3,3.5,2.2,5.1,0,0,0,7.06,7.06,100,,19,0.9,8.30,1
Laquon Treadwell,,,WR,MIN,@ NYJ,23rd,24.00,8000,3.1,10.1,2.8,2.1,5.6,0,0,0,5.88,5.88,100,,7,0.7,2.60,0.3
Justin Hardy,,,WR,ATL,vs NYG,30th,28.00,8000,0,7.7,3.1,4.2,1,0,0,0,3.08,3.08,100,,0,0.4,3.40,0.4
DaeSean Hamilton,,,WR,DEN,@ ARI,3rd,21.50,7500,0,6.9,4.6,,2,0,0,0,0.00,0.00,100,,0,0,,
Phillip Dorsett,,,WR,NE,@ CHI,10th,25.75,7500,0,10,4.7,2.9,8.1,0,0,0,2.95,2.95,100,,6,0.4,1.30,0.2
Marquise Goodwin,,,WR,SF,vs LAR,24th,21.75,7500,5.8,20.1,5.7,8.8,10.3,0,0,0,11.53,11.53,100,,10,1.5,3.40,0.5
John Ross,,,WR,CIN,@ KC,15th,25.25,7500,0,14.6,6.7,-0.3,5.8,0,0,0,4.55,4.55,100,,0,0.6,0.00,
Aldrick Robinson,,,WR,MIN,@ NYJ,23rd,24.00,7500,0,10.5,4.2,3.4,4.4,0,0,0,4.15,4.15,100,,0,0.6,9.90,1.3
Terrelle Pryor,,,WR,NYJ,vs MIN,7th,21.00,7500,0,9.9,6.6,5,7.1,0,0,0,0.00,0.00,100,,10,0,,
Rhett Ellison,,,TE,NYG,@ ATL,10th,24.00,7500,0,4.5,3.0,4,4.8,0,0,0,0.00,0.00,100,,0,0,2.10,0.3
Chase Edmonds,,,RB,ARI,vs DEN,31st,20.50,7000,0,13.4,6.7,,2.1,0,0,0,3.35,3.35,100,,0,0.5,3.60,0.5
Chad Williams,,,WR,ARI,vs DEN,21st,20.50,7000,1.4,7.9,2.6,1.6,2.4,0,0,0,4.04,4.04,100,,0,0.6,5.40,0.8
Taywan Taylor,,,WR,TEN,@ LAC,29th,20.00,7000,3.8,15.8,4.8,2.4,5.2,0,0,0,8.58,8.58,100,,0,1.2,1.30,0.2
Virgil Green,,,TE,LAC,vs TEN,2nd,26.00,7000,0,6.5,2.6,2.9,4.2,0,0,0,2.58,2.58,100,,4,0.4,0.00,
Cordarrelle Patterson,,,WR,NE,@ CHI,10th,25.75,7000,0,10.8,4.5,4.4,5.4,0,0,0,4.03,4.03,100,,0,0.6,4.40,0.6
Trent Taylor,,,WR,SF,vs LAR,24th,21.75,7000,0,5.1,3.4,5,5.3,0,0,0,0.00,0.00,100,,0,0,1.10,0.2
Kendrick Bourne,,,WR,SF,vs LAR,24th,21.75,7000,0,9.5,4.4,3.4,4.8,0,0,0,2.89,2.89,100,,17,0.4,0.00,
Chris Conley,,,WR,KC,vs CIN,6th,31.25,7000,1.3,12.8,4.6,4.6,4.3,0,0,0,5.86,5.86,100,,10,0.8,1.10,0.2
Jermaine Kearse,,,WR,NYJ,vs MIN,7th,21.00,7000,2.8,17.6,5.9,9,4.9,0,0,0,8.71,8.71,100,,11,1.2,0.00,
Wayne Gallman,,,RB,NYG,@ ATL,24th,24.00,7000,0,11.5,5.4,6.8,2.6,0,0,0,3.42,3.42,100,,8,0.5,,
Jermaine Gresham,,,TE,ARI,vs DEN,24th,20.50,6500,0,8.2,3.3,4.3,2,0,0,0,3.21,3.21,100,,6,0.5,,
Antonio Gates,,,TE,LAC,vs TEN,2nd,26.00,6500,0,13.7,5.8,4,4,0,0,0,5.01,5.01,100,,15,0.8,2.10,0.3
Anthony Firkser,,,TE,TEN,@ LAC,4th,20.00,6500,0,6.3,4.2,,3.5,0,0,0,0.00,0.00,100,,0,0,,
Malcolm Brown,,,RB,LAR,@ SF,14th,29.75,6500,0,10,4.5,3.5,4.1,0,0,0,3.26,3.26,100,,0,0.5,7.60,1.2
Tyler Higbee,,,TE,LAR,@ SF,29th,29.75,6500,0,10.8,5.2,3.3,3.7,0,0,0,3.03,3.03,100,,0,0.5,0.00,
Mark Walton,,,RB,CIN,@ KC,16th,25.25,6500,0.7,8.7,3.2,,1.9,0,0,0,3.92,3.92,100,,6,0.6,1.00,0.2
Demetrius Harris,,,TE,KC,vs CIN,30th,31.25,6500,0,8.3,3.3,2.9,5.2,0,0,0,3.33,3.33,100,,0,0.5,8.20,1.3
Marvin Hall,,,WR,ATL,vs NYG,30th,28.00,6500,0,5.9,3.9,0.5,1.8,0,0,0,0.00,0.00,100,,0,0,13.80,2.1
Jalen Tolliver,,,WR,ARI,vs DEN,21st,20.50,6000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,25,0,,
Mike Glennon,,,QB,ARI,vs DEN,12th,20.50,6000,0,8.3,5.5,9.7,,0,0,0,0.00,0.00,100,,25,0,,
Tim Patrick,,,WR,DEN,@ ARI,3rd,21.50,6000,0,7.8,5.2,,1.4,0,0,0,0.00,0.00,100,,15,0,,
Brian Parker,,,TE,DEN,@ ARI,22nd,21.50,6000,0,2,1.3,,0,0,0,0,0.00,0.00,100,,0,0,,
Gabe Holmes,,,TE,ARI,vs DEN,24th,20.50,6000,0,2.9,1.9,,,0,0,0,0.00,0.00,100,,0,0,,
Isaiah McKenzie,,,WR,DEN,@ ARI,3rd,21.50,6000,0,6.6,4.4,0.1,,0,0,0,0.00,0.00,100,,0,0,,
Jeremy McNichols,,,RB,DEN,@ ARI,30th,21.50,6000,0,4.1,2.7,,,0,0,0,0.00,0.00,100,,13,0,,
Andy Janovich,,,RB,DEN,@ ARI,30th,21.50,6000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,0,0,,
River Cracraft,,,WR,DEN,@ ARI,3rd,21.50,6000,0,2,1.3,,,0,0,0,0.00,0.00,100,,0,0,,
Derrick Coleman,,,RB,ARI,vs DEN,31st,20.50,6000,0,0.9,0.6,,0.8,0,0,0,0.00,0.00,100,,0,0,,
Kevin Hogan,,,QB,DEN,@ ARI,7th,21.50,6000,0,10.8,7.2,9.7,,0,0,0,0.00,0.00,100,,10,0,,
Sam Bradford,,,QB,ARI,vs DEN,12th,20.50,6000,0,10.7,7.1,13.5,5.6,0,0,0,0.00,0.00,100,,42,0,,
Matt LaCosse,,,TE,DEN,@ ARI,22nd,21.50,6000,0,8.2,4.3,0,1.6,0,0,0,1.75,1.75,100,,0,0.3,1.70,0.3
Andrew Vollert,,,TE,ARI,vs DEN,24th,20.50,6000,0,1.8,1.2,,,0,0,0,0.00,0.00,100,,43,0,,
Jalen Simmons,,,RB,ARI,vs DEN,31st,20.50,6000,0,4.7,3.1,,,0,0,0,0.00,0.00,100,,40,0,,
Chad Kelly,,,QB,DEN,@ ARI,7th,21.50,6000,0,10.1,6.7,,-0.1,0,0,0,0.00,0.00,100,,17,0,,
T.J. Logan,,,RB,ARI,vs DEN,31st,20.50,6000,0,5.4,3.6,,0,0,0,0,0.00,0.00,100,,0,0,,
J.J. Nelson,,,WR,ARI,vs DEN,21st,20.50,6000,0,9.3,6.2,4.9,0.6,0,0,0,0.00,0.00,100,,0,0,2.50,0.4
Trent Sherfield,,,WR,ARI,vs DEN,21st,20.50,6000,0,6,4.0,,,0,0,0,0.00,0.00,100,,0,0,,
Chad Kanoff,,,QB,ARI,vs DEN,12th,20.50,6000,0,3.9,2.6,,,0,0,0,0.00,0.00,100,,0,0,,
Austin Davis,,,QB,TEN,@ LAC,23rd,20.00,6000,0,6,4.0,-0.1,,0,0,0,0.00,0.00,100,,17,0,,
Dalyn Dawkins,,,RB,TEN,@ LAC,6th,20.00,6000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,38,0,,
Andre Patton,,,WR,LAC,vs TEN,13th,26.00,6000,0,3.9,2.6,,,0,0,0,0.00,0.00,100,,0,0,,
Geremy Davis,,,WR,LAC,vs TEN,13th,26.00,6000,0,5.9,3.9,,,0,0,0,0.00,0.00,100,,0,0,,
Dylan Cantrell,,,WR,LAC,vs TEN,13th,26.00,6000,0,0,,,,0,0,0,0.00,0.00,100,,0,0,,
Travis Benjamin,,,WR,LAC,vs TEN,13th,26.00,6000,0,13.2,6.7,7.1,1.6,0,0,0,3.17,3.17,100,,0,0.5,1.80,0.3
Nick Williams,,,WR,LAR,@ SF,9th,29.75,6000,0,3.8,2.5,2.3,0,0,0,0,0.00,0.00,100,,4,0,2.70,0.5
Cameron Batson,,,WR,TEN,@ LAC,29th,20.00,6000,0,4.7,3.1,,0,0,0,0,0.00,0.00,100,,0,0,0.50,0.1
Derek Watt,,,RB,LAC,vs TEN,7th,26.00,6000,0,0.2,0.1,,,0,0,0,0.00,0.00,100,,0,0,,
Detrez Newsome,,,RB,LAC,vs TEN,7th,26.00,6000,0,6.9,4.6,,0,0,0,0,0.00,0.00,100,,23,0,,
J.J. Jones,,,WR,LAC,vs TEN,13th,26.00,6000,0,3.3,2.2,,-0.7,0,0,0,0.00,0.00,100,,0,0,,
Luke Stocker,,,TE,TEN,@ LAC,4th,20.00,6000,0,5.3,2.2,2.8,2.2,0,0,0,1.99,1.99,100,,0,0.3,8.10,1.4
Cardale Jones,,,QB,LAC,vs TEN,5th,26.00,6000,0,2.7,1.8,,,0,0,0,0.00,0.00,100,,42,0,,
Tajae Sharpe,,,WR,TEN,@ LAC,29th,20.00,6000,1.2,12.4,4.5,,4,0,0,0,5.67,5.67,100,,0,0.9,13.60,2.3
Darius Jennings,,,WR,TEN,@ LAC,29th,20.00,6000,0,3.3,2.2,,1.9,0,0,0,0.00,0.00,100,,0,0,0.00,
MyCole Pruitt,,,TE,TEN,@ LAC,4th,20.00,6000,0,4.1,2.7,,,0,0,0,0.00,0.00,100,,7,0,,
Vince Mayle,,,TE,LAC,vs TEN,2nd,26.00,6000,0,3.9,2.6,1.6,,0,0,0,0.00,0.00,100,,0,0,,
Sean Culkin,,,TE,LAC,vs TEN,2nd,26.00,6000,0,2,1.3,,,0,0,0,0.00,0.00,100,,35,0,,
Blaine Gabbert,,,QB,TEN,@ LAC,23rd,20.00,6000,0,11.3,7.5,13.5,4.3,0,0,0,0.00,0.00,100,,18,0,,
Geno Smith,,,QB,LAC,vs TEN,5th,26.00,6000,0,8,5.3,4.8,0,0,0,0,0.00,0.00,100,,0,0,,
David Fluellen,,,RB,TEN,@ LAC,6th,20.00,6000,0,6.5,4.3,0.5,,0,0,0,0.00,0.00,100,,0,0,0.20,0
Jonnu Smith,,,TE,TEN,@ LAC,4th,20.00,6000,0,11.4,5.1,2.7,1,0,0,0,3.74,3.74,100,,0,0.6,2.10,0.4
Caleb Sturgis,,,K,LAC,vs TEN,13th,26.00,6000,0,5.9,3.9,13,7.6,0,0,0,0.00,0.00,100,,51,0,,
Justin Jackson,,,RB,LAC,vs TEN,7th,26.00,6000,0,9.6,4.7,,1.7,0,0,0,2.55,2.55,100,,13,0.4,1.90,0.3
Josh Bellamy,,,WR,CHI,vs NE,18th,23.75,6000,0,5.3,3.5,6.2,3.4,0,0,0,0.00,0.00,100,,5,0,0.00,
Gerald Everett,,,TE,LAR,@ SF,29th,29.75,6000,0,10.3,4.2,3.2,2.4,0,0,0,3.97,3.97,100,,0,0.7,0.00,
Garrett Celek,,,TE,SF,vs LAR,20th,21.75,6000,0,6.6,4.4,5.2,3.5,0,0,0,0.00,0.00,100,,2,0,0.00,
Spencer Ware,,,RB,KC,vs CIN,27th,31.25,6000,0,13.7,6.5,,2.3,0,0,0,3.90,3.90,100,,25,0.7,10.40,1.7
Anthony Sherman,,,RB,KC,vs CIN,27th,31.25,6000,0,5,3.3,,3.6,0,0,0,0.00,0.00,100,,0,0,,
