Name1,Name2,Name3,Name4,Name5,Name1Team,Name2Team,Name3Team,Name4Team,Name5Team,Name1Position,Name2Position,Name3Position,Name4Position,Name5Position,Salary,FPPG,p_id1,p_id2,p_id3,p_id4,p_id5
Christian McCaffrey,DJ Moore,Brandon Zylstra,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR1,WR4,QB,TE2,57000,80.5300008058548,64289-55050,64289-63043,64289-82731,64289-89628,64289-57338
Christian McCaffrey,DJ Moore,Dan Arnold,Davis Mills,Joey Slye,CAR,CAR,CAR,HOU,HOU,RB1,WR1,TE1,QB,K,60000,80.33000135421753,64289-55050,64289-63043,64289-80546,64289-89628,64289-56378
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,Zane Gonzalez,Chris Conley,CAR,CAR,CAR,CAR,HOU,RB1,QB,WR3,K,WR2,57500,80.28000116348268,64289-55050,64289-63589,64289-85672,64289-39369,64289-30403
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Zane Gonzalez,Anthony Miller,CAR,CAR,CAR,CAR,HOU,RB1,QB,RB2,K,WR3,54000,80.23294220251195,64289-55050,64289-63589,64289-87467,64289-39369,64289-41936
Christian McCaffrey,Sam Darnold,Zane Gonzalez,Anthony Miller,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,K,WR3,TE2,54000,80.13294217867009,64289-55050,64289-63589,64289-39369,64289-41936,64289-57338
Christian McCaffrey,Sam Darnold,Robby Anderson,Terrace Marshall Jr.,Chris Conley,CAR,CAR,CAR,CAR,HOU,RB1,QB,WR2,WR3,WR2,58000,80.03000116348268,64289-55050,64289-63589,64289-26251,64289-85672,64289-30403
Christian McCaffrey,Sam Darnold,Robby Anderson,Anthony Miller,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,WR2,WR3,TE2,54500,79.88294217867009,64289-55050,64289-63589,64289-26251,64289-41936,64289-57338
Christian McCaffrey,DJ Moore,Dan Arnold,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,RB1,WR1,TE1,QB,RB2,59000,79.83000135421753,64289-55050,64289-63043,64289-80546,64289-89628,64289-62497
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,Chris Conley,Joey Slye,CAR,CAR,CAR,HOU,HOU,RB1,QB,WR3,WR2,K,57000,79.78000116348268,64289-55050,64289-63589,64289-85672,64289-30403,64289-56378
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Anthony Miller,Joey Slye,CAR,CAR,CAR,HOU,HOU,RB1,QB,RB2,WR3,K,53500,79.73294220251195,64289-55050,64289-63589,64289-87467,64289-41936,64289-56378
Christian McCaffrey,Robby Anderson,Zane Gonzalez,Davis Mills,Mark Ingram II,CAR,CAR,CAR,HOU,HOU,RB1,WR2,K,QB,RB1,60000,79.63000154495239,64289-55050,64289-26251,64289-39369,64289-89628,64289-14211
Christian McCaffrey,Chuba Hubbard,Zane Gonzalez,Davis Mills,Brandin Cooks,CAR,CAR,CAR,HOU,HOU,RB1,RB2,K,QB,WR1,58500,79.58000159263611,64289-55050,64289-87467,64289-39369,64289-89628,64289-29501
Christian McCaffrey,DJ Moore,Zane Gonzalez,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR1,K,QB,WR2,60000,79.28000116348268,64289-55050,64289-63043,64289-39369,64289-89628,64289-30403
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,David Johnson,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,QB,WR3,RB2,WR2,56000,79.28000116348268,64289-55050,64289-63589,64289-85672,64289-62497,64289-30403
Christian McCaffrey,DJ Moore,Terrace Marshall Jr.,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,RB1,WR1,WR3,QB,RB2,60000,79.1800012588501,64289-55050,64289-63043,64289-85672,64289-89628,64289-62497
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,Mark Ingram II,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,WR3,RB1,TE2,58500,79.13000118732451,64289-55050,64289-63589,64289-85672,64289-14211,64289-57338
Christian McCaffrey,Sam Darnold,Robby Anderson,Dan Arnold,Jordan Akins,CAR,CAR,CAR,CAR,HOU,RB1,QB,WR2,TE1,TE2,56500,79.03000128269196,64289-55050,64289-63589,64289-26251,64289-80546,64289-57338
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,Zane Gonzalez,Jordan Akins,CAR,CAR,CAR,CAR,HOU,RB1,QB,WR3,K,TE2,57000,78.63000118732451,64289-55050,64289-63589,64289-85672,64289-39369,64289-57338
Christian McCaffrey,Brandon Zylstra,Zane Gonzalez,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,RB1,WR4,K,QB,WR3,51500,78.43294225019568,64289-55050,64289-82731,64289-39369,64289-89628,64289-41936
Christian McCaffrey,Sam Darnold,Robby Anderson,Terrace Marshall Jr.,Jordan Akins,CAR,CAR,CAR,CAR,HOU,RB1,QB,WR2,WR3,TE2,57500,78.38000118732451,64289-55050,64289-63589,64289-26251,64289-85672,64289-57338
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,QB,WR3,QB,WR2,60000,78.26000118255615,64289-55050,64289-63589,64289-85672,64289-89628,64289-30403
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,RB1,QB,RB2,QB,WR3,56500,78.21294222158544,64289-55050,64289-63589,64289-87467,64289-89628,64289-41936
Christian McCaffrey,Robby Anderson,Brandon Zylstra,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,RB1,WR2,WR4,QB,WR3,52000,78.18294225019568,64289-55050,64289-26251,64289-82731,64289-89628,64289-41936
Christian McCaffrey,Robby Anderson,Zane Gonzalez,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,RB1,WR2,K,QB,RB2,57000,78.13000154495239,64289-55050,64289-26251,64289-39369,64289-89628,64289-62497
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,Jordan Akins,Joey Slye,CAR,CAR,CAR,HOU,HOU,RB1,QB,WR3,TE2,K,56500,78.13000118732451,64289-55050,64289-63589,64289-85672,64289-57338,64289-56378
Christian McCaffrey,Brandon Zylstra,Dan Arnold,Davis Mills,Mark Ingram II,CAR,CAR,CAR,HOU,HOU,RB1,WR4,TE1,QB,RB1,55000,78.08000135421753,64289-55050,64289-82731,64289-80546,64289-89628,64289-14211
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Zane Gonzalez,Chris Conley,CAR,CAR,CAR,CAR,HOU,RB1,QB,RB2,K,WR2,55500,77.83000111579895,64289-55050,64289-63589,64289-87467,64289-39369,64289-30403
Christian McCaffrey,Sam Darnold,Zane Gonzalez,Chris Conley,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,K,WR2,TE2,55500,77.73000109195709,64289-55050,64289-63589,64289-39369,64289-30403,64289-57338
Christian McCaffrey,DJ Moore,Zane Gonzalez,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR1,K,QB,TE2,59500,77.63000118732451,64289-55050,64289-63043,64289-39369,64289-89628,64289-57338
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,David Johnson,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,WR3,RB2,TE2,55500,77.63000118732451,64289-55050,64289-63589,64289-85672,64289-62497,64289-57338
Christian McCaffrey,Brandon Zylstra,Dan Arnold,Zane Gonzalez,Davis Mills,CAR,CAR,CAR,CAR,HOU,RB1,WR4,TE1,K,QB,53500,77.58000135421753,64289-55050,64289-82731,64289-80546,64289-39369,64289-89628
Christian McCaffrey,Sam Darnold,Robby Anderson,Chris Conley,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,WR2,WR2,TE2,56000,77.48000109195709,64289-55050,64289-63589,64289-26251,64289-30403,64289-57338
Christian McCaffrey,DJ Moore,Robby Anderson,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR1,WR2,QB,TE2,60000,77.38000118732451,64289-55050,64289-63043,64289-26251,64289-89628,64289-57338
Christian McCaffrey,Terrace Marshall Jr.,Dan Arnold,Davis Mills,Brandin Cooks,CAR,CAR,CAR,HOU,HOU,RB1,WR3,TE1,QB,WR1,58500,77.33000183105469,64289-55050,64289-85672,64289-80546,64289-89628,64289-29501
Christian McCaffrey,Robby Anderson,Brandon Zylstra,Dan Arnold,Davis Mills,CAR,CAR,CAR,CAR,HOU,RB1,WR2,WR4,TE1,QB,54000,77.33000135421753,64289-55050,64289-26251,64289-82731,64289-80546,64289-89628
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Chris Conley,Joey Slye,CAR,CAR,CAR,HOU,HOU,RB1,QB,RB2,WR2,K,55000,77.33000111579895,64289-55050,64289-63589,64289-87467,64289-30403,64289-56378
Christian McCaffrey,Brandon Zylstra,Dan Arnold,Davis Mills,Joey Slye,CAR,CAR,CAR,HOU,HOU,RB1,WR4,TE1,QB,K,53000,77.08000135421753,64289-55050,64289-82731,64289-80546,64289-89628,64289-56378
Christian McCaffrey,DJ Moore,Dan Arnold,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,RB1,WR1,TE1,QB,WR3,56500,76.98294244093053,64289-55050,64289-63043,64289-80546,64289-89628,64289-41936
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,WR3,QB,TE2,59500,76.61000120639802,64289-55050,64289-63589,64289-85672,64289-89628,64289-57338
Christian McCaffrey,Brandon Zylstra,Dan Arnold,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,RB1,WR4,TE1,QB,RB2,52000,76.58000135421753,64289-55050,64289-82731,64289-80546,64289-89628,64289-62497
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Zane Gonzalez,Jordan Akins,CAR,CAR,CAR,CAR,HOU,RB1,QB,RB2,K,TE2,55000,76.18000113964081,64289-55050,64289-63589,64289-87467,64289-39369,64289-57338
Christian McCaffrey,Brandon Zylstra,Zane Gonzalez,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR4,K,QB,WR2,53000,76.03000116348268,64289-55050,64289-82731,64289-39369,64289-89628,64289-30403
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,QB,RB2,QB,WR2,58000,75.81000113487244,64289-55050,64289-63589,64289-87467,64289-89628,64289-30403
Christian McCaffrey,Robby Anderson,Brandon Zylstra,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR2,WR4,QB,WR2,53500,75.78000116348268,64289-55050,64289-26251,64289-82731,64289-89628,64289-30403
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Jordan Akins,Joey Slye,CAR,CAR,CAR,HOU,HOU,RB1,QB,RB2,TE2,K,54500,75.68000113964081,64289-55050,64289-63589,64289-87467,64289-57338,64289-56378
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,Dan Arnold,Chris Conley,CAR,CAR,CAR,CAR,HOU,RB1,QB,WR3,TE1,WR2,55500,75.58000135421753,64289-55050,64289-63589,64289-85672,64289-80546,64289-30403
Christian McCaffrey,DJ Moore,Terrace Marshall Jr.,Dan Arnold,Davis Mills,CAR,CAR,CAR,CAR,HOU,RB1,WR1,WR3,TE1,QB,59500,75.48000144958495,64289-55050,64289-63043,64289-85672,64289-80546,64289-89628
Christian McCaffrey,Robby Anderson,Zane Gonzalez,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,RB1,WR2,K,QB,WR3,54500,75.28294263166539,64289-55050,64289-26251,64289-39369,64289-89628,64289-41936
Christian McCaffrey,Robby Anderson,Dan Arnold,Davis Mills,Mark Ingram II,CAR,CAR,CAR,HOU,HOU,RB1,WR2,TE1,QB,RB1,58000,74.93000173568727,64289-55050,64289-26251,64289-80546,64289-89628,64289-14211
Christian McCaffrey,DJ Moore,Dan Arnold,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR1,TE1,QB,WR2,58000,74.58000135421753,64289-55050,64289-63043,64289-80546,64289-89628,64289-30403
Christian McCaffrey,Terrace Marshall Jr.,Zane Gonzalez,Davis Mills,Mark Ingram II,CAR,CAR,CAR,HOU,HOU,RB1,WR3,K,QB,RB1,58500,74.53000164031981,64289-55050,64289-85672,64289-39369,64289-89628,64289-14211
Christian McCaffrey,Robby Anderson,Dan Arnold,Zane Gonzalez,Davis Mills,CAR,CAR,CAR,CAR,HOU,RB1,WR2,TE1,K,QB,56500,74.43000173568727,64289-55050,64289-26251,64289-80546,64289-39369,64289-89628
Christian McCaffrey,Brandon Zylstra,Zane Gonzalez,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR4,K,QB,TE2,52500,74.38000118732451,64289-55050,64289-82731,64289-39369,64289-89628,64289-57338
Christian McCaffrey,Robby Anderson,Terrace Marshall Jr.,Davis Mills,Mark Ingram II,CAR,CAR,CAR,HOU,HOU,RB1,WR2,WR3,QB,RB1,59000,74.28000164031981,64289-55050,64289-26251,64289-85672,64289-89628,64289-14211
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,RB2,QB,TE2,57500,74.1600011587143,64289-55050,64289-63589,64289-87467,64289-89628,64289-57338
Christian McCaffrey,Robby Anderson,Brandon Zylstra,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR2,WR4,QB,TE2,53000,74.13000118732451,64289-55050,64289-26251,64289-82731,64289-89628,64289-57338
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Chris Conley,Anthony Miller,CAR,CAR,CAR,HOU,HOU,RB1,QB,RB2,WR2,WR3,51500,73.98294220251195,64289-55050,64289-63589,64289-87467,64289-30403,64289-41936
Christian McCaffrey,Robby Anderson,Dan Arnold,Davis Mills,Joey Slye,CAR,CAR,CAR,HOU,HOU,RB1,WR2,TE1,QB,K,56000,73.93000173568727,64289-55050,64289-26251,64289-80546,64289-89628,64289-56378
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,Dan Arnold,Jordan Akins,CAR,CAR,CAR,CAR,HOU,RB1,QB,WR3,TE1,TE2,55000,73.93000137805939,64289-55050,64289-63589,64289-85672,64289-80546,64289-57338
Christian McCaffrey,DJ Moore,Terrace Marshall Jr.,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR1,WR3,QB,WR2,59000,73.9300012588501,64289-55050,64289-63043,64289-85672,64289-89628,64289-30403
Christian McCaffrey,Robby Anderson,Terrace Marshall Jr.,Zane Gonzalez,Davis Mills,CAR,CAR,CAR,CAR,HOU,RB1,WR2,WR3,K,QB,57500,73.78000164031981,64289-55050,64289-26251,64289-85672,64289-39369,64289-89628
Christian McCaffrey,Brandon Zylstra,Dan Arnold,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,RB1,WR4,TE1,QB,WR3,49500,73.73294244093053,64289-55050,64289-82731,64289-80546,64289-89628,64289-41936
Christian McCaffrey,Robby Anderson,Dan Arnold,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,RB1,WR2,TE1,QB,RB2,55000,73.43000173568727,64289-55050,64289-26251,64289-80546,64289-89628,64289-62497
Christian McCaffrey,Robby Anderson,Terrace Marshall Jr.,Davis Mills,Joey Slye,CAR,CAR,CAR,HOU,HOU,RB1,WR2,WR3,QB,K,57000,73.28000164031981,64289-55050,64289-26251,64289-85672,64289-89628,64289-56378
Christian McCaffrey,Terrace Marshall Jr.,Zane Gonzalez,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,RB1,WR3,K,QB,RB2,55500,73.03000164031981,64289-55050,64289-85672,64289-39369,64289-89628,64289-62497
Christian McCaffrey,DJ Moore,Dan Arnold,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR1,TE1,QB,TE2,57500,72.93000137805939,64289-55050,64289-63043,64289-80546,64289-89628,64289-57338
Christian McCaffrey,Robby Anderson,Zane Gonzalez,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR2,K,QB,WR2,56000,72.88000154495239,64289-55050,64289-26251,64289-39369,64289-89628,64289-30403
Christian McCaffrey,Robby Anderson,Terrace Marshall Jr.,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,RB1,WR2,WR3,QB,RB2,56000,72.78000164031981,64289-55050,64289-26251,64289-85672,64289-89628,64289-62497
Christian McCaffrey,Sam Darnold,Terrace Marshall Jr.,Chris Conley,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,WR3,WR2,TE2,54500,72.38000118732451,64289-55050,64289-63589,64289-85672,64289-30403,64289-57338
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Anthony Miller,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,RB2,WR3,TE2,51000,72.33294222635382,64289-55050,64289-63589,64289-87467,64289-41936,64289-57338
Christian McCaffrey,DJ Moore,Terrace Marshall Jr.,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR1,WR3,QB,TE2,58500,72.28000128269196,64289-55050,64289-63043,64289-85672,64289-89628,64289-57338
Christian McCaffrey,Brandon Zylstra,Dan Arnold,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR4,TE1,QB,WR2,51000,71.33000135421753,64289-55050,64289-82731,64289-80546,64289-89628,64289-30403
Christian McCaffrey,Robby Anderson,Zane Gonzalez,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR2,K,QB,TE2,55500,71.23000156879425,64289-55050,64289-26251,64289-39369,64289-89628,64289-57338
Christian McCaffrey,Robby Anderson,Dan Arnold,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,RB1,WR2,TE1,QB,WR3,52500,70.58294282240027,64289-55050,64289-26251,64289-80546,64289-89628,64289-41936
Christian McCaffrey,Sam Darnold,Chuba Hubbard,Chris Conley,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,QB,RB2,WR2,TE2,52500,69.93000113964081,64289-55050,64289-63589,64289-87467,64289-30403,64289-57338
Christian McCaffrey,Terrace Marshall Jr.,Dan Arnold,Davis Mills,Mark Ingram II,CAR,CAR,CAR,HOU,HOU,RB1,WR3,TE1,QB,RB1,56500,69.83000183105469,64289-55050,64289-85672,64289-80546,64289-89628,64289-14211
Christian McCaffrey,Brandon Zylstra,Dan Arnold,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR4,TE1,QB,TE2,50500,69.68000137805939,64289-55050,64289-82731,64289-80546,64289-89628,64289-57338
Christian McCaffrey,Terrace Marshall Jr.,Dan Arnold,Zane Gonzalez,Davis Mills,CAR,CAR,CAR,CAR,HOU,RB1,WR3,TE1,K,QB,55000,69.33000183105469,64289-55050,64289-85672,64289-80546,64289-39369,64289-89628
Christian McCaffrey,Robby Anderson,Terrace Marshall Jr.,Dan Arnold,Davis Mills,CAR,CAR,CAR,CAR,HOU,RB1,WR2,WR3,TE1,QB,55500,69.08000183105469,64289-55050,64289-26251,64289-85672,64289-80546,64289-89628
Christian McCaffrey,Terrace Marshall Jr.,Dan Arnold,Davis Mills,Joey Slye,CAR,CAR,CAR,HOU,HOU,RB1,WR3,TE1,QB,K,54500,68.83000183105469,64289-55050,64289-85672,64289-80546,64289-89628,64289-56378
Christian McCaffrey,Terrace Marshall Jr.,Dan Arnold,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,RB1,WR3,TE1,QB,RB2,53500,68.33000183105469,64289-55050,64289-85672,64289-80546,64289-89628,64289-62497
Christian McCaffrey,Robby Anderson,Dan Arnold,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR2,TE1,QB,WR2,54000,68.18000173568726,64289-55050,64289-26251,64289-80546,64289-89628,64289-30403
Christian McCaffrey,Terrace Marshall Jr.,Zane Gonzalez,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR3,K,QB,WR2,54500,67.78000164031982,64289-55050,64289-85672,64289-39369,64289-89628,64289-30403
Christian McCaffrey,Chuba Hubbard,Zane Gonzalez,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,RB1,RB2,K,QB,WR3,51000,67.73294267934911,64289-55050,64289-87467,64289-39369,64289-89628,64289-41936
Christian McCaffrey,Robby Anderson,Terrace Marshall Jr.,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR2,WR3,QB,WR2,55000,67.53000164031982,64289-55050,64289-26251,64289-85672,64289-89628,64289-30403
Christian McCaffrey,Robby Anderson,Dan Arnold,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR2,TE1,QB,TE2,53500,66.53000175952911,64289-55050,64289-26251,64289-80546,64289-89628,64289-57338
Christian McCaffrey,Terrace Marshall Jr.,Zane Gonzalez,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR3,K,QB,TE2,54000,66.13000166416168,64289-55050,64289-85672,64289-39369,64289-89628,64289-57338
Christian McCaffrey,Robby Anderson,Terrace Marshall Jr.,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR2,WR3,QB,TE2,54500,65.88000166416168,64289-55050,64289-26251,64289-85672,64289-89628,64289-57338
Christian McCaffrey,Chuba Hubbard,Zane Gonzalez,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,RB2,K,QB,WR2,52500,65.33000159263611,64289-55050,64289-87467,64289-39369,64289-89628,64289-30403
Christian McCaffrey,Chuba Hubbard,Zane Gonzalez,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,RB2,K,QB,TE2,52000,63.68000161647796,64289-55050,64289-87467,64289-39369,64289-89628,64289-57338
Christian McCaffrey,Terrace Marshall Jr.,Dan Arnold,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,RB1,WR3,TE1,QB,WR2,52500,63.08000183105468,64289-55050,64289-85672,64289-80546,64289-89628,64289-30403
Christian McCaffrey,Terrace Marshall Jr.,Dan Arnold,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,RB1,WR3,TE1,QB,TE2,52000,61.43000185489654,64289-55050,64289-85672,64289-80546,64289-89628,64289-57338
DJ Moore,Sam Darnold,Christian McCaffrey,Brandon Zylstra,Anthony Miller,CAR,CAR,CAR,CAR,HOU,WR1,QB,RB1,WR4,WR3,59000,89.53294024747959,64289-63043,64289-63589,64289-55050,64289-82731,64289-41936
DJ Moore,Sam Darnold,Christian McCaffrey,David Johnson,Anthony Miller,CAR,CAR,CAR,HOU,HOU,WR1,QB,RB1,RB2,WR3,60000,85.63294062894933,64289-63043,64289-63589,64289-55050,64289-62497,64289-41936
DJ Moore,Sam Darnold,Christian McCaffrey,Brandon Zylstra,Jordan Akins,CAR,CAR,CAR,CAR,HOU,WR1,QB,RB1,WR4,TE2,60000,85.47999918460845,64289-63043,64289-63589,64289-55050,64289-82731,64289-57338
DJ Moore,Sam Darnold,Christian McCaffrey,Dan Arnold,Anthony Miller,CAR,CAR,CAR,CAR,HOU,WR1,QB,RB1,TE1,WR3,59500,81.93294081968419,64289-63043,64289-63589,64289-55050,64289-80546,64289-41936
DJ Moore,Christian McCaffrey,Brandon Zylstra,Zane Gonzalez,Davis Mills,CAR,CAR,CAR,CAR,HOU,WR1,RB1,WR4,K,QB,60000,80.87999963760377,64289-63043,64289-55050,64289-82731,64289-39369,64289-89628
DJ Moore,Sam Darnold,Christian McCaffrey,Chris Conley,Anthony Miller,CAR,CAR,CAR,HOU,HOU,WR1,QB,RB1,WR2,WR3,59000,80.38294062894933,64289-63043,64289-63589,64289-55050,64289-30403,64289-41936
DJ Moore,Christian McCaffrey,Brandon Zylstra,Davis Mills,Joey Slye,CAR,CAR,CAR,HOU,HOU,WR1,RB1,WR4,QB,K,59500,80.37999963760377,64289-63043,64289-55050,64289-82731,64289-89628,64289-56378
DJ Moore,Christian McCaffrey,Brandon Zylstra,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,WR1,RB1,WR4,QB,RB2,58500,79.87999963760377,64289-63043,64289-55050,64289-82731,64289-89628,64289-62497
DJ Moore,Sam Darnold,Christian McCaffrey,Anthony Miller,Jordan Akins,CAR,CAR,CAR,HOU,HOU,WR1,QB,RB1,WR3,TE2,58500,78.73294065279119,64289-63043,64289-63589,64289-55050,64289-41936,64289-57338
DJ Moore,Christian McCaffrey,Brandon Zylstra,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,WR1,RB1,WR4,QB,WR3,56000,77.03294072431677,64289-63043,64289-55050,64289-82731,64289-89628,64289-41936
DJ Moore,Sam Darnold,Christian McCaffrey,Chris Conley,Jordan Akins,CAR,CAR,CAR,HOU,HOU,WR1,QB,RB1,WR2,TE2,60000,76.32999956607819,64289-63043,64289-63589,64289-55050,64289-30403,64289-57338
DJ Moore,Christian McCaffrey,Brandon Zylstra,Dan Arnold,Davis Mills,CAR,CAR,CAR,CAR,HOU,WR1,RB1,WR4,TE1,QB,58000,76.17999982833862,64289-63043,64289-55050,64289-82731,64289-80546,64289-89628
DJ Moore,Christian McCaffrey,Brandon Zylstra,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,WR1,RB1,WR4,QB,WR2,57500,74.62999963760377,64289-63043,64289-55050,64289-82731,64289-89628,64289-30403
DJ Moore,Christian McCaffrey,Zane Gonzalez,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,WR1,RB1,K,QB,WR3,58500,74.13294110578649,64289-63043,64289-55050,64289-39369,64289-89628,64289-41936
DJ Moore,Christian McCaffrey,Robby Anderson,Davis Mills,Anthony Miller,CAR,CAR,CAR,HOU,HOU,WR1,RB1,WR2,QB,WR3,59000,73.88294110578649,64289-63043,64289-55050,64289-26251,64289-89628,64289-41936
DJ Moore,Christian McCaffrey,Brandon Zylstra,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,WR1,RB1,WR4,QB,TE2,57000,72.97999966144563,64289-63043,64289-55050,64289-82731,64289-89628,64289-57338
DJ Moore,Christian McCaffrey,Dan Arnold,Davis Mills,Joey Slye,CAR,CAR,CAR,HOU,HOU,WR1,RB1,TE1,QB,K,60000,72.78000020980834,64289-63043,64289-55050,64289-80546,64289-89628,64289-56378
DJ Moore,Christian McCaffrey,Dan Arnold,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,WR1,RB1,TE1,QB,RB2,59000,72.28000020980834,64289-63043,64289-55050,64289-80546,64289-89628,64289-62497
DJ Moore,Christian McCaffrey,Zane Gonzalez,Davis Mills,Chris Conley,CAR,CAR,CAR,HOU,HOU,WR1,RB1,K,QB,WR2,60000,71.73000001907349,64289-63043,64289-55050,64289-39369,64289-89628,64289-30403
DJ Moore,Christian McCaffrey,Terrace Marshall Jr.,Davis Mills,David Johnson,CAR,CAR,CAR,HOU,HOU,WR1,RB1,WR3,QB,RB2,60000,71.63000011444092,64289-63043,64289-55050,64289-85672,64289-89628,64289-62497
DJ Moore,Christian McCaffrey,Zane Gonzalez,Davis Mills,Jordan Akins,CAR,CAR,CAR,HOU,HOU,WR1,RB1,K,QB,TE2,59500,70.08000004291534,64289-63043,64289-55050,64289-39369,64289-89628,64289-57338
